style,tip
top:243px;left:23px;,"2nd quarter, 6:18.0 remaining<br>Darius Garland missed 3-pointer from 30 ft<br>LA Clippers trails 29-49"
top:95px;left:282px;,"2nd quarter, 5:51.0 remaining<br>Darius Garland made 2-pointer from 8 ft<br>LA Clippers now trails 31-50"
top:311px;left:159px;,"2nd quarter, 5:35.0 remaining<br>Darius Garland missed 3-pointer from 29 ft<br>LA Clippers trails 31-50"
top:30px;left:240px;,"2nd quarter, 5:33.0 remaining<br>Brook Lopez made 2-pointer from 0 ft<br>LA Clippers now trails 33-50"
top:48px;left:239px;,"2nd quarter, 5:07.0 remaining<br>Derrick Jones Jr. made 2-pointer from 2 ft<br>LA Clippers now trails 36-50"
top:200px;left:283px;,"2nd quarter, 4:31.0 remaining<br>Kawhi Leonard made 2-pointer from 18 ft<br>LA Clippers now trails 38-52"
top:32px;left:237px;,"2nd quarter, 3:45.0 remaining<br>Kawhi Leonard made 2-pointer from 0 ft<br>LA Clippers now trails 40-52"
top:84px;left:364px;,"2nd quarter, 3:19.0 remaining<br>Kawhi Leonard missed 2-pointer from 14 ft<br>LA Clippers trails 40-55"
top:47px;left:234px;,"2nd quarter, 3:00.0 remaining<br>Derrick Jones Jr. made 2-pointer from 2 ft<br>LA Clippers now trails 42-55"
top:72px;left:291px;,"2nd quarter, 2:03.0 remaining<br>John Collins missed 2-pointer from 7 ft<br>LA Clippers trails 42-58"
top:39px;left:234px;,"2nd quarter, 0:43.0 remaining<br>Kawhi Leonard made 2-pointer from 1 ft<br>LA Clippers now trails 48-60"
top:78px;left:483px;,"3rd quarter, 11:28.0 remaining<br>Darius Garland made 3-pointer from 25 ft<br>LA Clippers now trails 53-60"
top:48px;left:233px;,"3rd quarter, 11:02.0 remaining<br>Kawhi Leonard made 2-pointer from 2 ft<br>LA Clippers now trails 55-60"
top:290px;left:251px;,"3rd quarter, 10:43.0 remaining<br>Kawhi Leonard missed 3-pointer from 26 ft<br>LA Clippers trails 55-60"
top:265px;left:150px;,"3rd quarter, 10:39.0 remaining<br>Kawhi Leonard missed 3-pointer from 25 ft<br>LA Clippers trails 55-60"
top:280px;left:383px;,"3rd quarter, 9:59.0 remaining<br>Brook Lopez made 3-pointer from 29 ft<br>LA Clippers now trails 58-62"
top:313px;left:321px;,"3rd quarter, 9:17.0 remaining<br>Kawhi Leonard missed 3-pointer from 29 ft<br>LA Clippers trails 58-65"
top:293px;left:269px;,"3rd quarter, 8:51.0 remaining<br>John Collins made 3-pointer from 26 ft<br>LA Clippers now trails 61-65"
top:47px;left:236px;,"3rd quarter, 7:52.0 remaining<br>Darius Garland made 2-pointer from 2 ft<br>LA Clippers now trails 63-68"
top:37px;left:247px;,"3rd quarter, 7:27.0 remaining<br>Kawhi Leonard made 2-pointer from 1 ft<br>LA Clippers now trails 65-70"
top:96px;left:181px;,"3rd quarter, 7:01.0 remaining<br>Brook Lopez made 2-pointer from 9 ft<br>LA Clippers now trails 67-70"
top:313px;left:372px;,"3rd quarter, 6:38.0 remaining<br>Brook Lopez missed 3-pointer from 31 ft<br>LA Clippers trails 67-72"
top:229px;left:61px;,"3rd quarter, 6:14.0 remaining<br>Brook Lopez made 3-pointer from 27 ft<br>LA Clippers now trails 70-72"
top:27px;left:7px;,"3rd quarter, 5:29.0 remaining<br>Kris Dunn missed 3-pointer from 23 ft<br>LA Clippers trails 70-74"
top:101px;left:256px;,"3rd quarter, 5:14.0 remaining<br>John Collins missed 2-pointer from 7 ft<br>LA Clippers trails 70-74"
top:31px;left:240px;,"3rd quarter, 5:10.0 remaining<br>Kawhi Leonard made 2-pointer from 0 ft<br>LA Clippers now trails 72-74"
top:60px;left:172px;,"3rd quarter, 4:25.0 remaining<br>Darius Garland missed 2-pointer from 7 ft<br>LA Clippers trails 72-76"
top:31px;left:240px;,"3rd quarter, 4:22.0 remaining<br>John Collins missed 2-pointer from 0 ft<br>LA Clippers trails 72-76"
top:100px;left:301px;,"3rd quarter, 3:34.0 remaining<br>Darius Garland made 2-pointer from 9 ft<br>LA Clippers now trails 74-81"
top:315px;left:253px;,"3rd quarter, 2:49.0 remaining<br>Bennedict Mathurin made 3-pointer from 29 ft<br>LA Clippers now trails 77-83"
top:106px;left:258px;,"3rd quarter, 1:50.0 remaining<br>Kris Dunn made 2-pointer from 8 ft<br>LA Clippers now trails 81-85"
top:23px;left:227px;,"3rd quarter, 1:27.0 remaining<br>Jordan Miller made 2-pointer from 1 ft<br>LA Clippers now trails 83-85"
top:269px;left:411px;,"3rd quarter, 1:07.0 remaining<br>Bennedict Mathurin missed 3-pointer from 29 ft<br>LA Clippers trails 84-85"
top:23px;left:249px;,"3rd quarter, 0:37.0 remaining<br>Jordan Miller missed 2-pointer from 1 ft<br>LA Clippers trails 84-88"
top:27px;left:244px;,"4th quarter, 11:42.0 remaining<br>Bennedict Mathurin missed 2-pointer from 1 ft<br>LA Clippers trails 86-88"
top:251px;left:94px;,"4th quarter, 11:03.0 remaining<br>Nicolas Batum missed 3-pointer from 26 ft<br>LA Clippers trails 86-90"
top:228px;left:423px;,"4th quarter, 10:41.0 remaining<br>Nicolas Batum missed 3-pointer from 27 ft<br>LA Clippers trails 86-90"
top:-4px;left:30px;,"4th quarter, 10:22.0 remaining<br>Nicolas Batum missed 2-pointer from 21 ft<br>LA Clippers trails 86-90"
top:218px;left:254px;,"4th quarter, 9:58.0 remaining<br>Bennedict Mathurin missed 2-pointer from 19 ft<br>LA Clippers trails 86-93"
top:155px;left:348px;,"4th quarter, 9:46.0 remaining<br>Kawhi Leonard made 2-pointer from 16 ft<br>LA Clippers now trails 88-93"
top:203px;left:339px;,"4th quarter, 9:26.0 remaining<br>Kawhi Leonard missed 2-pointer from 20 ft<br>LA Clippers trails 88-95"
top:152px;left:283px;,"4th quarter, 8:54.0 remaining<br>Darius Garland made 2-pointer from 13 ft<br>LA Clippers now trails 90-97"
top:208px;left:329px;,"4th quarter, 8:28.0 remaining<br>Kawhi Leonard made 2-pointer from 20 ft<br>LA Clippers now trails 92-97"
top:290px;left:267px;,"4th quarter, 7:11.0 remaining<br>Darius Garland made 3-pointer from 26 ft<br>LA Clippers now trails 97-99"
top:163px;left:390px;,"4th quarter, 6:40.0 remaining<br>Kawhi Leonard made 2-pointer from 20 ft<br>LA Clippers now trails 99-101"
top:31px;left:242px;,"4th quarter, 6:13.0 remaining<br>Bennedict Mathurin made 2-pointer from 0 ft<br>LA Clippers now tied 101-101"
top:159px;left:103px;,"4th quarter, 5:33.0 remaining<br>Darius Garland missed 2-pointer from 19 ft<br>LA Clippers tied 101-101"
top:158px;left:312px;,"4th quarter, 4:59.0 remaining<br>Kawhi Leonard missed 2-pointer from 15 ft<br>LA Clippers tied 101-101"
top:201px;left:248px;,"4th quarter, 4:37.0 remaining<br>Kawhi Leonard missed 2-pointer from 17 ft<br>LA Clippers tied 101-101"
top:39px;left:227px;,"4th quarter, 4:11.0 remaining<br>Derrick Jones Jr. missed 2-pointer from 2 ft<br>LA Clippers tied 101-101"
top:267px;left:122px;,"4th quarter, 3:44.0 remaining<br>Brook Lopez missed 3-pointer from 26 ft<br>LA Clippers trails 101-103"
top:129px;left:275px;,"4th quarter, 3:18.0 remaining<br>Darius Garland missed 2-pointer from 11 ft<br>LA Clippers trails 101-105"
top:117px;left:490px;,"4th quarter, 3:01.0 remaining<br>Darius Garland made 3-pointer from 26 ft<br>LA Clippers now trails 104-105"
top:177px;left:458px;,"4th quarter, 2:13.0 remaining<br>Darius Garland missed 3-pointer from 26 ft<br>LA Clippers trails 104-108"
top:49px;left:475px;,"4th quarter, 1:24.0 remaining<br>Darius Garland made 3-pointer from 24 ft<br>LA Clippers now trails 108-111"
top:96px;left:270px;,"4th quarter, 0:49.0 remaining<br>Kawhi Leonard made 2-pointer from 7 ft<br>LA Clippers now trails 110-113"
top:108px;left:230px;,"4th quarter, 0:01.0 remaining<br>Kawhi Leonard made 2-pointer from 8 ft<br>LA Clippers now leads 114-113"
