1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,Washington,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,Golden State
12:00.0,Jump ball: A. Sarr vs. K. PorziÅÄ£is (B. Carrington gains possession),Jump ball: A. Sarr vs. K. PorziÅÄ£is (B. Carrington gains possession),Jump ball: A. Sarr vs. K. PorziÅÄ£is (B. Carrington gains possession),Jump ball: A. Sarr vs. K. PorziÅÄ£is (B. Carrington gains possession),Jump ball: A. Sarr vs. K. PorziÅÄ£is (B. Carrington gains possession)
0:48.0,,,92-92,,K. PorziÅÄ£is enters the game for G. Santos
0:48.0,,,92-92,,P. Spencer enters the game for O. Yurtseven
0:27.0,L. Black makes 2-pt layup from 1 ft (assist by S. Cooper),+2,94-92,,
0:03.0,,,94-92,,L. Cryer misses 2-pt jump shot from 11 ft
0:03.0,Defensive rebound by J. Champagnie,,94-92,,
0:01.0,Team misses heave shot,,94-92,,
0:00.0,Offensive rebound by Team,,94-92,,
0:00.0,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter
4th Q,4th Q,4th Q,4th Q,4th Q,4th Q
Time,Washington,,Score,,Golden State
12:00.0,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter
11:47.0,Personal foul by G. Santos (drawn by A. Gill),,94-92,,
11:39.0,W. Riley misses 2-pt jump shot from 5 ft,,94-92,,
11:36.0,,,94-92,,Defensive rebound by G. Payton
11:25.0,,,94-92,,Shooting foul by L. Black (drawn by G. Santos)
11:25.0,,,94-92,,G. Santos misses free throw 1 of 2
11:25.0,,,94-92,,Offensive rebound by Team
11:25.0,,,94-93,+1,G. Santos makes free throw 2 of 2
11:13.0,A. Gill makes 2-pt layup from 1 ft,+2,96-93,,
10:56.0,,,96-95,+2,P. Spencer makes 2-pt jump shot from 4 ft
10:42.0,J. Champagnie misses 3-pt jump shot from 27 ft,,96-95,,
10:40.0,,,96-95,,Defensive rebound by Team
10:31.0,,,96-95,,D. Green misses 3-pt jump shot from 27 ft
10:29.0,Defensive rebound by W. Riley,,96-95,,
10:20.0,Personal foul by G. Payton (drawn by W. Riley),,96-95,,
10:06.0,W. Riley misses 3-pt jump shot from 28 ft,,96-95,,
10:05.0,,,96-95,,Defensive rebound by D. Green
9:52.0,,,96-95,,Personal foul by W. Riley (drawn by G. Santos)
9:46.0,,,96-95,,Turnover by D. Green (out of bounds lost ball)
9:34.0,Shooting foul by D. Green (drawn by W. Riley),,96-95,,
9:34.0,,,96-95,,Golden State full timeout
9:34.0,,,96-95,,Instant Replay (Challenge: Ruling Stands)
9:34.0,W. Riley makes free throw 1 of 3,+1,97-95,,
9:34.0,W. Riley makes free throw 2 of 3,+1,98-95,,
9:34.0,W. Riley makes free throw 3 of 3,+1,99-95,,
9:23.0,,,99-97,+2,G. Payton makes 2-pt dunk from 2 ft (assist by D. Green)
9:06.0,Turnover by A. Gill (bad pass),,99-97,,
8:53.0,,,99-97,,Shooting foul by J. Champagnie (drawn by P. Spencer)
8:53.0,,,99-98,+1,P. Spencer makes free throw 1 of 2
8:53.0,,,99-98,,B. Podziemski enters the game for L. Cryer
8:53.0,,,99-98,,K. PorziÅÄ£is enters the game for G. Payton
8:53.0,,,99-98,,W. Richard enters the game for G. Santos
8:53.0,,,99-99,+1,P. Spencer makes free throw 2 of 2
8:43.0,W. Riley makes 2-pt layup from 1 ft,+2,101-99,,
8:30.0,,,101-99,,B. Podziemski misses 3-pt jump shot from 25 ft
8:26.0,Defensive rebound by L. Black,,101-99,,
8:17.0,J. Hardy makes 3-pt jump shot from 27 ft,+3,104-99,,
8:03.0,,,104-102,+3,K. PorziÅÄ£is makes 3-pt jump shot from 29 ft (assist by D. Green)
7:44.0,J. Hardy misses 3-pt jump shot from 29 ft,,104-102,,
7:39.0,,,104-102,,Defensive rebound by P. Spencer
7:38.0,,,104-102,,Turnover by P. Spencer (bad pass; steal by W. Riley)
7:33.0,J. Champagnie makes 2-pt layup from 1 ft (assist by W. Riley),+2,106-102,,
7:33.0,,,106-102,,Golden State full timeout
7:33.0,,,106-102,,G. Payton enters the game for D. Green
7:14.0,,,106-102,,G. Payton misses 3-pt jump shot from 24 ft
7:08.0,Defensive rebound by A. Gill,,106-102,,
7:03.0,Turnover by J. Champagnie (bad pass; steal by P. Spencer),,106-102,,
6:56.0,,,106-104,+2,G. Payton makes 2-pt layup from 1 ft (assist by P. Spencer)
6:50.0,J. Hardy makes 3-pt jump shot from 28 ft (assist by L. Black),+3,109-104,,
6:30.0,,,109-104,,Shooting foul by J. Champagnie (drawn by B. Podziemski)
6:30.0,,,109-105,+1,B. Podziemski makes free throw 1 of 2
6:30.0,,,109-105,,G. Santos enters the game for W. Richard
6:30.0,,,109-106,+1,B. Podziemski makes free throw 2 of 2
6:18.0,A. Gill makes 2-pt layup from 2 ft,+2,111-106,,
6:07.0,,,111-108,+2,G. Santos makes 2-pt layup from 2 ft (assist by G. Payton)
5:56.0,A. Gill misses 3-pt jump shot from 27 ft,,111-108,,
5:51.0,,,111-108,,Defensive rebound by G. Santos
5:46.0,,,111-110,+2,G. Santos makes 2-pt layup from 1 ft
5:46.0,,,111-110,,Shooting foul by J. Hardy (drawn by G. Santos)
5:46.0,,,111-110,,L. Cryer enters the game for P. Spencer
5:46.0,,,111-111,+1,G. Santos makes free throw 1 of 1
5:30.0,W. Riley misses 2-pt jump shot from 13 ft,,111-111,,
5:26.0,,,111-111,,Defensive rebound by K. PorziÅÄ£is
5:16.0,,,111-111,,Personal foul by J. Hardy (drawn by K. PorziÅÄ£is)
5:16.0,,,111-112,+1,K. PorziÅÄ£is makes free throw 1 of 2
5:16.0,,,111-112,,D. Green enters the game for G. Payton
5:16.0,,,111-113,+1,K. PorziÅÄ£is makes free throw 2 of 2
5:16.0,Washington full timeout,,111-113,,
4:59.0,L. Black misses 2-pt jump shot from 16 ft,,111-113,,
4:55.0,,,111-113,,Defensive rebound by B. Podziemski
4:36.0,,,111-115,+2,K. PorziÅÄ£is makes 2-pt jump shot from 13 ft
4:20.0,W. Riley makes 2-pt jump shot from 18 ft,+2,113-115,,
4:03.0,,,113-115,,Shooting foul by W. Riley (drawn by G. Santos)
4:03.0,,,113-116,+1,G. Santos makes free throw 1 of 2
4:03.0,,,113-117,+1,G. Santos makes free throw 2 of 2
3:53.0,Personal foul by G. Santos (drawn by A. Gill),,113-117,,
3:42.0,L. Black misses 2-pt layup from 1 ft,,113-117,,
3:39.0,,,113-117,,Defensive rebound by L. Cryer
3:18.0,,,113-117,,L. Cryer misses 2-pt jump shot from 17 ft
3:17.0,,,113-117,,Offensive rebound by K. PorziÅÄ£is
3:17.0,,,113-119,+2,K. PorziÅÄ£is makes 2-pt dunk at rim
3:03.0,Turnover by J. Champagnie (traveling),,113-119,,
2:45.0,,,113-122,+3,G. Santos makes 3-pt jump shot from 23 ft (assist by K. PorziÅÄ£is)
2:32.0,J. Hardy makes 3-pt jump shot from 27 ft,+3,116-122,,
2:13.0,,,116-125,+3,B. Podziemski makes 3-pt jump shot from 27 ft (assist by D. Green)
2:11.0,Washington full timeout,,116-125,,
2:11.0,,,116-125,,G. Payton enters the game for L. Cryer
1:59.0,A. Gill makes 2-pt layup from 1 ft (assist by W. Riley),+2,118-125,,
1:43.0,,,118-125,,G. Santos misses 3-pt jump shot from 27 ft
1:40.0,Defensive rebound by W. Riley,,118-125,,
1:29.0,J. Champagnie misses 2-pt jump shot from 5 ft,,118-125,,
1:27.0,,,118-125,,Defensive rebound by K. PorziÅÄ£is
1:19.0,,,118-125,,K. PorziÅÄ£is misses 3-pt jump shot from 29 ft
1:16.0,,,118-125,,Offensive rebound by G. Santos
1:08.0,,,118-125,,Turnover by B. Podziemski (traveling)
1:00.0,Personal foul by D. Green (drawn by J. Hardy),,118-125,,
1:00.0,J. Hardy makes free throw 1 of 2,+1,119-125,,
1:00.0,,,119-125,,L. Cryer enters the game for G. Payton
1:00.0,J. Hardy makes free throw 2 of 2,+1,120-125,,
0:41.0,,,120-125,,Personal foul by J. Champagnie (drawn by B. Podziemski)
0:41.0,,,120-126,+1,B. Podziemski makes free throw 1 of 2
0:41.0,,,120-126,,G. Payton enters the game for L. Cryer
0:41.0,,,120-127,+1,B. Podziemski makes free throw 2 of 2
0:26.0,J. Hardy makes 3-pt jump shot from 27 ft,+3,123-127,,
0:24.0,,,123-127,,Personal take foul by L. Black (drawn by K. PorziÅÄ£is)
0:24.0,,,123-128,+1,K. PorziÅÄ£is makes free throw 1 of 2
0:24.0,,,123-129,+1,K. PorziÅÄ£is makes free throw 2 of 2
0:14.0,W. Riley makes 3-pt jump shot from 27 ft (assist by J. Champagnie),+3,126-129,,
0:11.0,,,126-129,,Personal take foul by W. Riley (drawn by G. Santos)
0:11.0,,,126-130,+1,G. Santos makes free throw 1 of 2
0:11.0,,,126-131,+1,G. Santos makes free throw 2 of 2
0:11.0,Washington full timeout,,126-131,,
0:10.0,Turnover by J. Hardy (bad pass; steal by B. Podziemski),,126-131,,
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
