style,tip
top:220px;left:52px;,"3rd quarter, 1:24.0 remaining<br>Brandin Podziemski made 3-pointer from 27 ft<br>Golden State now leads 92-90"
top:292px;left:271px;,"3rd quarter, 0:51.0 remaining<br>LJ Cryer missed 3-pointer from 26 ft<br>Golden State tied 92-92"
top:135px;left:283px;,"3rd quarter, 0:03.0 remaining<br>LJ Cryer missed 2-pointer from 11 ft<br>Golden State trails 92-94"
top:68px;left:258px;,"4th quarter, 10:56.0 remaining<br>Pat Spencer made 2-pointer from 4 ft<br>Golden State now trails 95-96"
top:243px;left:403px;,"4th quarter, 10:31.0 remaining<br>Draymond Green missed 3-pointer from 27 ft<br>Golden State trails 95-96"
top:49px;left:238px;,"4th quarter, 9:23.0 remaining<br>Gary Payton II made 2-pointer from 2 ft<br>Golden State now trails 97-99"
top:243px;left:117px;,"4th quarter, 8:30.0 remaining<br>Brandin Podziemski missed 3-pointer from 25 ft<br>Golden State trails 99-101"
top:288px;left:373px;,"4th quarter, 8:03.0 remaining<br>Kristaps PorziÅÄ£is made 3-pointer from 29 ft<br>Golden State now trails 102-104"
top:46px;left:481px;,"4th quarter, 7:14.0 remaining<br>Gary Payton II missed 3-pointer from 24 ft<br>Golden State trails 102-106"
top:43px;left:244px;,"4th quarter, 6:56.0 remaining<br>Gary Payton II made 2-pointer from 1 ft<br>Golden State now trails 104-106"
top:41px;left:227px;,"4th quarter, 6:07.0 remaining<br>Gui Santos made 2-pointer from 2 ft<br>Golden State now trails 108-111"
top:38px;left:236px;,"4th quarter, 5:46.0 remaining<br>Gui Santos made 2-pointer from 1 ft<br>Golden State now trails 110-111"
top:145px;left:301px;,"4th quarter, 4:36.0 remaining<br>Kristaps PorziÅÄ£is made 2-pointer from 13 ft<br>Golden State now leads 115-111"
top:58px;left:73px;,"4th quarter, 3:18.0 remaining<br>LJ Cryer missed 2-pointer from 17 ft<br>Golden State leads 117-113"
top:30px;left:240px;,"4th quarter, 3:17.0 remaining<br>Kristaps PorziÅÄ£is made 2-pointer from 0 ft<br>Golden State now leads 119-113"
top:33px;left:12px;,"4th quarter, 2:45.0 remaining<br>Gui Santos made 3-pointer from 23 ft<br>Golden State now leads 122-113"
top:217px;left:437px;,"4th quarter, 2:13.0 remaining<br>Brandin Podziemski made 3-pointer from 27 ft<br>Golden State now leads 125-116"
top:233px;left:57px;,"4th quarter, 1:43.0 remaining<br>Gui Santos missed 3-pointer from 27 ft<br>Golden State leads 125-118"
top:309px;left:310px;,"4th quarter, 1:19.0 remaining<br>Kristaps PorziÅÄ£is missed 3-pointer from 29 ft<br>Golden State leads 125-118"
