1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,Sacramento,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,Atlanta
12:00.0,Jump ball: M. Raynaud vs. J. Landale (N. Alexander-Walker gains possession),Jump ball: M. Raynaud vs. J. Landale (N. Alexander-Walker gains possession),Jump ball: M. Raynaud vs. J. Landale (N. Alexander-Walker gains possession),Jump ball: M. Raynaud vs. J. Landale (N. Alexander-Walker gains possession),Jump ball: M. Raynaud vs. J. Landale (N. Alexander-Walker gains possession)
1:42.0,D. Jeffries misses 3-pt jump shot from 26 ft,,75-85,,
1:38.0,,,75-85,,Defensive rebound by G. Vincent
1:27.0,,,75-87,+2,C. McCollum makes 2-pt jump shot from 20 ft (assist by C. Koloko)
1:06.0,K. Hayes makes 2-pt jump shot from 12 ft (assist by N. Clifford),+2,77-87,,
0:57.0,,,77-87,,C. Kispert misses 3-pt jump shot from 25 ft
0:54.0,Defensive rebound by Team,,77-87,,
0:40.0,N. Clifford misses 2-pt jump shot from 13 ft,,77-87,,
0:38.0,,,77-87,,Defensive rebound by Team
0:26.0,,,77-87,,C. McCollum misses 3-pt jump shot from 25 ft
0:24.0,Defensive rebound by K. Hayes,,77-87,,
0:20.0,D. Jeffries makes 2-pt dunk from 1 ft (assist by K. Hayes),+2,79-87,,
0:03.0,,,79-87,,Personal foul by K. Hayes (drawn by C. McCollum)
0:03.0,,,79-87,,C. McCollum misses free throw 1 of 2
0:03.0,,,79-87,,Offensive rebound by Team
0:03.0,,,79-87,,N. Alexander-Walker enters the game for C. Kispert
0:03.0,,,79-87,,M. Gueye enters the game for Z. Risacher
0:03.0,,,79-88,+1,C. McCollum makes free throw 2 of 2
0:00.0,K. Hayes makes 3-pt jump shot from 39 ft (assist by D. Jeffries),+3,82-88,,
0:00.0,Instant Replay (Request: Ruling Stands),,82-88,,
0:00.0,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter
4th Q,4th Q,4th Q,4th Q,4th Q,4th Q
Time,Sacramento,,Score,,Atlanta
12:00.0,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter
11:45.0,,,82-91,+3,M. Gueye makes 3-pt jump shot from 25 ft (assist by C. McCollum)
11:24.0,N. Clifford misses 3-pt jump shot from 26 ft,,82-91,,
11:21.0,,,82-91,,Defensive rebound by M. Gueye
11:13.0,,,82-93,+2,C. McCollum makes 2-pt jump shot from 17 ft
10:45.0,D. Jeffries makes 3-pt jump shot from 24 ft (assist by K. Hayes),+3,85-93,,
10:31.0,,,85-93,,C. Kispert misses 3-pt jump shot from 25 ft
10:27.0,Defensive rebound by D. Cardwell,,85-93,,
10:19.0,Turnover by K. Hayes (bad pass; steal by G. Vincent),,85-93,,
10:17.0,,,85-93,,Shooting foul by K. Hayes (drawn by Z. Risacher)
10:17.0,,,85-94,+1,Z. Risacher makes free throw 1 of 2
10:17.0,,,85-95,+1,Z. Risacher makes free throw 2 of 2
10:01.0,N. Clifford misses 2-pt jump shot from 11 ft,,85-95,,
9:57.0,Offensive rebound by D. Cardwell,,85-95,,
9:52.0,D. Plowden makes 3-pt jump shot from 23 ft (assist by D. Cardwell),+3,88-95,,
9:35.0,,,88-97,+2,G. Vincent makes 2-pt jump shot from 7 ft (assist by M. Gueye)
9:22.0,D. Cardwell makes 2-pt dunk from 1 ft (assist by K. Hayes),+2,90-97,,
9:22.0,Shooting foul by C. Kispert (drawn by D. Cardwell),,90-97,,
9:22.0,,,90-97,,N. Alexander-Walker enters the game for C. Kispert
9:22.0,,,90-97,,J. Johnson enters the game for G. Vincent
9:22.0,D. Cardwell makes free throw 1 of 1,+1,91-97,,
9:15.0,Violation by Team (kicked ball),,91-97,,
9:15.0,,,91-97,,J. Landale enters the game for M. Gueye
9:15.0,Sacramento full timeout,,91-97,,
9:03.0,,,91-97,,C. McCollum misses 2-pt jump shot from 20 ft
9:00.0,Defensive rebound by D. Cardwell,,91-97,,
8:54.0,D. Cardwell misses 2-pt layup from 2 ft,,91-97,,
8:51.0,Offensive rebound by D. Cardwell,,91-97,,
8:44.0,K. Hayes makes 3-pt jump shot from 26 ft (assist by N. Clifford),+3,94-97,,
8:44.0,,,94-97,,M. Gueye enters the game for C. McCollum
8:44.0,,,94-97,,G. Vincent enters the game for Z. Risacher
8:24.0,Jump ball: J. Johnson vs. K. Hayes (N. Alexander-Walker gains possession),Jump ball: J. Johnson vs. K. Hayes (N. Alexander-Walker gains possession),Jump ball: J. Johnson vs. K. Hayes (N. Alexander-Walker gains possession),Jump ball: J. Johnson vs. K. Hayes (N. Alexander-Walker gains possession),Jump ball: J. Johnson vs. K. Hayes (N. Alexander-Walker gains possession)
8:19.0,,,94-97,,Turnover by N. Alexander-Walker (lost ball)
8:19.0,,,94-97,,Loose ball foul by N. Alexander-Walker (drawn by D. Cardwell)
8:03.0,D. Plowden makes 3-pt jump shot from 23 ft (assist by N. Clifford),+3,97-97,,
7:44.0,,,97-97,,Turnover by J. Johnson (lost ball; steal by D. Plowden)
7:36.0,Turnover by D. Plowden (traveling),,97-97,,
7:30.0,,,97-97,,Personal foul by D. Plowden (drawn by N. Alexander-Walker)
7:19.0,,,97-99,+2,J. Johnson makes 2-pt jump shot from 11 ft
7:06.0,K. Hayes misses 2-pt jump shot from 12 ft,,97-99,,
7:04.0,,,97-99,,Defensive rebound by Team
6:52.0,,,97-102,+3,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Landale)
6:37.0,N. Clifford misses 3-pt jump shot from 26 ft,,97-102,,
6:34.0,,,97-102,,Defensive rebound by M. Gueye
6:22.0,,,97-105,+3,N. Alexander-Walker makes 3-pt jump shot from 25 ft (assist by J. Johnson)
6:21.0,Sacramento full timeout,,97-105,,
6:21.0,D. DeRozan enters the game for D. Cardwell,,97-105,,
6:21.0,M. Monk enters the game for N. Clifford,,97-105,,
6:21.0,M. Raynaud enters the game for K. Hayes,,97-105,,
6:07.0,Turnover by D. Plowden (out of bounds lost ball),,97-105,,
5:47.0,,,97-108,+3,N. Alexander-Walker makes 3-pt jump shot from 25 ft (assist by G. Vincent)
5:32.0,D. Jeffries makes 2-pt dunk from 1 ft (assist by M. Monk),+2,99-108,,
5:23.0,,,99-110,+2,N. Alexander-Walker makes 2-pt layup from 1 ft
5:23.0,,,99-110,,Shooting foul by D. Plowden (drawn by N. Alexander-Walker)
5:23.0,,,99-111,+1,N. Alexander-Walker makes free throw 1 of 1
5:01.0,M. Raynaud misses 2-pt jump shot from 14 ft,,99-111,,
4:59.0,,,99-111,,Defensive rebound by J. Johnson
4:51.0,,,99-111,,Turnover by J. Johnson (out of bounds lost ball)
4:41.0,M. Raynaud makes 2-pt jump shot from 6 ft (assist by M. Monk),+2,101-111,,
4:25.0,,,101-111,,N. Alexander-Walker misses 3-pt jump shot from 25 ft
4:22.0,,,101-111,,Offensive rebound by J. Landale
4:21.0,,,101-114,+3,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Landale)
4:07.0,D. DeRozan makes 2-pt jump shot from 23 ft (assist by M. Monk),+2,103-114,,
3:44.0,,,103-117,+3,J. Landale makes 3-pt jump shot from 24 ft (assist by J. Johnson)
3:30.0,D. DeRozan makes 3-pt jump shot from 23 ft (assist by M. Monk),+3,106-117,,
3:08.0,,,106-117,,N. Alexander-Walker misses 2-pt layup from 2 ft
3:05.0,Defensive rebound by M. Raynaud,,106-117,,
3:03.0,D. DeRozan misses 3-pt jump shot from 26 ft,,106-117,,
3:00.0,,,106-117,,Defensive rebound by N. Alexander-Walker
2:41.0,,,106-117,,J. Landale misses 3-pt jump shot from 24 ft
2:36.0,,,106-117,,Offensive rebound by M. Gueye
2:36.0,,,106-117,,M. Gueye misses 2-pt layup at rim
2:36.0,Defensive rebound by M. Monk,,106-117,,
2:26.0,D. Plowden makes 3-pt jump shot from 26 ft (assist by D. DeRozan),+3,109-117,,
2:26.0,,,109-117,,Atlanta full timeout
2:26.0,,,109-117,,C. McCollum enters the game for G. Vincent
2:11.0,,,109-117,,Turnover by C. McCollum (lost ball; steal by M. Monk)
2:02.0,D. DeRozan misses 2-pt layup from 1 ft (block by J. Landale),,109-117,,
1:58.0,,,109-117,,Defensive rebound by J. Landale
1:37.0,,,109-120,+3,C. McCollum makes 3-pt jump shot from 25 ft (assist by J. Johnson)
1:29.0,Shooting foul by J. Landale (drawn by M. Raynaud),,109-120,,
1:29.0,M. Raynaud misses free throw 1 of 2,,109-120,,
1:29.0,Offensive rebound by Team,,109-120,,
1:29.0,M. Raynaud makes free throw 2 of 2,+1,110-120,,
1:10.0,,,110-120,,N. Alexander-Walker misses 3-pt jump shot from 23 ft
1:06.0,Defensive rebound by D. DeRozan,,110-120,,
0:58.0,D. Jeffries misses 2-pt layup from 2 ft,,110-120,,
0:55.0,Offensive rebound by M. Raynaud,,110-120,,
0:53.0,M. Monk misses 3-pt jump shot from 26 ft,,110-120,,
0:48.0,Offensive rebound by D. DeRozan,,110-120,,
0:37.0,Shooting foul by M. Gueye (drawn by M. Raynaud),,110-120,,
0:37.0,M. Raynaud makes free throw 1 of 2,+1,111-120,,
0:37.0,M. Raynaud misses free throw 2 of 2,,111-120,,
0:36.0,,,111-120,,Defensive rebound by J. Landale
0:26.0,,,111-123,+3,J. Johnson makes 3-pt jump shot from 23 ft (assist by N. Alexander-Walker)
0:13.0,D. Jeffries makes 2-pt dunk from 1 ft (assist by M. Monk),+2,113-123,,
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
