style,tip
top:32px;left:43px;,"2nd quarter, 3:08.0 remaining<br>CJ McCollum made 2-pointer from 20 ft<br>Atlanta now leads 53-51"
top:55px;left:471px;,"2nd quarter, 2:45.0 remaining<br>Nickeil Alexander-Walker made 3-pointer from 23 ft<br>Atlanta now leads 56-51"
top:46px;left:248px;,"2nd quarter, 2:25.0 remaining<br>Jalen Johnson made 2-pointer from 2 ft<br>Atlanta now leads 58-51"
top:13px;left:12px;,"2nd quarter, 2:01.0 remaining<br>Nickeil Alexander-Walker made 3-pointer from 23 ft<br>Atlanta now leads 61-51"
top:32px;left:240px;,"2nd quarter, 1:38.0 remaining<br>Mouhamed Gueye made 2-pointer from 0 ft<br>Atlanta now leads 63-51"
top:41px;left:232px;,"2nd quarter, 0:34.0 remaining<br>Jock Landale missed 2-pointer from 1 ft<br>Atlanta leads 64-54"
top:174px;left:147px;,"2nd quarter, 0:00.0 remaining<br>CJ McCollum made 2-pointer from 17 ft<br>Atlanta now leads 66-54"
top:27px;left:247px;,"3rd quarter, 11:28.0 remaining<br>CJ McCollum made 2-pointer from 1 ft<br>Atlanta now leads 68-54"
top:241px;left:111px;,"3rd quarter, 10:55.0 remaining<br>Jalen Johnson missed 3-pointer from 25 ft<br>Atlanta leads 68-56"
top:238px;left:101px;,"3rd quarter, 10:47.0 remaining<br>Jalen Johnson missed 3-pointer from 25 ft<br>Atlanta leads 68-56"
top:28px;left:253px;,"3rd quarter, 10:14.0 remaining<br>Nickeil Alexander-Walker made 2-pointer from 1 ft<br>Atlanta now leads 70-56"
top:203px;left:62px;,"3rd quarter, 9:42.0 remaining<br>CJ McCollum made 3-pointer from 25 ft<br>Atlanta now leads 73-58"
top:48px;left:6px;,"3rd quarter, 9:14.0 remaining<br>CJ McCollum missed 3-pointer from 23 ft<br>Atlanta leads 73-60"
top:58px;left:242px;,"3rd quarter, 9:05.0 remaining<br>Jalen Johnson made 2-pointer from 3 ft<br>Atlanta now leads 75-60"
top:280px;left:248px;,"3rd quarter, 8:22.0 remaining<br>Nickeil Alexander-Walker missed 3-pointer from 25 ft<br>Atlanta leads 75-62"
top:277px;left:323px;,"3rd quarter, 8:08.0 remaining<br>Mouhamed Gueye made 3-pointer from 26 ft<br>Atlanta now leads 78-62"
top:277px;left:202px;,"3rd quarter, 6:28.0 remaining<br>Gabe Vincent missed 3-pointer from 25 ft<br>Atlanta leads 78-66"
top:277px;left:225px;,"3rd quarter, 5:44.0 remaining<br>Jalen Johnson missed 3-pointer from 25 ft<br>Atlanta leads 78-68"
top:78px;left:145px;,"3rd quarter, 5:14.0 remaining<br>Nickeil Alexander-Walker missed 2-pointer from 11 ft<br>Atlanta leads 79-70"
top:31px;left:240px;,"3rd quarter, 5:11.0 remaining<br>Jock Landale missed 2-pointer from 0 ft<br>Atlanta leads 79-70"
top:38px;left:247px;,"3rd quarter, 5:10.0 remaining<br>Jock Landale made 2-pointer from 1 ft<br>Atlanta now leads 81-70"
top:88px;left:227px;,"3rd quarter, 4:43.0 remaining<br>Jalen Johnson missed 2-pointer from 6 ft<br>Atlanta leads 82-72"
top:36px;left:227px;,"3rd quarter, 4:19.0 remaining<br>Christian Koloko missed 2-pointer from 1 ft<br>Atlanta leads 82-72"
top:45px;left:72px;,"3rd quarter, 4:11.0 remaining<br>Nickeil Alexander-Walker made 2-pointer from 17 ft<br>Atlanta now leads 84-72"
top:279px;left:274px;,"3rd quarter, 3:45.0 remaining<br>Jalen Johnson missed 3-pointer from 25 ft<br>Atlanta leads 84-72"
top:88px;left:217px;,"3rd quarter, 2:37.0 remaining<br>Corey Kispert missed 2-pointer from 6 ft<br>Atlanta leads 85-72"
top:63px;left:215px;,"3rd quarter, 2:17.0 remaining<br>Christian Koloko missed 2-pointer from 4 ft<br>Atlanta leads 85-75"
top:177px;left:371px;,"3rd quarter, 1:27.0 remaining<br>CJ McCollum made 2-pointer from 20 ft<br>Atlanta now leads 87-75"
top:243px;left:376px;,"3rd quarter, 0:57.0 remaining<br>Corey Kispert missed 3-pointer from 25 ft<br>Atlanta leads 87-77"
top:218px;left:77px;,"3rd quarter, 0:26.0 remaining<br>CJ McCollum missed 3-pointer from 25 ft<br>Atlanta leads 87-77"
top:226px;left:89px;,"4th quarter, 11:45.0 remaining<br>Mouhamed Gueye made 3-pointer from 25 ft<br>Atlanta now leads 91-82"
top:193px;left:215px;,"4th quarter, 11:13.0 remaining<br>CJ McCollum made 2-pointer from 17 ft<br>Atlanta now leads 93-82"
top:234px;left:96px;,"4th quarter, 10:31.0 remaining<br>Corey Kispert missed 3-pointer from 25 ft<br>Atlanta leads 93-85"
top:98px;left:221px;,"4th quarter, 9:35.0 remaining<br>Gabe Vincent made 2-pointer from 7 ft<br>Atlanta now leads 97-88"
top:232px;left:252px;,"4th quarter, 9:03.0 remaining<br>CJ McCollum missed 2-pointer from 20 ft<br>Atlanta leads 97-91"
top:136px;left:273px;,"4th quarter, 7:19.0 remaining<br>Jalen Johnson made 2-pointer from 11 ft<br>Atlanta now leads 99-97"
top:267px;left:160px;,"4th quarter, 6:52.0 remaining<br>Jalen Johnson made 3-pointer from 25 ft<br>Atlanta now leads 102-97"
top:227px;left:87px;,"4th quarter, 6:22.0 remaining<br>Nickeil Alexander-Walker made 3-pointer from 25 ft<br>Atlanta now leads 105-97"
top:264px;left:158px;,"4th quarter, 5:47.0 remaining<br>Nickeil Alexander-Walker made 3-pointer from 25 ft<br>Atlanta now leads 108-97"
top:26px;left:243px;,"4th quarter, 5:23.0 remaining<br>Nickeil Alexander-Walker made 2-pointer from 1 ft<br>Atlanta now leads 110-99"
top:206px;left:413px;,"4th quarter, 4:25.0 remaining<br>Nickeil Alexander-Walker missed 3-pointer from 25 ft<br>Atlanta leads 111-101"
top:280px;left:219px;,"4th quarter, 4:21.0 remaining<br>Jalen Johnson made 3-pointer from 25 ft<br>Atlanta now leads 114-101"
top:90px;left:469px;,"4th quarter, 3:44.0 remaining<br>Jock Landale made 3-pointer from 24 ft<br>Atlanta now leads 117-103"
top:28px;left:220px;,"4th quarter, 3:08.0 remaining<br>Nickeil Alexander-Walker missed 2-pointer from 2 ft<br>Atlanta leads 117-106"
top:111px;left:465px;,"4th quarter, 2:41.0 remaining<br>Jock Landale missed 3-pointer from 24 ft<br>Atlanta leads 117-106"
top:31px;left:240px;,"4th quarter, 2:36.0 remaining<br>Mouhamed Gueye missed 2-pointer from 0 ft<br>Atlanta leads 117-106"
top:244px;left:365px;,"4th quarter, 1:37.0 remaining<br>CJ McCollum made 3-pointer from 25 ft<br>Atlanta now leads 120-109"
top:85px;left:464px;,"4th quarter, 1:10.0 remaining<br>Nickeil Alexander-Walker missed 3-pointer from 23 ft<br>Atlanta leads 120-110"
top:45px;left:6px;,"4th quarter, 0:26.0 remaining<br>Jalen Johnson made 3-pointer from 23 ft<br>Atlanta now leads 123-111"
