style,tip
top:41px;left:224px;,"2nd quarter, 2:58.0 remaining<br>De'Anthony Melton missed 2-pointer from 2 ft<br>Golden State leads 49-39"
top:84px;left:257px;,"2nd quarter, 1:51.0 remaining<br>Quinten Post missed 2-pointer from 6 ft<br>Golden State leads 51-42"
top:33px;left:248px;,"2nd quarter, 1:13.0 remaining<br>Gui Santos made 2-pointer from 1 ft<br>Golden State now leads 53-44"
top:151px;left:13px;,"2nd quarter, 0:33.0 remaining<br>Gui Santos missed 3-pointer from 26 ft<br>Golden State leads 53-44"
top:132px;left:194px;,"2nd quarter, 0:02.0 remaining<br>Brandin Podziemski missed 2-pointer from 11 ft<br>Golden State leads 53-46"
top:90px;left:471px;,"3rd quarter, 11:36.0 remaining<br>Draymond Green missed 3-pointer from 24 ft<br>Golden State leads 53-46"
top:146px;left:279px;,"3rd quarter, 10:30.0 remaining<br>Kristaps PorziÅÄ£is made 2-pointer from 12 ft<br>Golden State now leads 57-52"
top:78px;left:232px;,"3rd quarter, 9:58.0 remaining<br>Kristaps PorziÅÄ£is missed 2-pointer from 5 ft<br>Golden State leads 57-55"
top:74px;left:172px;,"3rd quarter, 9:39.0 remaining<br>Brandin Podziemski made 2-pointer from 8 ft<br>Golden State now leads 59-55"
top:90px;left:212px;,"3rd quarter, 9:02.0 remaining<br>Kristaps PorziÅÄ£is made 2-pointer from 7 ft<br>Golden State now leads 61-55"
top:119px;left:467px;,"3rd quarter, 8:12.0 remaining<br>De'Anthony Melton missed 3-pointer from 24 ft<br>Golden State leads 61-58"
top:252px;left:413px;,"3rd quarter, 7:43.0 remaining<br>LJ Cryer missed 3-pointer from 28 ft<br>Golden State leads 61-58"
top:60px;left:248px;,"3rd quarter, 7:14.0 remaining<br>Gary Payton II made 2-pointer from 3 ft<br>Golden State now leads 63-62"
top:298px;left:232px;,"3rd quarter, 6:47.0 remaining<br>LJ Cryer missed 3-pointer from 27 ft<br>Golden State leads 63-62"
top:37px;left:256px;,"3rd quarter, 5:48.0 remaining<br>Draymond Green made 2-pointer from 2 ft<br>Golden State now leads 65-62"
top:78px;left:14px;,"3rd quarter, 5:03.0 remaining<br>Gary Payton II missed 3-pointer from 23 ft<br>Golden State leads 66-64"
top:249px;left:77px;,"3rd quarter, 4:58.0 remaining<br>Pat Spencer missed 3-pointer from 27 ft<br>Golden State leads 66-64"
top:137px;left:248px;,"3rd quarter, 4:14.0 remaining<br>Pat Spencer missed 2-pointer from 11 ft<br>Golden State trails 66-67"
top:93px;left:7px;,"3rd quarter, 4:06.0 remaining<br>Brandin Podziemski made 3-pointer from 24 ft<br>Golden State now leads 69-67"
top:59px;left:263px;,"3rd quarter, 3:44.0 remaining<br>Pat Spencer missed 2-pointer from 4 ft<br>Golden State tied 69-69"
top:155px;left:232px;,"3rd quarter, 3:40.0 remaining<br>Brandin Podziemski missed 2-pointer from 13 ft<br>Golden State tied 69-69"
top:5px;left:470px;,"3rd quarter, 3:18.0 remaining<br>Seth Curry missed 3-pointer from 23 ft<br>Golden State trails 69-71"
top:93px;left:240px;,"3rd quarter, 2:49.0 remaining<br>Kristaps PorziÅÄ£is missed 2-pointer from 6 ft<br>Golden State trails 69-71"
top:55px;left:242px;,"3rd quarter, 2:20.0 remaining<br>Nate Williams missed 2-pointer from 3 ft<br>Golden State trails 69-74"
top:268px;left:308px;,"3rd quarter, 1:28.0 remaining<br>Kristaps PorziÅÄ£is made 3-pointer from 25 ft<br>Golden State now trails 74-78"
top:269px;left:256px;,"3rd quarter, 0:24.0 remaining<br>Draymond Green missed 3-pointer from 24 ft<br>Golden State trails 74-83"
top:273px;left:259px;,"4th quarter, 11:43.0 remaining<br>LJ Cryer missed 3-pointer from 24 ft<br>Golden State trails 74-86"
top:255px;left:145px;,"4th quarter, 11:10.0 remaining<br>Gary Payton II made 3-pointer from 24 ft<br>Golden State now trails 77-86"
top:50px;left:251px;,"4th quarter, 9:48.0 remaining<br>Gary Payton II made 2-pointer from 2 ft<br>Golden State now trails 79-92"
top:162px;left:455px;,"4th quarter, 9:13.0 remaining<br>Brandin Podziemski made 3-pointer from 25 ft<br>Golden State now trails 82-92"
top:274px;left:128px;,"4th quarter, 7:36.0 remaining<br>Brandin Podziemski made 3-pointer from 27 ft<br>Golden State now trails 85-97"
top:113px;left:238px;,"4th quarter, 6:39.0 remaining<br>Draymond Green missed 2-pointer from 8 ft<br>Golden State trails 85-99"
top:27px;left:10px;,"4th quarter, 6:07.0 remaining<br>Brandin Podziemski made 3-pointer from 23 ft<br>Golden State now trails 88-99"
top:203px;left:63px;,"4th quarter, 5:32.0 remaining<br>Brandin Podziemski missed 3-pointer from 25 ft<br>Golden State trails 88-99"
top:70px;left:293px;,"4th quarter, 5:08.0 remaining<br>Gui Santos missed 2-pointer from 7 ft<br>Golden State trails 88-101"
top:58px;left:140px;,"4th quarter, 4:35.0 remaining<br>Kristaps PorziÅÄ£is missed 2-pointer from 10 ft<br>Golden State trails 88-101"
top:32px;left:244px;,"4th quarter, 4:02.0 remaining<br>Kristaps PorziÅÄ£is missed 2-pointer from 0 ft<br>Golden State trails 88-104"
top:103px;left:253px;,"4th quarter, 3:38.0 remaining<br>Omer Yurtseven missed 2-pointer from 7 ft<br>Golden State trails 88-106"
top:33px;left:249px;,"4th quarter, 2:51.0 remaining<br>Malevy Leons made 2-pointer from 1 ft<br>Golden State now trails 90-108"
top:74px;left:12px;,"4th quarter, 2:16.0 remaining<br>LJ Cryer missed 3-pointer from 23 ft<br>Golden State trails 90-111"
top:221px;left:420px;,"4th quarter, 1:37.0 remaining<br>Pat Spencer missed 3-pointer from 26 ft<br>Golden State trails 90-111"
top:150px;left:35px;,"4th quarter, 1:30.0 remaining<br>LJ Cryer missed 3-pointer from 24 ft<br>Golden State trails 90-111"
top:38px;left:139px;,"4th quarter, 1:28.0 remaining<br>Pat Spencer made 2-pointer from 10 ft<br>Golden State now trails 92-111"
