style,tip
top:191px;left:44px;,"2nd quarter, 6:12.0 remaining<br>Tari Eason missed 3-pointer from 25 ft<br>Houston leads 49-32"
top:187px;left:43px;,"2nd quarter, 6:07.0 remaining<br>Tari Eason made 3-pointer from 25 ft<br>Houston now leads 52-32"
top:118px;left:313px;,"2nd quarter, 5:29.0 remaining<br>Jabari Smith Jr. missed 2-pointer from 11 ft<br>Houston leads 52-34"
top:30px;left:240px;,"2nd quarter, 5:23.0 remaining<br>Tari Eason made 2-pointer from 0 ft<br>Houston now leads 54-34"
top:272px;left:117px;,"2nd quarter, 4:32.0 remaining<br>Reed Sheppard missed 3-pointer from 27 ft<br>Houston leads 54-34"
top:208px;left:57px;,"2nd quarter, 3:55.0 remaining<br>Jabari Smith Jr. missed 3-pointer from 26 ft<br>Houston leads 54-34"
top:44px;left:254px;,"2nd quarter, 3:30.0 remaining<br>Kevin Durant made 2-pointer from 2 ft<br>Houston now leads 56-34"
top:95px;left:283px;,"2nd quarter, 2:45.0 remaining<br>Alperen ÅengÃ¼n missed 2-pointer from 8 ft<br>Houston leads 56-36"
top:113px;left:117px;,"2nd quarter, 1:55.0 remaining<br>Kevin Durant made 2-pointer from 15 ft<br>Houston now leads 59-40"
top:42px;left:243px;,"2nd quarter, 1:38.0 remaining<br>Tari Eason made 2-pointer from 1 ft<br>Houston now leads 61-40"
top:159px;left:322px;,"2nd quarter, 1:07.0 remaining<br>Kevin Durant missed 2-pointer from 15 ft<br>Houston leads 61-41"
top:303px;left:234px;,"2nd quarter, 0:58.0 remaining<br>Alperen ÅengÃ¼n made 3-pointer from 27 ft<br>Houston now leads 64-41"
top:110px;left:234px;,"2nd quarter, 0:28.0 remaining<br>Amen Thompson made 2-pointer from 8 ft<br>Houston now leads 66-45"
top:31px;left:244px;,"2nd quarter, 0:02.0 remaining<br>Amen Thompson made 2-pointer from 0 ft<br>Houston now leads 68-47"
top:252px;left:379px;,"3rd quarter, 11:48.0 remaining<br>Kevin Durant missed 3-pointer from 26 ft<br>Houston leads 68-47"
top:108px;left:247px;,"3rd quarter, 11:07.0 remaining<br>Alperen ÅengÃ¼n missed 2-pointer from 8 ft<br>Houston leads 68-49"
top:293px;left:358px;,"3rd quarter, 10:41.0 remaining<br>Reed Sheppard made 3-pointer from 29 ft<br>Houston now leads 71-49"
top:241px;left:107px;,"3rd quarter, 9:55.0 remaining<br>Kevin Durant missed 3-pointer from 25 ft<br>Houston leads 73-52"
top:80px;left:262px;,"3rd quarter, 9:18.0 remaining<br>Alperen ÅengÃ¼n missed 2-pointer from 5 ft<br>Houston leads 73-56"
top:259px;left:103px;,"3rd quarter, 9:11.0 remaining<br>Reed Sheppard made 3-pointer from 27 ft<br>Houston now leads 76-56"
top:59px;left:471px;,"3rd quarter, 8:42.0 remaining<br>Amen Thompson missed 3-pointer from 23 ft<br>Houston leads 76-59"
top:213px;left:45px;,"3rd quarter, 8:10.0 remaining<br>Kevin Durant missed 3-pointer from 27 ft<br>Houston leads 76-61"
top:260px;left:344px;,"3rd quarter, 7:43.0 remaining<br>Alperen ÅengÃ¼n made 3-pointer from 25 ft<br>Houston now leads 79-63"
top:36px;left:261px;,"3rd quarter, 7:03.0 remaining<br>Amen Thompson missed 2-pointer from 2 ft<br>Houston leads 81-64"
top:160px;left:251px;,"3rd quarter, 6:45.0 remaining<br>Alperen ÅengÃ¼n missed 2-pointer from 13 ft<br>Houston leads 81-64"
top:33px;left:238px;,"3rd quarter, 6:26.0 remaining<br>Amen Thompson made 2-pointer from 0 ft<br>Houston now leads 83-66"
top:27px;left:241px;,"3rd quarter, 5:22.0 remaining<br>Clint Capela made 2-pointer from 0 ft<br>Houston now leads 87-69"
top:103px;left:157px;,"3rd quarter, 4:41.0 remaining<br>Kevin Durant missed 2-pointer from 11 ft<br>Houston leads 87-71"
top:42px;left:269px;,"3rd quarter, 4:37.0 remaining<br>Clint Capela missed 2-pointer from 3 ft<br>Houston leads 87-71"
top:21px;left:268px;,"3rd quarter, 4:21.0 remaining<br>Jabari Smith Jr. made 2-pointer from 3 ft<br>Houston now leads 89-73"
top:113px;left:262px;,"3rd quarter, 3:57.0 remaining<br>Kevin Durant made 2-pointer from 9 ft<br>Houston now leads 91-75"
top:126px;left:252px;,"3rd quarter, 3:39.0 remaining<br>Kevin Durant made 2-pointer from 10 ft<br>Houston now leads 94-75"
top:262px;left:137px;,"3rd quarter, 1:55.0 remaining<br>Kevin Durant missed 3-pointer from 25 ft<br>Houston leads 96-78"
top:39px;left:217px;,"3rd quarter, 1:21.0 remaining<br>Tari Eason missed 2-pointer from 2 ft<br>Houston leads 96-78"
top:23px;left:221px;,"3rd quarter, 1:07.0 remaining<br>Amen Thompson made 2-pointer from 2 ft<br>Houston now leads 98-78"
top:91px;left:196px;,"3rd quarter, 0:33.0 remaining<br>Alperen ÅengÃ¼n missed 2-pointer from 8 ft<br>Houston leads 99-80"
top:190px;left:58px;,"4th quarter, 11:26.0 remaining<br>Alperen ÅengÃ¼n made 3-pointer from 24 ft<br>Houston now leads 104-83"
top:205px;left:59px;,"4th quarter, 10:56.0 remaining<br>Aaron Holiday missed 3-pointer from 25 ft<br>Houston leads 104-85"
top:290px;left:244px;,"4th quarter, 10:10.0 remaining<br>Jabari Smith Jr. made 3-pointer from 26 ft<br>Houston now leads 107-85"
top:131px;left:251px;,"4th quarter, 9:35.0 remaining<br>Alperen ÅengÃ¼n made 2-pointer from 10 ft<br>Houston now leads 109-85"
top:63px;left:240px;,"4th quarter, 9:14.0 remaining<br>Jabari Smith Jr. missed 2-pointer from 3 ft<br>Houston leads 109-85"
top:185px;left:48px;,"4th quarter, 8:24.0 remaining<br>Jabari Smith Jr. missed 3-pointer from 25 ft<br>Houston leads 109-87"
top:37px;left:470px;,"4th quarter, 7:50.0 remaining<br>Aaron Holiday missed 3-pointer from 23 ft<br>Houston leads 109-88"
top:57px;left:467px;,"4th quarter, 7:45.0 remaining<br>Aaron Holiday made 3-pointer from 23 ft<br>Houston now leads 112-88"
top:188px;left:53px;,"4th quarter, 7:26.0 remaining<br>Aaron Holiday missed 3-pointer from 24 ft<br>Houston leads 112-88"
top:42px;left:249px;,"4th quarter, 7:23.0 remaining<br>Alperen ÅengÃ¼n made 2-pointer from 1 ft<br>Houston now leads 114-88"
top:232px;left:98px;,"4th quarter, 6:58.0 remaining<br>Alperen ÅengÃ¼n missed 3-pointer from 25 ft<br>Houston leads 114-88"
top:28px;left:227px;,"4th quarter, 6:55.0 remaining<br>Alperen ÅengÃ¼n missed 2-pointer from 1 ft<br>Houston leads 114-88"
top:9px;left:476px;,"4th quarter, 6:51.0 remaining<br>Jabari Smith Jr. missed 3-pointer from 24 ft<br>Houston leads 114-88"
top:44px;left:225px;,"4th quarter, 6:48.0 remaining<br>Alperen ÅengÃ¼n made 2-pointer from 2 ft<br>Houston now leads 116-88"
top:173px;left:251px;,"4th quarter, 6:08.0 remaining<br>Alperen ÅengÃ¼n missed 2-pointer from 14 ft<br>Houston leads 116-91"
top:17px;left:3px;,"4th quarter, 6:03.0 remaining<br>Tari Eason made 3-pointer from 24 ft<br>Houston now leads 119-91"
top:234px;left:107px;,"4th quarter, 5:33.0 remaining<br>Alperen ÅengÃ¼n missed 3-pointer from 24 ft<br>Houston leads 119-93"
top:23px;left:221px;,"4th quarter, 5:02.0 remaining<br>Jae'Sean Tate made 2-pointer from 2 ft<br>Houston now leads 123-93"
top:203px;left:64px;,"4th quarter, 4:40.0 remaining<br>Aaron Holiday made 3-pointer from 25 ft<br>Houston now leads 126-95"
top:203px;left:59px;,"4th quarter, 4:05.0 remaining<br>Tari Eason missed 3-pointer from 25 ft<br>Houston leads 126-95"
top:53px;left:14px;,"4th quarter, 3:31.0 remaining<br>Josh Okogie missed 3-pointer from 23 ft<br>Houston leads 126-95"
top:101px;left:246px;,"4th quarter, 3:28.0 remaining<br>Clint Capela made 2-pointer from 7 ft<br>Houston now leads 128-95"
top:131px;left:283px;,"4th quarter, 2:53.0 remaining<br>Aaron Holiday missed 2-pointer from 11 ft<br>Houston leads 128-97"
top:80px;left:29px;,"4th quarter, 1:55.0 remaining<br>Isaiah Crawford missed 2-pointer from 22 ft<br>Houston leads 128-99"
top:186px;left:82px;,"4th quarter, 1:52.0 remaining<br>Jeff Green made 2-pointer from 22 ft<br>Houston now leads 130-99"
top:38px;left:259px;,"4th quarter, 1:33.0 remaining<br>Josh Okogie missed 2-pointer from 2 ft<br>Houston leads 130-101"
top:110px;left:353px;,"4th quarter, 1:14.0 remaining<br>Josh Okogie made 2-pointer from 14 ft<br>Houston now leads 132-102"
top:88px;left:12px;,"4th quarter, 0:45.0 remaining<br>Isaiah Crawford missed 3-pointer from 24 ft<br>Houston leads 132-102"
top:37px;left:241px;,"4th quarter, 0:22.0 remaining<br>Clint Capela made 2-pointer from 1 ft<br>Houston now leads 134-102"
