1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,Houston,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,New Orleans
12:00.0,Jump ball: A. ÅengÃ¼n vs. Y. Missi (Z. Williamson gains possession),Jump ball: A. ÅengÃ¼n vs. Y. Missi (Z. Williamson gains possession),Jump ball: A. ÅengÃ¼n vs. Y. Missi (Z. Williamson gains possession),Jump ball: A. ÅengÃ¼n vs. Y. Missi (Z. Williamson gains possession),Jump ball: A. ÅengÃ¼n vs. Y. Missi (Z. Williamson gains possession)
10:35.0,Houston full timeout,,104-85,,
10:35.0,Instant Replay (Challenge: Ruling Stands),,104-85,,
10:30.0,,,104-85,,S. Bey misses 2-pt jump shot from 8 ft
10:29.0,,,104-85,,Offensive rebound by K. Looney
10:29.0,,,104-85,,K. Looney misses 2-pt layup from 3 ft
10:28.0,,,104-85,,Offensive rebound by K. Looney
10:28.0,,,104-85,,K. Looney misses 2-pt layup at rim
10:27.0,Defensive rebound by Team,,104-85,,
10:10.0,J. Smith makes 3-pt jump shot from 26 ft,+3,107-85,,
9:54.0,,,107-85,,D. Queen misses 3-pt jump shot from 25 ft
9:50.0,Defensive rebound by J. Tate,,107-85,,
9:35.0,A. ÅengÃ¼n makes 2-pt jump shot from 10 ft,+2,109-85,,
9:19.0,,,109-85,,J. Fears misses 2-pt layup from 2 ft
9:17.0,Defensive rebound by A. Holiday,,109-85,,
9:14.0,J. Smith misses 2-pt layup from 3 ft (block by D. Queen),,109-85,,
9:14.0,,,109-85,,Defensive rebound by Team
9:14.0,,,109-85,,New Orleans full timeout
9:14.0,,,109-85,,Instant Replay (Challenge: Ruling Stands)
9:14.0,,,109-85,,Y. Missi enters the game for K. Looney
8:48.0,,,109-85,,J. Fears misses 2-pt jump shot from 9 ft
8:44.0,,,109-85,,Offensive rebound by S. Bey
8:42.0,,,109-87,+2,S. Bey makes 2-pt layup from 2 ft
8:24.0,J. Smith misses 3-pt jump shot from 25 ft,,109-87,,
8:20.0,,,109-87,,Defensive rebound by S. Bey
8:05.0,,,109-87,,Shooting foul by J. Tate (drawn by D. Queen)
8:05.0,,,109-87,,D. Queen misses free throw 1 of 2
8:05.0,,,109-87,,Offensive rebound by Team
8:05.0,,,109-88,+1,D. Queen makes free throw 2 of 2
7:50.0,A. Holiday misses 3-pt jump shot from 23 ft,,109-88,,
7:47.0,Offensive rebound by A. ÅengÃ¼n,,109-88,,
7:45.0,A. Holiday makes 3-pt jump shot from 23 ft (assist by A. ÅengÃ¼n),+3,112-88,,
7:31.0,,,112-88,,D. Queen misses 2-pt layup from 2 ft
7:28.0,Defensive rebound by J. Smith,,112-88,,
7:26.0,A. Holiday misses 3-pt jump shot from 24 ft,,112-88,,
7:23.0,Offensive rebound by J. Smith,,112-88,,
7:23.0,A. ÅengÃ¼n makes 2-pt layup from 1 ft (assist by J. Smith),+2,114-88,,
7:23.0,,,114-88,,New Orleans full timeout
7:23.0,T. Eason enters the game for A. Thompson,,114-88,,
7:08.0,,,114-88,,S. Bey misses 2-pt layup from 5 ft
7:06.0,Defensive rebound by T. Eason,,114-88,,
6:58.0,A. ÅengÃ¼n misses 3-pt jump shot from 25 ft (block by Y. Missi),,114-88,,
6:57.0,Offensive rebound by A. ÅengÃ¼n,,114-88,,
6:55.0,A. ÅengÃ¼n misses 2-pt dunk from 1 ft (block by Y. Missi),,114-88,,
6:54.0,Offensive rebound by A. ÅengÃ¼n,,114-88,,
6:51.0,J. Smith misses 3-pt jump shot from 24 ft,,114-88,,
6:48.0,Offensive rebound by A. ÅengÃ¼n,,114-88,,
6:48.0,A. ÅengÃ¼n makes 2-pt layup from 2 ft,+2,116-88,,
6:33.0,,,116-91,+3,S. Bey makes 3-pt jump shot from 26 ft (assist by J. Fears)
6:08.0,A. ÅengÃ¼n misses 2-pt jump shot from 14 ft,,116-91,,
6:04.0,Offensive rebound by A. Holiday,,116-91,,
6:03.0,T. Eason makes 3-pt jump shot from 24 ft (assist by A. Holiday),+3,119-91,,
5:50.0,,,119-93,+2,J. Fears makes 2-pt layup from 3 ft
5:33.0,A. ÅengÃ¼n misses 3-pt jump shot from 24 ft,,119-93,,
5:28.0,Offensive rebound by J. Smith,,119-93,,
5:28.0,Shooting foul by Y. Missi (drawn by A. ÅengÃ¼n),,119-93,,
5:28.0,A. ÅengÃ¼n makes free throw 1 of 2,+1,120-93,,
5:28.0,J. Okogie enters the game for J. Smith,,120-93,,
5:28.0,A. ÅengÃ¼n makes free throw 2 of 2,+1,121-93,,
5:27.0,,,121-93,,Personal foul by J. Tate (drawn by J. Fears)
5:27.0,C. Capela enters the game for A. ÅengÃ¼n,,121-93,,
5:27.0,,,121-93,,J. Hawkins enters the game for S. Bey
5:21.0,,,121-93,,J. Fears misses 3-pt jump shot from 27 ft
5:18.0,,,121-93,,Offensive rebound by Y. Missi
5:13.0,,,121-93,,Y. Missi misses 2-pt layup at rim
5:13.0,Defensive rebound by C. Capela,,121-93,,
5:02.0,J. Tate makes 2-pt layup from 2 ft,+2,123-93,,
4:54.0,,,123-93,,Shooting foul by J. Okogie (drawn by J. Fears)
4:54.0,,,123-93,,J. Fears misses free throw 1 of 2
4:54.0,,,123-93,,Offensive rebound by Team
4:54.0,Technical foul by T. Eason,,123-93,,
4:54.0,,,123-94,+1,J. Fears makes technical free throw
4:54.0,,,123-95,+1,J. Fears makes free throw 2 of 2
4:40.0,A. Holiday makes 3-pt jump shot from 25 ft (assist by J. Okogie),+3,126-95,,
4:21.0,,,126-95,,J. Hawkins misses 3-pt jump shot from 26 ft
4:18.0,Defensive rebound by T. Eason,,126-95,,
4:05.0,T. Eason misses 3-pt jump shot from 25 ft,,126-95,,
4:01.0,,,126-95,,Defensive rebound by Y. Missi
3:49.0,,,126-95,,J. Fears misses 3-pt jump shot from 25 ft
3:47.0,Defensive rebound by C. Capela,,126-95,,
3:43.0,Houston full timeout,,126-95,,
3:43.0,I. Crawford enters the game for T. Eason,,126-95,,
3:43.0,J. Green enters the game for J. Tate,,126-95,,
3:43.0,,,126-95,,K. MatkoviÄ enters the game for Y. Missi
3:31.0,J. Okogie misses 3-pt jump shot from 23 ft,,126-95,,
3:28.0,Offensive rebound by C. Capela,,126-95,,
3:28.0,C. Capela makes 2-pt hook shot from 7 ft,+2,128-95,,
3:28.0,,,128-95,,Violation by Team (def goaltending)
3:15.0,,,128-97,+2,D. Queen makes 2-pt layup from 2 ft
2:53.0,A. Holiday misses 2-pt jump shot from 11 ft,,128-97,,
2:52.0,,,128-97,,Defensive rebound by Team
2:52.0,Loose ball foul by C. Capela (drawn by D. Queen),,128-97,,
2:43.0,,,128-97,,J. Fears misses 2-pt jump shot from 7 ft
2:41.0,Defensive rebound by C. Capela,,128-97,,
2:31.0,Turnover by I. Crawford (bad pass; steal by J. Fears),,128-97,,
2:23.0,,,128-99,+2,J. Hawkins makes 2-pt jump shot from 12 ft
1:55.0,I. Crawford misses 2-pt jump shot from 22 ft (block by J. Fears),,128-99,,
1:55.0,Offensive rebound by Team,,128-99,,
1:52.0,J. Green makes 2-pt jump shot from 22 ft (assist by J. Okogie),+2,130-99,,
1:45.0,,,130-101,+2,D. Queen makes 2-pt layup from 2 ft (assist by J. Fears)
1:33.0,J. Okogie misses 2-pt layup from 2 ft,,130-101,,
1:33.0,,,130-101,,Defensive rebound by Team
1:33.0,Loose ball foul by C. Capela (drawn by D. Queen),,130-101,,
1:33.0,,,130-102,+1,D. Queen makes free throw 1 of 2
1:33.0,,,130-102,,D. Queen misses free throw 2 of 2
1:30.0,Defensive rebound by C. Capela,,130-102,,
1:14.0,J. Okogie makes 2-pt jump shot from 14 ft (assist by J. Green),+2,132-102,,
1:09.0,,,132-102,,Turnover by J. Fears (bad pass; steal by J. Okogie)
0:45.0,I. Crawford misses 3-pt jump shot from 24 ft,,132-102,,
0:41.0,,,132-102,,Defensive rebound by M. Peavy
0:31.0,,,132-102,,M. Peavy misses 3-pt jump shot from 26 ft
0:25.0,Defensive rebound by J. Okogie,,132-102,,
0:22.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Okogie),+2,134-102,,
0:13.0,,,134-102,,J. Fears misses 2-pt layup from 1 ft
0:11.0,Defensive rebound by C. Capela,,134-102,,
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
