1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,Utah,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,Denver
12:00.0,Jump ball: K. Filipowski vs. N. JokiÄ (A. Gordon gains possession),Jump ball: K. Filipowski vs. N. JokiÄ (A. Gordon gains possession),Jump ball: K. Filipowski vs. N. JokiÄ (A. Gordon gains possession),Jump ball: K. Filipowski vs. N. JokiÄ (A. Gordon gains possession),Jump ball: K. Filipowski vs. N. JokiÄ (A. Gordon gains possession)
11:01.0,,,105-98,,J. Murray misses 3-pt jump shot from 27 ft
10:59.0,Defensive rebound by A. Bailey,,105-98,,
10:51.0,K. Chandler makes 2-pt jump shot from 13 ft,+2,107-98,,
10:26.0,,,107-98,,Personal foul by K. Chandler (drawn by P. Watson)
10:14.0,,,107-98,,B. Brown misses 3-pt jump shot from 23 ft
10:10.0,,,107-98,,Offensive rebound by S. Jones
10:09.0,,,107-98,,J. Murray misses 3-pt jump shot from 27 ft
10:07.0,,,107-98,,Offensive rebound by P. Watson
10:07.0,,,107-98,,P. Watson misses 2-pt dunk at rim
10:05.0,Defensive rebound by Team,,107-98,,
10:01.0,Personal foul by S. Jones (drawn by K. Chandler),,107-98,,
9:48.0,E. Harkless misses 3-pt jump shot from 27 ft,,107-98,,
9:44.0,Offensive rebound by A. Bailey,,107-98,,
9:39.0,E. Harkless misses 2-pt jump shot from 13 ft,,107-98,,
9:38.0,,,107-98,,Defensive rebound by P. Watson
9:30.0,,,107-98,,S. Jones misses 3-pt jump shot from 26 ft
9:26.0,Defensive rebound by E. Harkless,,107-98,,
9:23.0,A. Bailey misses 3-pt jump shot from 25 ft,,107-98,,
9:20.0,,,107-98,,Defensive rebound by S. Jones
9:15.0,,,107-101,+3,T. Hardaway makes 3-pt jump shot from 27 ft
8:52.0,E. Harkless makes 3-pt jump shot from 24 ft (assist by K. Chandler),+3,110-101,,
8:39.0,,,110-101,,P. Watson misses 2-pt jump shot from 4 ft
8:37.0,,,110-101,,Offensive rebound by B. Brown
8:36.0,,,110-101,,B. Brown misses 2-pt layup from 1 ft (block by J. Konchar)
8:36.0,Defensive rebound by J. Konchar,,110-101,,
8:27.0,E. Harkless misses 2-pt layup from 6 ft,,110-101,,
8:26.0,,,110-101,,Defensive rebound by B. Brown
8:21.0,,,110-101,,P. Watson misses 2-pt layup from 5 ft (block by J. Konchar)
8:21.0,,,110-101,,Offensive rebound by Team
8:19.0,,,110-104,+3,T. Hardaway makes 3-pt jump shot from 23 ft (assist by J. Murray)
8:03.0,E. Harkless makes 2-pt layup from 3 ft (assist by K. Chandler),+2,112-104,,
8:03.0,,,112-104,,Denver full timeout
8:03.0,C. Williams enters the game for J. Konchar,,112-104,,
8:03.0,,,112-104,,N. JokiÄ enters the game for S. Jones
7:53.0,,,112-104,,Personal foul by B. Mbeng (drawn by N. JokiÄ)
7:45.0,,,112-106,+2,B. Brown makes 2-pt jump shot from 7 ft (assist by N. JokiÄ)
7:34.0,A. Bailey makes 2-pt jump shot from 11 ft,+2,114-106,,
7:23.0,,,114-106,,Turnover by N. JokiÄ (traveling)
7:16.0,A. Bailey makes 3-pt jump shot from 26 ft (assist by K. Chandler),+3,117-106,,
7:00.0,,,117-106,,Shooting foul by B. Mbeng (drawn by P. Watson)
7:00.0,,,117-107,+1,P. Watson makes free throw 1 of 2
7:00.0,,,117-107,,A. Gordon enters the game for B. Brown
7:00.0,,,117-107,,P. Watson misses free throw 2 of 2
6:58.0,Defensive rebound by A. Bailey,,117-107,,
6:49.0,E. Harkless makes 2-pt jump shot from 14 ft (assist by A. Bailey),+2,119-107,,
6:49.0,Shooting foul by P. Watson (drawn by E. Harkless),,119-107,,
6:49.0,E. Harkless makes free throw 1 of 1,+1,120-107,,
6:35.0,,,120-109,+2,N. JokiÄ makes 2-pt layup from 2 ft
6:24.0,A. Bailey misses 3-pt jump shot from 25 ft,,120-109,,
6:20.0,,,120-109,,Defensive rebound by J. Murray
6:15.0,,,120-109,,Personal foul by E. Harkless (drawn by N. JokiÄ)
6:15.0,,,120-109,,C. Johnson enters the game for P. Watson
6:09.0,,,120-112,+3,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Murray)
5:52.0,C. Williams makes 2-pt layup from 1 ft (assist by K. Chandler),+2,122-112,,
5:40.0,,,122-112,,Personal foul by C. Williams (drawn by N. JokiÄ)
5:40.0,,,122-113,+1,N. JokiÄ makes free throw 1 of 2
5:40.0,,,122-114,+1,N. JokiÄ makes free throw 2 of 2
5:29.0,C. Williams makes 2-pt layup from 3 ft (assist by K. Chandler),+2,124-114,,
5:19.0,,,124-117,+3,J. Murray makes 3-pt jump shot from 26 ft
5:08.0,Shooting foul by C. Johnson (drawn by K. Chandler),,124-117,,
5:08.0,K. Chandler misses free throw 1 of 2,,124-117,,
5:08.0,Offensive rebound by Team,,124-117,,
5:08.0,J. Konchar enters the game for C. Williams,,124-117,,
5:08.0,K. Chandler misses free throw 2 of 2,,124-117,,
5:05.0,,,124-117,,Defensive rebound by C. Johnson
4:49.0,,,124-119,+2,A. Gordon makes 2-pt dunk from 1 ft (assist by N. JokiÄ)
4:39.0,E. Harkless misses 2-pt layup from 2 ft,,124-119,,
4:37.0,Offensive rebound by B. Mbeng,,124-119,,
4:34.0,K. Chandler misses 3-pt jump shot from 27 ft,,124-119,,
4:30.0,,,124-119,,Defensive rebound by J. Murray
4:25.0,,,124-119,,C. Johnson misses 3-pt jump shot from 26 ft
4:23.0,,,124-119,,Offensive rebound by N. JokiÄ
4:23.0,,,124-119,,N. JokiÄ misses 2-pt layup at rim
4:20.0,Defensive rebound by A. Bailey,,124-119,,
4:13.0,Personal foul by C. Johnson (drawn by A. Bailey),,124-119,,
4:13.0,Offensive foul by A. Bailey (drawn by C. Johnson),,124-119,,
4:13.0,Turnover by A. Bailey (offensive foul),,124-119,,
4:13.0,Jump ball: N. JokiÄ vs. A. Bailey (A. Gordon gains possession),Jump ball: N. JokiÄ vs. A. Bailey (A. Gordon gains possession),Jump ball: N. JokiÄ vs. A. Bailey (A. Gordon gains possession),Jump ball: N. JokiÄ vs. A. Bailey (A. Gordon gains possession),Jump ball: N. JokiÄ vs. A. Bailey (A. Gordon gains possession)
4:07.0,,,124-119,,T. Hardaway misses 3-pt jump shot from 26 ft
4:02.0,,,124-119,,Offensive rebound by Team
4:02.0,Loose ball foul by E. Harkless (drawn by T. Hardaway),,124-119,,
4:02.0,,,124-120,+1,T. Hardaway makes free throw 1 of 2
4:02.0,,,124-121,+1,T. Hardaway makes free throw 2 of 2
3:46.0,A. Bailey makes 2-pt jump shot from 19 ft (assist by B. Mbeng),+2,126-121,,
3:30.0,,,126-121,,C. Johnson misses 3-pt jump shot from 23 ft
3:24.0,Defensive rebound by B. Mbeng,,126-121,,
3:12.0,J. Konchar misses 3-pt jump shot from 23 ft,,126-121,,
3:10.0,,,126-121,,Defensive rebound by N. JokiÄ
2:59.0,,,126-121,,N. JokiÄ misses 2-pt hook shot from 2 ft
2:59.0,,,126-121,,Offensive rebound by Team
2:59.0,Utah full timeout,,126-121,,
2:55.0,,,126-123,+2,N. JokiÄ makes 2-pt jump shot from 10 ft (assist by J. Murray)
2:37.0,A. Bailey misses 2-pt jump shot from 14 ft,,126-123,,
2:34.0,,,126-123,,Defensive rebound by N. JokiÄ
2:20.0,,,126-126,+3,C. Johnson makes 3-pt jump shot from 23 ft (assist by N. JokiÄ)
1:58.0,E. Harkless misses 3-pt jump shot from 29 ft,,126-126,,
1:54.0,,,126-126,,Defensive rebound by C. Johnson
1:41.0,,,126-126,,Shooting foul by B. Mbeng (drawn by N. JokiÄ)
1:41.0,,,126-126,,N. JokiÄ misses free throw 1 of 2
1:41.0,,,126-126,,Offensive rebound by Team
1:41.0,,,126-126,,N. JokiÄ misses free throw 2 of 2
1:37.0,Defensive rebound by E. Harkless,,126-126,,
1:28.0,Turnover by A. Bailey (bad pass),,126-126,,
1:15.0,,,126-129,+3,J. Murray makes 3-pt jump shot from 25 ft (assist by N. JokiÄ)
1:07.0,E. Harkless makes 3-pt jump shot from 26 ft,+3,129-129,,
0:50.0,,,129-129,,T. Hardaway misses 3-pt jump shot from 23 ft
0:47.0,,,129-129,,Offensive rebound by N. JokiÄ
0:45.0,,,129-132,+3,C. Johnson makes 3-pt jump shot from 23 ft (assist by N. JokiÄ)
0:31.0,Turnover by E. Harkless (lost ball; steal by A. Gordon),,129-132,,
0:18.0,,,129-135,+3,J. Murray makes 3-pt jump shot from 27 ft
0:17.0,Utah full timeout,,129-135,,
0:16.0,A. Bailey misses 3-pt jump shot from 34 ft,,129-135,,
0:13.0,,,129-135,,Defensive rebound by J. Murray
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
