style,tip
top:132px;left:273px;,"2nd quarter, 4:25.0 remaining<br>Nikola JokiÄ made 2-pointer from 11 ft<br>Denver now leads 50-47"
top:59px;left:14px;,"2nd quarter, 3:53.0 remaining<br>Christian Braun missed 3-pointer from 23 ft<br>Denver leads 51-47"
top:283px;left:236px;,"2nd quarter, 3:34.0 remaining<br>Nikola JokiÄ made 3-pointer from 25 ft<br>Denver now leads 54-48"
top:98px;left:272px;,"2nd quarter, 3:10.0 remaining<br>Aaron Gordon made 2-pointer from 7 ft<br>Denver now leads 56-50"
top:106px;left:475px;,"2nd quarter, 2:35.0 remaining<br>Cameron Johnson made 3-pointer from 25 ft<br>Denver now leads 59-53"
top:108px;left:124px;,"2nd quarter, 1:07.0 remaining<br>Jamal Murray made 2-pointer from 14 ft<br>Denver now leads 62-58"
top:295px;left:187px;,"2nd quarter, 0:41.0 remaining<br>Jamal Murray missed 3-pointer from 27 ft<br>Denver leads 62-60"
top:157px;left:19px;,"2nd quarter, 0:25.0 remaining<br>Cameron Johnson missed 3-pointer from 25 ft<br>Denver leads 62-60"
top:326px;left:392px;,"2nd quarter, 0:01.0 remaining<br>Jamal Murray missed 3-pointer from 33 ft<br>Denver tied 62-62"
top:71px;left:268px;,"3rd quarter, 11:33.0 remaining<br>Nikola JokiÄ missed 2-pointer from 5 ft<br>Denver trails 62-65"
top:82px;left:234px;,"3rd quarter, 11:02.0 remaining<br>Nikola JokiÄ made 2-pointer from 5 ft<br>Denver now trails 64-67"
top:68px;left:5px;,"3rd quarter, 10:41.0 remaining<br>Aaron Gordon missed 3-pointer from 24 ft<br>Denver trails 64-69"
top:158px;left:453px;,"3rd quarter, 10:34.0 remaining<br>Cameron Johnson missed 3-pointer from 25 ft<br>Denver trails 64-69"
top:41px;left:250px;,"3rd quarter, 10:09.0 remaining<br>Nikola JokiÄ made 2-pointer from 1 ft<br>Denver now trails 66-71"
top:33px;left:227px;,"3rd quarter, 8:47.0 remaining<br>Nikola JokiÄ made 2-pointer from 1 ft<br>Denver now trails 71-73"
top:108px;left:112px;,"3rd quarter, 7:50.0 remaining<br>Jamal Murray missed 2-pointer from 15 ft<br>Denver trails 71-77"
top:101px;left:250px;,"3rd quarter, 7:26.0 remaining<br>Nikola JokiÄ made 2-pointer from 7 ft<br>Denver now trails 73-79"
top:34px;left:466px;,"3rd quarter, 6:28.0 remaining<br>Aaron Gordon missed 3-pointer from 23 ft<br>Denver trails 73-83"
top:93px;left:153px;,"3rd quarter, 6:00.0 remaining<br>Jamal Murray made 2-pointer from 11 ft<br>Denver now trails 75-85"
top:238px;left:388px;,"3rd quarter, 4:46.0 remaining<br>Tim Hardaway Jr. made 3-pointer from 26 ft<br>Denver now trails 80-87"
top:141px;left:234px;,"3rd quarter, 3:43.0 remaining<br>Jamal Murray missed 2-pointer from 11 ft<br>Denver trails 82-91"
top:38px;left:227px;,"3rd quarter, 2:55.0 remaining<br>Bruce Brown made 2-pointer from 2 ft<br>Denver now trails 84-96"
top:185px;left:36px;,"3rd quarter, 2:11.0 remaining<br>Tim Hardaway Jr. made 3-pointer from 26 ft<br>Denver now trails 90-96"
top:57px;left:-3px;,"3rd quarter, 1:33.0 remaining<br>Peyton Watson made 3-pointer from 24 ft<br>Denver now trails 93-98"
top:75px;left:203px;,"3rd quarter, 0:49.0 remaining<br>Nikola JokiÄ made 2-pointer from 6 ft<br>Denver now trails 95-100"
top:269px;left:278px;,"4th quarter, 11:47.0 remaining<br>Tim Hardaway Jr. missed 3-pointer from 24 ft<br>Denver trails 98-105"
top:67px;left:255px;,"4th quarter, 11:08.0 remaining<br>Peyton Watson missed 2-pointer from 4 ft<br>Denver trails 98-105"
top:270px;left:115px;,"4th quarter, 11:01.0 remaining<br>Jamal Murray missed 3-pointer from 27 ft<br>Denver trails 98-105"
top:54px;left:11px;,"4th quarter, 10:14.0 remaining<br>Bruce Brown missed 3-pointer from 23 ft<br>Denver trails 98-107"
