style,tip
top:49px;left:389px;,"3rd quarter, 10:29.0 remaining<br>Daniss Jenkins missed 2-pointer from 15 ft<br>Detroit leads 49-45"
top:31px;left:240px;,"3rd quarter, 10:24.0 remaining<br>Ausar Thompson made 2-pointer from 0 ft<br>Detroit now leads 51-45"
top:28px;left:14px;,"3rd quarter, 10:11.0 remaining<br>Duncan Robinson made 3-pointer from 23 ft<br>Detroit now leads 54-45"
top:55px;left:243px;,"3rd quarter, 9:53.0 remaining<br>Ausar Thompson made 2-pointer from 3 ft<br>Detroit now leads 56-45"
top:134px;left:242px;,"3rd quarter, 8:39.0 remaining<br>Ausar Thompson made 2-pointer from 10 ft<br>Detroit now leads 58-48"
top:48px;left:226px;,"3rd quarter, 8:01.0 remaining<br>Jalen Duren missed 2-pointer from 2 ft<br>Detroit leads 58-51"
top:55px;left:207px;,"3rd quarter, 7:33.0 remaining<br>Tobias Harris made 2-pointer from 4 ft<br>Detroit now leads 60-51"
top:42px;left:242px;,"3rd quarter, 7:09.0 remaining<br>Jalen Duren made 2-pointer from 1 ft<br>Detroit now leads 62-51"
top:43px;left:253px;,"3rd quarter, 6:42.0 remaining<br>Ausar Thompson missed 2-pointer from 2 ft<br>Detroit leads 62-51"
top:44px;left:223px;,"3rd quarter, 6:14.0 remaining<br>Tobias Harris made 2-pointer from 2 ft<br>Detroit now leads 64-53"
top:110px;left:209px;,"3rd quarter, 5:48.0 remaining<br>Ausar Thompson missed 2-pointer from 9 ft<br>Detroit leads 64-53"
top:24px;left:231px;,"3rd quarter, 5:22.0 remaining<br>Daniss Jenkins made 2-pointer from 1 ft<br>Detroit now leads 66-53"
top:44px;left:231px;,"3rd quarter, 4:50.0 remaining<br>Kevin Huerter missed 2-pointer from 2 ft<br>Detroit leads 66-53"
top:195px;left:429px;,"3rd quarter, 3:35.0 remaining<br>Caris LeVert missed 3-pointer from 25 ft<br>Detroit leads 66-55"
top:73px;left:473px;,"3rd quarter, 3:20.0 remaining<br>Ron Holland made 3-pointer from 24 ft<br>Detroit now leads 69-55"
top:34px;left:228px;,"3rd quarter, 2:49.0 remaining<br>Ron Holland made 2-pointer from 1 ft<br>Detroit now leads 71-57"
top:213px;left:58px;,"3rd quarter, 1:23.0 remaining<br>Kevin Huerter missed 3-pointer from 26 ft<br>Detroit leads 72-59"
top:41px;left:231px;,"3rd quarter, 0:58.0 remaining<br>Paul Reed missed 2-pointer from 1 ft<br>Detroit leads 72-60"
top:173px;left:275px;,"3rd quarter, 0:10.0 remaining<br>Caris LeVert made 2-pointer from 15 ft<br>Detroit now leads 74-60"
top:188px;left:52px;,"4th quarter, 11:35.0 remaining<br>Ron Holland made 3-pointer from 25 ft<br>Detroit now leads 77-60"
top:36px;left:236px;,"4th quarter, 10:58.0 remaining<br>Paul Reed made 2-pointer from 1 ft<br>Detroit now leads 79-62"
top:113px;left:243px;,"4th quarter, 10:31.0 remaining<br>Paul Reed missed 2-pointer from 8 ft<br>Detroit leads 79-64"
top:41px;left:236px;,"4th quarter, 9:59.0 remaining<br>Kevin Huerter made 2-pointer from 1 ft<br>Detroit now leads 81-64"
top:37px;left:167px;,"4th quarter, 9:28.0 remaining<br>Caris LeVert missed 2-pointer from 7 ft<br>Detroit leads 81-67"
top:36px;left:243px;,"4th quarter, 9:07.0 remaining<br>Jalen Duren made 2-pointer from 1 ft<br>Detroit now leads 83-67"
top:159px;left:307px;,"4th quarter, 8:39.0 remaining<br>Ron Holland missed 2-pointer from 15 ft<br>Detroit leads 83-69"
top:60px;left:259px;,"4th quarter, 8:14.0 remaining<br>Kevin Huerter made 2-pointer from 4 ft<br>Detroit now leads 85-69"
top:170px;left:35px;,"4th quarter, 7:22.0 remaining<br>Javonte Green missed 3-pointer from 25 ft<br>Detroit leads 87-71"
top:9px;left:12px;,"4th quarter, 7:07.0 remaining<br>Javonte Green made 3-pointer from 23 ft<br>Detroit now leads 90-71"
top:58px;left:268px;,"4th quarter, 5:32.0 remaining<br>Daniss Jenkins missed 2-pointer from 4 ft<br>Detroit leads 91-73"
top:34px;left:467px;,"4th quarter, 5:29.0 remaining<br>Daniss Jenkins missed 3-pointer from 23 ft<br>Detroit leads 91-73"
top:134px;left:100px;,"4th quarter, 5:12.0 remaining<br>Tobias Harris missed 2-pointer from 17 ft<br>Detroit leads 91-73"
top:169px;left:277px;,"4th quarter, 4:45.0 remaining<br>Daniss Jenkins made 2-pointer from 14 ft<br>Detroit now leads 93-76"
top:200px;left:432px;,"4th quarter, 4:27.0 remaining<br>Duncan Robinson missed 3-pointer from 26 ft<br>Detroit leads 93-76"
top:39px;left:232px;,"4th quarter, 4:09.0 remaining<br>Jalen Duren made 2-pointer from 1 ft<br>Detroit now leads 95-76"
top:48px;left:231px;,"4th quarter, 3:47.0 remaining<br>Tobias Harris made 2-pointer from 2 ft<br>Detroit now leads 97-76"
top:37px;left:233px;,"4th quarter, 3:16.0 remaining<br>Daniss Jenkins made 2-pointer from 1 ft<br>Detroit now leads 99-79"
top:36px;left:14px;,"4th quarter, 2:36.0 remaining<br>Daniss Jenkins made 3-pointer from 23 ft<br>Detroit now leads 102-81"
top:133px;left:232px;,"4th quarter, 2:07.0 remaining<br>Daniss Jenkins made 2-pointer from 10 ft<br>Detroit now leads 104-81"
top:55px;left:473px;,"4th quarter, 1:47.0 remaining<br>Javonte Green made 3-pointer from 23 ft<br>Detroit now leads 107-83"
top:146px;left:231px;,"4th quarter, 0:50.0 remaining<br>Chaz Lanier made 2-pointer from 12 ft<br>Detroit now leads 109-87"
