1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,Detroit,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,Minnesota
12:00.0,Jump ball: J. Duren vs. R. Gobert (D. Jenkins gains possession),Jump ball: J. Duren vs. R. Gobert (D. Jenkins gains possession),Jump ball: J. Duren vs. R. Gobert (D. Jenkins gains possession),Jump ball: J. Duren vs. R. Gobert (D. Jenkins gains possession),Jump ball: J. Duren vs. R. Gobert (D. Jenkins gains possession)
8:30.0,,,83-69,,N. Reid misses 3-pt jump shot from 25 ft
8:28.0,Defensive rebound by Team,,83-69,,
8:14.0,K. Huerter makes 2-pt layup from 4 ft (assist by C. LeVert),+2,85-69,,
8:06.0,,,85-69,,J. Clark misses 2-pt layup from 3 ft (block by C. LeVert)
8:05.0,Defensive rebound by J. Duren,,85-69,,
8:02.0,Shooting foul by M. Conley (drawn by R. Holland),,85-69,,
8:02.0,R. Holland makes free throw 1 of 2,+1,86-69,,
8:02.0,,,86-69,,D. DiVincenzo enters the game for J. Clark
8:02.0,R. Holland makes free throw 2 of 2,+1,87-69,,
7:50.0,,,87-69,,Turnover by B. Hyland (lost ball; steal by K. Huerter)
7:47.0,Turnover by R. Holland (out of bounds lost ball),,87-69,,
7:34.0,,,87-71,+2,R. Gobert makes 2-pt layup from 2 ft (assist by M. Conley)
7:22.0,J. Green misses 3-pt jump shot from 25 ft,,87-71,,
7:19.0,,,87-71,,Defensive rebound by N. Reid
7:15.0,,,87-71,,M. Conley misses 3-pt jump shot from 24 ft
7:12.0,Defensive rebound by C. LeVert,,87-71,,
7:07.0,J. Green makes 3-pt jump shot from 23 ft (assist by J. Duren),+3,90-71,,
6:56.0,,,90-71,,B. Hyland misses 3-pt jump shot from 27 ft
6:54.0,,,90-71,,Offensive rebound by Team
6:54.0,Loose ball foul by K. Huerter (drawn by D. DiVincenzo),,90-71,,
6:54.0,,,90-71,,Minnesota full timeout
6:54.0,T. Harris enters the game for R. Holland,,90-71,,
6:54.0,D. Jenkins enters the game for C. LeVert,,90-71,,
6:44.0,,,90-71,,B. Hyland misses 3-pt jump shot from 23 ft
6:41.0,Defensive rebound by T. Harris,,90-71,,
6:26.0,Turnover by D. Jenkins (bad pass; steal by B. Hyland),,90-71,,
6:23.0,,,90-71,,D. DiVincenzo misses 2-pt dunk from 1 ft
6:20.0,Defensive rebound by J. Duren,,90-71,,
6:04.0,Shooting foul by B. Hyland (drawn by T. Harris),,90-71,,
6:04.0,T. Harris makes free throw 1 of 2,+1,91-71,,
6:04.0,D. Robinson enters the game for J. Green,,91-71,,
6:04.0,A. Thompson enters the game for K. Huerter,,91-71,,
6:04.0,,,91-71,,J. Randle enters the game for N. Reid
6:04.0,T. Harris misses free throw 2 of 2,,91-71,,
6:02.0,,,91-71,,Defensive rebound by J. Randle
5:44.0,,,91-71,,Shooting foul by A. Thompson (drawn by D. DiVincenzo)
5:44.0,,,91-72,+1,D. DiVincenzo makes free throw 1 of 3
5:44.0,,,91-73,+1,D. DiVincenzo makes free throw 2 of 3
5:44.0,,,91-73,,J. Phillips enters the game for M. Conley
5:44.0,,,91-73,,D. DiVincenzo misses free throw 3 of 3
5:42.0,Defensive rebound by J. Duren,,91-73,,
5:32.0,D. Jenkins misses 2-pt layup from 4 ft (block by R. Gobert),,91-73,,
5:30.0,Offensive rebound by A. Thompson,,91-73,,
5:29.0,D. Jenkins misses 3-pt jump shot from 23 ft,,91-73,,
5:26.0,Offensive rebound by J. Duren,,91-73,,
5:12.0,T. Harris misses 2-pt jump shot from 17 ft,,91-73,,
5:09.0,,,91-73,,Defensive rebound by B. Hyland
5:05.0,,,91-76,+3,D. DiVincenzo makes 3-pt jump shot from 25 ft (assist by J. Phillips)
4:45.0,D. Jenkins makes 2-pt jump shot from 14 ft (assist by J. Duren),+2,93-76,,
4:33.0,,,93-76,,D. DiVincenzo misses 3-pt jump shot from 25 ft
4:31.0,Defensive rebound by T. Harris,,93-76,,
4:27.0,D. Robinson misses 3-pt jump shot from 26 ft,,93-76,,
4:23.0,,,93-76,,Defensive rebound by D. DiVincenzo
4:20.0,,,93-76,,Turnover by J. Randle (lost ball)
4:20.0,,,93-76,,Loose ball foul by J. Randle (drawn by A. Thompson)
4:20.0,,,93-76,,N. Reid enters the game for R. Gobert
4:09.0,J. Duren makes 2-pt layup from 1 ft (assist by D. Jenkins),+2,95-76,,
3:56.0,,,95-76,,N. Reid misses 3-pt jump shot from 26 ft
3:53.0,Defensive rebound by D. Jenkins,,95-76,,
3:47.0,T. Harris makes 2-pt layup from 2 ft,+2,97-76,,
3:45.0,,,97-76,,Minnesota full timeout
3:45.0,,,97-76,,J. Beringer enters the game for D. DiVincenzo
3:45.0,,,97-76,,J. Clark enters the game for B. Hyland
3:45.0,,,97-76,,J. Ingles enters the game for J. Randle
3:45.0,,,97-76,,T. Shannon enters the game for N. Reid
3:34.0,,,97-78,+2,T. Shannon makes 2-pt layup from 2 ft
3:34.0,,,97-78,,Shooting foul by J. Duren (drawn by T. Shannon)
3:34.0,,,97-79,+1,T. Shannon makes free throw 1 of 1
3:16.0,D. Jenkins makes 2-pt layup from 1 ft,+2,99-79,,
2:52.0,,,99-81,+2,J. Beringer makes 2-pt layup from 4 ft
2:36.0,D. Jenkins makes 3-pt jump shot from 23 ft (assist by J. Duren),+3,102-81,,
2:22.0,,,102-81,,J. Phillips misses 3-pt jump shot from 27 ft
2:19.0,Defensive rebound by J. Duren,,102-81,,
2:07.0,D. Jenkins makes 2-pt jump shot from 10 ft (assist by J. Duren),+2,104-81,,
2:01.0,,,104-81,,Personal take foul by D. Jenkins (drawn by J. Clark)
2:01.0,,,104-82,+1,J. Clark makes free throw 1 of 2
2:01.0,J. Green enters the game for J. Duren,,104-82,,
2:01.0,R. Holland enters the game for T. Harris,,104-82,,
2:01.0,C. Lanier enters the game for D. Jenkins,,104-82,,
2:01.0,M. Sasser enters the game for D. Robinson,,104-82,,
2:01.0,T. Smith enters the game for A. Thompson,,104-82,,
2:01.0,,,104-83,+1,J. Clark makes free throw 2 of 2
1:47.0,J. Green makes 3-pt jump shot from 23 ft (assist by M. Sasser),+3,107-83,,
1:29.0,,,107-83,,Shooting foul by M. Sasser (drawn by J. Clark)
1:29.0,,,107-84,+1,J. Clark makes free throw 1 of 2
1:29.0,,,107-85,+1,J. Clark makes free throw 2 of 2
1:14.0,Turnover by R. Holland (bad pass; steal by J. Beringer),,107-85,,
1:12.0,,,107-85,,Shooting foul by T. Smith (drawn by J. Beringer)
1:12.0,,,107-86,+1,J. Beringer makes free throw 1 of 2
1:12.0,,,107-87,+1,J. Beringer makes free throw 2 of 2
0:50.0,C. Lanier makes 2-pt jump shot from 12 ft (assist by M. Sasser),+2,109-87,,
0:41.0,,,109-87,,Shooting foul by T. Smith (drawn by J. Beringer)
0:41.0,,,109-87,,J. Beringer misses free throw 1 of 2
0:41.0,,,109-87,,Offensive rebound by Team
0:41.0,,,109-87,,J. Beringer misses free throw 2 of 2
0:40.0,Defensive rebound by J. Green,,109-87,,
0:17.0,Turnover by Team (shot clock),,109-87,,
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
