style,tip
top:46px;left:352px;,"2nd quarter, 7:00.0 remaining<br>Cedric Coward missed 2-pointer from 11 ft<br>Memphis leads 43-36"
top:30px;left:240px;,"2nd quarter, 6:59.0 remaining<br>Jahmai Mashack made 2-pointer from 0 ft<br>Memphis now leads 45-36"
top:47px;left:253px;,"2nd quarter, 6:13.0 remaining<br>Jahmai Mashack made 2-pointer from 2 ft<br>Memphis now leads 47-36"
top:93px;left:7px;,"2nd quarter, 5:45.0 remaining<br>Adama-Alpha Bal missed 3-pointer from 24 ft<br>Memphis leads 47-38"
top:38px;left:217px;,"2nd quarter, 5:27.0 remaining<br>Tyler Burton made 2-pointer from 2 ft<br>Memphis now leads 49-39"
top:284px;left:205px;,"2nd quarter, 5:06.0 remaining<br>Tyler Burton missed 3-pointer from 26 ft<br>Memphis leads 49-42"
top:122px;left:239px;,"2nd quarter, 4:05.0 remaining<br>Tyler Burton missed 2-pointer from 9 ft<br>Memphis leads 49-46"
top:47px;left:227px;,"2nd quarter, 3:35.0 remaining<br>Tyler Burton made 2-pointer from 2 ft<br>Memphis now leads 51-49"
top:144px;left:200px;,"2nd quarter, 2:59.0 remaining<br>DeJon Jarreau made 2-pointer from 12 ft<br>Memphis now leads 53-51"
top:78px;left:222px;,"2nd quarter, 2:13.0 remaining<br>Cedric Coward missed 2-pointer from 5 ft<br>Memphis leads 53-51"
top:289px;left:238px;,"2nd quarter, 2:05.0 remaining<br>Tyler Burton made 3-pointer from 26 ft<br>Memphis now leads 56-51"
top:46px;left:127px;,"2nd quarter, 1:37.0 remaining<br>Cedric Coward missed 2-pointer from 11 ft<br>Memphis leads 56-54"
top:188px;left:203px;,"2nd quarter, 1:03.0 remaining<br>Cedric Coward missed 2-pointer from 16 ft<br>Memphis leads 56-54"
top:262px;left:122px;,"2nd quarter, 0:29.0 remaining<br>Tyler Burton missed 3-pointer from 26 ft<br>Memphis tied 56-56"
top:198px;left:57px;,"2nd quarter, 0:04.0 remaining<br>Cedric Coward missed 3-pointer from 25 ft<br>Memphis trails 56-58"
top:37px;left:263px;,"3rd quarter, 11:50.0 remaining<br>GG Jackson II missed 2-pointer from 2 ft<br>Memphis trails 56-58"
top:32px;left:264px;,"3rd quarter, 11:26.0 remaining<br>Rayan Rupert made 2-pointer from 2 ft<br>Memphis now trails 58-60"
top:33px;left:225px;,"3rd quarter, 10:58.0 remaining<br>Javon Small missed 2-pointer from 2 ft<br>Memphis trails 58-60"
top:200px;left:437px;,"3rd quarter, 10:54.0 remaining<br>Cedric Coward made 3-pointer from 26 ft<br>Memphis now leads 61-60"
top:43px;left:279px;,"3rd quarter, 10:29.0 remaining<br>Rayan Rupert missed 2-pointer from 4 ft<br>Memphis trails 61-62"
top:36px;left:290px;,"3rd quarter, 10:05.0 remaining<br>Rayan Rupert made 2-pointer from 5 ft<br>Memphis now trails 63-65"
top:43px;left:265px;,"3rd quarter, 9:51.0 remaining<br>Olivier-Maxence Prosper made 2-pointer from 3 ft<br>Memphis now tied 65-65"
top:262px;left:132px;,"3rd quarter, 9:28.0 remaining<br>Javon Small made 3-pointer from 26 ft<br>Memphis now leads 69-66"
top:36px;left:226px;,"3rd quarter, 9:10.0 remaining<br>GG Jackson II missed 2-pointer from 2 ft<br>Memphis leads 69-66"
top:38px;left:214px;,"3rd quarter, 8:17.0 remaining<br>GG Jackson II missed 2-pointer from 3 ft<br>Memphis leads 69-66"
top:38px;left:261px;,"3rd quarter, 8:13.0 remaining<br>GG Jackson II made 2-pointer from 2 ft<br>Memphis now leads 71-66"
top:150px;left:464px;,"3rd quarter, 7:44.0 remaining<br>Olivier-Maxence Prosper missed 3-pointer from 25 ft<br>Memphis leads 71-66"
top:267px;left:142px;,"3rd quarter, 7:22.0 remaining<br>Cedric Coward missed 3-pointer from 26 ft<br>Memphis leads 71-69"
top:36px;left:223px;,"3rd quarter, 7:09.0 remaining<br>Olivier-Maxence Prosper made 2-pointer from 2 ft<br>Memphis now leads 73-69"
top:203px;left:61px;,"3rd quarter, 6:34.0 remaining<br>Walter Clayton missed 3-pointer from 25 ft<br>Memphis leads 73-71"
top:33px;left:222px;,"3rd quarter, 6:29.0 remaining<br>Rayan Rupert made 2-pointer from 2 ft<br>Memphis now leads 75-71"
top:33px;left:12px;,"3rd quarter, 5:57.0 remaining<br>Rayan Rupert made 3-pointer from 23 ft<br>Memphis now leads 78-71"
top:275px;left:209px;,"3rd quarter, 5:45.0 remaining<br>Rayan Rupert made 3-pointer from 25 ft<br>Memphis now leads 81-71"
top:255px;left:134px;,"3rd quarter, 5:27.0 remaining<br>Tyler Burton made 3-pointer from 25 ft<br>Memphis now leads 84-73"
top:72px;left:293px;,"3rd quarter, 4:56.0 remaining<br>Jahmai Mashack missed 2-pointer from 7 ft<br>Memphis leads 84-75"
top:38px;left:258px;,"3rd quarter, 4:10.0 remaining<br>Adama-Alpha Bal missed 2-pointer from 2 ft<br>Memphis leads 84-77"
top:37px;left:270px;,"3rd quarter, 3:41.0 remaining<br>DeJon Jarreau missed 2-pointer from 3 ft<br>Memphis leads 84-77"
top:39px;left:249px;,"3rd quarter, 3:28.0 remaining<br>DeJon Jarreau made 2-pointer from 1 ft<br>Memphis now leads 86-79"
top:38px;left:280px;,"3rd quarter, 3:02.0 remaining<br>Adama-Alpha Bal missed 2-pointer from 4 ft<br>Memphis leads 86-81"
top:62px;left:248px;,"3rd quarter, 2:26.0 remaining<br>Jahmai Mashack made 2-pointer from 3 ft<br>Memphis now leads 88-84"
