style,tip
top:64px;left:271px;,"1st quarter, 0:33.0 remaining<br>Ochai Agbaji missed 2-pointer from 5 ft<br>Brooklyn leads 29-18"
top:39px;left:223px;,"1st quarter, 0:21.0 remaining<br>Ochai Agbaji made 2-pointer from 2 ft<br>Brooklyn now leads 31-18"
top:160px;left:208px;,"1st quarter, 0:00.0 remaining<br>Ben Saraf missed 2-pointer from 13 ft<br>Brooklyn leads 31-18"
top:177px;left:36px;,"2nd quarter, 11:41.0 remaining<br>E.J. Liddell missed 3-pointer from 25 ft<br>Brooklyn leads 31-18"
top:247px;left:111px;,"2nd quarter, 11:15.0 remaining<br>Ochai Agbaji missed 3-pointer from 25 ft<br>Brooklyn leads 31-20"
top:44px;left:258px;,"2nd quarter, 11:09.0 remaining<br>Malachi Smith missed 2-pointer from 2 ft<br>Brooklyn leads 31-20"
top:30px;left:240px;,"2nd quarter, 11:06.0 remaining<br>E.J. Liddell made 2-pointer from 0 ft<br>Brooklyn now leads 33-20"
top:42px;left:240px;,"2nd quarter, 10:36.0 remaining<br>Ben Saraf missed 2-pointer from 1 ft<br>Brooklyn leads 33-20"
top:39px;left:260px;,"2nd quarter, 10:23.0 remaining<br>Malachi Smith made 2-pointer from 2 ft<br>Brooklyn now leads 35-20"
top:290px;left:233px;,"2nd quarter, 9:45.0 remaining<br>Noah Clowney made 3-pointer from 26 ft<br>Brooklyn now leads 38-20"
top:220px;left:75px;,"2nd quarter, 8:42.0 remaining<br>Noah Clowney made 3-pointer from 25 ft<br>Brooklyn now leads 43-20"
top:260px;left:132px;,"2nd quarter, 7:35.0 remaining<br>Noah Clowney missed 3-pointer from 25 ft<br>Brooklyn leads 45-21"
top:275px;left:125px;,"2nd quarter, 7:07.0 remaining<br>Tyson Etienne missed 3-pointer from 27 ft<br>Brooklyn leads 45-21"
top:243px;left:382px;,"2nd quarter, 6:43.0 remaining<br>Nolan Traor̩ made 3-pointer from 26 ft<br>Brooklyn now leads 48-23"
top:47px;left:216px;,"2nd quarter, 6:09.0 remaining<br>Nic Claxton made 2-pointer from 3 ft<br>Brooklyn now leads 50-23"
top:27px;left:472px;,"2nd quarter, 5:20.0 remaining<br>Nolan Traor̩ missed 3-pointer from 23 ft<br>Brooklyn leads 52-26"
top:300px;left:233px;,"2nd quarter, 3:49.0 remaining<br>Drake Powell made 3-pointer from 27 ft<br>Brooklyn now leads 56-33"
top:153px;left:15px;,"2nd quarter, 3:26.0 remaining<br>Terance Mann missed 3-pointer from 26 ft<br>Brooklyn leads 56-36"
top:33px;left:231px;,"2nd quarter, 3:17.0 remaining<br>Nolan Traor̩ made 2-pointer from 1 ft<br>Brooklyn now leads 58-36"
top:46px;left:221px;,"2nd quarter, 2:34.0 remaining<br>Nic Claxton made 2-pointer from 2 ft<br>Brooklyn now leads 60-37"
top:39px;left:263px;,"2nd quarter, 2:11.0 remaining<br>Nic Claxton missed 2-pointer from 3 ft<br>Brooklyn leads 60-39"
top:198px;left:422px;,"2nd quarter, 1:44.0 remaining<br>Tyson Etienne made 3-pointer from 25 ft<br>Brooklyn now leads 63-39"
top:183px;left:432px;,"2nd quarter, 1:13.0 remaining<br>Tyson Etienne made 3-pointer from 24 ft<br>Brooklyn now leads 66-41"
top:137px;left:463px;,"2nd quarter, 0:57.0 remaining<br>Tyson Etienne missed 3-pointer from 25 ft<br>Brooklyn leads 66-42"
top:288px;left:208px;,"2nd quarter, 0:28.0 remaining<br>Nic Claxton missed 3-pointer from 26 ft<br>Brooklyn leads 66-42"
top:284px;left:269px;,"3rd quarter, 11:43.0 remaining<br>Noah Clowney missed 3-pointer from 26 ft<br>Brooklyn leads 68-45"
top:59px;left:200px;,"3rd quarter, 11:08.0 remaining<br>Nic Claxton missed 2-pointer from 5 ft<br>Brooklyn leads 68-45"
top:13px;left:12px;,"3rd quarter, 10:15.0 remaining<br>Terance Mann made 3-pointer from 23 ft<br>Brooklyn now leads 71-47"
top:298px;left:261px;,"3rd quarter, 9:20.0 remaining<br>Nolan Traor̩ missed 3-pointer from 27 ft<br>Brooklyn leads 71-51"
top:33px;left:238px;,"3rd quarter, 8:23.0 remaining<br>Noah Clowney made 2-pointer from 0 ft<br>Brooklyn now leads 75-53"
top:93px;left:298px;,"3rd quarter, 7:43.0 remaining<br>Noah Clowney made 2-pointer from 9 ft<br>Brooklyn now leads 77-55"
top:62px;left:249px;,"3rd quarter, 6:40.0 remaining<br>Nic Claxton made 2-pointer from 3 ft<br>Brooklyn now leads 79-59"
top:258px;left:350px;,"3rd quarter, 5:53.0 remaining<br>Noah Clowney missed 3-pointer from 25 ft<br>Brooklyn leads 79-59"
top:58px;left:293px;,"3rd quarter, 4:30.0 remaining<br>Nic Claxton missed 2-pointer from 6 ft<br>Brooklyn leads 79-62"
top:48px;left:237px;,"3rd quarter, 2:44.0 remaining<br>Ben Saraf missed 2-pointer from 2 ft<br>Brooklyn leads 81-64"
top:279px;left:212px;,"3rd quarter, 2:29.0 remaining<br>Malachi Smith made 3-pointer from 25 ft<br>Brooklyn now leads 84-64"
top:43px;left:160px;,"3rd quarter, 1:22.0 remaining<br>Ben Saraf made 2-pointer from 8 ft<br>Brooklyn now leads 86-66"
top:60px;left:207px;,"3rd quarter, 0:01.0 remaining<br>Ben Saraf missed 2-pointer from 4 ft<br>Brooklyn leads 86-73"
top:73px;left:232px;,"4th quarter, 11:14.0 remaining<br>Ochai Agbaji made 2-pointer from 4 ft<br>Brooklyn now leads 88-75"
top:67px;left:237px;,"4th quarter, 10:42.0 remaining<br>Malachi Smith made 2-pointer from 4 ft<br>Brooklyn now leads 90-78"
top:73px;left:238px;,"4th quarter, 10:05.0 remaining<br>E.J. Liddell made 2-pointer from 4 ft<br>Brooklyn now leads 92-80"
top:34px;left:237px;,"4th quarter, 9:29.0 remaining<br>Ochai Agbaji made 2-pointer from 0 ft<br>Brooklyn now leads 94-83"
top:193px;left:428px;,"4th quarter, 8:55.0 remaining<br>Ochai Agbaji made 3-pointer from 25 ft<br>Brooklyn now leads 97-83"
top:33px;left:464px;,"4th quarter, 7:36.0 remaining<br>Ochai Agbaji missed 3-pointer from 22 ft<br>Brooklyn leads 97-83"
top:38px;left:244px;,"4th quarter, 7:30.0 remaining<br>Nolan Traor̩ made 2-pointer from 1 ft<br>Brooklyn now leads 99-83"
top:284px;left:227px;,"4th quarter, 7:01.0 remaining<br>Nolan Traor̩ made 3-pointer from 25 ft<br>Brooklyn now leads 102-83"
top:263px;left:348px;,"4th quarter, 6:28.0 remaining<br>Ochai Agbaji missed 3-pointer from 26 ft<br>Brooklyn leads 102-83"
top:31px;left:240px;,"4th quarter, 6:23.0 remaining<br>Chaney Johnson missed 2-pointer from 0 ft<br>Brooklyn leads 102-83"
top:203px;left:413px;,"4th quarter, 6:06.0 remaining<br>Drake Powell made 3-pointer from 24 ft<br>Brooklyn now leads 105-83"
top:255px;left:137px;,"4th quarter, 5:41.0 remaining<br>Drake Powell made 3-pointer from 25 ft<br>Brooklyn now leads 108-85"
top:265px;left:162px;,"4th quarter, 4:20.0 remaining<br>Nolan Traor̩ missed 3-pointer from 25 ft<br>Brooklyn leads 108-87"
top:55px;left:463px;,"4th quarter, 4:04.0 remaining<br>Chaney Johnson missed 3-pointer from 22 ft<br>Brooklyn leads 108-87"
top:41px;left:227px;,"4th quarter, 3:43.0 remaining<br>Ben Saraf missed 2-pointer from 2 ft<br>Brooklyn leads 108-87"
top:233px;left:105px;,"4th quarter, 3:13.0 remaining<br>Nolan Traor̩ missed 3-pointer from 24 ft<br>Brooklyn leads 108-87"
top:49px;left:183px;,"4th quarter, 3:04.0 remaining<br>Ben Saraf missed 2-pointer from 6 ft<br>Brooklyn leads 108-87"
top:275px;left:214px;,"4th quarter, 2:45.0 remaining<br>Drake Powell missed 3-pointer from 25 ft<br>Brooklyn leads 108-90"
top:31px;left:240px;,"4th quarter, 2:38.0 remaining<br>E.J. Liddell missed 2-pointer from 0 ft<br>Brooklyn leads 108-90"
top:249px;left:231px;,"4th quarter, 2:22.0 remaining<br>Drake Powell made 2-pointer from 22 ft<br>Brooklyn now leads 110-91"
top:26px;left:242px;,"4th quarter, 1:54.0 remaining<br>Chaney Johnson made 2-pointer from 0 ft<br>Brooklyn now leads 112-91"
top:53px;left:468px;,"4th quarter, 1:28.0 remaining<br>Ochai Agbaji missed 3-pointer from 23 ft<br>Brooklyn leads 112-94"
top:257px;left:142px;,"4th quarter, 1:24.0 remaining<br>Nolan Traor̩ missed 3-pointer from 25 ft<br>Brooklyn leads 112-94"
top:278px;left:249px;,"4th quarter, 0:56.0 remaining<br>Drake Powell missed 3-pointer from 25 ft<br>Brooklyn leads 112-94"
top:41px;left:241px;,"4th quarter, 0:52.0 remaining<br>Drake Powell made 2-pointer from 1 ft<br>Brooklyn now leads 114-94"
top:49px;left:248px;,"4th quarter, 0:30.0 remaining<br>Chaney Johnson made 2-pointer from 2 ft<br>Brooklyn now leads 116-97"
