style,tip
top:116px;left:248px;,"3rd quarter, 11:19.0 remaining<br>Precious Achiuwa missed 2-pointer from 9 ft<br>Sacramento trails 45-68"
top:19px;left:472px;,"3rd quarter, 10:57.0 remaining<br>Daeqwon Plowden missed 3-pointer from 23 ft<br>Sacramento trails 45-68"
top:37px;left:239px;,"3rd quarter, 10:30.0 remaining<br>Precious Achiuwa made 2-pointer from 1 ft<br>Sacramento now trails 47-68"
top:41px;left:249px;,"3rd quarter, 9:58.0 remaining<br>Nique Clifford made 2-pointer from 1 ft<br>Sacramento now trails 49-71"
top:27px;left:224px;,"3rd quarter, 9:42.0 remaining<br>Precious Achiuwa made 2-pointer from 2 ft<br>Sacramento now trails 51-71"
top:32px;left:255px;,"3rd quarter, 9:12.0 remaining<br>Devin Carter missed 2-pointer from 2 ft<br>Sacramento trails 51-71"
top:30px;left:240px;,"3rd quarter, 9:09.0 remaining<br>Precious Achiuwa made 2-pointer from 0 ft<br>Sacramento now trails 53-71"
top:287px;left:305px;,"3rd quarter, 8:36.0 remaining<br>Daeqwon Plowden missed 3-pointer from 26 ft<br>Sacramento trails 53-73"
top:80px;left:240px;,"3rd quarter, 8:03.0 remaining<br>Nique Clifford made 2-pointer from 5 ft<br>Sacramento now trails 55-75"
top:32px;left:227px;,"3rd quarter, 7:20.0 remaining<br>Nique Clifford made 2-pointer from 1 ft<br>Sacramento now trails 57-77"
top:49px;left:240px;,"3rd quarter, 7:11.0 remaining<br>Devin Carter made 2-pointer from 2 ft<br>Sacramento now trails 59-77"
top:289px;left:153px;,"3rd quarter, 6:25.0 remaining<br>Daeqwon Plowden missed 3-pointer from 27 ft<br>Sacramento trails 59-79"
top:98px;left:13px;,"3rd quarter, 6:04.0 remaining<br>Precious Achiuwa missed 3-pointer from 24 ft<br>Sacramento trails 59-79"
top:280px;left:140px;,"3rd quarter, 5:35.0 remaining<br>Devin Carter made 3-pointer from 27 ft<br>Sacramento now trails 62-79"
top:280px;left:218px;,"3rd quarter, 4:41.0 remaining<br>DaQuan Jeffries missed 3-pointer from 25 ft<br>Sacramento trails 62-79"
top:254px;left:101px;,"3rd quarter, 4:10.0 remaining<br>Doug McDermott missed 3-pointer from 26 ft<br>Sacramento trails 62-79"
top:39px;left:233px;,"3rd quarter, 3:41.0 remaining<br>Killian Hayes missed 2-pointer from 1 ft<br>Sacramento trails 62-81"
top:29px;left:227px;,"3rd quarter, 3:04.0 remaining<br>Precious Achiuwa missed 2-pointer from 1 ft<br>Sacramento trails 64-81"
top:49px;left:265px;,"3rd quarter, 2:54.0 remaining<br>Precious Achiuwa missed 2-pointer from 3 ft<br>Sacramento trails 64-81"
top:43px;left:237px;,"3rd quarter, 2:49.0 remaining<br>Dylan Cardwell missed 2-pointer from 1 ft<br>Sacramento trails 64-81"
top:151px;left:205px;,"3rd quarter, 2:04.0 remaining<br>Killian Hayes missed 2-pointer from 13 ft<br>Sacramento trails 64-84"
top:30px;left:240px;,"3rd quarter, 2:00.0 remaining<br>Dylan Cardwell made 2-pointer from 0 ft<br>Sacramento now trails 66-84"
top:231px;left:393px;,"3rd quarter, 1:38.0 remaining<br>DaQuan Jeffries missed 3-pointer from 25 ft<br>Sacramento trails 66-84"
top:73px;left:203px;,"3rd quarter, 0:39.0 remaining<br>Dylan Cardwell made 2-pointer from 6 ft<br>Sacramento now trails 70-86"
top:75px;left:471px;,"3rd quarter, 0:21.0 remaining<br>DaQuan Jeffries made 3-pointer from 24 ft<br>Sacramento now trails 73-86"
top:31px;left:305px;,"4th quarter, 11:37.0 remaining<br>Nique Clifford made 2-pointer from 7 ft<br>Sacramento now trails 75-86"
top:165px;left:443px;,"4th quarter, 11:03.0 remaining<br>Doug McDermott made 3-pointer from 24 ft<br>Sacramento now trails 78-88"
top:57px;left:208px;,"4th quarter, 10:22.0 remaining<br>DaQuan Jeffries made 2-pointer from 4 ft<br>Sacramento now trails 80-90"
top:278px;left:298px;,"4th quarter, 9:49.0 remaining<br>Nique Clifford made 3-pointer from 25 ft<br>Sacramento now trails 83-92"
top:288px;left:305px;,"4th quarter, 8:33.0 remaining<br>Doug McDermott missed 3-pointer from 27 ft<br>Sacramento trails 83-97"
top:93px;left:317px;,"4th quarter, 8:02.0 remaining<br>Nique Clifford missed 2-pointer from 10 ft<br>Sacramento trails 83-97"
top:84px;left:205px;,"4th quarter, 6:43.0 remaining<br>Maxime Raynaud missed 2-pointer from 6 ft<br>Sacramento trails 83-102"
top:38px;left:244px;,"4th quarter, 5:52.0 remaining<br>Daeqwon Plowden made 2-pointer from 1 ft<br>Sacramento now trails 85-105"
top:228px;left:83px;,"4th quarter, 5:20.0 remaining<br>Daeqwon Plowden missed 3-pointer from 25 ft<br>Sacramento trails 85-108"
top:290px;left:224px;,"4th quarter, 4:56.0 remaining<br>Daeqwon Plowden missed 3-pointer from 26 ft<br>Sacramento trails 85-108"
top:34px;left:242px;,"4th quarter, 4:50.0 remaining<br>Precious Achiuwa made 2-pointer from 0 ft<br>Sacramento now trails 87-108"
top:38px;left:273px;,"4th quarter, 4:12.0 remaining<br>Devin Carter missed 2-pointer from 3 ft<br>Sacramento trails 87-108"
top:30px;left:240px;,"4th quarter, 4:08.0 remaining<br>Precious Achiuwa missed 2-pointer from 0 ft<br>Sacramento trails 87-108"
top:257px;left:101px;,"4th quarter, 3:30.0 remaining<br>Nique Clifford missed 3-pointer from 27 ft<br>Sacramento trails 87-108"
top:51px;left:234px;,"4th quarter, 2:59.0 remaining<br>Devin Carter made 2-pointer from 2 ft<br>Sacramento now trails 89-108"
top:296px;left:189px;,"4th quarter, 1:45.0 remaining<br>Devin Carter made 3-pointer from 27 ft<br>Sacramento now trails 94-112"
top:265px;left:346px;,"4th quarter, 0:44.0 remaining<br>Devin Carter made 3-pointer from 26 ft<br>Sacramento now trails 97-114"
top:59px;left:247px;,"4th quarter, 0:23.0 remaining<br>Devin Carter missed 2-pointer from 3 ft<br>Sacramento trails 97-116"
top:30px;left:240px;,"4th quarter, 0:22.0 remaining<br>Devin Carter made 2-pointer from 0 ft<br>Sacramento now trails 99-116"
