style,tip
top:58px;left:250px;,"3rd quarter, 3:28.0 remaining<br>Kelly Oubre Jr. made 2-pointer from 3 ft<br>Philadelphia now trails 83-90"
top:52px;left:258px;,"3rd quarter, 3:02.0 remaining<br>Justin Edwards made 2-pointer from 3 ft<br>Philadelphia now trails 85-90"
top:63px;left:227px;,"3rd quarter, 2:23.0 remaining<br>Tyrese Maxey made 2-pointer from 4 ft<br>Philadelphia now trails 87-90"
top:152px;left:244px;,"3rd quarter, 0:43.0 remaining<br>Joel Embiid made 2-pointer from 12 ft<br>Philadelphia now trails 91-95"
top:133px;left:303px;,"4th quarter, 11:27.0 remaining<br>Tyrese Maxey missed 2-pointer from 12 ft<br>Philadelphia trails 92-97"
top:247px;left:85px;,"4th quarter, 11:02.0 remaining<br>Paul George missed 3-pointer from 27 ft<br>Philadelphia trails 92-97"
top:60px;left:12px;,"4th quarter, 10:28.0 remaining<br>Quentin Grimes made 3-pointer from 23 ft<br>Philadelphia now trails 95-97"
top:55px;left:218px;,"4th quarter, 10:03.0 remaining<br>Tyrese Maxey made 2-pointer from 3 ft<br>Philadelphia now tied 97-97"
top:67px;left:282px;,"4th quarter, 8:51.0 remaining<br>Tyrese Maxey made 2-pointer from 6 ft<br>Philadelphia now leads 99-97"
top:289px;left:314px;,"4th quarter, 7:54.0 remaining<br>Tyrese Maxey missed 3-pointer from 27 ft<br>Philadelphia leads 99-97"
top:57px;left:228px;,"4th quarter, 7:18.0 remaining<br>Kelly Oubre Jr. made 2-pointer from 3 ft<br>Philadelphia now leads 101-97"
top:196px;left:331px;,"4th quarter, 6:42.0 remaining<br>Tyrese Maxey missed 2-pointer from 19 ft<br>Philadelphia leads 101-99"
top:30px;left:240px;,"4th quarter, 6:35.0 remaining<br>Andre Drummond missed 2-pointer from 0 ft<br>Philadelphia leads 101-99"
top:72px;left:198px;,"4th quarter, 6:10.0 remaining<br>Tyrese Maxey made 2-pointer from 6 ft<br>Philadelphia now leads 103-102"
top:63px;left:283px;,"4th quarter, 5:49.0 remaining<br>Tyrese Maxey missed 2-pointer from 5 ft<br>Philadelphia leads 103-102"
top:30px;left:240px;,"4th quarter, 5:46.0 remaining<br>VJ Edgecombe missed 2-pointer from 0 ft<br>Philadelphia leads 103-102"
top:187px;left:39px;,"4th quarter, 5:27.0 remaining<br>VJ Edgecombe made 3-pointer from 25 ft<br>Philadelphia now leads 106-105"
top:60px;left:203px;,"4th quarter, 5:10.0 remaining<br>VJ Edgecombe missed 2-pointer from 5 ft<br>Philadelphia leads 106-105"
top:196px;left:171px;,"4th quarter, 4:41.0 remaining<br>Joel Embiid made 2-pointer from 18 ft<br>Philadelphia now leads 108-105"
top:127px;left:156px;,"4th quarter, 4:13.0 remaining<br>Joel Embiid missed 2-pointer from 13 ft<br>Philadelphia leads 108-105"
top:191px;left:47px;,"4th quarter, 3:09.0 remaining<br>Paul George missed 3-pointer from 25 ft<br>Philadelphia leads 110-108"
top:237px;left:234px;,"4th quarter, 2:28.0 remaining<br>Joel Embiid missed 2-pointer from 21 ft<br>Philadelphia trails 110-111"
top:54px;left:11px;,"4th quarter, 2:06.0 remaining<br>Kelly Oubre Jr. missed 3-pointer from 23 ft<br>Philadelphia trails 110-111"
top:78px;left:13px;,"4th quarter, 1:04.0 remaining<br>Paul George made 3-pointer from 23 ft<br>Philadelphia now leads 116-114"
