style,tip
top:23px;left:7px;,"2nd quarter, 10:33.0 remaining<br>Thomas Bryant missed 3-pointer from 23 ft<br>Cleveland leads 42-32"
top:156px;left:11px;,"2nd quarter, 10:02.0 remaining<br>Dennis Schr̦der missed 3-pointer from 26 ft<br>Cleveland leads 42-34"
top:41px;left:247px;,"2nd quarter, 9:48.0 remaining<br>Evan Mobley made 2-pointer from 1 ft<br>Cleveland now leads 44-34"
top:201px;left:430px;,"2nd quarter, 9:12.0 remaining<br>Sam Merrill missed 3-pointer from 26 ft<br>Cleveland leads 44-34"
top:93px;left:254px;,"2nd quarter, 8:58.0 remaining<br>Dennis Schr̦der made 2-pointer from 6 ft<br>Cleveland now leads 46-34"
top:254px;left:96px;,"2nd quarter, 8:37.0 remaining<br>Sam Merrill made 3-pointer from 27 ft<br>Cleveland now leads 50-34"
top:148px;left:201px;,"2nd quarter, 8:07.0 remaining<br>James Harden made 2-pointer from 12 ft<br>Cleveland now leads 52-36"
top:282px;left:298px;,"2nd quarter, 7:54.0 remaining<br>James Harden made 3-pointer from 26 ft<br>Cleveland now leads 55-36"
top:165px;left:20px;,"2nd quarter, 7:31.0 remaining<br>Sam Merrill missed 3-pointer from 26 ft<br>Cleveland leads 55-36"
top:22px;left:224px;,"2nd quarter, 6:55.0 remaining<br>James Harden missed 2-pointer from 2 ft<br>Cleveland leads 55-36"
top:36px;left:239px;,"2nd quarter, 6:31.0 remaining<br>James Harden missed 2-pointer from 1 ft<br>Cleveland leads 55-36"
top:54px;left:167px;,"2nd quarter, 6:10.0 remaining<br>Evan Mobley missed 2-pointer from 8 ft<br>Cleveland leads 55-36"
top:141px;left:282px;,"2nd quarter, 6:01.0 remaining<br>Jarrett Allen missed 2-pointer from 12 ft<br>Cleveland leads 56-36"
top:29px;left:240px;,"2nd quarter, 5:48.0 remaining<br>Max Strus made 2-pointer from 0 ft<br>Cleveland now leads 58-36"
top:37px;left:471px;,"2nd quarter, 5:18.0 remaining<br>Max Strus made 3-pointer from 23 ft<br>Cleveland now leads 61-38"
top:101px;left:167px;,"2nd quarter, 4:53.0 remaining<br>James Harden made 2-pointer from 10 ft<br>Cleveland now leads 63-39"
top:32px;left:242px;,"2nd quarter, 4:37.0 remaining<br>Keon Ellis made 2-pointer from 0 ft<br>Cleveland now leads 65-39"
top:24px;left:254px;,"2nd quarter, 4:03.0 remaining<br>Jarrett Allen missed 2-pointer from 2 ft<br>Cleveland leads 65-40"
top:27px;left:234px;,"2nd quarter, 3:59.0 remaining<br>Jarrett Allen made 2-pointer from 1 ft<br>Cleveland now leads 67-40"
top:22px;left:238px;,"2nd quarter, 3:41.0 remaining<br>Jarrett Allen made 2-pointer from 1 ft<br>Cleveland now leads 69-40"
top:24px;left:247px;,"2nd quarter, 3:16.0 remaining<br>Sam Merrill made 2-pointer from 1 ft<br>Cleveland now leads 71-40"
top:33px;left:234px;,"2nd quarter, 2:47.0 remaining<br>Jarrett Allen made 2-pointer from 1 ft<br>Cleveland now leads 73-42"
top:96px;left:472px;,"2nd quarter, 2:22.0 remaining<br>Max Strus missed 3-pointer from 24 ft<br>Cleveland leads 73-42"
top:16px;left:244px;,"2nd quarter, 2:19.0 remaining<br>Max Strus made 2-pointer from 1 ft<br>Cleveland now leads 75-42"
top:244px;left:257px;,"2nd quarter, 1:43.0 remaining<br>Donovan Mitchell missed 2-pointer from 21 ft<br>Cleveland leads 75-44"
top:33px;left:7px;,"2nd quarter, 1:07.0 remaining<br>Donovan Mitchell missed 3-pointer from 23 ft<br>Cleveland leads 75-46"
top:275px;left:333px;,"2nd quarter, 0:30.0 remaining<br>James Harden made 3-pointer from 26 ft<br>Cleveland now leads 78-46"
top:32px;left:10px;,"2nd quarter, 0:00.0 remaining<br>Max Strus made 3-pointer from 23 ft<br>Cleveland now leads 81-46"
top:33px;left:220px;,"3rd quarter, 11:23.0 remaining<br>Donovan Mitchell missed 2-pointer from 2 ft<br>Cleveland leads 81-48"
top:37px;left:231px;,"3rd quarter, 10:56.0 remaining<br>Evan Mobley made 2-pointer from 1 ft<br>Cleveland now leads 83-51"
top:21px;left:149px;,"3rd quarter, 9:33.0 remaining<br>Jarrett Allen made 2-pointer from 9 ft<br>Cleveland now leads 89-53"
top:169px;left:457px;,"3rd quarter, 9:15.0 remaining<br>Donovan Mitchell missed 3-pointer from 26 ft<br>Cleveland leads 89-53"
top:180px;left:444px;,"3rd quarter, 9:10.0 remaining<br>Sam Merrill missed 3-pointer from 25 ft<br>Cleveland leads 89-53"
top:57px;left:351px;,"3rd quarter, 8:04.0 remaining<br>Jarrett Allen made 2-pointer from 11 ft<br>Cleveland now leads 91-59"
top:274px;left:204px;,"3rd quarter, 7:04.0 remaining<br>James Harden missed 3-pointer from 25 ft<br>Cleveland leads 91-61"
top:211px;left:429px;,"3rd quarter, 6:44.0 remaining<br>James Harden missed 3-pointer from 26 ft<br>Cleveland leads 91-61"
top:44px;left:243px;,"3rd quarter, 6:22.0 remaining<br>Evan Mobley made 2-pointer from 1 ft<br>Cleveland now leads 93-63"
top:41px;left:236px;,"3rd quarter, 6:00.0 remaining<br>Keon Ellis made 2-pointer from 1 ft<br>Cleveland now leads 95-66"
top:28px;left:217px;,"3rd quarter, 5:29.0 remaining<br>Evan Mobley missed 2-pointer from 2 ft<br>Cleveland leads 95-66"
top:288px;left:258px;,"3rd quarter, 4:58.0 remaining<br>Thomas Bryant missed 3-pointer from 26 ft<br>Cleveland leads 95-68"
top:205px;left:428px;,"3rd quarter, 4:32.0 remaining<br>Max Strus made 3-pointer from 26 ft<br>Cleveland now leads 98-68"
top:37px;left:244px;,"3rd quarter, 3:57.0 remaining<br>Thomas Bryant made 2-pointer from 1 ft<br>Cleveland now leads 100-70"
top:39px;left:246px;,"3rd quarter, 2:47.0 remaining<br>Thomas Bryant missed 2-pointer from 1 ft<br>Cleveland leads 101-75"
top:221px;left:467px;,"3rd quarter, 2:08.0 remaining<br>Keon Ellis missed 3-pointer from 30 ft<br>Cleveland leads 101-82"
top:47px;left:244px;,"3rd quarter, 2:02.0 remaining<br>Thomas Bryant missed 2-pointer from 2 ft<br>Cleveland leads 101-82"
top:49px;left:252px;,"3rd quarter, 1:19.0 remaining<br>Donovan Mitchell missed 2-pointer from 2 ft<br>Cleveland leads 103-82"
top:39px;left:240px;,"3rd quarter, 1:01.0 remaining<br>Thomas Bryant made 2-pointer from 1 ft<br>Cleveland now leads 105-82"
top:234px;left:395px;,"3rd quarter, 0:30.0 remaining<br>Max Strus missed 3-pointer from 26 ft<br>Cleveland leads 105-82"
top:346px;left:251px;,"3rd quarter, 0:00.0 remaining<br>Keon Ellis made 3-pointer from 32 ft<br>Cleveland now leads 109-87"
top:32px;left:248px;,"4th quarter, 11:45.0 remaining<br>Evan Mobley made 2-pointer from 1 ft<br>Cleveland now leads 111-87"
top:73px;left:358px;,"4th quarter, 11:12.0 remaining<br>Evan Mobley made 2-pointer from 12 ft<br>Cleveland now leads 113-87"
top:45px;left:247px;,"4th quarter, 10:46.0 remaining<br>Evan Mobley made 2-pointer from 2 ft<br>Cleveland now leads 115-87"
top:229px;left:225px;,"4th quarter, 9:56.0 remaining<br>Dennis Schr̦der made 2-pointer from 20 ft<br>Cleveland now leads 119-91"
top:111px;left:127px;,"4th quarter, 9:30.0 remaining<br>James Harden missed 2-pointer from 14 ft<br>Cleveland leads 119-91"
top:198px;left:446px;,"4th quarter, 9:04.0 remaining<br>Sam Merrill missed 3-pointer from 27 ft<br>Cleveland leads 119-91"
top:36px;left:247px;,"4th quarter, 8:37.0 remaining<br>Evan Mobley made 2-pointer from 1 ft<br>Cleveland now leads 121-94"
top:38px;left:236px;,"4th quarter, 7:57.0 remaining<br>Evan Mobley made 2-pointer from 1 ft<br>Cleveland now leads 123-96"
top:63px;left:392px;,"4th quarter, 7:01.0 remaining<br>Dennis Schr̦der missed 2-pointer from 16 ft<br>Cleveland leads 123-99"
top:295px;left:243px;,"4th quarter, 6:25.0 remaining<br>James Harden missed 3-pointer from 27 ft<br>Cleveland leads 126-101"
top:270px;left:168px;,"4th quarter, 5:52.0 remaining<br>Thomas Bryant made 3-pointer from 25 ft<br>Cleveland now leads 129-103"
top:153px;left:22px;,"4th quarter, 5:07.0 remaining<br>Max Strus made 3-pointer from 25 ft<br>Cleveland now leads 132-105"
top:93px;left:181px;,"4th quarter, 4:46.0 remaining<br>Max Strus missed 2-pointer from 9 ft<br>Cleveland leads 132-105"
top:206px;left:199px;,"4th quarter, 4:24.0 remaining<br>Dennis Schr̦der missed 2-pointer from 18 ft<br>Cleveland leads 132-105"
top:41px;left:132px;,"4th quarter, 4:03.0 remaining<br>Tyrese Proctor made 2-pointer from 11 ft<br>Cleveland now leads 136-106"
top:74px;left:217px;,"4th quarter, 2:58.0 remaining<br>Riley Minix missed 2-pointer from 5 ft<br>Cleveland leads 136-111"
top:28px;left:10px;,"4th quarter, 2:25.0 remaining<br>Riley Minix made 3-pointer from 23 ft<br>Cleveland now leads 140-115"
top:44px;left:19px;,"4th quarter, 1:41.0 remaining<br>Tyrese Proctor missed 3-pointer from 22 ft<br>Cleveland leads 140-118"
top:43px;left:14px;,"4th quarter, 1:23.0 remaining<br>Larry Nance Jr. made 3-pointer from 23 ft<br>Cleveland now leads 143-122"
top:74px;left:469px;,"4th quarter, 0:40.0 remaining<br>Riley Minix made 3-pointer from 23 ft<br>Cleveland now leads 148-126"
