style,tip
top:65px;left:318px;,"2nd quarter, 1:27.0 remaining<br>Jaime Jaquez Jr. made 2-pointer from 9 ft<br>Miami now trails 46-75"
top:253px;left:400px;,"2nd quarter, 1:00.0 remaining<br>Tyler Herro missed 3-pointer from 27 ft<br>Miami trails 46-75"
top:133px;left:465px;,"2nd quarter, 0:49.0 remaining<br>Davion Mitchell missed 3-pointer from 25 ft<br>Miami trails 46-75"
top:22px;left:12px;,"2nd quarter, 0:23.0 remaining<br>Bam Adebayo missed 3-pointer from 23 ft<br>Miami trails 46-78"
top:115px;left:242px;,"3rd quarter, 11:41.0 remaining<br>Tyler Herro made 2-pointer from 9 ft<br>Miami now trails 48-81"
top:34px;left:2px;,"3rd quarter, 11:18.0 remaining<br>Andrew Wiggins made 3-pointer from 24 ft<br>Miami now trails 51-81"
top:29px;left:351px;,"3rd quarter, 10:44.0 remaining<br>Tyler Herro missed 2-pointer from 11 ft<br>Miami trails 51-83"
top:108px;left:263px;,"3rd quarter, 10:12.0 remaining<br>Norman Powell missed 2-pointer from 8 ft<br>Miami trails 51-85"
top:144px;left:158px;,"3rd quarter, 9:45.0 remaining<br>Norman Powell made 2-pointer from 14 ft<br>Miami now trails 53-87"
top:251px;left:59px;,"3rd quarter, 9:23.0 remaining<br>Bam Adebayo missed 3-pointer from 29 ft<br>Miami trails 53-89"
top:191px;left:435px;,"3rd quarter, 8:58.0 remaining<br>Bam Adebayo made 3-pointer from 25 ft<br>Miami now trails 56-89"
top:60px;left:472px;,"3rd quarter, 8:19.0 remaining<br>Andrew Wiggins made 3-pointer from 23 ft<br>Miami now trails 59-89"
top:105px;left:101px;,"3rd quarter, 7:52.0 remaining<br>Tyler Herro missed 2-pointer from 16 ft<br>Miami trails 59-91"
top:152px;left:177px;,"3rd quarter, 6:56.0 remaining<br>Davion Mitchell missed 2-pointer from 14 ft<br>Miami trails 61-91"
top:226px;left:408px;,"3rd quarter, 6:08.0 remaining<br>Tyler Herro made 3-pointer from 26 ft<br>Miami now trails 66-93"
top:260px;left:101px;,"3rd quarter, 5:43.0 remaining<br>Bam Adebayo missed 3-pointer from 27 ft<br>Miami trails 66-95"
top:201px;left:426px;,"3rd quarter, 5:23.0 remaining<br>Davion Mitchell missed 3-pointer from 25 ft<br>Miami trails 66-95"
top:294px;left:206px;,"3rd quarter, 4:44.0 remaining<br>Davion Mitchell missed 3-pointer from 27 ft<br>Miami trails 68-95"
top:180px;left:322px;,"3rd quarter, 3:37.0 remaining<br>Bam Adebayo missed 2-pointer from 17 ft<br>Miami trails 70-100"
top:274px;left:67px;,"3rd quarter, 3:03.0 remaining<br>Norman Powell made 3-pointer from 30 ft<br>Miami now trails 75-101"
top:190px;left:20px;,"3rd quarter, 2:40.0 remaining<br>Jaime Jaquez Jr. made 3-pointer from 27 ft<br>Miami now trails 78-101"
top:239px;left:390px;,"3rd quarter, 2:27.0 remaining<br>Jaime Jaquez Jr. made 3-pointer from 26 ft<br>Miami now trails 82-101"
top:183px;left:442px;,"3rd quarter, 1:55.0 remaining<br>Kasparas JakuÄionis missed 3-pointer from 25 ft<br>Miami trails 82-101"
top:22px;left:468px;,"3rd quarter, 1:09.0 remaining<br>Bam Adebayo missed 3-pointer from 23 ft<br>Miami trails 82-103"
top:223px;left:44px;,"3rd quarter, 0:39.0 remaining<br>Jaime Jaquez Jr. missed 3-pointer from 27 ft<br>Miami trails 82-105"
top:39px;left:242px;,"3rd quarter, 0:25.0 remaining<br>Jaime Jaquez Jr. made 2-pointer from 1 ft<br>Miami now trails 84-105"
top:93px;left:476px;,"4th quarter, 11:25.0 remaining<br>Jaime Jaquez Jr. missed 3-pointer from 24 ft<br>Miami trails 87-111"
top:203px;left:23px;,"4th quarter, 10:58.0 remaining<br>Kel'el Ware missed 3-pointer from 28 ft<br>Miami trails 87-113"
top:33px;left:227px;,"4th quarter, 10:25.0 remaining<br>Kel'el Ware made 2-pointer from 1 ft<br>Miami now trails 89-115"
top:42px;left:243px;,"4th quarter, 10:07.0 remaining<br>Kel'el Ware made 2-pointer from 1 ft<br>Miami now trails 91-117"
top:316px;left:218px;,"4th quarter, 9:25.0 remaining<br>Kel'el Ware missed 3-pointer from 29 ft<br>Miami trails 91-119"
top:110px;left:468px;,"4th quarter, 8:55.0 remaining<br>Kasparas JakuÄionis made 3-pointer from 24 ft<br>Miami now trails 94-119"
top:152px;left:184px;,"4th quarter, 8:17.0 remaining<br>Tyler Herro made 2-pointer from 13 ft<br>Miami now trails 96-121"
top:265px;left:62px;,"4th quarter, 7:31.0 remaining<br>Kasparas JakuÄionis made 3-pointer from 29 ft<br>Miami now trails 99-123"
top:38px;left:243px;,"4th quarter, 6:57.0 remaining<br>Jaime Jaquez Jr. made 2-pointer from 1 ft<br>Miami now trails 101-123"
top:213px;left:42px;,"4th quarter, 6:49.0 remaining<br>Tyler Herro missed 3-pointer from 27 ft<br>Miami trails 101-123"
top:36px;left:280px;,"4th quarter, 6:13.0 remaining<br>Kel'el Ware missed 2-pointer from 4 ft<br>Miami trails 101-126"
top:43px;left:289px;,"4th quarter, 6:05.0 remaining<br>Kel'el Ware made 2-pointer from 5 ft<br>Miami now trails 103-126"
top:44px;left:263px;,"4th quarter, 5:13.0 remaining<br>Kel'el Ware missed 2-pointer from 3 ft<br>Miami trails 105-129"
top:156px;left:2px;,"4th quarter, 4:58.0 remaining<br>Pelle Larsson missed 3-pointer from 27 ft<br>Miami trails 105-132"
top:244px;left:81px;,"4th quarter, 4:39.0 remaining<br>Kasparas JakuÄionis missed 3-pointer from 27 ft<br>Miami trails 105-132"
top:259px;left:38px;,"4th quarter, 4:16.0 remaining<br>Myron Gardner missed 3-pointer from 31 ft<br>Miami trails 105-132"
top:54px;left:468px;,"4th quarter, 3:23.0 remaining<br>Simone Fontecchio missed 3-pointer from 23 ft<br>Miami trails 109-136"
top:24px;left:255px;,"4th quarter, 3:19.0 remaining<br>Simone Fontecchio made 2-pointer from 2 ft<br>Miami now trails 111-136"
top:39px;left:233px;,"4th quarter, 2:38.0 remaining<br>Simone Fontecchio made 2-pointer from 1 ft<br>Miami now trails 115-137"
top:137px;left:2px;,"4th quarter, 2:03.0 remaining<br>Simone Fontecchio made 3-pointer from 26 ft<br>Miami now trails 118-140"
top:229px;left:81px;,"4th quarter, 1:33.0 remaining<br>Simone Fontecchio made 3-pointer from 26 ft<br>Miami now trails 122-140"
top:47px;left:466px;,"4th quarter, 1:02.0 remaining<br>Myron Gardner missed 3-pointer from 23 ft<br>Miami trails 124-145"
top:170px;left:22px;,"4th quarter, 0:30.0 remaining<br>Kasparas JakuÄionis missed 3-pointer from 26 ft<br>Miami trails 126-148"
top:42px;left:239px;,"4th quarter, 0:10.0 remaining<br>Myron Gardner made 2-pointer from 1 ft<br>Miami now trails 128-149"
