1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,Miami,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,Cleveland
12:00.0,Jump ball: B. Adebayo vs. J. Allen (J. Harden gains possession),Jump ball: B. Adebayo vs. J. Allen (J. Harden gains possession),Jump ball: B. Adebayo vs. J. Allen (J. Harden gains possession),Jump ball: B. Adebayo vs. J. Allen (J. Harden gains possession),Jump ball: B. Adebayo vs. J. Allen (J. Harden gains possession)
0:01.0,Shooting foul by K. Ellis (drawn by N. Powell),,84-106,,
0:01.0,Instant Replay (Request: Ruling Stands),,84-106,,
0:01.0,N. Powell makes free throw 1 of 3,+1,85-106,,
0:01.0,N. Powell makes free throw 2 of 3,+1,86-106,,
0:01.0,N. Powell makes free throw 3 of 3,+1,87-106,,
0:00.0,,,87-109,+3,K. Ellis makes 3-pt jump shot from 32 ft (assist by E. Mobley)
0:00.0,,,87-109,,Instant Replay (Request: Ruling Stands)
0:00.0,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter
4th Q,4th Q,4th Q,4th Q,4th Q,4th Q
Time,Miami,,Score,,Cleveland
12:00.0,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter
11:45.0,,,87-111,+2,E. Mobley makes 2-pt dunk from 1 ft (assist by S. Merrill)
11:25.0,J. Jaquez misses 3-pt jump shot from 24 ft,,87-111,,
11:21.0,,,87-111,,Defensive rebound by E. Mobley
11:12.0,,,87-113,+2,E. Mobley makes 2-pt hook shot from 12 ft
10:58.0,K. Ware misses 3-pt jump shot from 28 ft,,87-113,,
10:55.0,,,87-113,,Defensive rebound by S. Merrill
10:46.0,,,87-115,+2,E. Mobley makes 2-pt dunk from 2 ft
10:46.0,Miami full timeout,,87-115,,
10:25.0,K. Ware makes 2-pt layup from 1 ft,+2,89-115,,
10:15.0,,,89-115,,Shooting foul by K. Ware (drawn by E. Mobley)
10:15.0,,,89-116,+1,E. Mobley makes free throw 1 of 2
10:15.0,,,89-117,+1,E. Mobley makes free throw 2 of 2
10:07.0,K. Ware makes 2-pt dunk from 1 ft (assist by P. Larsson),+2,91-117,,
9:56.0,,,91-119,+2,D. SchrÃ¶der makes 2-pt jump shot from 20 ft
9:49.0,Turnover by P. Larsson (bad pass; steal by D. Mitchell),,91-119,,
9:43.0,,,91-119,,Personal foul by T. Herro (drawn by D. Mitchell)
9:43.0,,,91-119,,J. Harden enters the game for K. Ellis
9:30.0,,,91-119,,J. Harden misses 2-pt jump shot from 14 ft
9:29.0,Defensive rebound by K. Ware,,91-119,,
9:25.0,K. Ware misses 3-pt jump shot from 29 ft,,91-119,,
9:21.0,,,91-119,,Defensive rebound by S. Merrill
9:12.0,,,91-119,,Turnover by J. Harden (bad pass; steal by P. Larsson)
9:09.0,Turnover by P. Larsson (lost ball; steal by J. Harden),,91-119,,
9:04.0,,,91-119,,S. Merrill misses 3-pt jump shot from 27 ft
9:02.0,Defensive rebound by P. Larsson,,91-119,,
8:55.0,K. JakuÄionis makes 3-pt jump shot from 24 ft (assist by T. Herro),+3,94-119,,
8:37.0,,,94-121,+2,E. Mobley makes 2-pt dunk from 1 ft (assist by S. Merrill)
8:17.0,T. Herro makes 2-pt jump shot from 13 ft,+2,96-121,,
7:57.0,,,96-123,+2,E. Mobley makes 2-pt dunk from 1 ft (assist by D. SchrÃ¶der)
7:31.0,K. JakuÄionis makes 3-pt jump shot from 29 ft (assist by T. Herro),+3,99-123,,
7:01.0,,,99-123,,D. SchrÃ¶der misses 2-pt jump shot from 16 ft
6:58.0,Defensive rebound by J. Jaquez,,99-123,,
6:57.0,J. Jaquez makes 2-pt layup from 1 ft,+2,101-123,,
6:57.0,Shooting foul by J. Harden (drawn by J. Jaquez),,101-123,,
6:57.0,,,101-123,,K. Ellis enters the game for D. Mitchell
6:57.0,,,101-123,,M. Strus enters the game for D. SchrÃ¶der
6:57.0,J. Jaquez misses free throw 1 of 1,,101-123,,
6:54.0,Offensive rebound by P. Larsson,,101-123,,
6:49.0,T. Herro misses 3-pt jump shot from 27 ft,,101-123,,
6:48.0,Offensive rebound by K. Ware,,101-123,,
6:48.0,Personal foul by S. Merrill (drawn by K. Ware),,101-123,,
6:48.0,M. Gardner enters the game for J. Jaquez,,101-123,,
6:48.0,,,101-123,,T. Bryant enters the game for E. Mobley
6:45.0,Personal foul by K. Ellis (drawn by T. Herro),,101-123,,
6:40.0,,,101-123,,Flagrant foul type 1 by T. Herro (drawn by S. Merrill)
6:40.0,Turnover by T. Herro (offensive foul),,101-123,,
6:40.0,,,101-124,+1,S. Merrill makes flagrant free throw 1 of 2
6:40.0,,,101-125,+1,S. Merrill makes flagrant free throw 2 of 2
6:40.0,,,101-125,,Instant Replay (Request: Ruling Stands)
6:40.0,Technical foul by T. Herro,,101-125,,
6:40.0,,,101-126,+1,J. Harden makes technical free throw
6:40.0,,,101-126,,D. SchrÃ¶der enters the game for S. Merrill
6:25.0,,,101-126,,J. Harden misses 3-pt jump shot from 26 ft
6:22.0,Defensive rebound by K. Ware,,101-126,,
6:13.0,K. Ware misses 2-pt layup from 4 ft,,101-126,,
6:11.0,Offensive rebound by K. JakuÄionis,,101-126,,
6:05.0,K. Ware makes 2-pt hook shot from 5 ft,+2,103-126,,
5:52.0,,,103-129,+3,T. Bryant makes 3-pt jump shot from 25 ft (assist by J. Harden)
5:41.0,Shooting foul by T. Bryant (drawn by P. Larsson),,103-129,,
5:41.0,P. Larsson makes free throw 1 of 2,+1,104-129,,
5:41.0,S. Fontecchio enters the game for T. Herro,,104-129,,
5:41.0,,,104-129,,T. Proctor enters the game for K. Ellis
5:41.0,,,104-129,,N. Tomlin enters the game for J. Harden
5:41.0,P. Larsson makes free throw 2 of 2,+1,105-129,,
5:27.0,,,105-129,,Offensive foul by T. Bryant (drawn by P. Larsson)
5:27.0,,,105-129,,Turnover by T. Bryant (offensive foul)
5:13.0,K. Ware misses 2-pt layup from 3 ft,,105-129,,
5:11.0,,,105-129,,Defensive rebound by T. Bryant
5:07.0,,,105-132,+3,M. Strus makes 3-pt jump shot from 25 ft (assist by D. SchrÃ¶der)
4:58.0,P. Larsson misses 3-pt jump shot from 27 ft,,105-132,,
4:54.0,,,105-132,,Defensive rebound by M. Strus
4:46.0,,,105-132,,M. Strus misses 2-pt jump shot from 9 ft
4:45.0,Defensive rebound by K. JakuÄionis,,105-132,,
4:39.0,K. JakuÄionis misses 3-pt jump shot from 27 ft,,105-132,,
4:39.0,,,105-132,,Defensive rebound by Team
4:39.0,K. Johnson enters the game for P. Larsson,,105-132,,
4:39.0,,,105-132,,R. Minix enters the game for M. Strus
4:24.0,,,105-132,,D. SchrÃ¶der misses 2-pt jump shot from 18 ft
4:22.0,Defensive rebound by K. Ware,,105-132,,
4:16.0,M. Gardner misses 3-pt jump shot from 31 ft,,105-132,,
4:16.0,,,105-132,,Defensive rebound by T. Proctor
4:11.0,,,105-132,,Flagrant foul type 1 by M. Gardner (drawn by T. Proctor)
4:11.0,,,105-132,,Technical foul by T. Bryant
4:11.0,,,105-132,,Instant Replay (Request: Ruling Stands)
4:11.0,,,105-132,,L. Nance enters the game for T. Bryant
4:11.0,,,105-132,,O. Sarr enters the game for D. SchrÃ¶der
4:11.0,K. JakuÄionis makes technical free throw,+1,106-132,,
4:11.0,,,106-133,+1,T. Proctor makes flagrant free throw 1 of 2
4:11.0,,,106-134,+1,T. Proctor makes flagrant free throw 2 of 2
4:03.0,,,106-136,+2,T. Proctor makes 2-pt jump shot from 11 ft
3:56.0,Personal foul by T. Proctor (drawn by K. JakuÄionis),,106-136,,
3:56.0,K. JakuÄionis makes free throw 1 of 2,+1,107-136,,
3:56.0,K. JakuÄionis makes free throw 2 of 2,+1,108-136,,
3:34.0,,,108-136,,Turnover by L. Nance (out of bounds lost ball)
3:26.0,Shooting foul by T. Proctor (drawn by M. Gardner),,108-136,,
3:26.0,M. Gardner makes free throw 1 of 2,+1,109-136,,
3:26.0,M. Gardner misses free throw 2 of 2,,109-136,,
3:25.0,Offensive rebound by Team,,109-136,,
3:23.0,S. Fontecchio misses 3-pt jump shot from 23 ft,,109-136,,
3:20.0,Offensive rebound by S. Fontecchio,,109-136,,
3:19.0,S. Fontecchio makes 2-pt layup from 2 ft,+2,111-136,,
2:58.0,,,111-136,,R. Minix misses 2-pt jump shot from 5 ft
2:58.0,,,111-136,,Offensive rebound by Team
2:58.0,,,111-136,,Cleveland full timeout
2:56.0,,,111-136,,Shooting foul by M. Gardner (drawn by L. Nance)
2:56.0,,,111-136,,L. Nance misses free throw 1 of 2
2:56.0,,,111-136,,Offensive rebound by Team
2:56.0,,,111-137,+1,L. Nance makes free throw 2 of 2
2:49.0,Personal foul by R. Minix (drawn by S. Fontecchio),,111-137,,
2:49.0,S. Fontecchio makes free throw 1 of 2,+1,112-137,,
2:49.0,S. Fontecchio makes free throw 2 of 2,+1,113-137,,
2:42.0,,,113-137,,Turnover by T. Proctor (bad pass; steal by S. Fontecchio)
2:38.0,S. Fontecchio makes 2-pt layup from 1 ft,+2,115-137,,
2:25.0,,,115-140,+3,R. Minix makes 3-pt jump shot from 23 ft (assist by N. Tomlin)
2:03.0,S. Fontecchio makes 3-pt jump shot from 26 ft (assist by K. Ware),+3,118-140,,
1:41.0,,,118-140,,T. Proctor misses 3-pt jump shot from 22 ft
1:39.0,Defensive rebound by S. Fontecchio,,118-140,,
1:37.0,Shooting foul by O. Sarr (drawn by K. Johnson),,118-140,,
1:37.0,K. Johnson misses free throw 1 of 2,,118-140,,
1:37.0,Offensive rebound by Team,,118-140,,
1:37.0,K. Johnson makes free throw 2 of 2,+1,119-140,,
1:33.0,,,119-140,,Turnover by R. Minix (bad pass; steal by M. Gardner)
1:33.0,S. Fontecchio makes 3-pt jump shot from 26 ft (assist by M. Gardner),+3,122-140,,
1:23.0,,,122-143,+3,L. Nance makes 3-pt jump shot from 23 ft (assist by R. Minix)
1:16.0,Personal foul by N. Tomlin (drawn by K. JakuÄionis),,122-143,,
1:16.0,K. JakuÄionis makes free throw 1 of 2,+1,123-143,,
1:16.0,K. JakuÄionis makes free throw 2 of 2,+1,124-143,,
1:12.0,,,124-143,,Personal foul by M. Gardner (drawn by T. Proctor)
1:12.0,,,124-144,+1,T. Proctor makes free throw 1 of 2
1:12.0,,,124-145,+1,T. Proctor makes free throw 2 of 2
1:02.0,M. Gardner misses 3-pt jump shot from 23 ft,,124-145,,
0:57.0,Offensive rebound by K. Ware,,124-145,,
0:56.0,Shooting foul by O. Sarr (drawn by K. Ware),,124-145,,
0:56.0,K. Ware makes free throw 1 of 2,+1,125-145,,
0:56.0,K. Ware makes free throw 2 of 2,+1,126-145,,
0:40.0,,,126-148,+3,R. Minix makes 3-pt jump shot from 23 ft (assist by L. Nance)
0:30.0,K. JakuÄionis misses 3-pt jump shot from 26 ft,,126-148,,
0:23.0,,,126-148,,Defensive rebound by L. Nance
0:20.0,Loose ball foul by K. JakuÄionis (drawn by O. Sarr),,126-148,,
0:20.0,,,126-148,,O. Sarr misses free throw 1 of 2
0:20.0,,,126-148,,Offensive rebound by Team
0:20.0,,,126-149,+1,O. Sarr makes free throw 2 of 2
0:20.0,,,126-149,,Violation by Team (delay of game)
0:10.0,M. Gardner makes 2-pt layup from 1 ft,+2,128-149,,
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
