1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
1:00.0,,,20-35,,S. Barnes misses 2-pt jump shot from 14 ft
0:58.0,,,20-35,,Offensive rebound by Team
0:58.0,Loose ball foul by W. Carter (drawn by A. Martin),,20-35,,
0:49.0,,,20-35,,J. Walter misses 2-pt layup from 2 ft
0:47.0,Defensive rebound by W. Carter,,20-35,,
0:39.0,Turnover by J. Cain (bad pass; steal by S. Mamukelashvili),,20-35,,
0:38.0,,,20-37,+2,S. Mamukelashvili makes 2-pt layup from 1 ft (assist by A. Lawson)
0:38.0,,,20-37,,Shooting foul by D. Bane (drawn by S. Mamukelashvili)
0:38.0,J. Carter enters the game for J. Cain,,20-37,,
0:38.0,,,20-38,+1,S. Mamukelashvili makes free throw 1 of 1
0:22.0,Turnover by N. Penda (out of bounds lost ball),,20-38,,
0:10.0,,,20-38,,Turnover by S. Mamukelashvili (traveling)
0:04.0,Offensive foul by W. Carter (drawn by A. Lawson),,20-38,,
0:04.0,Turnover by W. Carter (offensive foul),,20-38,,
0:04.0,Violation by Team (delay of game),,20-38,,
0:00.0,,,20-38,,S. Mamukelashvili misses 3-pt jump shot from 24 ft
0:00.0,,,20-38,,Offensive rebound by Team
0:00.0,End of 1st quarter,End of 1st quarter,End of 1st quarter,End of 1st quarter,End of 1st quarter
2nd Q,2nd Q,2nd Q,2nd Q,2nd Q,2nd Q
Time,Orlando,,Score,,Toronto
12:00.0,Start of 2nd quarter,Start of 2nd quarter,Start of 2nd quarter,Start of 2nd quarter,Start of 2nd quarter
11:36.0,,,20-41,+3,A. Lawson makes 3-pt jump shot from 23 ft (assist by J. Poeltl)
11:21.0,Turnover by J. Suggs (bad pass; steal by A. Lawson),,20-41,,
11:15.0,,,20-43,+2,R. Barrett makes 2-pt layup at rim (assist by S. Barnes)
10:50.0,P. Banchero misses 2-pt jump shot from 7 ft,,20-43,,
10:50.0,Offensive rebound by Team,,20-43,,
10:50.0,Turnover by Team (shot clock),,20-43,,
10:28.0,,,20-43,,R. Barrett misses 3-pt jump shot from 24 ft
10:25.0,Defensive rebound by P. Banchero,,20-43,,
10:11.0,Turnover by P. Banchero (bad pass; steal by S. Barnes),,20-43,,
10:06.0,,,20-45,+2,J. Poeltl makes 2-pt layup at rim (assist by R. Barrett)
9:42.0,P. Banchero makes 2-pt jump shot from 15 ft,+2,22-45,,
9:24.0,,,22-45,,J. Poeltl misses 2-pt layup from 5 ft
9:22.0,,,22-45,,Offensive rebound by J. Walter
9:20.0,,,22-45,,J. Walter misses 2-pt layup at rim
9:20.0,Defensive rebound by W. Carter,,22-45,,
9:20.0,Shooting foul by A. Lawson (drawn by D. Bane),,22-45,,
9:20.0,D. Bane makes free throw 1 of 2,+1,23-45,,
9:20.0,G. Bitadze enters the game for W. Carter,,23-45,,
9:20.0,,,23-45,,S. Mamukelashvili enters the game for S. Barnes
9:20.0,,,23-45,,J. Shead enters the game for A. Lawson
9:20.0,D. Bane misses free throw 2 of 2,,23-45,,
9:18.0,,,23-45,,Defensive rebound by R. Barrett
9:14.0,,,23-45,,Personal foul by P. Banchero (drawn by R. Barrett)
9:08.0,,,23-45,,S. Mamukelashvili misses 2-pt layup from 1 ft
9:06.0,Defensive rebound by P. Banchero,,23-45,,
9:02.0,J. Carter misses 3-pt jump shot from 23 ft,,23-45,,
9:00.0,Offensive rebound by Team,,23-45,,
8:58.0,J. Carter misses 3-pt jump shot from 23 ft,,23-45,,
8:55.0,Offensive rebound by G. Bitadze,,23-45,,
8:53.0,G. Bitadze misses 2-pt layup at rim,,23-45,,
8:52.0,,,23-45,,Defensive rebound by R. Barrett
8:38.0,,,23-47,+2,S. Mamukelashvili makes 2-pt layup from 5 ft (assist by J. Poeltl)
8:22.0,G. Bitadze makes 2-pt layup from 1 ft (assist by D. Bane),+2,25-47,,
8:22.0,Shooting foul by J. Poeltl (drawn by G. Bitadze),,25-47,,
8:22.0,T. Da Silva enters the game for D. Bane,,25-47,,
8:22.0,J. Howard enters the game for J. Suggs,,25-47,,
8:22.0,G. Bitadze misses free throw 1 of 1,,25-47,,
8:20.0,,,25-47,,Defensive rebound by J. Shead
8:08.0,,,25-47,,Shooting foul by G. Bitadze (drawn by J. Poeltl)
8:08.0,,,25-48,+1,J. Poeltl makes free throw 1 of 2
8:08.0,,,25-48,,J. Poeltl misses free throw 2 of 2
8:06.0,Defensive rebound by P. Banchero,,25-48,,
7:46.0,T. Da Silva makes 2-pt jump shot from 13 ft,+2,27-48,,
7:27.0,,,27-50,+2,S. Mamukelashvili makes 2-pt layup at rim (assist by R. Barrett)
7:04.0,P. Banchero misses 2-pt jump shot from 17 ft,,27-50,,
7:02.0,,,27-50,,Defensive rebound by J. Poeltl
6:55.0,,,27-50,,J. Walter misses 3-pt jump shot from 23 ft
6:53.0,,,27-50,,Offensive rebound by J. Walter
6:50.0,,,27-50,,Personal foul by G. Bitadze (drawn by J. Poeltl)
6:50.0,,,27-50,,Toronto full timeout
6:50.0,,,27-50,,G. Dick enters the game for J. Walter
6:41.0,,,27-50,,R. Barrett misses 3-pt jump shot from 26 ft
6:38.0,Defensive rebound by J. Carter,,27-50,,
6:34.0,Personal foul by R. Barrett (drawn by T. Da Silva),,27-50,,
6:25.0,Shooting foul by G. Dick (drawn by P. Banchero),,27-50,,
6:25.0,P. Banchero misses free throw 1 of 2,,27-50,,
6:25.0,Offensive rebound by Team,,27-50,,
6:25.0,J. Suggs enters the game for J. Carter,,27-50,,
6:25.0,P. Banchero makes free throw 2 of 2,+1,28-50,,
6:18.0,,,28-50,,Personal foul by J. Suggs (drawn by J. Shead)
6:18.0,,,28-50,,S. Barnes enters the game for R. Barrett
6:18.0,,,28-50,,A. Lawson enters the game for J. Poeltl
6:00.0,,,28-50,,S. Mamukelashvili misses 2-pt layup from 1 ft
5:59.0,Defensive rebound by G. Bitadze,,28-50,,
5:39.0,P. Banchero misses 3-pt jump shot from 26 ft,,28-50,,
5:34.0,Offensive rebound by T. Da Silva,,28-50,,
5:31.0,J. Suggs misses 3-pt jump shot from 24 ft,,28-50,,
5:30.0,Offensive rebound by Team,,28-50,,
5:30.0,,,28-50,,Loose ball foul by A. Lawson (drawn by G. Bitadze)
5:30.0,G. Bitadze makes free throw 1 of 2,+1,29-50,,
5:30.0,G. Bitadze makes free throw 2 of 2,+1,30-50,,
5:12.0,,,30-50,,Shooting foul by J. Howard (drawn by S. Barnes)
5:12.0,,,30-51,+1,S. Barnes makes free throw 1 of 2
5:12.0,,,30-52,+1,S. Barnes makes free throw 2 of 2
4:57.0,G. Bitadze makes 2-pt layup from 6 ft (assist by J. Suggs),+2,32-52,,
4:37.0,,,32-52,,S. Mamukelashvili misses 2-pt jump shot from 2 ft (block by J. Suggs)
4:37.0,,,32-52,,Offensive rebound by Team
4:37.0,D. Bane enters the game for J. Howard,,32-52,,
4:37.0,,,32-52,,J. Walter enters the game for G. Dick
4:32.0,,,32-54,+2,S. Barnes makes 2-pt dunk from 1 ft (assist by J. Shead)
4:26.0,Offensive foul by G. Bitadze (drawn by J. Shead),,32-54,,
4:26.0,Turnover by G. Bitadze (offensive foul),,32-54,,
4:26.0,W. Carter enters the game for G. Bitadze,,32-54,,
4:15.0,,,32-54,,S. Barnes misses 2-pt jump shot from 10 ft
4:13.0,Defensive rebound by T. Da Silva,,32-54,,
4:05.0,Turnover by J. Suggs (bad pass),,32-54,,
3:49.0,,,32-56,+2,S. Mamukelashvili makes 2-pt layup from 1 ft (assist by J. Shead)
3:30.0,T. Da Silva makes 2-pt jump shot from 5 ft,+2,34-56,,
3:30.0,Shooting foul by J. Shead (drawn by T. Da Silva),,34-56,,
3:30.0,,,34-56,,R. Barrett enters the game for A. Lawson
3:30.0,,,34-56,,J. Poeltl enters the game for S. Mamukelashvili
3:30.0,,,34-56,,Toronto full timeout
3:30.0,,,34-56,,A. Lawson enters the game for R. Barrett
3:30.0,,,34-56,,S. Mamukelashvili enters the game for J. Poeltl
3:30.0,,,34-56,,Instant Replay (Challenge: Ruling Stands)
3:30.0,,,34-56,,R. Barrett enters the game for A. Lawson
3:30.0,,,34-56,,A. Martin enters the game for S. Mamukelashvili
3:30.0,,,34-56,,J. Poeltl enters the game for J. Shead
3:30.0,T. Da Silva makes free throw 1 of 1,+1,35-56,,
3:10.0,,,35-56,,A. Martin misses 3-pt jump shot from 23 ft
3:07.0,,,35-56,,Offensive rebound by J. Walter
3:04.0,,,35-56,,R. Barrett misses 2-pt jump shot from 13 ft
3:03.0,,,35-56,,Offensive rebound by Team
3:01.0,,,35-58,+2,R. Barrett makes 2-pt jump shot from 4 ft (assist by S. Barnes)
2:40.0,D. Bane misses 3-pt jump shot from 23 ft,,35-58,,
2:38.0,,,35-58,,Defensive rebound by S. Barnes
2:30.0,,,35-61,+3,A. Martin makes 3-pt jump shot from 26 ft (assist by S. Barnes)
2:19.0,Shooting foul by J. Poeltl (drawn by W. Carter),,35-61,,
2:19.0,W. Carter makes free throw 1 of 2,+1,36-61,,
2:19.0,,,36-61,,S. Mamukelashvili enters the game for A. Martin
2:19.0,,,36-61,,J. Shead enters the game for J. Poeltl
2:19.0,W. Carter makes free throw 2 of 2,+1,37-61,,
2:12.0,,,37-64,+3,J. Walter makes 3-pt jump shot from 23 ft (assist by J. Shead)
1:56.0,Turnover by P. Banchero (bad pass; steal by J. Shead),,37-64,,
1:52.0,,,37-66,+2,J. Shead makes 2-pt layup from 1 ft
1:42.0,Turnover by J. Suggs (bad pass; steal by R. Barrett),,37-66,,
1:37.0,,,37-66,,Shooting foul by J. Suggs (drawn by R. Barrett)
1:37.0,,,37-67,+1,R. Barrett makes free throw 1 of 2
1:37.0,,,37-68,+1,R. Barrett makes free throw 2 of 2
1:14.0,D. Bane makes 2-pt jump shot from 10 ft (assist by P. Banchero),+2,39-68,,
0:56.0,,,39-70,+2,S. Barnes makes 2-pt dunk from 2 ft (assist by J. Shead)
0:42.0,T. Da Silva misses 3-pt jump shot from 25 ft,,39-70,,
0:39.0,Offensive rebound by D. Bane,,39-70,,
0:38.0,D. Bane misses 2-pt hook shot from 6 ft,,39-70,,
0:36.0,Offensive rebound by P. Banchero,,39-70,,
0:30.0,Shooting foul by S. Mamukelashvili (drawn by D. Bane),,39-70,,
0:30.0,D. Bane makes free throw 1 of 2,+1,40-70,,
0:30.0,D. Bane makes free throw 2 of 2,+1,41-70,,
0:06.0,,,41-70,,S. Barnes misses 2-pt jump shot from 11 ft
0:04.0,Defensive rebound by J. Suggs,,41-70,,
0:01.0,J. Suggs makes 2-pt dunk from 1 ft,+2,43-70,,
0:00.0,,,43-70,,Team misses heave shot
0:00.0,,,43-70,,Offensive rebound by Team
0:00.0,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter
3rd Q,3rd Q,3rd Q,3rd Q,3rd Q,3rd Q
Time,Orlando,,Score,,Toronto
12:00.0,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter
11:40.0,,,43-70,,J. Shead misses 2-pt jump shot from 14 ft
11:37.0,Defensive rebound by J. Suggs,,43-70,,
11:29.0,Turnover by J. Suggs (bad pass; steal by R. Barrett),,43-70,,
11:24.0,,,43-72,+2,R. Barrett makes 2-pt layup at rim (assist by S. Barnes)
11:08.0,J. Suggs misses 2-pt jump shot from 19 ft,,43-72,,
11:05.0,,,43-72,,Defensive rebound by J. Shead
11:01.0,,,43-72,,Offensive foul by J. Walter (drawn by J. Suggs)
11:01.0,,,43-72,,Turnover by J. Walter (offensive foul)
10:41.0,W. Carter makes 2-pt hook shot from 10 ft (assist by J. Suggs),+2,45-72,,
10:22.0,,,45-74,+2,J. Poeltl makes 2-pt jump shot from 10 ft (assist by J. Shead)
10:13.0,D. Bane misses 2-pt jump shot from 10 ft,,45-74,,
10:11.0,,,45-74,,Defensive rebound by J. Poeltl
10:04.0,,,45-76,+2,J. Poeltl makes 2-pt layup from 1 ft (assist by R. Barrett)
9:55.0,Turnover by P. Banchero (bad pass; steal by J. Walter),,45-76,,
9:53.0,,,45-78,+2,J. Walter makes 2-pt dunk at rim
9:52.0,Orlando full timeout,,45-78,,
9:33.0,P. Banchero misses 3-pt jump shot from 24 ft,,45-78,,
9:32.0,Offensive rebound by T. Da Silva,,45-78,,
9:32.0,Personal foul by R. Barrett (drawn by T. Da Silva),,45-78,,
9:29.0,T. Da Silva makes 2-pt hook shot from 5 ft (assist by J. Suggs),+2,47-78,,
9:11.0,,,47-80,+2,J. Poeltl makes 2-pt layup at rim (assist by S. Barnes)
8:59.0,Shooting foul by S. Barnes (drawn by P. Banchero),,47-80,,
8:59.0,P. Banchero makes free throw 1 of 2,+1,48-80,,
8:59.0,,,48-80,,G. Dick enters the game for J. Shead
8:59.0,P. Banchero makes free throw 2 of 2,+1,49-80,,
8:46.0,,,49-82,+2,R. Barrett makes 2-pt jump shot from 12 ft (assist by S. Barnes)
8:27.0,P. Banchero misses 2-pt layup from 2 ft (block by J. Poeltl),,49-82,,
8:25.0,,,49-82,,Defensive rebound by J. Poeltl
8:20.0,,,49-82,,S. Barnes misses 2-pt jump shot from 23 ft
8:17.0,Defensive rebound by J. Suggs,,49-82,,
8:00.0,T. Da Silva misses 3-pt jump shot from 28 ft,,49-82,,
7:57.0,,,49-82,,Defensive rebound by R. Barrett
7:52.0,,,49-82,,G. Dick misses 2-pt layup from 1 ft
7:49.0,Defensive rebound by P. Banchero,,49-82,,
7:46.0,Shooting foul by G. Dick (drawn by T. Da Silva),,49-82,,
7:46.0,T. Da Silva makes free throw 1 of 2,+1,50-82,,
7:46.0,T. Da Silva makes free throw 2 of 2,+1,51-82,,
7:38.0,,,51-82,,Offensive foul by R. Barrett (drawn by W. Carter)
7:38.0,,,51-82,,Turnover by R. Barrett (offensive foul)
7:24.0,D. Bane makes 3-pt jump shot from 27 ft (assist by P. Banchero),+3,54-82,,
7:08.0,,,54-82,,Shooting foul by W. Carter (drawn by R. Barrett)
7:08.0,,,54-83,+1,R. Barrett makes free throw 1 of 2
7:08.0,,,54-84,+1,R. Barrett makes free throw 2 of 2
6:58.0,T. Da Silva makes 3-pt jump shot from 26 ft (assist by J. Suggs),+3,57-84,,
6:34.0,,,57-87,+3,G. Dick makes 3-pt jump shot from 26 ft (assist by S. Barnes)
6:16.0,J. Suggs misses 3-pt jump shot from 26 ft,,57-87,,
6:13.0,,,57-87,,Defensive rebound by G. Dick
6:06.0,,,57-87,,S. Barnes misses 2-pt jump shot from 17 ft
6:04.0,Defensive rebound by Team,,57-87,,
6:04.0,G. Bitadze enters the game for D. Bane,,57-87,,
6:04.0,J. Richardson enters the game for W. Carter,,57-87,,
6:04.0,,,57-87,,A. Lawson enters the game for S. Barnes
6:04.0,,,57-87,,S. Mamukelashvili enters the game for R. Barrett
6:04.0,,,57-87,,J. Shead enters the game for G. Dick
5:48.0,Turnover by J. Suggs (bad pass; steal by J. Poeltl),,57-87,,
5:36.0,,,57-87,,A. Lawson misses 3-pt jump shot from 23 ft
5:34.0,,,57-87,,Offensive rebound by J. Poeltl
5:19.0,,,57-89,+2,S. Mamukelashvili makes 2-pt hook shot from 12 ft
4:54.0,T. Da Silva misses 2-pt hook shot from 12 ft,,57-89,,
4:51.0,Offensive rebound by G. Bitadze,,57-89,,
4:51.0,G. Bitadze misses 2-pt layup at rim,,57-89,,
4:50.0,Offensive rebound by G. Bitadze,,57-89,,
4:48.0,P. Banchero misses 3-pt jump shot from 26 ft,,57-89,,
4:47.0,,,57-89,,Defensive rebound by A. Lawson
4:47.0,,,57-89,,Toronto full timeout
4:47.0,J. Carter enters the game for J. Suggs,,57-89,,
4:35.0,,,57-89,,S. Mamukelashvili misses 3-pt jump shot from 24 ft
4:32.0,Defensive rebound by J. Richardson,,57-89,,
4:18.0,T. Da Silva misses 3-pt jump shot from 24 ft,,57-89,,
4:14.0,,,57-89,,Defensive rebound by J. Poeltl
4:06.0,,,57-91,+2,J. Shead makes 2-pt jump shot from 10 ft
3:47.0,P. Banchero misses 3-pt jump shot from 25 ft,,57-91,,
3:45.0,,,57-91,,Defensive rebound by J. Walter
3:42.0,,,57-93,+2,A. Lawson makes 2-pt dunk from 1 ft (assist by J. Shead)
3:41.0,Orlando full timeout,,57-93,,
3:41.0,D. Bane enters the game for P. Banchero,,57-93,,
3:41.0,J. Cain enters the game for G. Bitadze,,57-93,,
3:41.0,W. Carter enters the game for T. Da Silva,,57-93,,
3:41.0,,,57-93,,S. Barnes enters the game for J. Poeltl
3:41.0,,,57-93,,R. Barrett enters the game for J. Walter
3:23.0,J. Carter makes 3-pt jump shot from 26 ft,+3,60-93,,
3:12.0,,,60-96,+3,A. Lawson makes 3-pt jump shot from 23 ft (assist by S. Barnes)
3:02.0,Turnover by J. Carter (lost ball; steal by A. Lawson),,60-96,,
2:58.0,,,60-96,,Turnover by S. Mamukelashvili (bad pass; steal by J. Carter)
2:53.0,D. Bane makes 2-pt layup from 1 ft (assist by J. Carter),+2,62-96,,
2:45.0,,,62-96,,R. Barrett misses 2-pt jump shot from 4 ft
2:45.0,,,62-96,,Offensive rebound by S. Barnes
2:45.0,,,62-98,+2,S. Barnes makes 2-pt layup at rim
2:45.0,,,62-98,,Shooting foul by J. Richardson (drawn by S. Barnes)
2:45.0,,,62-99,+1,S. Barnes makes free throw 1 of 1
2:45.0,,,62-99,,A. Martin enters the game for J. Shead
2:21.0,J. Carter makes 2-pt jump shot from 19 ft,+2,64-99,,
2:17.0,Violation by Team (delay of game),,64-99,,
2:17.0,,,64-99,,S. Barnes misses technical free throw
2:17.0,,,64-99,,Offensive rebound by Team
2:10.0,,,64-101,+2,S. Barnes makes 2-pt dunk from 1 ft
1:56.0,J. Cain misses 3-pt jump shot from 25 ft,,64-101,,
1:52.0,,,64-101,,Defensive rebound by S. Barnes
1:47.0,,,64-103,+2,A. Martin makes 2-pt layup from 1 ft (assist by S. Barnes)
1:36.0,Shooting foul by A. Lawson (drawn by D. Bane),,64-103,,
1:36.0,D. Bane makes free throw 1 of 2,+1,65-103,,
1:36.0,D. Bane makes free throw 2 of 2,+1,66-103,,
1:30.0,,,66-105,+2,R. Barrett makes 2-pt layup from 3 ft (assist by S. Barnes)
1:30.0,,,66-105,,Shooting foul by J. Carter (drawn by R. Barrett)
1:30.0,,,66-106,+1,R. Barrett makes free throw 1 of 1
1:17.0,J. Carter makes 2-pt jump shot from 21 ft (assist by D. Bane),+2,68-106,,
1:10.0,,,68-108,+2,S. Barnes makes 2-pt hook shot from 6 ft
1:10.0,,,68-108,,Shooting foul by J. Cain (drawn by S. Barnes)
1:10.0,,,68-108,,S. Barnes misses free throw 1 of 1
1:08.0,Defensive rebound by J. Cain,,68-108,,
0:53.0,D. Bane misses 3-pt jump shot from 30 ft,,68-108,,
0:47.0,,,68-108,,Defensive rebound by S. Mamukelashvili
0:39.0,,,68-110,+2,R. Barrett makes 2-pt jump shot from 9 ft (assist by S. Barnes)
0:39.0,,,68-110,,Shooting foul by J. Carter (drawn by R. Barrett)
0:39.0,,,68-111,+1,R. Barrett makes free throw 1 of 1
0:34.0,J. Cain misses 2-pt layup from 2 ft,,68-111,,
0:32.0,,,68-111,,Defensive rebound by S. Mamukelashvili
0:13.0,,,68-111,,A. Martin misses 2-pt layup from 1 ft
0:11.0,,,68-111,,Offensive rebound by A. Martin
0:11.0,,,68-113,+2,A. Martin makes 2-pt layup at rim
0:02.0,D. Bane misses 2-pt jump shot from 12 ft,,68-113,,
0:02.0,,,68-113,,Defensive rebound by S. Barnes
0:00.0,,,68-113,,Team misses heave shot
0:00.0,,,68-113,,Offensive rebound by Team
0:00.0,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter
4th Q,4th Q,4th Q,4th Q,4th Q,4th Q
Time,Orlando,,Score,,Toronto
12:00.0,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter
11:44.0,J. Cain misses 3-pt jump shot from 26 ft,,68-113,,
11:41.0,,,68-113,,Defensive rebound by J. Walter
11:29.0,,,68-113,,Personal foul by N. Penda (drawn by J. Poeltl)
11:24.0,,,68-116,+3,J. Walter makes 3-pt jump shot from 26 ft (assist by J. Shead)
11:03.0,Turnover by J. Cain (lost ball; steal by S. Mamukelashvili),,68-116,,
