style,tip
top:131px;left:224px;,"3rd quarter, 10:13.0 remaining<br>Desmond Bane missed 2-pointer from 10 ft<br>Orlando trails 45-74"
top:33px;left:477px;,"3rd quarter, 9:33.0 remaining<br>Paolo Banchero missed 3-pointer from 24 ft<br>Orlando trails 45-78"
top:58px;left:276px;,"3rd quarter, 9:29.0 remaining<br>Tristan Da Silva made 2-pointer from 5 ft<br>Orlando now trails 47-78"
top:43px;left:224px;,"3rd quarter, 8:27.0 remaining<br>Paolo Banchero missed 2-pointer from 2 ft<br>Orlando trails 49-82"
top:260px;left:73px;,"3rd quarter, 8:00.0 remaining<br>Tristan Da Silva missed 3-pointer from 28 ft<br>Orlando trails 49-82"
top:283px;left:138px;,"3rd quarter, 7:24.0 remaining<br>Desmond Bane made 3-pointer from 27 ft<br>Orlando now trails 54-82"
top:136px;left:477px;,"3rd quarter, 6:58.0 remaining<br>Tristan Da Silva made 3-pointer from 26 ft<br>Orlando now trails 57-84"
top:256px;left:115px;,"3rd quarter, 6:16.0 remaining<br>Jalen Suggs missed 3-pointer from 26 ft<br>Orlando trails 57-87"
top:53px;left:356px;,"3rd quarter, 4:54.0 remaining<br>Tristan Da Silva missed 2-pointer from 12 ft<br>Orlando trails 57-89"
top:30px;left:240px;,"3rd quarter, 4:51.0 remaining<br>Goga Bitadze missed 2-pointer from 0 ft<br>Orlando trails 57-89"
top:236px;left:87px;,"3rd quarter, 4:48.0 remaining<br>Paolo Banchero missed 3-pointer from 26 ft<br>Orlando trails 57-89"
top:33px;left:477px;,"3rd quarter, 4:18.0 remaining<br>Tristan Da Silva missed 3-pointer from 24 ft<br>Orlando trails 57-89"
top:260px;left:349px;,"3rd quarter, 3:47.0 remaining<br>Paolo Banchero missed 3-pointer from 25 ft<br>Orlando trails 57-91"
top:210px;left:59px;,"3rd quarter, 3:23.0 remaining<br>Jevon Carter made 3-pointer from 26 ft<br>Orlando now trails 60-93"
top:41px;left:244px;,"3rd quarter, 2:53.0 remaining<br>Desmond Bane made 2-pointer from 1 ft<br>Orlando now trails 62-96"
top:218px;left:258px;,"3rd quarter, 2:21.0 remaining<br>Jevon Carter made 2-pointer from 19 ft<br>Orlando now trails 64-99"
top:221px;left:72px;,"3rd quarter, 1:56.0 remaining<br>Jamal Cain missed 3-pointer from 25 ft<br>Orlando trails 64-101"
top:210px;left:130px;,"3rd quarter, 1:17.0 remaining<br>Jevon Carter made 2-pointer from 21 ft<br>Orlando now trails 68-106"
top:325px;left:288px;,"3rd quarter, 0:53.0 remaining<br>Desmond Bane missed 3-pointer from 30 ft<br>Orlando trails 68-108"
top:38px;left:222px;,"3rd quarter, 0:34.0 remaining<br>Jamal Cain missed 2-pointer from 2 ft<br>Orlando trails 68-111"
top:141px;left:189px;,"3rd quarter, 0:02.0 remaining<br>Desmond Bane missed 2-pointer from 12 ft<br>Orlando trails 68-113"
top:226px;left:65px;,"4th quarter, 11:44.0 remaining<br>Jamal Cain missed 3-pointer from 26 ft<br>Orlando trails 68-113"
top:36px;left:476px;,"4th quarter, 10:27.0 remaining<br>Jase Richardson missed 3-pointer from 24 ft<br>Orlando trails 68-121"
top:39px;left:278px;,"4th quarter, 10:05.0 remaining<br>Moritz Wagner missed 2-pointer from 4 ft<br>Orlando trails 68-121"
top:29px;left:253px;,"4th quarter, 9:46.0 remaining<br>Moritz Wagner made 2-pointer from 1 ft<br>Orlando now trails 70-123"
top:26px;left:252px;,"4th quarter, 8:57.0 remaining<br>Moritz Wagner made 2-pointer from 1 ft<br>Orlando now trails 72-126"
top:37px;left:260px;,"4th quarter, 8:28.0 remaining<br>Jett Howard made 2-pointer from 2 ft<br>Orlando now trails 74-128"
top:294px;left:211px;,"4th quarter, 8:07.0 remaining<br>Moritz Wagner missed 3-pointer from 27 ft<br>Orlando trails 74-128"
top:218px;left:72px;,"4th quarter, 7:47.0 remaining<br>Jett Howard made 3-pointer from 25 ft<br>Orlando now trails 77-128"
top:59px;left:7px;,"4th quarter, 7:18.0 remaining<br>Noah Penda made 3-pointer from 24 ft<br>Orlando now trails 80-128"
top:289px;left:273px;,"4th quarter, 6:47.0 remaining<br>Jett Howard missed 3-pointer from 26 ft<br>Orlando trails 80-130"
top:43px;left:245px;,"4th quarter, 6:18.0 remaining<br>Jett Howard made 2-pointer from 1 ft<br>Orlando now trails 82-132"
top:59px;left:291px;,"4th quarter, 5:55.0 remaining<br>Jett Howard missed 2-pointer from 6 ft<br>Orlando trails 82-132"
top:29px;left:244px;,"4th quarter, 5:31.0 remaining<br>Jett Howard made 2-pointer from 0 ft<br>Orlando now trails 84-132"
top:289px;left:286px;,"4th quarter, 4:57.0 remaining<br>Jase Richardson missed 3-pointer from 26 ft<br>Orlando trails 84-132"
top:287px;left:201px;,"4th quarter, 4:26.0 remaining<br>Moritz Wagner made 3-pointer from 26 ft<br>Orlando now trails 87-132"
top:65px;left:482px;,"4th quarter, 3:53.0 remaining<br>Jett Howard missed 3-pointer from 24 ft<br>Orlando trails 87-132"
top:237px;left:92px;,"4th quarter, 3:30.0 remaining<br>Jevon Carter missed 3-pointer from 25 ft<br>Orlando trails 87-132"
top:86px;left:2px;,"4th quarter, 3:04.0 remaining<br>Noah Penda missed 3-pointer from 24 ft<br>Orlando trails 87-133"
top:34px;left:218px;,"4th quarter, 2:32.0 remaining<br>Moritz Wagner missed 2-pointer from 2 ft<br>Orlando trails 87-135"
top:73px;left:373px;,"4th quarter, 1:17.0 remaining<br>Jett Howard missed 2-pointer from 14 ft<br>Orlando trails 87-139"
top:159px;left:217px;,"4th quarter, 0:37.0 remaining<br>Jase Richardson missed 2-pointer from 13 ft<br>Orlando trails 87-139"
