Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Sat Nov 02 2013,10:30p,Sacramento Kings,87,Golden State Warriors,98,Box Score,,Box Score,,"19,596",2:07
Sun Nov 03 2013,6:00p,Boston Celtics,77,Detroit Pistons,87,Box Score,,Box Score,,"14,978",2:15
Sun Nov 03 2013,6:00p,Washington Wizards,93,Miami Heat,103,Box Score,,Box Score,,"19,600",2:18
Sun Nov 03 2013,6:00p,Brooklyn Nets,86,Orlando Magic,107,Box Score,,Box Score,,"15,297",2:05
Sun Nov 03 2013,7:00p,Phoenix Suns,96,Oklahoma City Thunder,103,Box Score,,Box Score,,"18,203",2:22
Sun Nov 03 2013,7:30p,Minnesota Timberwolves,109,New York Knicks,100,Box Score,,Box Score,,"19,812",2:17
Sun Nov 03 2013,9:30p,Atlanta Hawks,103,Los Angeles Lakers,105,Box Score,,Box Score,,"18,997",2:16
Mon Nov 04 2013,7:00p,Minnesota Timberwolves,92,Cleveland Cavaliers,93,Box Score,,Box Score,,"17,892",2:03
Mon Nov 04 2013,7:00p,Golden State Warriors,110,Philadelphia 76ers,90,Box Score,,Box Score,,"11,089",2:09
Mon Nov 04 2013,8:00p,Boston Celtics,88,Memphis Grizzlies,95,Box Score,,Box Score,,"15,872",2:17
Mon Nov 04 2013,10:30p,Houston Rockets,118,Los Angeles Clippers,137,Box Score,,Box Score,,"19,404",2:23
Tue Nov 05 2013,7:00p,Miami Heat,104,Toronto Raptors,95,Box Score,,Box Score,,"18,470",2:22
Tue Nov 05 2013,7:30p,Utah Jazz,88,Brooklyn Nets,104,Box Score,,Box Score,,"17,732",2:18
Tue Nov 05 2013,7:30p,Indiana Pacers,99,Detroit Pistons,91,Box Score,,Box Score,,"13,401",2:20
Tue Nov 05 2013,7:30p,Charlotte Bobcats,102,New York Knicks,97,Box Score,,Box Score,,"19,812",2:42
Tue Nov 05 2013,8:00p,Phoenix Suns,104,New Orleans Pelicans,98,Box Score,,Box Score,,"13,404",2:12
Tue Nov 05 2013,8:30p,Los Angeles Lakers,104,Dallas Mavericks,123,Box Score,,Box Score,,"19,670",2:05
Tue Nov 05 2013,9:00p,San Antonio Spurs,102,Denver Nuggets,94,Box Score,,Box Score,,"15,721",2:10
Tue Nov 05 2013,10:00p,Houston Rockets,116,Portland Trail Blazers,101,Box Score,,Box Score,,"17,491",2:20
Tue Nov 05 2013,10:00p,Atlanta Hawks,105,Sacramento Kings,100,Box Score,,Box Score,,"13,506",2:16
Wed Nov 06 2013,7:00p,Toronto Raptors,90,Charlotte Bobcats,92,Box Score,,Box Score,,"11,118",2:13
Wed Nov 06 2013,7:00p,Chicago Bulls,80,Indiana Pacers,97,Box Score,,Box Score,,"18,165",2:27
Wed Nov 06 2013,7:00p,Los Angeles Clippers,90,Orlando Magic,98,Box Score,,Box Score,,"15,807",2:16
Wed Nov 06 2013,7:00p,Washington Wizards,116,Philadelphia 76ers,102,Box Score,,Box Score,,"10,117",2:04
Wed Nov 06 2013,7:30p,Utah Jazz,87,Boston Celtics,97,Box Score,,Box Score,,"17,130",2:06
Wed Nov 06 2013,8:00p,New Orleans Pelicans,99,Memphis Grizzlies,84,Box Score,,Box Score,,"15,209",2:11
Wed Nov 06 2013,8:00p,Cleveland Cavaliers,104,Milwaukee Bucks,109,Box Score,,Box Score,,"14,340",2:13
Wed Nov 06 2013,8:00p,Golden State Warriors,106,Minnesota Timberwolves,93,Box Score,,Box Score,,"15,559",2:11
Wed Nov 06 2013,8:30p,Phoenix Suns,96,San Antonio Spurs,99,Box Score,,Box Score,,"17,870",2:04
Wed Nov 06 2013,9:30p,Dallas Mavericks,93,Oklahoma City Thunder,107,Box Score,,Box Score,,"18,203",2:25
Thu Nov 07 2013,7:00p,Los Angeles Clippers,97,Miami Heat,102,Box Score,,Box Score,,"19,600",2:36
Thu Nov 07 2013,9:00p,Atlanta Hawks,107,Denver Nuggets,109,Box Score,,Box Score,,"15,404",2:13
Thu Nov 07 2013,9:30p,Los Angeles Lakers,99,Houston Rockets,98,Box Score,,Box Score,,"18,133",2:41
Fri Nov 08 2013,7:00p,New York Knicks,101,Charlotte Bobcats,91,Box Score,,Box Score,,"16,465",2:16
Fri Nov 08 2013,7:00p,Toronto Raptors,84,Indiana Pacers,91,Box Score,,Box Score,,"13,316",2:08
Fri Nov 08 2013,7:00p,Boston Celtics,91,Orlando Magic,89,Box Score,,Box Score,,"17,555",2:26
Fri Nov 08 2013,7:00p,Cleveland Cavaliers,79,Philadelphia 76ers,94,Box Score,,Box Score,,"15,219",1:59
Fri Nov 08 2013,7:00p,Brooklyn Nets,108,Washington Wizards,112,Box Score,,Box Score,OT,"17,215",2:34
Fri Nov 08 2013,7:30p,Oklahoma City Thunder,119,Detroit Pistons,110,Box Score,,Box Score,,"15,624",2:23
Fri Nov 08 2013,8:00p,Utah Jazz,73,Chicago Bulls,97,Box Score,,Box Score,,"21,946",2:11
Fri Nov 08 2013,8:00p,Dallas Mavericks,108,Minnesota Timberwolves,116,Box Score,,Box Score,,"13,677",2:12
Fri Nov 08 2013,8:00p,Los Angeles Lakers,85,New Orleans Pelicans,96,Box Score,,Box Score,,"18,209",2:10
Fri Nov 08 2013,8:30p,Golden State Warriors,74,San Antonio Spurs,76,Box Score,,Box Score,,"18,581",2:11
Fri Nov 08 2013,9:00p,Denver Nuggets,103,Phoenix Suns,114,Box Score,,Box Score,,"15,145",2:21
Fri Nov 08 2013,10:00p,Sacramento Kings,91,Portland Trail Blazers,104,Box Score,,Box Score,,"17,627",2:04
Sat Nov 09 2013,7:00p,Utah Jazz,91,Toronto Raptors,115,Box Score,,Box Score,,"17,211",2:06
Sat Nov 09 2013,7:30p,Orlando Magic,94,Atlanta Hawks,104,Box Score,,Box Score,,"15,189",2:13
Sat Nov 09 2013,7:30p,Indiana Pacers,96,Brooklyn Nets,91,Box Score,,Box Score,,"17,732",2:14
Sat Nov 09 2013,7:30p,Philadelphia 76ers,125,Cleveland Cavaliers,127,Box Score,,Box Score,2OT,"20,562",2:57
Sat Nov 09 2013,7:30p,Boston Celtics,111,Miami Heat,110,Box Score,,Box Score,,"19,710",2:19
Sat Nov 09 2013,8:00p,Los Angeles Clippers,107,Houston Rockets,94,Box Score,,Box Score,,"18,108",2:24
Sat Nov 09 2013,8:00p,Golden State Warriors,90,Memphis Grizzlies,108,Box Score,,Box Score,,"16,989",2:17
Sat Nov 09 2013,8:30p,Dallas Mavericks,91,Milwaukee Bucks,83,Box Score,,Box Score,,"16,448",2:08
Sat Nov 09 2013,10:00p,Portland Trail Blazers,96,Sacramento Kings,85,Box Score,,Box Score,,"15,482",2:02
Sun Nov 10 2013,12:00p,San Antonio Spurs,120,New York Knicks,89,Box Score,,Box Score,,"19,812",2:10
Sun Nov 10 2013,7:00p,Washington Wizards,105,Oklahoma City Thunder,106,Box Score,,Box Score,OT,"18,203",2:31
Sun Nov 10 2013,8:00p,New Orleans Pelicans,94,Phoenix Suns,101,Box Score,,Box Score,,"13,154",2:07
Sun Nov 10 2013,9:30p,Minnesota Timberwolves,113,Los Angeles Lakers,90,Box Score,,Box Score,,"18,997",2:04
Mon Nov 11 2013,7:00p,Atlanta Hawks,103,Charlotte Bobcats,94,Box Score,,Box Score,,"13,996",2:21
Mon Nov 11 2013,7:00p,Memphis Grizzlies,79,Indiana Pacers,95,Box Score,,Box Score,,"13,130",2:12
Mon Nov 11 2013,7:00p,San Antonio Spurs,109,Philadelphia 76ers,85,Box Score,,Box Score,,"12,424",1:54
Mon Nov 11 2013,7:30p,Orlando Magic,105,Boston Celtics,120,Box Score,,Box Score,,"18,624",2:05
Mon Nov 11 2013,8:00p,Cleveland Cavaliers,81,Chicago Bulls,96,Box Score,,Box Score,,"21,778",2:12
Mon Nov 11 2013,8:00p,Toronto Raptors,104,Houston Rockets,110,Box Score,,Box Score,2OT,"18,134",3:16
Mon Nov 11 2013,9:00p,Denver Nuggets,100,Utah Jazz,81,Box Score,,Box Score,,"16,866",2:12
Mon Nov 11 2013,10:00p,Detroit Pistons,103,Portland Trail Blazers,109,Box Score,,Box Score,,"18,834",2:09
Mon Nov 11 2013,10:30p,Minnesota Timberwolves,107,Los Angeles Clippers,109,Box Score,,Box Score,,"19,060",2:12
Tue Nov 12 2013,7:30p,Milwaukee Bucks,95,Miami Heat,118,Box Score,,Box Score,,"19,600",2:06
Tue Nov 12 2013,8:30p,Washington Wizards,95,Dallas Mavericks,105,Box Score,,Box Score,,"19,627",2:17
Tue Nov 12 2013,10:30p,Detroit Pistons,95,Golden State Warriors,113,Box Score,,Box Score,,"19,596",2:11
Tue Nov 12 2013,10:30p,New Orleans Pelicans,95,Los Angeles Lakers,116,Box Score,,Box Score,,"18,426",2:06
Wed Nov 13 2013,7:00p,Milwaukee Bucks,91,Orlando Magic,94,Box Score,,Box Score,,"13,588",
Wed Nov 13 2013,7:00p,Houston Rockets,117,Philadelphia 76ers,123,Box Score,,Box Score,OT,"11,671",2:41
Wed Nov 13 2013,7:30p,Charlotte Bobcats,89,Boston Celtics,83,Box Score,,Box Score,,"17,032",2:21
Wed Nov 13 2013,8:00p,New York Knicks,95,Atlanta Hawks,91,Box Score,,Box Score,,"15,057",
Wed Nov 13 2013,8:00p,Toronto Raptors,103,Memphis Grizzlies,87,Box Score,,Box Score,,"15,971",2:19
Wed Nov 13 2013,8:00p,Cleveland Cavaliers,95,Minnesota Timberwolves,124,Box Score,,Box Score,,"14,978",2:07
Wed Nov 13 2013,8:30p,Washington Wizards,79,San Antonio Spurs,92,Box Score,,Box Score,,"18,581",1:55
Wed Nov 13 2013,9:00p,Los Angeles Lakers,99,Denver Nuggets,111,Box Score,,Box Score,,"17,824",2:14
Wed Nov 13 2013,9:00p,New Orleans Pelicans,105,Utah Jazz,111,Box Score,,Box Score,,"16,717",2:15
Wed Nov 13 2013,10:00p,Phoenix Suns,89,Portland Trail Blazers,90,Box Score,,Box Score,,"19,537",2:10
Wed Nov 13 2013,10:00p,Brooklyn Nets,86,Sacramento Kings,107,Box Score,,Box Score,,"15,122",2:07
Wed Nov 13 2013,10:30p,Oklahoma City Thunder,103,Los Angeles Clippers,111,Box Score,,Box Score,,"19,273",2:43
Thu Nov 14 2013,8:00p,Houston Rockets,109,New York Knicks,106,Box Score,,Box Score,,"19,812",
Thu Nov 14 2013,10:30p,Oklahoma City Thunder,115,Golden State Warriors,116,Box Score,,Box Score,,"19,596",2:28
Fri Nov 15 2013,7:00p,Milwaukee Bucks,77,Indiana Pacers,104,Box Score,,Box Score,,"16,202",2:09
Fri Nov 15 2013,7:00p,Chicago Bulls,96,Toronto Raptors,80,Box Score,,Box Score,,"19,800",2:12
Fri Nov 15 2013,7:30p,Philadelphia 76ers,103,Atlanta Hawks,113,Box Score,,Box Score,,"12,070",2:10
Fri Nov 15 2013,7:30p,Portland Trail Blazers,109,Boston Celtics,96,Box Score,,Box Score,,"18,624",2:09
Fri Nov 15 2013,7:30p,Charlotte Bobcats,86,Cleveland Cavaliers,80,Box Score,,Box Score,,"18,679",2:04
Fri Nov 15 2013,7:30p,Dallas Mavericks,104,Miami Heat,110,Box Score,,Box Score,,"19,772",2:23
Fri Nov 15 2013,8:00p,Minnesota Timberwolves,113,Denver Nuggets,117,Box Score,,Box Score,,"17,142",2:26
Fri Nov 15 2013,9:00p,Brooklyn Nets,100,Phoenix Suns,98,Box Score,,Box Score,OT,"15,984",2:30
Fri Nov 15 2013,9:00p,San Antonio Spurs,91,Utah Jazz,82,Box Score,,Box Score,,"17,530",2:02
Fri Nov 15 2013,10:30p,Memphis Grizzlies,89,Los Angeles Lakers,86,Box Score,,Box Score,,"18,997",2:03
Fri Nov 15 2013,10:30p,Detroit Pistons,97,Sacramento Kings,90,Box Score,,Box Score,,"17,317",2:27
Sat Nov 16 2013,7:00p,Miami Heat,97,Charlotte Bobcats,81,Box Score,,Box Score,,"19,084",2:05
Sat Nov 16 2013,7:00p,Dallas Mavericks,108,Orlando Magic,100,Box Score,,Box Score,,"15,039",2:15
Sat Nov 16 2013,7:00p,Cleveland Cavaliers,103,Washington Wizards,96,Box Score,,Box Score,OT,"18,038",2:25
Sat Nov 16 2013,7:30p,Atlanta Hawks,110,New York Knicks,90,Box Score,,Box Score,,"19,812",2:08
Sat Nov 16 2013,8:00p,Indiana Pacers,94,Chicago Bulls,110,Box Score,,Box Score,,"22,158",2:11
Sat Nov 16 2013,8:00p,Denver Nuggets,111,Houston Rockets,122,Box Score,,Box Score,,"18,147",2:20
Sat Nov 16 2013,8:00p,Boston Celtics,88,Minnesota Timberwolves,106,Box Score,,Box Score,,"15,111",2:04
Sat Nov 16 2013,8:00p,Philadelphia 76ers,98,New Orleans Pelicans,135,Box Score,,Box Score,,"16,659",2:15
Sat Nov 16 2013,8:30p,Oklahoma City Thunder,92,Milwaukee Bucks,79,Box Score,,Box Score,,"15,984",2:08
Sat Nov 16 2013,10:30p,Utah Jazz,88,Golden State Warriors,102,Box Score,,Box Score,,"19,596",1:59
Sat Nov 16 2013,10:30p,Brooklyn Nets,103,Los Angeles Clippers,110,Box Score,,Box Score,,"19,349",2:24
Sun Nov 17 2013,1:00p,Portland Trail Blazers,118,Toronto Raptors,110,Box Score,,Box Score,OT,"17,945",2:43
Sun Nov 17 2013,6:00p,Memphis Grizzlies,97,Sacramento Kings,86,Box Score,,Box Score,,"15,630",2:04
Sun Nov 17 2013,9:30p,Detroit Pistons,99,Los Angeles Lakers,114,Box Score,,Box Score,,"18,997",2:04
Mon Nov 18 2013,7:30p,Portland Trail Blazers,108,Brooklyn Nets,98,Box Score,,Box Score,,"17,732",2:13
Mon Nov 18 2013,8:00p,Charlotte Bobcats,81,Chicago Bulls,86,Box Score,,Box Score,,"21,628",2:15
Mon Nov 18 2013,8:00p,Denver Nuggets,113,Oklahoma City Thunder,115,Box Score,,Box Score,,"18,203",2:39
Mon Nov 18 2013,8:30p,Philadelphia 76ers,94,Dallas Mavericks,97,Box Score,,Box Score,,"19,790",2:21
Mon Nov 18 2013,9:00p,Golden State Warriors,98,Utah Jazz,87,Box Score,,Box Score,,"16,051",2:05
Mon Nov 18 2013,10:30p,Memphis Grizzlies,106,Los Angeles Clippers,102,Box Score,,Box Score,,"19,060",2:25
Tue Nov 19 2013,7:00p,Minnesota Timberwolves,100,Washington Wizards,104,Box Score,,Box Score,,"14,804",2:08
Tue Nov 19 2013,7:30p,New York Knicks,86,Detroit Pistons,92,Box Score,,Box Score,,"13,213",2:16
Tue Nov 19 2013,7:30p,Atlanta Hawks,88,Miami Heat,104,Box Score,,Box Score,,"19,600",2:12
Tue Nov 19 2013,8:00p,Boston Celtics,85,Houston Rockets,109,Box Score,,Box Score,,"18,232",2:12
Tue Nov 19 2013,10:00p,Phoenix Suns,104,Sacramento Kings,107,Box Score,,Box Score,,"14,626",2:26
Wed Nov 20 2013,7:00p,Brooklyn Nets,91,Charlotte Bobcats,95,Box Score,,Box Score,,"13,843",2:18
Wed Nov 20 2013,7:00p,Washington Wizards,98,Cleveland Cavaliers,91,Box Score,,Box Score,,"16,189",2:11
Wed Nov 20 2013,7:00p,Indiana Pacers,103,New York Knicks,96,Box Score,,Box Score,OT,"19,812",2:51
Wed Nov 20 2013,7:00p,Miami Heat,120,Orlando Magic,92,Box Score,,Box Score,,"17,256",2:13
Wed Nov 20 2013,7:00p,Toronto Raptors,108,Philadelphia 76ers,98,Box Score,,Box Score,,"10,787",2:16
Wed Nov 20 2013,7:30p,Detroit Pistons,85,Atlanta Hawks,93,Box Score,,Box Score,,"13,167",2:08
Wed Nov 20 2013,8:00p,Portland Trail Blazers,91,Milwaukee Bucks,82,Box Score,,Box Score,,"11,789",2:03
Wed Nov 20 2013,8:00p,Los Angeles Clippers,102,Minnesota Timberwolves,98,Box Score,,Box Score,,"13,101",2:13
Wed Nov 20 2013,8:00p,Utah Jazz,98,New Orleans Pelicans,105,Box Score,,Box Score,,"13,203",2:11
Wed Nov 20 2013,8:30p,Boston Celtics,93,San Antonio Spurs,104,Box Score,,Box Score,,"18,581",1:59
Wed Nov 20 2013,9:00p,Sacramento Kings,113,Phoenix Suns,106,Box Score,,Box Score,,"12,705",2:16
Wed Nov 20 2013,9:30p,Houston Rockets,120,Dallas Mavericks,123,Box Score,,Box Score,,"20,045",2:34
Wed Nov 20 2013,10:30p,Memphis Grizzlies,88,Golden State Warriors,81,Box Score,,Box Score,OT,"19,596",2:21
Thu Nov 21 2013,8:00p,Los Angeles Clippers,91,Oklahoma City Thunder,105,Box Score,,Box Score,,"18,203",2:20
Thu Nov 21 2013,10:30p,Chicago Bulls,87,Denver Nuggets,97,Box Score,,Box Score,,"18,423",2:20
Fri Nov 22 2013,7:00p,Phoenix Suns,98,Charlotte Bobcats,91,Box Score,,Box Score,,"14,916",2:32
Fri Nov 22 2013,7:00p,Milwaukee Bucks,107,Philadelphia 76ers,115,Box Score,,Box Score,OT,"13,588",2:30
Fri Nov 22 2013,7:00p,Washington Wizards,88,Toronto Raptors,96,Box Score,,Box Score,,"18,671",2:09
Fri Nov 22 2013,7:30p,Indiana Pacers,97,Boston Celtics,82,Box Score,,Box Score,,"18,624",2:00
Fri Nov 22 2013,7:30p,Atlanta Hawks,96,Detroit Pistons,89,Box Score,,Box Score,,"13,467",2:08
Fri Nov 22 2013,8:00p,San Antonio Spurs,102,Memphis Grizzlies,86,Box Score,,Box Score,,"17,109",2:19
Fri Nov 22 2013,8:00p,Brooklyn Nets,81,Minnesota Timberwolves,111,Box Score,,Box Score,,"15,551",2:08
Fri Nov 22 2013,8:00p,Cleveland Cavaliers,100,New Orleans Pelicans,104,Box Score,,Box Score,,"15,186",2:18
Fri Nov 22 2013,8:30p,Utah Jazz,93,Dallas Mavericks,103,Box Score,,Box Score,,"19,781",2:07
Fri Nov 22 2013,10:00p,Chicago Bulls,95,Portland Trail Blazers,98,Box Score,,Box Score,,"20,618",2:11
Fri Nov 22 2013,10:30p,Golden State Warriors,95,Los Angeles Lakers,102,Box Score,,Box Score,,"18,997",2:17
Sat Nov 23 2013,3:30p,Sacramento Kings,102,Los Angeles Clippers,103,Box Score,,Box Score,,"19,060",2:38
Sat Nov 23 2013,7:00p,Philadelphia 76ers,98,Indiana Pacers,106,Box Score,,Box Score,,"18,165",2:23
Sat Nov 23 2013,7:00p,New York Knicks,89,Washington Wizards,98,Box Score,,Box Score,,"18,089",2:08
Sat Nov 23 2013,7:30p,Boston Celtics,94,Atlanta Hawks,87,Box Score,,Box Score,,"15,189",2:18
Sat Nov 23 2013,7:30p,Orlando Magic,99,Miami Heat,101,Box Score,,Box Score,,"19,647",2:17
Sat Nov 23 2013,8:00p,Minnesota Timberwolves,101,Houston Rockets,112,Box Score,,Box Score,,"18,196",2:00
Sat Nov 23 2013,8:30p,Charlotte Bobcats,96,Milwaukee Bucks,72,Box Score,,Box Score,,"14,871",1:58
Sat Nov 23 2013,8:30p,Cleveland Cavaliers,96,San Antonio Spurs,126,Box Score,,Box Score,,"18,581",2:02
Sat Nov 23 2013,9:00p,Dallas Mavericks,100,Denver Nuggets,102,Box Score,,Box Score,,"17,841",2:24
Sat Nov 23 2013,10:30p,Portland Trail Blazers,113,Golden State Warriors,101,Box Score,,Box Score,,"19,596",2:23
Sun Nov 24 2013,2:00p,Detroit Pistons,109,Brooklyn Nets,97,Box Score,,Box Score,,"17,732",2:22
Sun Nov 24 2013,3:30p,Chicago Bulls,82,Los Angeles Clippers,121,Box Score,,Box Score,,"19,245",2:09
Sun Nov 24 2013,6:00p,Phoenix Suns,104,Orlando Magic,96,Box Score,,Box Score,,"15,785",1:58
Sun Nov 24 2013,7:00p,Utah Jazz,73,Oklahoma City Thunder,95,Box Score,,Box Score,,"18,203",2:07
Sun Nov 24 2013,9:30p,Sacramento Kings,86,Los Angeles Lakers,100,Box Score,,Box Score,,"18,997",2:01
Mon Nov 25 2013,7:00p,Boston Celtics,96,Charlotte Bobcats,86,Box Score,,Box Score,,"13,558",2:12
Mon Nov 25 2013,7:00p,Minnesota Timberwolves,84,Indiana Pacers,98,Box Score,,Box Score,,"16,426",2:03
Mon Nov 25 2013,7:30p,Milwaukee Bucks,94,Detroit Pistons,113,Box Score,,Box Score,,"12,150",2:06
Mon Nov 25 2013,7:30p,Phoenix Suns,92,Miami Heat,107,Box Score,,Box Score,,"19,758",2:14
Mon Nov 25 2013,8:00p,Houston Rockets,93,Memphis Grizzlies,86,Box Score,,Box Score,,"15,246",2:07
Mon Nov 25 2013,8:30p,Denver Nuggets,110,Dallas Mavericks,96,Box Score,,Box Score,,"19,677",2:21
Mon Nov 25 2013,8:30p,New Orleans Pelicans,93,San Antonio Spurs,112,Box Score,,Box Score,,"18,323",2:02
Mon Nov 25 2013,9:00p,Chicago Bulls,83,Utah Jazz,89,Box Score,,Box Score,OT,"18,936",2:34
Mon Nov 25 2013,10:00p,New York Knicks,91,Portland Trail Blazers,102,Box Score,,Box Score,,"19,939",2:06
Tue Nov 26 2013,7:00p,Brooklyn Nets,102,Toronto Raptors,100,Box Score,,Box Score,,"16,421",2:19
Tue Nov 26 2013,7:00p,Los Angeles Lakers,111,Washington Wizards,116,Box Score,,Box Score,,"19,204",2:04
Tue Nov 26 2013,7:30p,Orlando Magic,109,Atlanta Hawks,92,Box Score,,Box Score,,"13,164",2:06
Tue Nov 26 2013,8:00p,Golden State Warriors,102,New Orleans Pelicans,101,Box Score,,Box Score,,"15,330",2:06
Wed Nov 27 2013,7:00p,Indiana Pacers,99,Charlotte Bobcats,74,Box Score,,Box Score,,"15,170",2:30
Wed Nov 27 2013,7:00p,Philadelphia 76ers,94,Orlando Magic,105,Box Score,,Box Score,,"15,839",2:06
Wed Nov 27 2013,7:30p,Memphis Grizzlies,100,Boston Celtics,93,Box Score,,Box Score,,"17,319",2:10
Wed Nov 27 2013,7:30p,Los Angeles Lakers,99,Brooklyn Nets,94,Box Score,,Box Score,,"17,732",2:20
Wed Nov 27 2013,7:30p,Miami Heat,95,Cleveland Cavaliers,84,Box Score,,Box Score,,"20,562",2:20
Wed Nov 27 2013,7:30p,Chicago Bulls,99,Detroit Pistons,79,Box Score,,Box Score,,"14,228",2:09
Wed Nov 27 2013,8:00p,Atlanta Hawks,84,Houston Rockets,113,Box Score,,Box Score,,"18,051",2:02
Wed Nov 27 2013,8:00p,Washington Wizards,100,Milwaukee Bucks,92,Box Score,,Box Score,OT,"11,584",2:26
Wed Nov 27 2013,8:00p,Denver Nuggets,117,Minnesota Timberwolves,110,Box Score,,Box Score,,"14,244",2:20
Wed Nov 27 2013,8:00p,San Antonio Spurs,88,Oklahoma City Thunder,94,Box Score,,Box Score,,"18,203",2:02
Wed Nov 27 2013,8:30p,Golden State Warriors,99,Dallas Mavericks,103,Box Score,,Box Score,,"20,211",2:13
