Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Wed Nov 12 2008,8:00p,Utah Jazz,87,Washington Wizards,95,Box Score,,Box Score,,"14,885",2:12
Wed Nov 12 2008,10:30p,Sacramento Kings,103,Los Angeles Clippers,98,Box Score,,Box Score,,"13,266",2:20
Wed Nov 12 2008,10:30p,Houston Rockets,94,Phoenix Suns,82,Box Score,,Box Score,,"18,422",2:19
Thu Nov 13 2008,8:00p,Denver Nuggets,99,Cleveland Cavaliers,110,Box Score,,Box Score,,"20,562",2:19
Thu Nov 13 2008,8:30p,Dallas Mavericks,91,Chicago Bulls,98,Box Score,,Box Score,,"21,751",2:20
Thu Nov 13 2008,10:30p,Detroit Pistons,107,Golden State Warriors,102,Box Score,,Box Score,,"18,477",2:35
Fri Nov 14 2008,7:00p,Utah Jazz,96,Charlotte Bobcats,104,Box Score,,Box Score,,"14,189",2:19
Fri Nov 14 2008,7:00p,Philadelphia 76ers,94,Indiana Pacers,92,Box Score,,Box Score,,"12,742",2:15
Fri Nov 14 2008,7:30p,Washington Wizards,77,Miami Heat,97,Box Score,,Box Score,,"15,284",2:01
Fri Nov 14 2008,7:30p,Atlanta Hawks,108,New Jersey Nets,115,Box Score,,Box Score,,"15,309",2:22
Fri Nov 14 2008,7:30p,Oklahoma City Thunder,106,New York Knicks,116,Box Score,,Box Score,,"18,008",2:15
Fri Nov 14 2008,8:00p,Denver Nuggets,94,Boston Celtics,85,Box Score,,Box Score,,"18,624",2:26
Fri Nov 14 2008,8:00p,Milwaukee Bucks,101,Memphis Grizzlies,96,Box Score,,Box Score,OT,"11,308",2:42
Fri Nov 14 2008,8:00p,Portland Trail Blazers,82,New Orleans Hornets,87,Box Score,,Box Score,,"16,071",2:13
Fri Nov 14 2008,8:30p,Orlando Magic,102,Dallas Mavericks,100,Box Score,,Box Score,,"20,085",2:23
Fri Nov 14 2008,8:30p,Houston Rockets,75,San Antonio Spurs,77,Box Score,,Box Score,,"18,797",2:11
Fri Nov 14 2008,10:00p,Phoenix Suns,97,Sacramento Kings,95,Box Score,,Box Score,OT,"12,810",2:45
Fri Nov 14 2008,10:30p,Detroit Pistons,106,Los Angeles Lakers,95,Box Score,,Box Score,,"18,997",2:27
Sat Nov 15 2008,3:30p,Golden State Warriors,121,Los Angeles Clippers,103,Box Score,,Box Score,,"12,823",2:14
Sat Nov 15 2008,7:00p,New Jersey Nets,119,Atlanta Hawks,107,Box Score,,Box Score,,"18,729",2:26
Sat Nov 15 2008,7:00p,Oklahoma City Thunder,85,Philadelphia 76ers,110,Box Score,,Box Score,,"13,385",2:03
Sat Nov 15 2008,7:30p,Utah Jazz,93,Cleveland Cavaliers,105,Box Score,,Box Score,,"20,562",2:18
Sat Nov 15 2008,8:00p,Portland Trail Blazers,88,Minnesota Timberwolves,83,Box Score,,Box Score,,"12,213",2:21
Sat Nov 15 2008,8:30p,Indiana Pacers,91,Chicago Bulls,104,Box Score,,Box Score,,"21,759",2:08
Sat Nov 15 2008,8:30p,New Orleans Hornets,82,Houston Rockets,91,Box Score,,Box Score,,"18,303",2:07
Sat Nov 15 2008,8:30p,Boston Celtics,102,Milwaukee Bucks,97,Box Score,,Box Score,OT,"17,952",2:54
Sun Nov 16 2008,1:00p,Miami Heat,96,Toronto Raptors,107,Box Score,,Box Score,,"19,800",2:18
Sun Nov 16 2008,5:30p,Orlando Magic,90,Charlotte Bobcats,85,Box Score,,Box Score,,"12,639",2:15
Sun Nov 16 2008,6:00p,Dallas Mavericks,124,New York Knicks,114,Box Score,,Box Score,OT,"19,271",2:22
Sun Nov 16 2008,8:00p,Minnesota Timberwolves,84,Denver Nuggets,90,Box Score,,Box Score,,"16,721",2:28
Sun Nov 16 2008,8:00p,Detroit Pistons,86,Phoenix Suns,104,Box Score,,Box Score,,"18,422",2:17
Sun Nov 16 2008,9:00p,San Antonio Spurs,90,Sacramento Kings,88,Box Score,,Box Score,,"11,699",2:14
Mon Nov 17 2008,8:00p,Houston Rockets,100,Oklahoma City Thunder,89,Box Score,,Box Score,,"18,145",2:11
Mon Nov 17 2008,9:00p,Phoenix Suns,97,Utah Jazz,109,Box Score,,Box Score,,"19,911",2:18
Mon Nov 17 2008,10:30p,San Antonio Spurs,86,Los Angeles Clippers,83,Box Score,,Box Score,,"14,962",2:07
Tue Nov 18 2008,7:00p,Dallas Mavericks,100,Charlotte Bobcats,83,Box Score,,Box Score,,"10,935",2:08
Tue Nov 18 2008,7:00p,Atlanta Hawks,96,Indiana Pacers,113,Box Score,,Box Score,,"13,379",2:11
Tue Nov 18 2008,7:00p,Toronto Raptors,90,Orlando Magic,103,Box Score,,Box Score,,"16,353",2:13
Tue Nov 18 2008,7:00p,Miami Heat,94,Washington Wizards,87,Box Score,,Box Score,,"15,102",2:14
Tue Nov 18 2008,7:30p,New York Knicks,101,Boston Celtics,110,Box Score,,Box Score,,"18,624",2:15
Tue Nov 18 2008,7:30p,Cleveland Cavaliers,106,New Jersey Nets,82,Box Score,,Box Score,,"16,911",2:23
Tue Nov 18 2008,8:00p,Sacramento Kings,94,Memphis Grizzlies,109,Box Score,,Box Score,,"10,834",2:14
Tue Nov 18 2008,9:00p,Milwaukee Bucks,105,Denver Nuggets,114,Box Score,,Box Score,,"14,413",2:23
Tue Nov 18 2008,10:30p,Portland Trail Blazers,106,Golden State Warriors,111,Box Score,,Box Score,,"18,284",2:26
Tue Nov 18 2008,10:30p,Chicago Bulls,109,Los Angeles Lakers,116,Box Score,,Box Score,,"18,997",2:26
Wed Nov 19 2008,7:00p,Washington Wizards,87,Atlanta Hawks,91,Box Score,,Box Score,,"14,416",2:15
Wed Nov 19 2008,7:30p,Cleveland Cavaliers,89,Detroit Pistons,96,Box Score,,Box Score,,"22,076",2:16
Wed Nov 19 2008,7:30p,Toronto Raptors,101,Miami Heat,95,Box Score,,Box Score,,"15,014",2:15
Wed Nov 19 2008,8:00p,Dallas Mavericks,96,Houston Rockets,86,Box Score,,Box Score,,"18,203",2:31
Wed Nov 19 2008,8:00p,Philadelphia 76ers,96,Minnesota Timberwolves,102,Box Score,,Box Score,,"10,111",2:18
Wed Nov 19 2008,8:00p,Sacramento Kings,105,New Orleans Hornets,96,Box Score,,Box Score,,"15,533",2:10
Wed Nov 19 2008,8:00p,Los Angeles Clippers,108,Oklahoma City Thunder,88,Box Score,,Box Score,,"18,312",2:06
Wed Nov 19 2008,8:30p,Denver Nuggets,91,San Antonio Spurs,81,Box Score,,Box Score,,"16,559",2:15
Wed Nov 19 2008,9:00p,Milwaukee Bucks,94,Utah Jazz,105,Box Score,,Box Score,,"19,911",2:15
Wed Nov 19 2008,10:30p,Chicago Bulls,74,Portland Trail Blazers,116,Box Score,,Box Score,,"20,599",2:23
Thu Nov 20 2008,8:00p,Detroit Pistons,80,Boston Celtics,98,Box Score,,Box Score,,"18,624",2:26
Thu Nov 20 2008,10:30p,Los Angeles Lakers,105,Phoenix Suns,92,Box Score,,Box Score,,"18,422",2:18
Fri Nov 21 2008,7:00p,Orlando Magic,100,Indiana Pacers,98,Box Score,,Box Score,OT,"14,699",2:25
Fri Nov 21 2008,7:00p,Los Angeles Clippers,88,Philadelphia 76ers,89,Box Score,,Box Score,,"13,474",2:22
Fri Nov 21 2008,7:00p,New Jersey Nets,129,Toronto Raptors,127,Box Score,,Box Score,OT,"19,800",2:54
Fri Nov 21 2008,7:00p,Houston Rockets,103,Washington Wizards,91,Box Score,,Box Score,,"20,173",2:23
Fri Nov 21 2008,7:30p,Charlotte Bobcats,83,Atlanta Hawks,88,Box Score,,Box Score,,"15,068",2:21
Fri Nov 21 2008,8:00p,Boston Celtics,95,Minnesota Timberwolves,78,Box Score,,Box Score,,"19,107",2:14
Fri Nov 21 2008,8:30p,Memphis Grizzlies,76,Dallas Mavericks,91,Box Score,,Box Score,,"20,035",2:13
Fri Nov 21 2008,8:30p,New York Knicks,87,Milwaukee Bucks,104,Box Score,,Box Score,,"14,898",2:03
Fri Nov 21 2008,8:30p,Utah Jazz,94,San Antonio Spurs,119,Box Score,,Box Score,,"17,354",2:06
Fri Nov 21 2008,9:30p,New Orleans Hornets,105,Oklahoma City Thunder,80,Box Score,,Box Score,,"19,136",2:27
Fri Nov 21 2008,10:00p,Portland Trail Blazers,117,Sacramento Kings,96,Box Score,,Box Score,,"12,056",2:05
Fri Nov 21 2008,10:30p,Chicago Bulls,115,Golden State Warriors,110,Box Score,,Box Score,,"19,596",2:20
Fri Nov 21 2008,10:30p,Denver Nuggets,90,Los Angeles Lakers,104,Box Score,,Box Score,,"18,997",2:13
Sat Nov 22 2008,7:00p,Milwaukee Bucks,79,Charlotte Bobcats,74,Box Score,,Box Score,,"12,096",2:21
Sat Nov 22 2008,7:00p,Houston Rockets,100,Orlando Magic,95,Box Score,,Box Score,,"17,461",2:15
Sat Nov 22 2008,7:30p,Atlanta Hawks,96,Cleveland Cavaliers,110,Box Score,,Box Score,,"20,562",2:13
Sat Nov 22 2008,7:30p,Indiana Pacers,100,Miami Heat,109,Box Score,,Box Score,,"18,685",2:15
Sat Nov 22 2008,7:30p,Los Angeles Clippers,95,New Jersey Nets,112,Box Score,,Box Score,,"17,677",2:12
Sat Nov 22 2008,7:30p,Washington Wizards,117,New York Knicks,122,Box Score,,Box Score,,"19,763",2:09
Sat Nov 22 2008,8:00p,Utah Jazz,103,Memphis Grizzlies,94,Box Score,,Box Score,,"13,121",2:11
Sat Nov 22 2008,8:00p,Oklahoma City Thunder,97,New Orleans Hornets,109,Box Score,,Box Score,,"16,023",2:10
Sat Nov 22 2008,9:00p,Portland Trail Blazers,92,Phoenix Suns,102,Box Score,,Box Score,,"18,422",2:14
Sun Nov 23 2008,12:30p,Boston Celtics,118,Toronto Raptors,103,Box Score,,Box Score,,"19,800",2:29
Sun Nov 23 2008,5:00p,Golden State Warriors,81,Philadelphia 76ers,89,Box Score,,Box Score,,"13,556",2:02
Sun Nov 23 2008,6:00p,Minnesota Timberwolves,106,Detroit Pistons,80,Box Score,,Box Score,,"22,076",2:07
Sun Nov 23 2008,9:00p,Chicago Bulls,101,Denver Nuggets,114,Box Score,,Box Score,,"16,202",2:26
Sun Nov 23 2008,9:30p,Sacramento Kings,108,Los Angeles Lakers,118,Box Score,,Box Score,,"18,997",2:11
Mon Nov 24 2008,7:00p,Philadelphia 76ers,84,Charlotte Bobcats,93,Box Score,,Box Score,,"10,848",2:16
Mon Nov 24 2008,7:00p,Milwaukee Bucks,101,Orlando Magic,108,Box Score,,Box Score,,"16,245",2:31
Mon Nov 24 2008,7:30p,Houston Rockets,107,Miami Heat,98,Box Score,,Box Score,,"18,704",2:13
Mon Nov 24 2008,8:00p,San Antonio Spurs,94,Memphis Grizzlies,81,Box Score,,Box Score,,"12,053",2:12
Mon Nov 24 2008,9:00p,Chicago Bulls,101,Utah Jazz,100,Box Score,,Box Score,,"19,911",2:09
Mon Nov 24 2008,10:00p,Sacramento Kings,90,Portland Trail Blazers,91,Box Score,,Box Score,,"20,467",2:24
Mon Nov 24 2008,10:30p,New Orleans Hornets,99,Los Angeles Clippers,87,Box Score,,Box Score,,"14,956",2:08
Tue Nov 25 2008,7:00p,Golden State Warriors,100,Washington Wizards,124,Box Score,,Box Score,,"13,852",2:03
Tue Nov 25 2008,7:30p,Cleveland Cavaliers,119,New York Knicks,101,Box Score,,Box Score,,"19,763",2:06
Tue Nov 25 2008,8:00p,Phoenix Suns,99,Oklahoma City Thunder,98,Box Score,,Box Score,,"19,136",2:13
Tue Nov 25 2008,8:30p,Indiana Pacers,106,Dallas Mavericks,109,Box Score,,Box Score,,"19,996",2:18
Tue Nov 25 2008,10:30p,New Jersey Nets,93,Los Angeles Lakers,120,Box Score,,Box Score,,"18,997",2:21
Wed Nov 26 2008,7:00p,Milwaukee Bucks,96,Atlanta Hawks,102,Box Score,,Box Score,,"15,730",2:20
Wed Nov 26 2008,7:00p,Oklahoma City Thunder,82,Cleveland Cavaliers,117,Box Score,,Box Score,,"19,753",2:14
Wed Nov 26 2008,7:00p,Charlotte Bobcats,86,Toronto Raptors,93,Box Score,,Box Score,,"17,414",2:10
Wed Nov 26 2008,7:30p,Golden State Warriors,111,Boston Celtics,119,Box Score,,Box Score,,"18,624",2:20
Wed Nov 26 2008,7:30p,Orlando Magic,96,Philadelphia 76ers,94,Box Score,,Box Score,,"14,985",2:34
Wed Nov 26 2008,8:00p,New York Knicks,96,Detroit Pistons,110,Box Score,,Box Score,,"22,076",2:16
Wed Nov 26 2008,8:00p,Phoenix Suns,110,Minnesota Timberwolves,102,Box Score,,Box Score,,"11,708",2:23
Wed Nov 26 2008,8:30p,Indiana Pacers,91,Houston Rockets,90,Box Score,,Box Score,,"18,194",2:17
Wed Nov 26 2008,8:30p,Chicago Bulls,88,San Antonio Spurs,98,Box Score,,Box Score,,"17,837",2:15
Wed Nov 26 2008,9:00p,Memphis Grizzlies,100,Utah Jazz,117,Box Score,,Box Score,,"19,911",2:13
Wed Nov 26 2008,10:00p,Miami Heat,68,Portland Trail Blazers,106,Box Score,,Box Score,,"20,528",2:06
Wed Nov 26 2008,10:00p,New Jersey Nets,116,Sacramento Kings,114,Box Score,,Box Score,OT,"11,650",2:58
Wed Nov 26 2008,10:30p,Denver Nuggets,106,Los Angeles Clippers,105,Box Score,,Box Score,,"14,934",2:30
Thu Nov 27 2008,8:00p,Orlando Magic,105,Washington Wizards,90,Box Score,,Box Score,,"13,295",2:24
Thu Nov 27 2008,10:30p,New Orleans Hornets,105,Denver Nuggets,101,Box Score,,Box Score,,"15,563",2:33
Fri Nov 28 2008,7:00p,Atlanta Hawks,88,Toronto Raptors,93,Box Score,,Box Score,,"19,200",2:14
Fri Nov 28 2008,7:30p,Philadelphia 76ers,78,Boston Celtics,102,Box Score,,Box Score,,"18,624",2:09
