Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Fri Nov 12 2004,7:30p,Los Angeles Clippers,96,New York Knicks,110,Box Score,,Box Score,,"19,763",
Fri Nov 12 2004,8:00p,Golden State Warriors,67,Memphis Grizzlies,96,Box Score,,Box Score,,"17,086",
Fri Nov 12 2004,8:00p,Atlanta Hawks,96,New Orleans Hornets,95,Box Score,,Box Score,,"12,069",
Fri Nov 12 2004,8:00p,Miami Heat,84,San Antonio Spurs,93,Box Score,,Box Score,,"18,797",
Fri Nov 12 2004,10:30p,Toronto Raptors,87,Seattle SuperSonics,88,Box Score,,Box Score,,"15,702",
Sat Nov 13 2004,1:00p,Washington Wizards,74,Cleveland Cavaliers,105,Box Score,,Box Score,,"16,105",
Sat Nov 13 2004,1:00p,Dallas Mavericks,94,New Jersey Nets,78,Box Score,,Box Score,,"12,975",
Sat Nov 13 2004,7:00p,San Antonio Spurs,103,Atlanta Hawks,88,Box Score,,Box Score,,"11,326",
Sat Nov 13 2004,7:00p,Golden State Warriors,103,Charlotte Bobcats,87,Box Score,,Box Score,,"12,376",
Sat Nov 13 2004,8:00p,New York Knicks,97,Indiana Pacers,103,Box Score,,Box Score,,"17,548",
Sat Nov 13 2004,8:30p,Los Angeles Clippers,97,Chicago Bulls,96,Box Score,,Box Score,,"21,764",
Sat Nov 13 2004,8:30p,Los Angeles Lakers,84,Houston Rockets,79,Box Score,,Box Score,,"18,181",
Sat Nov 13 2004,8:30p,New Orleans Hornets,91,Milwaukee Bucks,94,Box Score,,Box Score,,"16,333",
Sat Nov 13 2004,9:00p,Sacramento Kings,113,Phoenix Suns,111,Box Score,,Box Score,,"18,422",
Sat Nov 13 2004,9:00p,Detroit Pistons,93,Utah Jazz,108,Box Score,,Box Score,,"19,911",
Sat Nov 13 2004,10:00p,Toronto Raptors,102,Portland Trail Blazers,105,Box Score,,Box Score,,"16,362",
Sun Nov 14 2004,1:00p,Dallas Mavericks,122,Washington Wizards,113,Box Score,,Box Score,,"15,420",
Sun Nov 14 2004,2:00p,Orlando Magic,87,Philadelphia 76ers,96,Box Score,,Box Score,,"17,457",
Sun Nov 14 2004,6:00p,Milwaukee Bucks,110,Miami Heat,112,Box Score,,Box Score,2OT,"18,984",
Sun Nov 14 2004,8:00p,Memphis Grizzlies,113,Seattle SuperSonics,118,Box Score,,Box Score,,"12,302",
Sun Nov 14 2004,9:00p,Denver Nuggets,89,Sacramento Kings,101,Box Score,,Box Score,,"17,317",
Mon Nov 15 2004,7:00p,Golden State Warriors,88,Cleveland Cavaliers,99,Box Score,,Box Score,,"20,562",
Mon Nov 15 2004,7:30p,Houston Rockets,80,New Jersey Nets,69,Box Score,,Box Score,,"13,942",
Tue Nov 16 2004,7:00p,Utah Jazz,107,Charlotte Bobcats,105,Box Score,,Box Score,,"10,412",
Tue Nov 16 2004,7:00p,Seattle SuperSonics,103,Philadelphia 76ers,95,Box Score,,Box Score,,"15,589",
Tue Nov 16 2004,7:30p,Houston Rockets,84,Atlanta Hawks,88,Box Score,,Box Score,,"16,595",
Tue Nov 16 2004,8:00p,Miami Heat,97,Minnesota Timberwolves,108,Box Score,,Box Score,,"17,347",
Tue Nov 16 2004,8:30p,Phoenix Suns,107,Dallas Mavericks,101,Box Score,,Box Score,,"20,238",
Tue Nov 16 2004,8:30p,New York Knicks,81,San Antonio Spurs,99,Box Score,,Box Score,,"17,705",
Tue Nov 16 2004,10:00p,Chicago Bulls,106,Sacramento Kings,113,Box Score,,Box Score,,"17,317",
Tue Nov 16 2004,10:30p,Toronto Raptors,89,Los Angeles Clippers,101,Box Score,,Box Score,,"14,985",
Wed Nov 17 2004,7:00p,Atlanta Hawks,86,Indiana Pacers,93,Box Score,,Box Score,,"14,632",
Wed Nov 17 2004,7:00p,Utah Jazz,92,Orlando Magic,107,Box Score,,Box Score,,"13,386",
Wed Nov 17 2004,7:00p,Boston Celtics,105,Washington Wizards,110,Box Score,,Box Score,OT,"14,613",2:41
Wed Nov 17 2004,7:30p,Minnesota Timberwolves,85,Detroit Pistons,93,Box Score,,Box Score,,"22,076",
Wed Nov 17 2004,7:30p,Seattle SuperSonics,79,New Jersey Nets,68,Box Score,,Box Score,,"12,127",
Wed Nov 17 2004,8:00p,Phoenix Suns,95,New Orleans Hornets,84,Box Score,,Box Score,,"11,359",
Wed Nov 17 2004,9:00p,Toronto Raptors,106,Denver Nuggets,112,Box Score,,Box Score,,"14,818",
Wed Nov 17 2004,9:00p,Miami Heat,113,Milwaukee Bucks,106,Box Score,,Box Score,,"15,891",
Wed Nov 17 2004,10:00p,Memphis Grizzlies,101,Portland Trail Blazers,82,Box Score,,Box Score,,"14,176",
Wed Nov 17 2004,10:30p,Chicago Bulls,85,Golden State Warriors,98,Box Score,,Box Score,,"14,866",
Wed Nov 17 2004,10:30p,Los Angeles Clippers,89,Los Angeles Lakers,103,Box Score,,Box Score,,"18,997",
Thu Nov 18 2004,7:00p,Cleveland Cavaliers,106,Charlotte Bobcats,89,Box Score,,Box Score,,"14,706",
Thu Nov 18 2004,7:00p,San Antonio Spurs,88,Philadelphia 76ers,80,Box Score,,Box Score,,"16,446",
Thu Nov 18 2004,9:30p,New York Knicks,93,Houston Rockets,92,Box Score,,Box Score,,"11,939",
Fri Nov 19 2004,7:00p,Seattle SuperSonics,101,Toronto Raptors,94,Box Score,,Box Score,,"16,886",
Fri Nov 19 2004,7:30p,San Antonio Spurs,92,Boston Celtics,84,Box Score,,Box Score,,"15,586",2:15
Fri Nov 19 2004,7:30p,Utah Jazz,105,Miami Heat,107,Box Score,,Box Score,OT,"19,735",
Fri Nov 19 2004,8:00p,Indiana Pacers,97,Detroit Pistons,82,Box Score,,Box Score,,"22,076",
Fri Nov 19 2004,8:30p,New York Knicks,101,Dallas Mavericks,103,Box Score,,Box Score,,"19,658",
Fri Nov 19 2004,9:00p,Chicago Bulls,81,Denver Nuggets,99,Box Score,,Box Score,,"17,171",
Fri Nov 19 2004,9:00p,Los Angeles Lakers,102,Phoenix Suns,107,Box Score,,Box Score,,"18,422",
Fri Nov 19 2004,10:00p,Milwaukee Bucks,98,Portland Trail Blazers,110,Box Score,,Box Score,,"15,375",
Fri Nov 19 2004,10:30p,Memphis Grizzlies,105,Sacramento Kings,107,Box Score,,Box Score,,"17,317",
Sat Nov 20 2004,3:30p,Houston Rockets,91,Los Angeles Clippers,86,Box Score,,Box Score,OT,"18,255",
Sat Nov 20 2004,7:00p,Utah Jazz,92,Atlanta Hawks,79,Box Score,,Box Score,,"11,986",
Sat Nov 20 2004,7:30p,Charlotte Bobcats,84,Cleveland Cavaliers,100,Box Score,,Box Score,,"18,045",
Sat Nov 20 2004,8:00p,Orlando Magic,86,Indiana Pacers,83,Box Score,,Box Score,,"17,317",
Sat Nov 20 2004,8:00p,Washington Wizards,97,New Jersey Nets,86,Box Score,,Box Score,,"14,365",
Sat Nov 20 2004,8:00p,Minnesota Timberwolves,99,New Orleans Hornets,94,Box Score,,Box Score,,"15,632",
Sat Nov 20 2004,10:30p,Memphis Grizzlies,100,Golden State Warriors,87,Box Score,,Box Score,,"16,164",
Sun Nov 21 2004,1:00p,San Antonio Spurs,91,Toronto Raptors,96,Box Score,,Box Score,,"17,264",
Sun Nov 21 2004,3:30p,Phoenix Suns,122,Los Angeles Clippers,111,Box Score,,Box Score,,"17,077",
Sun Nov 21 2004,6:00p,Seattle SuperSonics,83,Boston Celtics,102,Box Score,,Box Score,,"15,410",2:08
Sun Nov 21 2004,6:00p,Charlotte Bobcats,116,Detroit Pistons,117,Box Score,,Box Score,2OT,"22,076",
Sun Nov 21 2004,6:00p,Philadelphia 76ers,83,Miami Heat,93,Box Score,,Box Score,,"19,600",
Sun Nov 21 2004,7:30p,Cleveland Cavaliers,88,New York Knicks,98,Box Score,,Box Score,,"19,763",
Sun Nov 21 2004,8:00p,Houston Rockets,97,Portland Trail Blazers,93,Box Score,,Box Score,,"18,025",
Sun Nov 21 2004,9:00p,Dallas Mavericks,82,Denver Nuggets,110,Box Score,,Box Score,,"15,622",
Sun Nov 21 2004,9:00p,Milwaukee Bucks,79,Sacramento Kings,88,Box Score,,Box Score,,"17,317",
Sun Nov 21 2004,9:30p,Chicago Bulls,93,Los Angeles Lakers,102,Box Score,,Box Score,,"18,997",
Mon Nov 22 2004,8:00p,San Antonio Spurs,90,Memphis Grizzlies,93,Box Score,,Box Score,,"16,127",
Mon Nov 22 2004,8:30p,Minnesota Timberwolves,83,Dallas Mavericks,82,Box Score,,Box Score,,"19,939",
Mon Nov 22 2004,9:00p,Chicago Bulls,82,Phoenix Suns,100,Box Score,,Box Score,,"15,285",
Mon Nov 22 2004,9:00p,New Orleans Hornets,76,Utah Jazz,75,Box Score,,Box Score,,"19,911",
Tue Nov 23 2004,7:00p,Detroit Pistons,89,Charlotte Bobcats,91,Box Score,,Box Score,,"13,394",
Tue Nov 23 2004,7:00p,Boston Celtics,96,Indiana Pacers,106,Box Score,,Box Score,,"17,135",2:18
Tue Nov 23 2004,7:00p,Toronto Raptors,86,Washington Wizards,102,Box Score,,Box Score,,"14,541",
Tue Nov 23 2004,7:30p,Portland Trail Blazers,99,Miami Heat,87,Box Score,,Box Score,,"19,065",
Tue Nov 23 2004,7:30p,Atlanta Hawks,88,New York Knicks,104,Box Score,,Box Score,,"17,952",
Tue Nov 23 2004,8:00p,Seattle SuperSonics,103,Minnesota Timberwolves,92,Box Score,,Box Score,,"16,129",
Tue Nov 23 2004,9:00p,New Jersey Nets,88,Denver Nuggets,90,Box Score,,Box Score,,"13,448",
Tue Nov 23 2004,10:00p,Houston Rockets,96,Sacramento Kings,102,Box Score,,Box Score,,"17,317",
Tue Nov 23 2004,10:30p,New Orleans Hornets,109,Golden State Warriors,115,Box Score,,Box Score,3OT,"15,362",
Tue Nov 23 2004,10:30p,Milwaukee Bucks,96,Los Angeles Lakers,100,Box Score,,Box Score,,"18,215",
Wed Nov 24 2004,7:00p,Detroit Pistons,76,Cleveland Cavaliers,92,Box Score,,Box Score,,"19,192",
Wed Nov 24 2004,7:00p,Portland Trail Blazers,89,Orlando Magic,83,Box Score,,Box Score,,"13,438",
Wed Nov 24 2004,7:00p,Boston Celtics,97,Philadelphia 76ers,110,Box Score,,Box Score,,"14,901",2:11
Wed Nov 24 2004,7:00p,New York Knicks,91,Toronto Raptors,114,Box Score,,Box Score,,"18,192",
Wed Nov 24 2004,7:30p,Miami Heat,99,Atlanta Hawks,93,Box Score,,Box Score,,"14,590",
Wed Nov 24 2004,8:00p,Seattle SuperSonics,93,Memphis Grizzlies,84,Box Score,,Box Score,,"15,542",
Wed Nov 24 2004,8:30p,Dallas Mavericks,80,San Antonio Spurs,94,Box Score,,Box Score,,"18,797",
Wed Nov 24 2004,9:00p,Milwaukee Bucks,104,Phoenix Suns,111,Box Score,,Box Score,,"15,088",
Wed Nov 24 2004,9:00p,Chicago Bulls,101,Utah Jazz,99,Box Score,,Box Score,,"18,563",
Thu Nov 25 2004,8:00p,Minnesota Timberwolves,102,Indiana Pacers,106,Box Score,,Box Score,,"17,149",
Thu Nov 25 2004,10:30p,New Jersey Nets,88,Los Angeles Clippers,101,Box Score,,Box Score,,"12,629",
Fri Nov 26 2004,1:00p,Portland Trail Blazers,83,Dallas Mavericks,92,Box Score,,Box Score,,"20,179",
Fri Nov 26 2004,1:00p,Washington Wizards,114,Philadelphia 76ers,116,Box Score,,Box Score,OT,"17,516",
Fri Nov 26 2004,7:30p,Orlando Magic,117,Atlanta Hawks,99,Box Score,,Box Score,,"10,947",
Fri Nov 26 2004,7:30p,Cleveland Cavaliers,98,Boston Celtics,96,Box Score,,Box Score,,"18,624",2:14
Fri Nov 26 2004,8:00p,Miami Heat,77,Detroit Pistons,78,Box Score,,Box Score,,"22,076",
Fri Nov 26 2004,8:00p,Charlotte Bobcats,77,Indiana Pacers,82,Box Score,,Box Score,,"17,441",
Fri Nov 26 2004,8:00p,Memphis Grizzlies,90,Minnesota Timberwolves,115,Box Score,,Box Score,,"17,985",
Fri Nov 26 2004,9:00p,San Antonio Spurs,89,Denver Nuggets,75,Box Score,,Box Score,,"19,099",
Fri Nov 26 2004,9:00p,New Orleans Hornets,86,Phoenix Suns,95,Box Score,,Box Score,,"17,986",
Fri Nov 26 2004,9:00p,Houston Rockets,80,Utah Jazz,90,Box Score,,Box Score,,"19,519",
Fri Nov 26 2004,10:30p,Los Angeles Clippers,98,Golden State Warriors,87,Box Score,,Box Score,,"16,564",
Fri Nov 26 2004,10:30p,Sacramento Kings,109,Los Angeles Lakers,106,Box Score,,Box Score,,"18,997",
Fri Nov 26 2004,10:30p,New Jersey Nets,79,Seattle SuperSonics,92,Box Score,,Box Score,,"17,072",
Sat Nov 27 2004,1:00p,Toronto Raptors,102,New York Knicks,108,Box Score,,Box Score,,"19,763",
Sat Nov 27 2004,7:00p,Atlanta Hawks,92,Charlotte Bobcats,107,Box Score,,Box Score,,"13,695",
Sat Nov 27 2004,7:00p,Philadelphia 76ers,99,Orlando Magic,105,Box Score,,Box Score,,"16,889",
Sat Nov 27 2004,7:30p,Chicago Bulls,74,Cleveland Cavaliers,96,Box Score,,Box Score,,"19,763",
Sat Nov 27 2004,8:00p,Dallas Mavericks,98,Memphis Grizzlies,85,Box Score,,Box Score,,"18,119",
Sat Nov 27 2004,8:30p,Denver Nuggets,82,Houston Rockets,76,Box Score,,Box Score,,"18,145",
Sat Nov 27 2004,8:30p,Utah Jazz,76,San Antonio Spurs,109,Box Score,,Box Score,,"17,543",
Sat Nov 27 2004,9:00p,Detroit Pistons,90,Milwaukee Bucks,96,Box Score,,Box Score,,"16,824",
Sun Nov 28 2004,3:00p,Washington Wizards,114,Toronto Raptors,109,Box Score,,Box Score,OT,"16,121",
Sun Nov 28 2004,3:30p,Golden State Warriors,91,Los Angeles Clippers,103,Box Score,,Box Score,,"14,567",
Sun Nov 28 2004,6:00p,Boston Celtics,104,Miami Heat,106,Box Score,,Box Score,,"19,600",2:30
Sun Nov 28 2004,6:00p,New Jersey Nets,71,Portland Trail Blazers,83,Box Score,,Box Score,,"14,263",
Sun Nov 28 2004,9:00p,Minnesota Timberwolves,121,Sacramento Kings,110,Box Score,,Box Score,,"17,317",
Sun Nov 28 2004,9:00p,Indiana Pacers,95,Seattle SuperSonics,103,Box Score,,Box Score,,"14,808",
Sun Nov 28 2004,9:30p,New Orleans Hornets,76,Los Angeles Lakers,89,Box Score,,Box Score,,"18,997",
Mon Nov 29 2004,7:00p,Boston Celtics,117,Orlando Magic,101,Box Score,,Box Score,,"12,124",2:11
Mon Nov 29 2004,9:00p,New Orleans Hornets,67,Denver Nuggets,76,Box Score,,Box Score,,"13,119",
Mon Nov 29 2004,10:30p,Cleveland Cavaliers,82,Los Angeles Clippers,94,Box Score,,Box Score,,"16,465",
Tue Nov 30 2004,7:30p,New York Knicks,110,Atlanta Hawks,109,Box Score,,Box Score,OT,"10,879",
Tue Nov 30 2004,7:30p,Toronto Raptors,94,Miami Heat,92,Box Score,,Box Score,,"18,993",
Tue Nov 30 2004,7:30p,Charlotte Bobcats,86,New Jersey Nets,99,Box Score,,Box Score,,"11,921",
Tue Nov 30 2004,8:00p,Sacramento Kings,98,Memphis Grizzlies,93,Box Score,,Box Score,,"14,192",
Tue Nov 30 2004,8:00p,Los Angeles Lakers,95,Milwaukee Bucks,90,Box Score,,Box Score,,"14,975",
Tue Nov 30 2004,8:30p,San Antonio Spurs,107,Dallas Mavericks,89,Box Score,,Box Score,,"19,455",
Tue Nov 30 2004,8:30p,Detroit Pistons,93,Houston Rockets,72,Box Score,,Box Score,,"15,330",
Tue Nov 30 2004,9:00p,Phoenix Suns,115,Utah Jazz,102,Box Score,,Box Score,,"17,336",
Tue Nov 30 2004,10:00p,Seattle SuperSonics,94,Portland Trail Blazers,100,Box Score,,Box Score,,"15,128",
Wed Dec 01 2004,7:00p,Milwaukee Bucks,100,Boston Celtics,101,Box Score,,Box Score,,"13,180",2:24
Wed Dec 01 2004,7:00p,Toronto Raptors,108,Orlando Magic,129,Box Score,,Box Score,,"12,175",
Wed Dec 01 2004,7:00p,New Jersey Nets,68,Washington Wizards,95,Box Score,,Box Score,,"15,805",
Wed Dec 01 2004,7:30p,Memphis Grizzlies,82,New York Knicks,90,Box Score,,Box Score,,"17,858",
Wed Dec 01 2004,8:00p,Sacramento Kings,94,New Orleans Hornets,81,Box Score,,Box Score,,"12,133",
Wed Dec 01 2004,8:30p,Los Angeles Lakers,84,Chicago Bulls,92,Box Score,,Box Score,,"18,524",
Wed Dec 01 2004,8:30p,Philadelphia 76ers,72,San Antonio Spurs,105,Box Score,,Box Score,,"17,566",
Wed Dec 01 2004,9:00p,Cleveland Cavaliers,101,Phoenix Suns,120,Box Score,,Box Score,,"14,795",
Wed Dec 01 2004,10:00p,Utah Jazz,119,Seattle SuperSonics,129,Box Score,,Box Score,OT,"16,066",
Wed Dec 01 2004,10:30p,Minnesota Timberwolves,107,Golden State Warriors,99,Box Score,,Box Score,,"15,706",
Wed Dec 01 2004,10:30p,Indiana Pacers,76,Los Angeles Clippers,88,Box Score,,Box Score,,"13,587",
Thu Dec 02 2004,8:00p,Houston Rockets,106,Dallas Mavericks,113,Box Score,,Box Score,OT,"19,524",
Thu Dec 02 2004,10:30p,Cleveland Cavaliers,92,Denver Nuggets,73,Box Score,,Box Score,,"19,152",
Fri Dec 03 2004,7:30p,Washington Wizards,114,Atlanta Hawks,90,Box Score,,Box Score,,"7,887",
Fri Dec 03 2004,7:30p,Toronto Raptors,89,Boston Celtics,91,Box Score,,Box Score,,"15,201",2:21
Fri Dec 03 2004,7:30p,Orlando Magic,104,New York Knicks,98,Box Score,,Box Score,,"19,763",
Fri Dec 03 2004,8:00p,Philadelphia 76ers,86,Memphis Grizzlies,94,Box Score,,Box Score,,"16,806",
Fri Dec 03 2004,8:00p,Detroit Pistons,77,San Antonio Spurs,80,Box Score,,Box Score,,"18,797",
Fri Dec 03 2004,8:30p,Miami Heat,105,Chicago Bulls,81,Box Score,,Box Score,,"18,860",
Fri Dec 03 2004,9:00p,Minnesota Timberwolves,97,Phoenix Suns,93,Box Score,,Box Score,,"16,915",
Fri Dec 03 2004,10:30p,Golden State Warriors,88,Los Angeles Lakers,97,Box Score,,Box Score,,"18,997",
Fri Dec 03 2004,10:30p,Indiana Pacers,87,Sacramento Kings,113,Box Score,,Box Score,,"17,317",
Sat Dec 04 2004,7:00p,New York Knicks,101,Charlotte Bobcats,107,Box Score,,Box Score,,"18,858",
Sat Dec 04 2004,7:00p,Memphis Grizzlies,91,Orlando Magic,96,Box Score,,Box Score,,"14,518",
Sat Dec 04 2004,7:30p,Toronto Raptors,97,Cleveland Cavaliers,105,Box Score,,Box Score,,"19,205",
Sat Dec 04 2004,7:30p,Atlanta Hawks,88,New Jersey Nets,109,Box Score,,Box Score,,"14,745",
Sat Dec 04 2004,8:00p,Detroit Pistons,92,New Orleans Hornets,69,Box Score,,Box Score,,"14,910",
