Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Thu Oct 28 2021,7:00p,Detroit Pistons,102,Philadelphia 76ers,110,Box Score,,Box Score,,"20,017",2:22
Thu Oct 28 2021,8:00p,Utah Jazz,122,Houston Rockets,91,Box Score,,Box Score,,"15,858",2:14
Thu Oct 28 2021,8:00p,New York Knicks,104,Chicago Bulls,103,Box Score,,Box Score,,"20,972",2:20
Thu Oct 28 2021,8:30p,San Antonio Spurs,99,Dallas Mavericks,104,Box Score,,Box Score,,"19,228",2:07
Thu Oct 28 2021,10:00p,Memphis Grizzlies,104,Golden State Warriors,101,Box Score,,Box Score,OT,"18,064",2:23
Fri Oct 29 2021,7:00p,Orlando Magic,109,Toronto Raptors,110,Box Score,,Box Score,,"19,800",2:16
Fri Oct 29 2021,7:30p,Charlotte Hornets,99,Miami Heat,114,Box Score,,Box Score,,"19,600",2:18
Fri Oct 29 2021,7:30p,Indiana Pacers,98,Brooklyn Nets,105,Box Score,,Box Score,,"16,139",2:25
Fri Oct 29 2021,8:00p,Sacramento Kings,113,New Orleans Pelicans,109,Box Score,,Box Score,,"17,507",2:16
Fri Oct 29 2021,10:00p,Dallas Mavericks,75,Denver Nuggets,106,Box Score,,Box Score,,"18,315",2:17
Fri Oct 29 2021,10:00p,Los Angeles Clippers,92,Portland Trail Blazers,111,Box Score,,Box Score,,"16,510",2:07
Fri Oct 29 2021,10:30p,Cleveland Cavaliers,101,Los Angeles Lakers,113,Box Score,,Box Score,,"18,997",2:09
Sat Oct 30 2021,5:00p,Boston Celtics,112,Washington Wizards,115,Box Score,,Box Score,2OT,"15,813",2:58
Sat Oct 30 2021,7:00p,Orlando Magic,103,Detroit Pistons,110,Box Score,,Box Score,,"11,423",2:12
Sat Oct 30 2021,7:00p,New York Knicks,123,New Orleans Pelicans,117,Box Score,,Box Score,,"16,508",2:16
Sat Oct 30 2021,7:30p,Toronto Raptors,97,Indiana Pacers,94,Box Score,,Box Score,,"10,578",2:07
Sat Oct 30 2021,7:30p,Atlanta Hawks,94,Philadelphia 76ers,122,Box Score,,Box Score,,"20,031",2:10
Sat Oct 30 2021,8:00p,Utah Jazz,99,Chicago Bulls,107,Box Score,,Box Score,,"20,668",2:17
Sat Oct 30 2021,8:00p,Miami Heat,129,Memphis Grizzlies,103,Box Score,,Box Score,,"15,989",2:10
Sat Oct 30 2021,8:00p,San Antonio Spurs,102,Milwaukee Bucks,93,Box Score,,Box Score,,"17,341",2:11
Sat Oct 30 2021,8:30p,Oklahoma City Thunder,82,Golden State Warriors,103,Box Score,,Box Score,,"18,064",2:02
Sat Oct 30 2021,9:00p,Denver Nuggets,93,Minnesota Timberwolves,91,Box Score,,Box Score,,"17,136",2:02
Sat Oct 30 2021,10:00p,Cleveland Cavaliers,92,Phoenix Suns,101,Box Score,,Box Score,,"14,516",2:06
Sun Oct 31 2021,3:30p,Sacramento Kings,99,Dallas Mavericks,105,Box Score,,Box Score,,"19,231",2:07
Sun Oct 31 2021,7:00p,Portland Trail Blazers,113,Charlotte Hornets,125,Box Score,,Box Score,,"14,960",2:03
Sun Oct 31 2021,7:00p,Utah Jazz,107,Milwaukee Bucks,95,Box Score,,Box Score,,"17,341",2:10
Sun Oct 31 2021,7:30p,Detroit Pistons,91,Brooklyn Nets,117,Box Score,,Box Score,,"13,507",2:05
Sun Oct 31 2021,10:30p,Houston Rockets,85,Los Angeles Lakers,95,Box Score,,Box Score,,"16,448",2:13
Mon Nov 01 2021,7:00p,Cleveland Cavaliers,113,Charlotte Hornets,110,Box Score,,Box Score,,"13,889",2:15
Mon Nov 01 2021,7:00p,San Antonio Spurs,118,Indiana Pacers,131,Box Score,,Box Score,,"10,227",2:02
Mon Nov 01 2021,7:00p,Portland Trail Blazers,103,Philadelphia 76ers,113,Box Score,,Box Score,,"20,115",2:04
Mon Nov 01 2021,7:30p,Washington Wizards,111,Atlanta Hawks,118,Box Score,,Box Score,,"14,632",2:12
Mon Nov 01 2021,7:30p,Chicago Bulls,128,Boston Celtics,114,Box Score,,Box Score,,"19,156",2:09
Mon Nov 01 2021,7:30p,Toronto Raptors,113,New York Knicks,104,Box Score,,Box Score,,"16,528",2:05
Mon Nov 01 2021,8:00p,Denver Nuggets,97,Memphis Grizzlies,106,Box Score,,Box Score,,"12,683",2:02
Mon Nov 01 2021,8:00p,Orlando Magic,115,Minnesota Timberwolves,97,Box Score,,Box Score,,"14,744",2:19
Mon Nov 01 2021,10:30p,Oklahoma City Thunder,94,Los Angeles Clippers,99,Box Score,,Box Score,,"13,722",2:14
Tue Nov 02 2021,7:00p,Milwaukee Bucks,117,Detroit Pistons,89,Box Score,,Box Score,,"9,254",2:11
Tue Nov 02 2021,7:30p,Miami Heat,125,Dallas Mavericks,110,Box Score,,Box Score,,"19,255",2:21
Tue Nov 02 2021,9:00p,Sacramento Kings,113,Utah Jazz,119,Box Score,,Box Score,,"18,306",2:28
Tue Nov 02 2021,10:00p,New Orleans Pelicans,100,Phoenix Suns,112,Box Score,,Box Score,,"14,323",2:11
Tue Nov 02 2021,10:30p,Houston Rockets,117,Los Angeles Lakers,119,Box Score,,Box Score,,"18,997",2:17
Wed Nov 03 2021,7:00p,Portland Trail Blazers,104,Cleveland Cavaliers,107,Box Score,,Box Score,,"16,231",2:06
Wed Nov 03 2021,7:00p,New York Knicks,98,Indiana Pacers,111,Box Score,,Box Score,,"11,607",2:11
Wed Nov 03 2021,7:00p,Boston Celtics,92,Orlando Magic,79,Box Score,,Box Score,,"12,735",2:06
Wed Nov 03 2021,7:00p,Chicago Bulls,98,Philadelphia 76ers,103,Box Score,,Box Score,,"20,438",2:13
Wed Nov 03 2021,7:00p,Toronto Raptors,109,Washington Wizards,100,Box Score,,Box Score,,"13,538",2:14
Wed Nov 03 2021,7:30p,Atlanta Hawks,108,Brooklyn Nets,117,Box Score,,Box Score,,"17,323",2:05
Wed Nov 03 2021,8:00p,Denver Nuggets,106,Memphis Grizzlies,108,Box Score,,Box Score,,"12,977",2:11
Wed Nov 03 2021,8:00p,Los Angeles Clippers,126,Minnesota Timberwolves,115,Box Score,,Box Score,,"15,386",2:10
Wed Nov 03 2021,8:30p,Dallas Mavericks,109,San Antonio Spurs,108,Box Score,,Box Score,,"16,356",2:26
Wed Nov 03 2021,10:00p,Charlotte Hornets,92,Golden State Warriors,114,Box Score,,Box Score,,"18,064",2:16
Wed Nov 03 2021,10:00p,New Orleans Pelicans,99,Sacramento Kings,112,Box Score,,Box Score,,0,2:10
Thu Nov 04 2021,7:00p,Philadelphia 76ers,109,Detroit Pistons,98,Box Score,,Box Score,,"8,702",2:12
Thu Nov 04 2021,7:30p,Utah Jazz,116,Atlanta Hawks,98,Box Score,,Box Score,,"16,590",2:12
Thu Nov 04 2021,7:30p,Boston Celtics,95,Miami Heat,78,Box Score,,Box Score,,"19,600",2:13
Thu Nov 04 2021,10:00p,Houston Rockets,111,Phoenix Suns,123,Box Score,,Box Score,,"15,058",2:08
Thu Nov 04 2021,10:30p,Oklahoma City Thunder,107,Los Angeles Lakers,104,Box Score,,Box Score,,"18,997",2:15
Fri Nov 05 2021,7:00p,Brooklyn Nets,96,Detroit Pistons,90,Box Score,,Box Score,,"14,235",2:18
Fri Nov 05 2021,7:00p,San Antonio Spurs,102,Orlando Magic,89,Box Score,,Box Score,,"14,101",2:01
Fri Nov 05 2021,7:00p,Memphis Grizzlies,87,Washington Wizards,115,Box Score,,Box Score,,"16,302",2:06
Fri Nov 05 2021,7:30p,New York Knicks,113,Milwaukee Bucks,98,Box Score,,Box Score,,"17,341",2:14
Fri Nov 05 2021,7:30p,Cleveland Cavaliers,102,Toronto Raptors,101,Box Score,,Box Score,,"19,800",2:10
Fri Nov 05 2021,8:00p,Los Angeles Clippers,104,Minnesota Timberwolves,84,Box Score,,Box Score,,"17,136",2:15
Fri Nov 05 2021,10:00p,New Orleans Pelicans,85,Golden State Warriors,126,Box Score,,Box Score,,"18,064",2:18
Fri Nov 05 2021,10:00p,Indiana Pacers,106,Portland Trail Blazers,110,Box Score,,Box Score,,"16,841",2:04
Fri Nov 05 2021,10:00p,Charlotte Hornets,110,Sacramento Kings,140,Box Score,,Box Score,,"14,905",2:07
Sat Nov 06 2021,5:00p,Houston Rockets,94,Denver Nuggets,95,Box Score,,Box Score,,"16,046",2:09
Sat Nov 06 2021,7:30p,Utah Jazz,115,Miami Heat,118,Box Score,,Box Score,,"19,600",2:16
Sat Nov 06 2021,8:00p,Philadelphia 76ers,114,Chicago Bulls,105,Box Score,,Box Score,,"20,936",2:16
Sat Nov 06 2021,8:30p,Boston Celtics,104,Dallas Mavericks,107,Box Score,,Box Score,,"20,052",2:07
Sat Nov 06 2021,10:00p,Atlanta Hawks,117,Phoenix Suns,121,Box Score,,Box Score,,"15,412",2:11
Sat Nov 06 2021,10:30p,Los Angeles Lakers,90,Portland Trail Blazers,105,Box Score,,Box Score,,"19,393",2:06
Sun Nov 07 2021,3:30p,Brooklyn Nets,116,Toronto Raptors,103,Box Score,,Box Score,,"19,800",2:01
Sun Nov 07 2021,6:00p,Cleveland Cavaliers,126,New York Knicks,109,Box Score,,Box Score,,"19,040",2:05
Sun Nov 07 2021,6:00p,Utah Jazz,100,Orlando Magic,107,Box Score,,Box Score,,"13,386",2:10
Sun Nov 07 2021,6:00p,Indiana Pacers,94,Sacramento Kings,91,Box Score,,Box Score,,"12,993",2:15
Sun Nov 07 2021,6:00p,Milwaukee Bucks,94,Washington Wizards,101,Box Score,,Box Score,,"15,570",2:12
Sun Nov 07 2021,7:00p,San Antonio Spurs,94,Oklahoma City Thunder,99,Box Score,,Box Score,,"12,972",2:02
Sun Nov 07 2021,8:30p,Houston Rockets,107,Golden State Warriors,120,Box Score,,Box Score,,"18,064",2:11
Sun Nov 07 2021,9:00p,Charlotte Hornets,106,Los Angeles Clippers,120,Box Score,,Box Score,,"15,781",2:25
Mon Nov 08 2021,7:00p,New York Knicks,103,Philadelphia 76ers,96,Box Score,,Box Score,,"20,224",2:04
Mon Nov 08 2021,8:00p,Brooklyn Nets,95,Chicago Bulls,118,Box Score,,Box Score,,"19,459",2:08
Mon Nov 08 2021,8:00p,Minnesota Timberwolves,118,Memphis Grizzlies,125,Box Score,,Box Score,OT,"12,416",2:36
Mon Nov 08 2021,8:30p,New Orleans Pelicans,92,Dallas Mavericks,108,Box Score,,Box Score,,"19,231",2:05
Mon Nov 08 2021,9:00p,Miami Heat,96,Denver Nuggets,113,Box Score,,Box Score,,"15,577",2:26
Mon Nov 08 2021,10:00p,Atlanta Hawks,113,Golden State Warriors,127,Box Score,,Box Score,,"18,064",2:17
Mon Nov 08 2021,10:00p,Phoenix Suns,109,Sacramento Kings,104,Box Score,,Box Score,,"13,566",2:14
Mon Nov 08 2021,10:30p,Charlotte Hornets,123,Los Angeles Lakers,126,Box Score,,Box Score,OT,"18,997",2:44
Tue Nov 09 2021,7:30p,Milwaukee Bucks,118,Philadelphia 76ers,109,Box Score,,Box Score,,"20,029",2:14
Tue Nov 09 2021,9:00p,Atlanta Hawks,98,Utah Jazz,110,Box Score,,Box Score,,"18,306",2:06
Tue Nov 09 2021,10:00p,Portland Trail Blazers,109,Los Angeles Clippers,117,Box Score,,Box Score,,"14,131",2:08
Wed Nov 10 2021,7:00p,Washington Wizards,97,Cleveland Cavaliers,94,Box Score,,Box Score,,"18,056",2:19
Wed Nov 10 2021,7:00p,Brooklyn Nets,123,Orlando Magic,90,Box Score,,Box Score,,"13,882",2:06
Wed Nov 10 2021,7:30p,Toronto Raptors,88,Boston Celtics,104,Box Score,,Box Score,,"19,156",2:12
Wed Nov 10 2021,7:30p,Detroit Pistons,112,Houston Rockets,104,Box Score,,Box Score,,"15,350",2:27
Wed Nov 10 2021,7:30p,Milwaukee Bucks,112,New York Knicks,100,Box Score,,Box Score,,"18,027",2:07
Wed Nov 10 2021,8:00p,Dallas Mavericks,107,Chicago Bulls,117,Box Score,,Box Score,,"20,910",2:08
Wed Nov 10 2021,8:00p,Charlotte Hornets,118,Memphis Grizzlies,108,Box Score,,Box Score,,"13,880",2:09
Wed Nov 10 2021,8:00p,Oklahoma City Thunder,108,New Orleans Pelicans,100,Box Score,,Box Score,,"15,355",2:24
Wed Nov 10 2021,8:30p,Sacramento Kings,117,San Antonio Spurs,136,Box Score,,Box Score,,"15,065",2:09
Wed Nov 10 2021,9:00p,Indiana Pacers,98,Denver Nuggets,101,Box Score,,Box Score,,"15,232",2:14
Wed Nov 10 2021,9:00p,Portland Trail Blazers,109,Phoenix Suns,119,Box Score,,Box Score,,"15,672",2:08
Wed Nov 10 2021,10:00p,Minnesota Timberwolves,110,Golden State Warriors,123,Box Score,,Box Score,,"18,064",2:25
Wed Nov 10 2021,10:00p,Miami Heat,117,Los Angeles Lakers,120,Box Score,,Box Score,OT,"18,997",2:45
Thu Nov 11 2021,7:00p,Toronto Raptors,115,Philadelphia 76ers,109,Box Score,,Box Score,,"20,112",2:12
Thu Nov 11 2021,9:00p,Indiana Pacers,111,Utah Jazz,100,Box Score,,Box Score,,"18,306",2:13
Thu Nov 11 2021,10:30p,Miami Heat,109,Los Angeles Clippers,112,Box Score,,Box Score,,"16,150",2:12
Fri Nov 12 2021,7:00p,New York Knicks,96,Charlotte Hornets,104,Box Score,,Box Score,,"19,257",2:15
Fri Nov 12 2021,7:30p,Milwaukee Bucks,113,Boston Celtics,122,Box Score,,Box Score,OT,"19,156",2:21
Fri Nov 12 2021,7:30p,Detroit Pistons,78,Cleveland Cavaliers,98,Box Score,,Box Score,,"17,095",1:58
Fri Nov 12 2021,8:00p,Portland Trail Blazers,104,Houston Rockets,92,Box Score,,Box Score,,"15,468",2:13
Fri Nov 12 2021,8:00p,Phoenix Suns,119,Memphis Grizzlies,94,Box Score,,Box Score,,"15,886",2:03
Fri Nov 12 2021,8:00p,Brooklyn Nets,120,New Orleans Pelicans,112,Box Score,,Box Score,,"14,650",2:13
Fri Nov 12 2021,8:00p,Sacramento Kings,103,Oklahoma City Thunder,105,Box Score,,Box Score,,"12,881",2:08
Fri Nov 12 2021,8:30p,Dallas Mavericks,123,San Antonio Spurs,109,Box Score,,Box Score,,"13,425",2:04
Fri Nov 12 2021,9:00p,Atlanta Hawks,96,Denver Nuggets,105,Box Score,,Box Score,,"16,849",2:07
Fri Nov 12 2021,10:00p,Chicago Bulls,93,Golden State Warriors,119,Box Score,,Box Score,,"18,064",2:12
Fri Nov 12 2021,10:30p,Minnesota Timberwolves,107,Los Angeles Lakers,83,Box Score,,Box Score,,"18,997",2:15
Sat Nov 13 2021,5:00p,Miami Heat,111,Utah Jazz,105,Box Score,,Box Score,,"18,306",2:29
Sat Nov 13 2021,7:00p,Philadelphia 76ers,113,Indiana Pacers,118,Box Score,,Box Score,,"14,483",2:13
Sat Nov 13 2021,7:00p,Memphis Grizzlies,101,New Orleans Pelicans,112,Box Score,,Box Score,,"14,358",2:13
Sat Nov 13 2021,7:00p,Washington Wizards,104,Orlando Magic,92,Box Score,,Box Score,,"17,272",2:03
Sat Nov 13 2021,7:30p,Detroit Pistons,127,Toronto Raptors,121,Box Score,,Box Score,,"19,800",2:21
Sat Nov 13 2021,8:00p,Boston Celtics,89,Cleveland Cavaliers,91,Box Score,,Box Score,,"19,432",2:09
Sat Nov 13 2021,10:30p,Minnesota Timberwolves,102,Los Angeles Clippers,129,Box Score,,Box Score,,"15,285",1:56
Sun Nov 14 2021,3:30p,San Antonio Spurs,106,Los Angeles Lakers,114,Box Score,,Box Score,,"18,997",2:05
Sun Nov 14 2021,6:00p,Milwaukee Bucks,100,Atlanta Hawks,120,Box Score,,Box Score,,"16,901",2:04
Sun Nov 14 2021,7:00p,Golden State Warriors,102,Charlotte Hornets,106,Box Score,,Box Score,,"19,559",2:14
Sun Nov 14 2021,7:00p,Phoenix Suns,115,Houston Rockets,89,Box Score,,Box Score,,"16,088",2:10
Sun Nov 14 2021,7:00p,Brooklyn Nets,120,Oklahoma City Thunder,96,Box Score,,Box Score,,"15,080",2:01
Sun Nov 14 2021,8:00p,Portland Trail Blazers,95,Denver Nuggets,124,Box Score,,Box Score,,"14,583",1:56
Sun Nov 14 2021,9:30p,Chicago Bulls,100,Los Angeles Clippers,90,Box Score,,Box Score,,"17,899",2:10
Mon Nov 15 2021,7:00p,Boston Celtics,98,Cleveland Cavaliers,92,Box Score,,Box Score,,"17,186",2:09
Mon Nov 15 2021,7:00p,Sacramento Kings,129,Detroit Pistons,107,Box Score,,Box Score,,"10,092",2:02
Mon Nov 15 2021,7:00p,New Orleans Pelicans,100,Washington Wizards,105,Box Score,,Box Score,,"13,914",2:21
Mon Nov 15 2021,7:30p,Orlando Magic,111,Atlanta Hawks,129,Box Score,,Box Score,,"13,061",2:11
Mon Nov 15 2021,7:30p,Indiana Pacers,84,New York Knicks,92,Box Score,,Box Score,,"16,792",2:05
Mon Nov 15 2021,8:00p,Denver Nuggets,101,Dallas Mavericks,111,Box Score,,Box Score,,"19,797",2:08
Mon Nov 15 2021,8:00p,Houston Rockets,102,Memphis Grizzlies,136,Box Score,,Box Score,,"11,482",2:04
Mon Nov 15 2021,8:00p,Phoenix Suns,99,Minnesota Timberwolves,96,Box Score,,Box Score,,"16,274",2:23
Mon Nov 15 2021,8:00p,Miami Heat,103,Oklahoma City Thunder,90,Box Score,,Box Score,,"12,330",2:05
Mon Nov 15 2021,10:00p,Toronto Raptors,113,Portland Trail Blazers,118,Box Score,,Box Score,,"16,142",2:07
Mon Nov 15 2021,10:30p,Chicago Bulls,121,Los Angeles Lakers,103,Box Score,,Box Score,,"18,997",2:17
Tue Nov 16 2021,7:30p,Golden State Warriors,117,Brooklyn Nets,99,Box Score,,Box Score,,"17,732",2:22
Tue Nov 16 2021,10:00p,Philadelphia 76ers,85,Utah Jazz,120,Box Score,,Box Score,,"18,306",2:10
Tue Nov 16 2021,10:30p,San Antonio Spurs,92,Los Angeles Clippers,106,Box Score,,Box Score,,"13,298",2:00
Wed Nov 17 2021,7:00p,Washington Wizards,87,Charlotte Hornets,97,Box Score,,Box Score,,"14,402",1:59
Wed Nov 17 2021,7:00p,Indiana Pacers,89,Detroit Pistons,97,Box Score,,Box Score,,"11,457",2:16
Wed Nov 17 2021,7:30p,Boston Celtics,99,Atlanta Hawks,110,Box Score,,Box Score,,"16,445",2:02
Wed Nov 17 2021,7:30p,Cleveland Cavaliers,99,Brooklyn Nets,109,Box Score,,Box Score,,"16,922",2:07
Wed Nov 17 2021,7:30p,New Orleans Pelicans,98,Miami Heat,113,Box Score,,Box Score,,"19,600",2:14
Wed Nov 17 2021,7:30p,Los Angeles Lakers,102,Milwaukee Bucks,109,Box Score,,Box Score,,"17,341",2:12
Wed Nov 17 2021,7:30p,Orlando Magic,104,New York Knicks,98,Box Score,,Box Score,,"16,680",2:10
Wed Nov 17 2021,8:00p,Sacramento Kings,97,Minnesota Timberwolves,107,Box Score,,Box Score,,"13,108",2:17
Wed Nov 17 2021,8:00p,Houston Rockets,89,Oklahoma City Thunder,101,Box Score,,Box Score,,"12,066",2:09
Wed Nov 17 2021,10:00p,Dallas Mavericks,98,Phoenix Suns,105,Box Score,,Box Score,,"14,838",2:05
Wed Nov 17 2021,10:00p,Chicago Bulls,107,Portland Trail Blazers,112,Box Score,,Box Score,,"17,492",2:15
Thu Nov 18 2021,7:30p,Golden State Warriors,104,Cleveland Cavaliers,89,Box Score,,Box Score,,"19,432",2:08
Thu Nov 18 2021,7:30p,Washington Wizards,97,Miami Heat,112,Box Score,,Box Score,,"19,600",2:01
Thu Nov 18 2021,8:00p,Los Angeles Clippers,108,Memphis Grizzlies,120,Box Score,,Box Score,,"13,419",2:00
