Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Fri Oct 30 2009,10:00p,Golden State Warriors,101,Phoenix Suns,123,Box Score,,Box Score,,"18,422",2:20
Fri Oct 30 2009,10:30p,Dallas Mavericks,94,Los Angeles Lakers,80,Box Score,,Box Score,,"18,997",2:32
Sat Oct 31 2009,7:00p,New Jersey Nets,104,Washington Wizards,123,Box Score,,Box Score,,"20,173",2:15
Sat Oct 31 2009,7:30p,Charlotte Bobcats,79,Cleveland Cavaliers,90,Box Score,,Box Score,,"20,562",2:11
Sat Oct 31 2009,7:30p,Philadelphia 76ers,141,New York Knicks,127,Box Score,,Box Score,OT,"19,763",2:42
Sat Oct 31 2009,8:30p,Portland Trail Blazers,107,Houston Rockets,111,Box Score,,Box Score,,"18,100",2:25
Sat Oct 31 2009,8:30p,Detroit Pistons,85,Milwaukee Bucks,96,Box Score,,Box Score,,"15,095",2:19
Sat Oct 31 2009,8:30p,Sacramento Kings,94,San Antonio Spurs,113,Box Score,,Box Score,,"16,966",2:16
Sat Oct 31 2009,10:30p,Dallas Mavericks,93,Los Angeles Clippers,84,Box Score,,Box Score,,"13,626",2:17
Sun Nov 01 2009,1:00p,Orlando Magic,125,Toronto Raptors,116,Box Score,,Box Score,,"18,147",2:35
Sun Nov 01 2009,6:00p,New Orleans Hornets,87,Boston Celtics,97,Box Score,,Box Score,,"18,624",2:09
Sun Nov 01 2009,6:00p,Chicago Bulls,87,Miami Heat,95,Box Score,,Box Score,,"15,865",2:17
Sun Nov 01 2009,7:00p,Portland Trail Blazers,83,Oklahoma City Thunder,74,Box Score,,Box Score,,"16,920",2:21
Sun Nov 01 2009,8:00p,Memphis Grizzlies,123,Denver Nuggets,133,Box Score,,Box Score,,"15,823",2:26
Sun Nov 01 2009,8:00p,Minnesota Timberwolves,112,Phoenix Suns,120,Box Score,,Box Score,,"15,376",2:15
Sun Nov 01 2009,9:30p,Atlanta Hawks,110,Los Angeles Lakers,118,Box Score,,Box Score,,"18,997",2:16
Mon Nov 02 2009,7:00p,New Jersey Nets,68,Charlotte Bobcats,79,Box Score,,Box Score,,"9,380",2:17
Mon Nov 02 2009,7:30p,New Orleans Hornets,111,New York Knicks,117,Box Score,,Box Score,,"19,763",2:18
Mon Nov 02 2009,9:00p,Houston Rockets,113,Utah Jazz,96,Box Score,,Box Score,,"19,911",2:14
Mon Nov 02 2009,10:00p,Memphis Grizzlies,116,Sacramento Kings,127,Box Score,,Box Score,OT,"17,317",2:45
Mon Nov 02 2009,10:30p,Minnesota Timberwolves,90,Los Angeles Clippers,93,Box Score,,Box Score,,"13,614",2:19
Tue Nov 03 2009,7:00p,Washington Wizards,90,Cleveland Cavaliers,102,Box Score,,Box Score,,"20,562",2:20
Tue Nov 03 2009,7:00p,Denver Nuggets,111,Indiana Pacers,93,Box Score,,Box Score,,"10,627",2:16
Tue Nov 03 2009,7:00p,Boston Celtics,105,Philadelphia 76ers,74,Box Score,,Box Score,,"11,251",2:13
Tue Nov 03 2009,7:30p,Orlando Magic,80,Detroit Pistons,85,Box Score,,Box Score,,"15,487",2:23
Tue Nov 03 2009,7:30p,Phoenix Suns,104,Miami Heat,96,Box Score,,Box Score,,"15,105",2:16
Tue Nov 03 2009,8:00p,Milwaukee Bucks,81,Chicago Bulls,83,Box Score,,Box Score,,"19,789",2:17
Tue Nov 03 2009,8:00p,Los Angeles Lakers,101,Oklahoma City Thunder,98,Box Score,,Box Score,OT,"18,203",2:36
Tue Nov 03 2009,8:30p,Utah Jazz,85,Dallas Mavericks,96,Box Score,,Box Score,,"19,725",2:12
Tue Nov 03 2009,10:00p,Atlanta Hawks,97,Portland Trail Blazers,91,Box Score,,Box Score,,"20,325",2:11
Wed Nov 04 2009,7:00p,Phoenix Suns,100,Orlando Magic,122,Box Score,,Box Score,,"17,461",2:13
Wed Nov 04 2009,7:00p,Detroit Pistons,99,Toronto Raptors,110,Box Score,,Box Score,,"17,915",2:23
Wed Nov 04 2009,7:00p,Miami Heat,93,Washington Wizards,89,Box Score,,Box Score,,"17,413",2:34
Wed Nov 04 2009,7:30p,Denver Nuggets,122,New Jersey Nets,94,Box Score,,Box Score,,"15,319",2:12
Wed Nov 04 2009,7:30p,Indiana Pacers,101,New York Knicks,89,Box Score,,Box Score,,"19,273",2:15
Wed Nov 04 2009,8:00p,Boston Celtics,92,Minnesota Timberwolves,90,Box Score,,Box Score,,"19,133",2:17
Wed Nov 04 2009,8:30p,Los Angeles Lakers,103,Houston Rockets,102,Box Score,,Box Score,OT,"18,291",2:46
Wed Nov 04 2009,9:30p,Dallas Mavericks,107,New Orleans Hornets,114,Box Score,,Box Score,OT,"13,566",2:43
Wed Nov 04 2009,10:00p,Atlanta Hawks,113,Sacramento Kings,105,Box Score,,Box Score,,"11,751",2:11
Wed Nov 04 2009,10:30p,Memphis Grizzlies,105,Golden State Warriors,113,Box Score,,Box Score,,"17,457",2:15
Thu Nov 05 2009,8:00p,Chicago Bulls,86,Cleveland Cavaliers,85,Box Score,,Box Score,,"20,562",2:32
Thu Nov 05 2009,10:30p,San Antonio Spurs,99,Utah Jazz,113,Box Score,,Box Score,,"19,797",2:30
Fri Nov 06 2009,7:00p,Atlanta Hawks,83,Charlotte Bobcats,103,Box Score,,Box Score,,"15,874",2:13
Fri Nov 06 2009,7:00p,Washington Wizards,86,Indiana Pacers,102,Box Score,,Box Score,,"14,556",2:12
Fri Nov 06 2009,7:00p,Detroit Pistons,103,Orlando Magic,110,Box Score,,Box Score,,"17,461",2:39
Fri Nov 06 2009,7:00p,New Jersey Nets,94,Philadelphia 76ers,97,Box Score,,Box Score,,"10,054",2:22
Fri Nov 06 2009,7:30p,Phoenix Suns,110,Boston Celtics,103,Box Score,,Box Score,,"18,624",2:20
Fri Nov 06 2009,7:30p,Denver Nuggets,88,Miami Heat,96,Box Score,,Box Score,,"19,600",2:17
Fri Nov 06 2009,8:00p,Milwaukee Bucks,87,Minnesota Timberwolves,72,Box Score,,Box Score,,"13,758",2:06
Fri Nov 06 2009,8:00p,Toronto Raptors,107,New Orleans Hornets,90,Box Score,,Box Score,,"15,010",2:12
Fri Nov 06 2009,8:00p,Cleveland Cavaliers,100,New York Knicks,91,Box Score,,Box Score,,"19,763",2:19
Fri Nov 06 2009,8:30p,Oklahoma City Thunder,94,Houston Rockets,105,Box Score,,Box Score,,"14,911",2:10
Fri Nov 06 2009,10:30p,Los Angeles Clippers,118,Golden State Warriors,90,Box Score,,Box Score,,"18,788",2:34
Fri Nov 06 2009,10:30p,Memphis Grizzlies,98,Los Angeles Lakers,114,Box Score,,Box Score,,"18,997",2:15
Fri Nov 06 2009,10:30p,San Antonio Spurs,84,Portland Trail Blazers,96,Box Score,,Box Score,,"20,498",2:33
Sat Nov 07 2009,7:00p,Denver Nuggets,100,Atlanta Hawks,125,Box Score,,Box Score,,"17,801",2:26
Sat Nov 07 2009,7:30p,Boston Celtics,86,New Jersey Nets,76,Box Score,,Box Score,,"16,119",2:15
Sat Nov 07 2009,8:00p,Charlotte Bobcats,90,Chicago Bulls,93,Box Score,,Box Score,,"21,108",2:19
Sat Nov 07 2009,8:30p,Toronto Raptors,101,Dallas Mavericks,129,Box Score,,Box Score,,"19,977",2:10
Sat Nov 07 2009,8:30p,New York Knicks,87,Milwaukee Bucks,102,Box Score,,Box Score,,"15,486",2:02
Sat Nov 07 2009,9:00p,Sacramento Kings,104,Utah Jazz,99,Box Score,,Box Score,,"18,825",2:18
Sat Nov 07 2009,10:30p,Memphis Grizzlies,110,Los Angeles Clippers,113,Box Score,,Box Score,,"15,399",2:28
Sun Nov 08 2009,1:00p,Philadelphia 76ers,81,Detroit Pistons,88,Box Score,,Box Score,,"17,187",2:16
Sun Nov 08 2009,1:00p,Phoenix Suns,102,Washington Wizards,90,Box Score,,Box Score,,"14,143",2:11
Sun Nov 08 2009,7:00p,Orlando Magic,74,Oklahoma City Thunder,102,Box Score,,Box Score,,"18,203",2:17
Sun Nov 08 2009,9:00p,Minnesota Timberwolves,93,Portland Trail Blazers,116,Box Score,,Box Score,,"20,306",2:08
Sun Nov 08 2009,9:00p,Golden State Warriors,107,Sacramento Kings,120,Box Score,,Box Score,,"10,760",2:15
Sun Nov 08 2009,9:30p,New Orleans Hornets,88,Los Angeles Lakers,104,Box Score,,Box Score,,"18,997",2:09
Mon Nov 09 2009,7:00p,Phoenix Suns,119,Philadelphia 76ers,115,Box Score,,Box Score,,"10,205",2:14
Mon Nov 09 2009,7:30p,Utah Jazz,95,New York Knicks,93,Box Score,,Box Score,,"19,355",2:04
Mon Nov 09 2009,8:30p,Toronto Raptors,124,San Antonio Spurs,131,Box Score,,Box Score,,"17,714",2:35
Mon Nov 09 2009,10:30p,Minnesota Timberwolves,105,Golden State Warriors,146,Box Score,,Box Score,,"15,468",2:16
Mon Nov 09 2009,10:30p,New Orleans Hornets,112,Los Angeles Clippers,84,Box Score,,Box Score,,"14,760",2:09
Tue Nov 10 2009,7:00p,Orlando Magic,93,Charlotte Bobcats,81,Box Score,,Box Score,,"13,415",2:02
Tue Nov 10 2009,7:30p,Washington Wizards,76,Miami Heat,90,Box Score,,Box Score,,"15,054",2:16
Tue Nov 10 2009,8:00p,Denver Nuggets,90,Chicago Bulls,89,Box Score,,Box Score,,"21,409",2:21
Tue Nov 10 2009,8:00p,Portland Trail Blazers,93,Memphis Grizzlies,79,Box Score,,Box Score,,"10,589",2:25
Tue Nov 10 2009,8:30p,Houston Rockets,103,Dallas Mavericks,121,Box Score,,Box Score,,"19,720",2:14
Tue Nov 10 2009,10:00p,Oklahoma City Thunder,98,Sacramento Kings,101,Box Score,,Box Score,,"10,523",2:29
Wed Nov 11 2009,7:00p,Golden State Warriors,94,Indiana Pacers,108,Box Score,,Box Score,,"10,682",2:16
Wed Nov 11 2009,7:00p,Chicago Bulls,89,Toronto Raptors,99,Box Score,,Box Score,,"16,310",2:16
Wed Nov 11 2009,7:30p,Utah Jazz,86,Boston Celtics,105,Box Score,,Box Score,,"18,624",2:09
Wed Nov 11 2009,7:30p,Charlotte Bobcats,75,Detroit Pistons,98,Box Score,,Box Score,,"15,417",2:19
Wed Nov 11 2009,7:30p,Philadelphia 76ers,82,New Jersey Nets,79,Box Score,,Box Score,,"10,714",2:18
Wed Nov 11 2009,7:30p,Atlanta Hawks,114,New York Knicks,101,Box Score,,Box Score,,"19,699",2:10
Wed Nov 11 2009,8:00p,Denver Nuggets,102,Milwaukee Bucks,108,Box Score,,Box Score,,"12,987",2:24
Wed Nov 11 2009,8:00p,Portland Trail Blazers,107,Minnesota Timberwolves,84,Box Score,,Box Score,,"13,555",2:07
Wed Nov 11 2009,8:00p,Cleveland Cavaliers,102,Orlando Magic,93,Box Score,,Box Score,,"17,461",2:23
Wed Nov 11 2009,8:30p,Memphis Grizzlies,79,Houston Rockets,104,Box Score,,Box Score,,"17,220",2:07
Wed Nov 11 2009,8:30p,Dallas Mavericks,83,San Antonio Spurs,92,Box Score,,Box Score,,"18,581",2:18
Wed Nov 11 2009,10:30p,Oklahoma City Thunder,83,Los Angeles Clippers,79,Box Score,,Box Score,,"14,248",2:15
Wed Nov 11 2009,10:30p,New Orleans Hornets,104,Phoenix Suns,124,Box Score,,Box Score,,"16,517",2:23
Thu Nov 12 2009,8:00p,Cleveland Cavaliers,111,Miami Heat,104,Box Score,,Box Score,,"19,600",2:49
Thu Nov 12 2009,10:30p,Phoenix Suns,102,Los Angeles Lakers,121,Box Score,,Box Score,,"18,997",2:30
Fri Nov 13 2009,7:00p,New Jersey Nets,72,Orlando Magic,88,Box Score,,Box Score,,"17,461",2:15
Fri Nov 13 2009,7:00p,Utah Jazz,112,Philadelphia 76ers,90,Box Score,,Box Score,,"10,738",2:04
Fri Nov 13 2009,7:30p,Golden State Warriors,121,New York Knicks,107,Box Score,,Box Score,,"19,763",2:11
Fri Nov 13 2009,8:00p,Atlanta Hawks,97,Boston Celtics,86,Box Score,,Box Score,,"18,624",2:29
Fri Nov 13 2009,8:00p,Dallas Mavericks,89,Minnesota Timberwolves,77,Box Score,,Box Score,,"12,372",2:09
Fri Nov 13 2009,8:00p,Portland Trail Blazers,86,New Orleans Hornets,78,Box Score,,Box Score,,"14,742",2:20
Fri Nov 13 2009,10:00p,Houston Rockets,100,Sacramento Kings,109,Box Score,,Box Score,,"11,762",2:09
Fri Nov 13 2009,10:30p,Los Angeles Lakers,79,Denver Nuggets,105,Box Score,,Box Score,,"19,141",2:25
Fri Nov 13 2009,10:30p,Toronto Raptors,104,Los Angeles Clippers,89,Box Score,,Box Score,,"15,615",2:13
Sat Nov 14 2009,7:00p,New Orleans Hornets,98,Atlanta Hawks,121,Box Score,,Box Score,,"18,572",2:12
Sat Nov 14 2009,7:00p,Portland Trail Blazers,80,Charlotte Bobcats,74,Box Score,,Box Score,,"15,872",2:21
Sat Nov 14 2009,7:00p,Boston Celtics,104,Indiana Pacers,113,Box Score,,Box Score,,"18,165",2:21
Sat Nov 14 2009,7:00p,Detroit Pistons,106,Washington Wizards,103,Box Score,,Box Score,,"20,173",2:31
Sat Nov 14 2009,7:30p,Utah Jazz,103,Cleveland Cavaliers,107,Box Score,,Box Score,,"20,562",2:16
Sat Nov 14 2009,7:30p,New Jersey Nets,80,Miami Heat,81,Box Score,,Box Score,,"17,124",2:15
Sat Nov 14 2009,8:00p,Philadelphia 76ers,88,Chicago Bulls,94,Box Score,,Box Score,,"21,837",2:19
Sat Nov 14 2009,8:00p,Minnesota Timberwolves,87,Memphis Grizzlies,97,Box Score,,Box Score,,"10,019",2:11
Sat Nov 14 2009,8:30p,Golden State Warriors,125,Milwaukee Bucks,129,Box Score,,Box Score,,"14,978",2:19
Sat Nov 14 2009,8:30p,Oklahoma City Thunder,101,San Antonio Spurs,98,Box Score,,Box Score,,"17,947",2:29
Sun Nov 15 2009,6:00p,Dallas Mavericks,95,Detroit Pistons,90,Box Score,,Box Score,,"18,215",2:14
Sun Nov 15 2009,7:00p,Los Angeles Clippers,101,Oklahoma City Thunder,93,Box Score,,Box Score,,"17,715",2:23
Sun Nov 15 2009,8:00p,Toronto Raptors,100,Phoenix Suns,101,Box Score,,Box Score,,"16,605",2:13
Sun Nov 15 2009,9:30p,Houston Rockets,101,Los Angeles Lakers,91,Box Score,,Box Score,,"18,997",2:11
Mon Nov 16 2009,7:00p,Portland Trail Blazers,95,Atlanta Hawks,99,Box Score,,Box Score,OT,"12,977",2:34
Mon Nov 16 2009,7:00p,Charlotte Bobcats,91,Orlando Magic,97,Box Score,,Box Score,,"17,461",2:32
Mon Nov 16 2009,8:00p,Dallas Mavericks,115,Milwaukee Bucks,113,Box Score,,Box Score,OT,"13,683",2:26
Tue Nov 17 2009,7:00p,Golden State Warriors,108,Cleveland Cavaliers,114,Box Score,,Box Score,,"20,562",2:12
Tue Nov 17 2009,7:30p,Oklahoma City Thunder,100,Miami Heat,87,Box Score,,Box Score,,"14,443",2:23
Tue Nov 17 2009,7:30p,Indiana Pacers,91,New Jersey Nets,83,Box Score,,Box Score,,"11,332",2:13
Tue Nov 17 2009,8:00p,Los Angeles Clippers,102,New Orleans Hornets,110,Box Score,,Box Score,,"13,116",2:21
Tue Nov 17 2009,8:30p,Phoenix Suns,111,Houston Rockets,105,Box Score,,Box Score,,"16,396",2:17
Tue Nov 17 2009,9:00p,Toronto Raptors,112,Denver Nuggets,130,Box Score,,Box Score,,"16,446",2:20
Tue Nov 17 2009,10:00p,Chicago Bulls,101,Sacramento Kings,87,Box Score,,Box Score,,"12,634",2:07
Tue Nov 17 2009,10:30p,Detroit Pistons,93,Los Angeles Lakers,106,Box Score,,Box Score,,"18,997",2:15
Wed Nov 18 2009,7:00p,Miami Heat,90,Atlanta Hawks,105,Box Score,,Box Score,,"18,729",2:19
Wed Nov 18 2009,7:00p,New York Knicks,110,Indiana Pacers,103,Box Score,,Box Score,,"12,258",2:28
Wed Nov 18 2009,7:00p,Oklahoma City Thunder,94,Orlando Magic,108,Box Score,,Box Score,,"17,461",2:08
Wed Nov 18 2009,7:00p,Charlotte Bobcats,84,Philadelphia 76ers,86,Box Score,,Box Score,,"11,585",2:22
Wed Nov 18 2009,7:00p,Cleveland Cavaliers,91,Washington Wizards,108,Box Score,,Box Score,,"20,173",2:30
Wed Nov 18 2009,7:30p,Golden State Warriors,95,Boston Celtics,109,Box Score,,Box Score,,"18,624",2:18
Wed Nov 18 2009,8:00p,Los Angeles Clippers,91,Memphis Grizzlies,106,Box Score,,Box Score,,"10,012",2:13
Wed Nov 18 2009,8:00p,New Jersey Nets,85,Milwaukee Bucks,99,Box Score,,Box Score,,"13,479",2:07
Wed Nov 18 2009,8:00p,Houston Rockets,97,Minnesota Timberwolves,84,Box Score,,Box Score,,"11,137",2:05
Wed Nov 18 2009,9:00p,Toronto Raptors,91,Utah Jazz,104,Box Score,,Box Score,,"17,879",2:09
Wed Nov 18 2009,9:30p,San Antonio Spurs,94,Dallas Mavericks,99,Box Score,,Box Score,OT,"20,110",2:49
Wed Nov 18 2009,10:00p,Detroit Pistons,81,Portland Trail Blazers,87,Box Score,,Box Score,,"20,391",2:21
Thu Nov 19 2009,8:00p,Phoenix Suns,103,New Orleans Hornets,110,Box Score,,Box Score,,"14,520",2:30
Thu Nov 19 2009,8:30p,Utah Jazz,90,San Antonio Spurs,83,Box Score,,Box Score,,"17,519",2:13
Thu Nov 19 2009,10:30p,Chicago Bulls,93,Los Angeles Lakers,108,Box Score,,Box Score,,"18,997",2:19
Fri Nov 20 2009,7:00p,Cleveland Cavaliers,105,Indiana Pacers,95,Box Score,,Box Score,,"18,165",2:18
Fri Nov 20 2009,7:00p,Memphis Grizzlies,102,Philadelphia 76ers,97,Box Score,,Box Score,,"14,269",2:20
Fri Nov 20 2009,7:00p,Miami Heat,113,Toronto Raptors,120,Box Score,,Box Score,,"19,800",2:33
Fri Nov 20 2009,7:30p,Houston Rockets,103,Atlanta Hawks,105,Box Score,,Box Score,,"16,674",2:25
Fri Nov 20 2009,8:00p,Orlando Magic,83,Boston Celtics,78,Box Score,,Box Score,,"18,624",2:34
Fri Nov 20 2009,8:00p,Washington Wizards,108,Oklahoma City Thunder,127,Box Score,,Box Score,,"18,203",2:18
Fri Nov 20 2009,8:30p,Sacramento Kings,102,Dallas Mavericks,104,Box Score,,Box Score,,"19,871",2:13
Fri Nov 20 2009,8:30p,Charlotte Bobcats,88,Milwaukee Bucks,95,Box Score,,Box Score,,"15,578",2:20
Fri Nov 20 2009,10:30p,Portland Trail Blazers,94,Golden State Warriors,108,Box Score,,Box Score,,"18,630",2:19
Fri Nov 20 2009,10:30p,Denver Nuggets,99,Los Angeles Clippers,106,Box Score,,Box Score,,"18,155",2:42
Sat Nov 21 2009,1:00p,New York Knicks,98,New Jersey Nets,91,Box Score,,Box Score,,"14,050",2:13
Sat Nov 21 2009,7:30p,Philadelphia 76ers,91,Cleveland Cavaliers,97,Box Score,,Box Score,,"20,562",2:15
Sat Nov 21 2009,8:00p,Milwaukee Bucks,103,Memphis Grizzlies,98,Box Score,,Box Score,,"11,209",2:20
Sat Nov 21 2009,8:00p,Atlanta Hawks,88,New Orleans Hornets,96,Box Score,,Box Score,,"15,933",2:12
Sat Nov 21 2009,8:30p,Sacramento Kings,106,Houston Rockets,113,Box Score,,Box Score,,"16,202",2:16
Sat Nov 21 2009,8:30p,Washington Wizards,84,San Antonio Spurs,106,Box Score,,Box Score,,"16,888",2:07
Sat Nov 21 2009,9:00p,Chicago Bulls,93,Denver Nuggets,112,Box Score,,Box Score,,"19,359",2:16
Sat Nov 21 2009,9:00p,Detroit Pistons,97,Utah Jazz,100,Box Score,,Box Score,OT,"18,355",2:37
Sat Nov 21 2009,10:00p,Minnesota Timberwolves,78,Portland Trail Blazers,106,Box Score,,Box Score,,"20,453",2:15
Sun Nov 22 2009,12:30p,Orlando Magic,104,Toronto Raptors,96,Box Score,,Box Score,,"17,233",2:18
Sun Nov 22 2009,1:00p,Boston Celtics,107,New York Knicks,105,Box Score,,Box Score,OT,"19,763",2:49
Sun Nov 22 2009,5:00p,Indiana Pacers,88,Charlotte Bobcats,104,Box Score,,Box Score,,"14,730",2:12
Sun Nov 22 2009,6:00p,New Orleans Hornets,101,Miami Heat,102,Box Score,,Box Score,,"16,500",2:25
Sun Nov 22 2009,8:00p,Detroit Pistons,91,Phoenix Suns,117,Box Score,,Box Score,,"18,422",2:12
Sun Nov 22 2009,9:30p,Oklahoma City Thunder,85,Los Angeles Lakers,101,Box Score,,Box Score,,"18,997",2:09
Mon Nov 23 2009,8:00p,Sacramento Kings,105,Memphis Grizzlies,116,Box Score,,Box Score,,"10,109",2:21
Mon Nov 23 2009,8:30p,Milwaukee Bucks,98,San Antonio Spurs,112,Box Score,,Box Score,,"17,677",2:03
Mon Nov 23 2009,10:00p,Chicago Bulls,98,Portland Trail Blazers,122,Box Score,,Box Score,,"20,383",2:13
Mon Nov 23 2009,10:30p,Minnesota Timberwolves,87,Los Angeles Clippers,91,Box Score,,Box Score,,"13,815",2:19
Tue Nov 24 2009,7:00p,Indiana Pacers,112,Toronto Raptors,123,Box Score,,Box Score,,"17,136",2:12
Tue Nov 24 2009,7:00p,Philadelphia 76ers,107,Washington Wizards,108,Box Score,,Box Score,,"14,485",2:09
Tue Nov 24 2009,8:30p,Golden State Warriors,111,Dallas Mavericks,103,Box Score,,Box Score,,"20,008",2:16
Tue Nov 24 2009,9:00p,New Jersey Nets,87,Denver Nuggets,101,Box Score,,Box Score,,"16,307",2:21
Tue Nov 24 2009,9:00p,Oklahoma City Thunder,104,Utah Jazz,94,Box Score,,Box Score,,"17,937",2:12
Tue Nov 24 2009,10:30p,New York Knicks,90,Los Angeles Lakers,100,Box Score,,Box Score,,"18,997",2:06
Wed Nov 25 2009,7:00p,Toronto Raptors,81,Charlotte Bobcats,116,Box Score,,Box Score,,"13,689",2:12
Wed Nov 25 2009,7:00p,Los Angeles Clippers,73,Indiana Pacers,86,Box Score,,Box Score,,"12,356",2:13
Wed Nov 25 2009,7:30p,Philadelphia 76ers,110,Boston Celtics,113,Box Score,,Box Score,,"18,624",2:33
Wed Nov 25 2009,7:30p,Miami Heat,99,Orlando Magic,98,Box Score,,Box Score,,"17,461",2:48
Wed Nov 25 2009,8:00p,Cleveland Cavaliers,98,Detroit Pistons,88,Box Score,,Box Score,,"22,076",2:26
Wed Nov 25 2009,8:00p,Denver Nuggets,124,Minnesota Timberwolves,111,Box Score,,Box Score,,"13,101",2:18
Wed Nov 25 2009,8:00p,Milwaukee Bucks,99,New Orleans Hornets,102,Box Score,,Box Score,OT,"14,315",2:37
Wed Nov 25 2009,8:30p,Dallas Mavericks,130,Houston Rockets,99,Box Score,,Box Score,,"18,157",2:07
Wed Nov 25 2009,8:30p,Golden State Warriors,104,San Antonio Spurs,118,Box Score,,Box Score,,"17,606",2:18
Wed Nov 25 2009,9:00p,Memphis Grizzlies,111,Phoenix Suns,126,Box Score,,Box Score,,"18,284",2:10
Wed Nov 25 2009,10:00p,New Jersey Nets,83,Portland Trail Blazers,93,Box Score,,Box Score,,"20,322",2:09
Wed Nov 25 2009,10:00p,New York Knicks,97,Sacramento Kings,111,Box Score,,Box Score,,"11,375",2:06
Thu Nov 26 2009,8:00p,Orlando Magic,93,Atlanta Hawks,76,Box Score,,Box Score,,"19,193",2:24
Thu Nov 26 2009,10:30p,Chicago Bulls,86,Utah Jazz,105,Box Score,,Box Score,,"18,045",2:23
Fri Nov 27 2009,7:00p,Cleveland Cavaliers,87,Charlotte Bobcats,94,Box Score,,Box Score,,"19,168",2:20
Fri Nov 27 2009,7:00p,Washington Wizards,94,Miami Heat,84,Box Score,,Box Score,,"17,684",2:21
Fri Nov 27 2009,7:30p,Toronto Raptors,103,Boston Celtics,116,Box Score,,Box Score,,"18,624",2:11
Fri Nov 27 2009,7:30p,Atlanta Hawks,100,Philadelphia 76ers,86,Box Score,,Box Score,,"12,984",2:03
Fri Nov 27 2009,8:00p,Los Angeles Clippers,104,Detroit Pistons,96,Box Score,,Box Score,,"18,954",2:27
