Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Fri Oct 29 2010,8:30p,Memphis Grizzlies,91,Dallas Mavericks,90,Box Score,,Box Score,,"20,060",2:28
Fri Oct 29 2010,10:30p,Los Angeles Clippers,91,Golden State Warriors,109,Box Score,,Box Score,,"17,408",2:18
Fri Oct 29 2010,10:30p,Los Angeles Lakers,114,Phoenix Suns,106,Box Score,,Box Score,,"18,422",2:17
Sat Oct 30 2010,7:00p,Washington Wizards,95,Atlanta Hawks,99,Box Score,,Box Score,,"18,729",2:19
Sat Oct 30 2010,7:30p,Portland Trail Blazers,100,New York Knicks,95,Box Score,,Box Score,,"19,763",2:34
Sat Oct 30 2010,7:30p,Sacramento Kings,107,Cleveland Cavaliers,104,Box Score,,Box Score,,"20,562",2:16
Sat Oct 30 2010,8:00p,Philadelphia 76ers,86,Indiana Pacers,99,Box Score,,Box Score,,"18,165",2:10
Sat Oct 30 2010,8:00p,Minnesota Timberwolves,89,Memphis Grizzlies,109,Box Score,,Box Score,,"12,753",2:19
Sat Oct 30 2010,8:00p,Detroit Pistons,91,Chicago Bulls,101,Box Score,,Box Score,,"21,038",2:30
Sat Oct 30 2010,8:30p,Denver Nuggets,107,Houston Rockets,94,Box Score,,Box Score,,"18,161",2:21
Sat Oct 30 2010,8:30p,Charlotte Bobcats,88,Milwaukee Bucks,98,Box Score,,Box Score,,"16,519",2:18
Sat Oct 30 2010,8:30p,New Orleans Hornets,99,San Antonio Spurs,90,Box Score,,Box Score,,"18,581",2:11
Sun Oct 31 2010,1:00p,Miami Heat,101,New Jersey Nets,78,Box Score,,Box Score,,"17,086",2:14
Sun Oct 31 2010,3:30p,Dallas Mavericks,99,Los Angeles Clippers,83,Box Score,,Box Score,,"13,718",2:22
Sun Oct 31 2010,7:00p,Utah Jazz,120,Oklahoma City Thunder,99,Box Score,,Box Score,,"18,203",2:20
Sun Oct 31 2010,9:30p,Golden State Warriors,83,Los Angeles Lakers,107,Box Score,,Box Score,,"18,997",2:13
Mon Nov 01 2010,8:00p,Portland Trail Blazers,98,Chicago Bulls,110,Box Score,,Box Score,,"21,057",2:25
Mon Nov 01 2010,10:00p,Toronto Raptors,108,Sacramento Kings,111,Box Score,,Box Score,,"17,317",2:24
Mon Nov 01 2010,10:30p,San Antonio Spurs,97,Los Angeles Clippers,88,Box Score,,Box Score,,"14,964",2:14
Tue Nov 02 2010,7:00p,Atlanta Hawks,100,Cleveland Cavaliers,88,Box Score,,Box Score,,"20,562",2:16
Tue Nov 02 2010,7:00p,Philadelphia 76ers,115,Washington Wizards,116,Box Score,,Box Score,OT,"17,803",2:51
Tue Nov 02 2010,7:30p,Boston Celtics,109,Detroit Pistons,86,Box Score,,Box Score,,"15,313",2:12
Tue Nov 02 2010,7:30p,Minnesota Timberwolves,97,Miami Heat,129,Box Score,,Box Score,,"19,600",2:22
Tue Nov 02 2010,8:00p,Portland Trail Blazers,90,Milwaukee Bucks,76,Box Score,,Box Score,,"13,087",2:07
Tue Nov 02 2010,10:30p,Memphis Grizzlies,105,Los Angeles Lakers,124,Box Score,,Box Score,,"18,997",2:16
Wed Nov 03 2010,7:00p,Detroit Pistons,85,Atlanta Hawks,94,Box Score,,Box Score,,"13,003",2:13
Wed Nov 03 2010,7:00p,Charlotte Bobcats,85,New Jersey Nets,83,Box Score,,Box Score,,"11,778",2:23
Wed Nov 03 2010,7:00p,Minnesota Timberwolves,86,Orlando Magic,128,Box Score,,Box Score,,"18,846",2:20
Wed Nov 03 2010,7:00p,Indiana Pacers,75,Philadelphia 76ers,101,Box Score,,Box Score,,"12,277",2:05
Wed Nov 03 2010,8:00p,Milwaukee Bucks,102,Boston Celtics,105,Box Score,,Box Score,OT,"18,624",2:58
Wed Nov 03 2010,8:30p,New Orleans Hornets,107,Houston Rockets,99,Box Score,,Box Score,,"13,484",2:20
Wed Nov 03 2010,9:00p,Dallas Mavericks,102,Denver Nuggets,101,Box Score,,Box Score,,"14,159",2:14
Wed Nov 03 2010,9:00p,Toronto Raptors,108,Utah Jazz,125,Box Score,,Box Score,,"17,802",2:20
Wed Nov 03 2010,10:00p,San Antonio Spurs,112,Phoenix Suns,110,Box Score,,Box Score,,"17,060",2:20
Wed Nov 03 2010,10:30p,Memphis Grizzlies,109,Golden State Warriors,115,Box Score,,Box Score,,"16,607",2:30
Wed Nov 03 2010,10:30p,Oklahoma City Thunder,92,Los Angeles Clippers,107,Box Score,,Box Score,,"18,414",2:16
Wed Nov 03 2010,10:30p,Los Angeles Lakers,112,Sacramento Kings,100,Box Score,,Box Score,,"16,113",2:32
Thu Nov 04 2010,8:00p,New York Knicks,120,Chicago Bulls,112,Box Score,,Box Score,,"21,203",2:32
Thu Nov 04 2010,10:30p,Oklahoma City Thunder,107,Portland Trail Blazers,106,Box Score,,Box Score,OT,"20,611",2:48
Fri Nov 05 2010,7:00p,Milwaukee Bucks,94,Indiana Pacers,90,Box Score,,Box Score,,"14,115",2:26
Fri Nov 05 2010,7:00p,New Jersey Nets,90,Orlando Magic,105,Box Score,,Box Score,,"18,846",2:15
Fri Nov 05 2010,7:00p,Cleveland Cavaliers,123,Philadelphia 76ers,116,Box Score,,Box Score,,"10,589",2:28
Fri Nov 05 2010,7:30p,Charlotte Bobcats,90,Detroit Pistons,97,Box Score,,Box Score,,"13,291",2:17
Fri Nov 05 2010,7:30p,Washington Wizards,91,New York Knicks,112,Box Score,,Box Score,,"19,763",2:11
Fri Nov 05 2010,8:00p,Chicago Bulls,105,Boston Celtics,110,Box Score,,Box Score,OT,"18,624",2:48
Fri Nov 05 2010,8:00p,Atlanta Hawks,113,Minnesota Timberwolves,103,Box Score,,Box Score,,"17,222",2:10
Fri Nov 05 2010,8:00p,Miami Heat,93,New Orleans Hornets,96,Box Score,,Box Score,,"17,988",2:23
Fri Nov 05 2010,10:00p,Memphis Grizzlies,118,Phoenix Suns,123,Box Score,,Box Score,2OT,"16,470",3:22
Fri Nov 05 2010,10:30p,Los Angeles Clippers,104,Denver Nuggets,111,Box Score,,Box Score,,"15,559",2:22
Fri Nov 05 2010,10:30p,Utah Jazz,78,Golden State Warriors,85,Box Score,,Box Score,,"17,902",2:19
Fri Nov 05 2010,10:30p,Toronto Raptors,103,Los Angeles Lakers,108,Box Score,,Box Score,,"18,997",2:17
Sat Nov 06 2010,7:00p,Orlando Magic,91,Charlotte Bobcats,88,Box Score,,Box Score,,"18,136",2:11
Sat Nov 06 2010,7:00p,Cleveland Cavaliers,107,Washington Wizards,102,Box Score,,Box Score,,"14,442",2:16
Sat Nov 06 2010,7:30p,New Jersey Nets,89,Miami Heat,101,Box Score,,Box Score,,"19,600",2:11
Sat Nov 06 2010,8:30p,New Orleans Hornets,87,Milwaukee Bucks,81,Box Score,,Box Score,,"16,731",2:13
Sat Nov 06 2010,8:30p,Houston Rockets,121,San Antonio Spurs,124,Box Score,,Box Score,OT,"17,740",2:30
Sat Nov 06 2010,9:00p,Denver Nuggets,103,Dallas Mavericks,92,Box Score,,Box Score,,"19,948",2:09
Sat Nov 06 2010,9:00p,Los Angeles Clippers,107,Utah Jazz,109,Box Score,,Box Score,2OT,"19,911",3:06
Sat Nov 06 2010,10:00p,Toronto Raptors,84,Portland Trail Blazers,97,Box Score,,Box Score,,"20,363",2:23
Sat Nov 06 2010,10:00p,Memphis Grizzlies,100,Sacramento Kings,91,Box Score,,Box Score,,"14,085",2:23
Sun Nov 07 2010,12:00p,Philadelphia 76ers,106,New York Knicks,96,Box Score,,Box Score,,"18,735",2:21
Sun Nov 07 2010,5:00p,Phoenix Suns,118,Atlanta Hawks,114,Box Score,,Box Score,,"13,395",2:20
Sun Nov 07 2010,6:00p,Golden State Warriors,97,Detroit Pistons,102,Box Score,,Box Score,,"12,813",2:23
Sun Nov 07 2010,7:00p,Minnesota Timberwolves,94,Houston Rockets,120,Box Score,,Box Score,,"15,058",2:21
Sun Nov 07 2010,7:00p,Boston Celtics,92,Oklahoma City Thunder,83,Box Score,,Box Score,,"18,203",2:10
Sun Nov 07 2010,9:30p,Portland Trail Blazers,96,Los Angeles Lakers,121,Box Score,,Box Score,,"18,997",2:12
Mon Nov 08 2010,7:00p,San Antonio Spurs,95,Charlotte Bobcats,91,Box Score,,Box Score,,"14,152",2:15
Mon Nov 08 2010,7:00p,Atlanta Hawks,89,Orlando Magic,93,Box Score,,Box Score,,"18,846",2:13
Mon Nov 08 2010,7:00p,Golden State Warriors,109,Toronto Raptors,102,Box Score,,Box Score,,"14,127",2:23
Mon Nov 08 2010,8:00p,Denver Nuggets,92,Chicago Bulls,94,Box Score,,Box Score,,"21,355",2:27
Mon Nov 08 2010,8:00p,Phoenix Suns,99,Memphis Grizzlies,109,Box Score,,Box Score,,"10,786",2:17
Mon Nov 08 2010,8:30p,Boston Celtics,87,Dallas Mavericks,89,Box Score,,Box Score,,"20,194",2:10
Tue Nov 09 2010,7:00p,Denver Nuggets,113,Indiana Pacers,144,Box Score,,Box Score,,"11,122",2:07
Tue Nov 09 2010,7:00p,Cleveland Cavaliers,93,New Jersey Nets,91,Box Score,,Box Score,,"10,188",2:10
Tue Nov 09 2010,7:30p,Utah Jazz,116,Miami Heat,114,Box Score,,Box Score,OT,"19,600",2:40
Tue Nov 09 2010,8:00p,New York Knicks,80,Milwaukee Bucks,107,Box Score,,Box Score,,"13,286",2:16
Tue Nov 09 2010,8:00p,Los Angeles Clippers,82,New Orleans Hornets,101,Box Score,,Box Score,,"12,479",2:15
Tue Nov 09 2010,10:00p,Detroit Pistons,78,Portland Trail Blazers,100,Box Score,,Box Score,,"20,556",2:07
Tue Nov 09 2010,10:30p,Minnesota Timberwolves,94,Los Angeles Lakers,99,Box Score,,Box Score,,"18,997",2:17
Wed Nov 10 2010,7:00p,Milwaukee Bucks,108,Atlanta Hawks,91,Box Score,,Box Score,,"11,211",2:03
Wed Nov 10 2010,7:00p,Utah Jazz,104,Orlando Magic,94,Box Score,,Box Score,,"18,846",2:33
Wed Nov 10 2010,7:00p,Charlotte Bobcats,101,Toronto Raptors,96,Box Score,,Box Score,,"14,309",2:20
Wed Nov 10 2010,7:00p,Houston Rockets,91,Washington Wizards,98,Box Score,,Box Score,,"13,665",2:16
Wed Nov 10 2010,7:30p,New Jersey Nets,95,Cleveland Cavaliers,87,Box Score,,Box Score,,"20,562",2:21
Wed Nov 10 2010,7:30p,Golden State Warriors,122,New York Knicks,117,Box Score,,Box Score,,"19,763",2:40
Wed Nov 10 2010,8:00p,Dallas Mavericks,106,Memphis Grizzlies,91,Box Score,,Box Score,,"10,767",2:04
Wed Nov 10 2010,8:00p,Philadelphia 76ers,103,Oklahoma City Thunder,109,Box Score,,Box Score,,"18,203",2:31
Wed Nov 10 2010,9:30p,Los Angeles Clippers,95,San Antonio Spurs,107,Box Score,,Box Score,,"17,309",2:31
Wed Nov 10 2010,10:00p,Minnesota Timberwolves,98,Sacramento Kings,89,Box Score,,Box Score,,"12,433",2:28
Thu Nov 11 2010,8:00p,Golden State Warriors,90,Chicago Bulls,120,Box Score,,Box Score,,"21,140",2:04
Thu Nov 11 2010,8:00p,Boston Celtics,112,Miami Heat,107,Box Score,,Box Score,,"19,650",2:46
Thu Nov 11 2010,10:30p,Los Angeles Lakers,112,Denver Nuggets,118,Box Score,,Box Score,,"19,155",2:28
Fri Nov 12 2010,7:00p,Utah Jazz,90,Atlanta Hawks,86,Box Score,,Box Score,,"17,069",2:27
Fri Nov 12 2010,7:00p,Houston Rockets,102,Indiana Pacers,99,Box Score,,Box Score,,"14,414",2:13
Fri Nov 12 2010,7:00p,Toronto Raptors,110,Orlando Magic,106,Box Score,,Box Score,,"18,846",2:40
Fri Nov 12 2010,7:00p,Charlotte Bobcats,93,Washington Wizards,85,Box Score,,Box Score,,"14,855",2:12
Fri Nov 12 2010,8:00p,New York Knicks,103,Minnesota Timberwolves,112,Box Score,,Box Score,,"15,232",2:18
Fri Nov 12 2010,8:30p,Philadelphia 76ers,90,Dallas Mavericks,99,Box Score,,Box Score,,"19,989",2:17
Fri Nov 12 2010,9:00p,Sacramento Kings,89,Phoenix Suns,103,Box Score,,Box Score,,"18,029",2:04
Fri Nov 12 2010,9:30p,Portland Trail Blazers,108,Oklahoma City Thunder,110,Box Score,,Box Score,,"18,203",2:34
Fri Nov 12 2010,10:30p,Detroit Pistons,113,Los Angeles Clippers,107,Box Score,,Box Score,OT,"16,960",2:50
Sat Nov 13 2010,7:00p,Utah Jazz,96,Charlotte Bobcats,95,Box Score,,Box Score,,"15,486",2:12
Sat Nov 13 2010,7:00p,Orlando Magic,91,New Jersey Nets,90,Box Score,,Box Score,,"15,086",2:20
Sat Nov 13 2010,7:30p,Indiana Pacers,99,Cleveland Cavaliers,85,Box Score,,Box Score,,"20,562",2:06
Sat Nov 13 2010,7:30p,Toronto Raptors,100,Miami Heat,109,Box Score,,Box Score,,"19,600",2:21
Sat Nov 13 2010,8:00p,Washington Wizards,96,Chicago Bulls,103,Box Score,,Box Score,,"21,610",2:21
Sat Nov 13 2010,8:00p,Boston Celtics,116,Memphis Grizzlies,110,Box Score,,Box Score,OT,"18,119",2:45
Sat Nov 13 2010,8:00p,Portland Trail Blazers,87,New Orleans Hornets,107,Box Score,,Box Score,,"14,706",2:15
Sat Nov 13 2010,8:30p,Golden State Warriors,72,Milwaukee Bucks,79,Box Score,,Box Score,,"17,049",2:05
Sat Nov 13 2010,8:30p,Philadelphia 76ers,93,San Antonio Spurs,116,Box Score,,Box Score,,"17,627",2:09
Sun Nov 14 2010,2:00p,Minnesota Timberwolves,105,Atlanta Hawks,111,Box Score,,Box Score,,"12,027",2:29
Sun Nov 14 2010,6:00p,Detroit Pistons,100,Sacramento Kings,94,Box Score,,Box Score,,"12,377",2:11
Sun Nov 14 2010,7:00p,San Antonio Spurs,117,Oklahoma City Thunder,104,Box Score,,Box Score,,"18,203",2:18
Sun Nov 14 2010,7:30p,Houston Rockets,104,New York Knicks,96,Box Score,,Box Score,,"19,763",2:17
Sun Nov 14 2010,9:30p,Phoenix Suns,121,Los Angeles Lakers,116,Box Score,,Box Score,,"18,997",2:17
Mon Nov 15 2010,7:00p,Minnesota Timberwolves,110,Charlotte Bobcats,113,Box Score,,Box Score,,"11,211",2:33
Mon Nov 15 2010,7:00p,Memphis Grizzlies,72,Orlando Magic,89,Box Score,,Box Score,,"18,846",2:19
Mon Nov 15 2010,8:30p,New Orleans Hornets,95,Dallas Mavericks,98,Box Score,,Box Score,,"19,712",2:19
Mon Nov 15 2010,9:00p,Denver Nuggets,94,Phoenix Suns,100,Box Score,,Box Score,,"17,744",2:17
Mon Nov 15 2010,9:00p,Oklahoma City Thunder,115,Utah Jazz,108,Box Score,,Box Score,,"19,911",2:15
Mon Nov 15 2010,10:30p,Detroit Pistons,97,Golden State Warriors,101,Box Score,,Box Score,,"19,123",2:27
Mon Nov 15 2010,10:30p,New Jersey Nets,110,Los Angeles Clippers,96,Box Score,,Box Score,,"14,516",2:35
Tue Nov 16 2010,7:00p,Philadelphia 76ers,93,Cleveland Cavaliers,101,Box Score,,Box Score,,"20,562",2:08
Tue Nov 16 2010,7:00p,Atlanta Hawks,102,Indiana Pacers,92,Box Score,,Box Score,,"11,133",2:16
Tue Nov 16 2010,7:00p,Toronto Raptors,94,Washington Wizards,109,Box Score,,Box Score,,"11,513",2:10
Tue Nov 16 2010,8:00p,Portland Trail Blazers,100,Memphis Grizzlies,99,Box Score,,Box Score,,"10,827",2:21
Tue Nov 16 2010,8:00p,Los Angeles Lakers,118,Milwaukee Bucks,107,Box Score,,Box Score,,"18,059",2:12
Tue Nov 16 2010,8:30p,Chicago Bulls,95,Houston Rockets,92,Box Score,,Box Score,,"18,158",2:25
Tue Nov 16 2010,9:00p,New York Knicks,118,Denver Nuggets,120,Box Score,,Box Score,,"15,190",2:30
Wed Nov 17 2010,7:00p,Phoenix Suns,96,Miami Heat,123,Box Score,,Box Score,,"19,600",2:30
Wed Nov 17 2010,7:00p,Toronto Raptors,94,Philadelphia 76ers,86,Box Score,,Box Score,,"12,164",2:19
Wed Nov 17 2010,7:30p,Washington Wizards,83,Boston Celtics,114,Box Score,,Box Score,,"18,624",2:08
Wed Nov 17 2010,7:30p,Los Angeles Lakers,103,Detroit Pistons,90,Box Score,,Box Score,,"20,284",2:10
Wed Nov 17 2010,8:00p,Los Angeles Clippers,111,Minnesota Timberwolves,113,Box Score,,Box Score,,"12,909",2:22
Wed Nov 17 2010,8:00p,Dallas Mavericks,97,New Orleans Hornets,99,Box Score,,Box Score,,"13,828",2:20
Wed Nov 17 2010,8:00p,Houston Rockets,99,Oklahoma City Thunder,116,Box Score,,Box Score,,"17,509",2:11
Wed Nov 17 2010,9:00p,New Jersey Nets,88,Utah Jazz,98,Box Score,,Box Score,,"19,314",2:20
Wed Nov 17 2010,9:30p,Chicago Bulls,94,San Antonio Spurs,103,Box Score,,Box Score,,"18,581",2:28
Wed Nov 17 2010,10:00p,New York Knicks,113,Sacramento Kings,106,Box Score,,Box Score,,"12,817",2:28
Thu Nov 18 2010,7:00p,Los Angeles Clippers,80,Indiana Pacers,107,Box Score,,Box Score,,"12,459",2:16
Thu Nov 18 2010,8:00p,Phoenix Suns,89,Orlando Magic,105,Box Score,,Box Score,,"18,846",2:25
Thu Nov 18 2010,10:30p,Denver Nuggets,83,Portland Trail Blazers,86,Box Score,,Box Score,,"20,532",2:26
Fri Nov 19 2010,7:00p,Oklahoma City Thunder,89,Boston Celtics,84,Box Score,,Box Score,,"18,624",2:38
Fri Nov 19 2010,7:00p,Milwaukee Bucks,79,Philadelphia 76ers,90,Box Score,,Box Score,,"14,557",2:15
Fri Nov 19 2010,7:00p,Houston Rockets,96,Toronto Raptors,106,Box Score,,Box Score,,"17,369",2:22
Fri Nov 19 2010,7:00p,Memphis Grizzlies,86,Washington Wizards,89,Box Score,,Box Score,,"13,504",2:24
Fri Nov 19 2010,7:30p,Charlotte Bobcats,87,Miami Heat,95,Box Score,,Box Score,,"19,600",2:14
Fri Nov 19 2010,8:00p,Los Angeles Lakers,112,Minnesota Timberwolves,95,Box Score,,Box Score,,"19,356",2:12
Fri Nov 19 2010,8:00p,Cleveland Cavaliers,101,New Orleans Hornets,108,Box Score,,Box Score,,"14,755",2:25
Fri Nov 19 2010,9:00p,San Antonio Spurs,94,Utah Jazz,82,Box Score,,Box Score,,"19,332",2:12
Fri Nov 19 2010,9:30p,Chicago Bulls,88,Dallas Mavericks,83,Box Score,,Box Score,,"20,133",2:39
Fri Nov 19 2010,10:00p,New Jersey Nets,81,Sacramento Kings,86,Box Score,,Box Score,,"11,766",2:18
Fri Nov 19 2010,10:30p,New York Knicks,125,Golden State Warriors,119,Box Score,,Box Score,,"19,808",2:13
Sat Nov 20 2010,7:00p,Phoenix Suns,105,Charlotte Bobcats,123,Box Score,,Box Score,,"16,428",2:17
Sat Nov 20 2010,7:00p,Orlando Magic,90,Indiana Pacers,86,Box Score,,Box Score,,"14,583",2:21
Sat Nov 20 2010,8:00p,Dallas Mavericks,98,Atlanta Hawks,93,Box Score,,Box Score,,"14,143",2:09
Sat Nov 20 2010,8:00p,Miami Heat,95,Memphis Grizzlies,97,Box Score,,Box Score,,"18,119",2:16
Sat Nov 20 2010,8:30p,Oklahoma City Thunder,82,Milwaukee Bucks,81,Box Score,,Box Score,,"16,975",2:21
Sat Nov 20 2010,8:30p,Cleveland Cavaliers,92,San Antonio Spurs,116,Box Score,,Box Score,,"16,982",2:02
Sat Nov 20 2010,9:00p,New Jersey Nets,103,Denver Nuggets,107,Box Score,,Box Score,,"16,396",2:18
Sat Nov 20 2010,10:00p,Utah Jazz,103,Portland Trail Blazers,94,Box Score,,Box Score,,"20,533",2:16
Sat Nov 20 2010,10:30p,New York Knicks,124,Los Angeles Clippers,115,Box Score,,Box Score,,"18,325",2:26
Sun Nov 21 2010,1:00p,Boston Celtics,101,Toronto Raptors,102,Box Score,,Box Score,,"17,707",2:33
Sun Nov 21 2010,6:00p,Washington Wizards,110,Detroit Pistons,115,Box Score,,Box Score,OT,"13,241",2:40
Sun Nov 21 2010,6:00p,New Orleans Hornets,75,Sacramento Kings,71,Box Score,,Box Score,,"12,003",2:13
Sun Nov 21 2010,9:30p,Golden State Warriors,89,Los Angeles Lakers,117,Box Score,,Box Score,,"18,997",2:17
Mon Nov 22 2010,7:00p,Boston Celtics,99,Atlanta Hawks,76,Box Score,,Box Score,,"14,476",2:09
Mon Nov 22 2010,7:30p,Indiana Pacers,93,Miami Heat,77,Box Score,,Box Score,,"19,600",2:21
Mon Nov 22 2010,8:00p,Minnesota Timberwolves,107,Oklahoma City Thunder,117,Box Score,,Box Score,,"17,653",2:27
Mon Nov 22 2010,8:30p,Phoenix Suns,123,Houston Rockets,116,Box Score,,Box Score,,"15,080",2:19
Mon Nov 22 2010,8:30p,Orlando Magic,97,San Antonio Spurs,106,Box Score,,Box Score,,"17,627",2:18
Mon Nov 22 2010,9:00p,Sacramento Kings,83,Utah Jazz,94,Box Score,,Box Score,,"18,698",2:14
Mon Nov 22 2010,10:30p,Denver Nuggets,106,Golden State Warriors,89,Box Score,,Box Score,,"18,023",2:09
Mon Nov 22 2010,10:30p,New Orleans Hornets,95,Los Angeles Clippers,99,Box Score,,Box Score,,"17,787",2:36
Tue Nov 23 2010,7:00p,Cleveland Cavaliers,89,Indiana Pacers,100,Box Score,,Box Score,,"12,629",2:06
Tue Nov 23 2010,7:00p,Atlanta Hawks,101,New Jersey Nets,107,Box Score,,Box Score,OT,"13,010",2:30
Tue Nov 23 2010,7:00p,Philadelphia 76ers,114,Washington Wizards,116,Box Score,,Box Score,OT,"16,197",2:49
Tue Nov 23 2010,7:30p,Charlotte Bobcats,107,New York Knicks,110,Box Score,,Box Score,,"19,763",2:20
Tue Nov 23 2010,8:30p,Detroit Pistons,84,Dallas Mavericks,88,Box Score,,Box Score,,"19,734",2:17
Tue Nov 23 2010,10:30p,Chicago Bulls,91,Los Angeles Lakers,98,Box Score,,Box Score,,"18,997",2:19
Wed Nov 24 2010,7:00p,New York Knicks,99,Charlotte Bobcats,95,Box Score,,Box Score,,"15,588",2:10
Wed Nov 24 2010,7:00p,Milwaukee Bucks,81,Cleveland Cavaliers,83,Box Score,,Box Score,,"20,562",2:09
Wed Nov 24 2010,7:00p,Philadelphia 76ers,90,Toronto Raptors,106,Box Score,,Box Score,,"15,012",2:09
Wed Nov 24 2010,7:30p,New Jersey Nets,83,Boston Celtics,89,Box Score,,Box Score,,"18,624",2:16
Wed Nov 24 2010,7:30p,Miami Heat,95,Orlando Magic,104,Box Score,,Box Score,,"18,936",2:41
Wed Nov 24 2010,8:00p,Detroit Pistons,84,Memphis Grizzlies,105,Box Score,,Box Score,,"11,283",2:03
Wed Nov 24 2010,8:00p,San Antonio Spurs,113,Minnesota Timberwolves,109,Box Score,,Box Score,OT,"13,117",2:52
Wed Nov 24 2010,8:00p,Dallas Mavericks,111,Oklahoma City Thunder,103,Box Score,,Box Score,,"18,203",2:15
Wed Nov 24 2010,8:30p,Golden State Warriors,101,Houston Rockets,111,Box Score,,Box Score,,"13,847",2:26
Wed Nov 24 2010,9:00p,Chicago Bulls,123,Phoenix Suns,115,Box Score,,Box Score,2OT,"18,422",3:01
Wed Nov 24 2010,9:00p,New Orleans Hornets,87,Utah Jazz,105,Box Score,,Box Score,,"19,237",2:13
Thu Nov 25 2010,8:00p,Washington Wizards,96,Atlanta Hawks,116,Box Score,,Box Score,,"15,042",2:29
Thu Nov 25 2010,10:30p,Sacramento Kings,82,Los Angeles Clippers,100,Box Score,,Box Score,,"11,504",2:31
Fri Nov 26 2010,7:00p,Houston Rockets,89,Charlotte Bobcats,99,Box Score,,Box Score,,"16,473",2:13
Fri Nov 26 2010,7:00p,Cleveland Cavaliers,100,Orlando Magic,111,Box Score,,Box Score,,"18,846",2:22
Fri Nov 26 2010,7:30p,Toronto Raptors,101,Boston Celtics,110,Box Score,,Box Score,,"18,624",2:18
Fri Nov 26 2010,7:30p,Milwaukee Bucks,89,Detroit Pistons,103,Box Score,,Box Score,,"17,133",2:10
Fri Nov 26 2010,7:30p,Philadelphia 76ers,90,Miami Heat,99,Box Score,,Box Score,,"19,800",2:11
Fri Nov 26 2010,8:00p,Oklahoma City Thunder,110,Indiana Pacers,106,Box Score,,Box Score,OT,"17,155",2:45
