Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Sat Oct 21 2017,8:30p,Portland Trail Blazers,110,Milwaukee Bucks,113,Box Score,,Box Score,,"16,211",2:22
Sat Oct 21 2017,9:00p,Sacramento Kings,79,Denver Nuggets,96,Box Score,,Box Score,,"19,520",2:27
Sat Oct 21 2017,9:00p,Oklahoma City Thunder,87,Utah Jazz,96,Box Score,,Box Score,,"18,300",2:06
Sat Oct 21 2017,10:30p,Phoenix Suns,88,Los Angeles Clippers,130,Box Score,,Box Score,,"19,068",2:14
Sun Oct 22 2017,3:30p,Atlanta Hawks,104,Brooklyn Nets,116,Box Score,,Box Score,,"13,917",2:24
Sun Oct 22 2017,7:00p,Minnesota Timberwolves,115,Oklahoma City Thunder,113,Box Score,,Box Score,,"18,203",2:15
Sun Oct 22 2017,9:30p,New Orleans Pelicans,119,Los Angeles Lakers,112,Box Score,,Box Score,,"18,997",2:12
Mon Oct 23 2017,7:00p,Philadelphia 76ers,97,Detroit Pistons,86,Box Score,,Box Score,,"13,709",2:14
Mon Oct 23 2017,7:30p,Atlanta Hawks,93,Miami Heat,104,Box Score,,Box Score,,"19,600",2:13
Mon Oct 23 2017,8:00p,Memphis Grizzlies,98,Houston Rockets,90,Box Score,,Box Score,,"17,129",2:23
Mon Oct 23 2017,8:00p,Charlotte Hornets,94,Milwaukee Bucks,103,Box Score,,Box Score,,"12,887",2:09
Mon Oct 23 2017,8:30p,Golden State Warriors,133,Dallas Mavericks,103,Box Score,,Box Score,,"19,875",2:13
Mon Oct 23 2017,8:30p,Toronto Raptors,97,San Antonio Spurs,101,Box Score,,Box Score,,"18,418",2:22
Mon Oct 23 2017,9:00p,Washington Wizards,109,Denver Nuggets,104,Box Score,,Box Score,,"14,294",2:18
Mon Oct 23 2017,10:00p,Sacramento Kings,115,Phoenix Suns,117,Box Score,,Box Score,,"14,903",2:18
Tue Oct 24 2017,7:00p,Chicago Bulls,112,Cleveland Cavaliers,119,Box Score,,Box Score,,"20,562",2:04
Tue Oct 24 2017,7:00p,Brooklyn Nets,121,Orlando Magic,125,Box Score,,Box Score,,"16,015",3:07
Tue Oct 24 2017,7:30p,New York Knicks,89,Boston Celtics,110,Box Score,,Box Score,,"18,624",2:06
Tue Oct 24 2017,8:00p,Indiana Pacers,130,Minnesota Timberwolves,107,Box Score,,Box Score,,"14,353",2:06
Tue Oct 24 2017,10:00p,New Orleans Pelicans,93,Portland Trail Blazers,103,Box Score,,Box Score,,"19,446",2:15
Tue Oct 24 2017,10:30p,Utah Jazz,84,Los Angeles Clippers,102,Box Score,,Box Score,,"16,607",2:02
Wed Oct 25 2017,7:00p,Denver Nuggets,93,Charlotte Hornets,110,Box Score,,Box Score,,"14,253",2:09
Wed Oct 25 2017,7:00p,Minnesota Timberwolves,101,Detroit Pistons,122,Box Score,,Box Score,,"13,790",2:05
Wed Oct 25 2017,7:00p,Houston Rockets,105,Philadelphia 76ers,104,Box Score,,Box Score,,"20,682",2:09
Wed Oct 25 2017,7:30p,Cleveland Cavaliers,107,Brooklyn Nets,112,Box Score,,Box Score,,"17,732",2:27
Wed Oct 25 2017,8:00p,San Antonio Spurs,117,Miami Heat,100,Box Score,,Box Score,,"19,600",2:16
Wed Oct 25 2017,8:00p,Indiana Pacers,96,Oklahoma City Thunder,114,Box Score,,Box Score,,"18,203",2:18
Wed Oct 25 2017,8:30p,Memphis Grizzlies,94,Dallas Mavericks,103,Box Score,,Box Score,,"19,674",2:15
Wed Oct 25 2017,10:00p,Utah Jazz,88,Phoenix Suns,97,Box Score,,Box Score,,"16,022",2:09
Wed Oct 25 2017,10:30p,Toronto Raptors,112,Golden State Warriors,117,Box Score,,Box Score,,"19,596",2:14
Wed Oct 25 2017,10:30p,Washington Wizards,99,Los Angeles Lakers,102,Box Score,,Box Score,OT,"18,996",2:38
Thu Oct 26 2017,8:00p,Atlanta Hawks,86,Chicago Bulls,91,Box Score,,Box Score,,"21,104",2:06
Thu Oct 26 2017,8:00p,Dallas Mavericks,91,Memphis Grizzlies,96,Box Score,,Box Score,,"15,839",2:16
Thu Oct 26 2017,8:00p,Boston Celtics,96,Milwaukee Bucks,89,Box Score,,Box Score,,"11,046",2:13
Thu Oct 26 2017,10:00p,Los Angeles Clippers,104,Portland Trail Blazers,103,Box Score,,Box Score,,"18,694",2:22
Thu Oct 26 2017,10:30p,New Orleans Pelicans,114,Sacramento Kings,106,Box Score,,Box Score,,"17,583",2:23
Fri Oct 27 2017,7:00p,Houston Rockets,109,Charlotte Hornets,93,Box Score,,Box Score,,"17,339",2:10
Fri Oct 27 2017,7:00p,San Antonio Spurs,87,Orlando Magic,114,Box Score,,Box Score,,"17,337",2:03
Fri Oct 27 2017,7:30p,Denver Nuggets,105,Atlanta Hawks,100,Box Score,,Box Score,,"16,220",2:13
Fri Oct 27 2017,7:30p,Brooklyn Nets,86,New York Knicks,107,Box Score,,Box Score,,"19,812",2:05
Fri Oct 27 2017,8:00p,Oklahoma City Thunder,116,Minnesota Timberwolves,119,Box Score,,Box Score,,"17,620",2:25
Fri Oct 27 2017,10:30p,Washington Wizards,117,Golden State Warriors,120,Box Score,,Box Score,,"19,596",2:24
Fri Oct 27 2017,10:30p,Toronto Raptors,101,Los Angeles Lakers,92,Box Score,,Box Score,,"17,876",2:14
Sat Oct 28 2017,7:00p,Cleveland Cavaliers,101,New Orleans Pelicans,123,Box Score,,Box Score,,"18,539",2:09
Sat Oct 28 2017,8:00p,Oklahoma City Thunder,101,Chicago Bulls,69,Box Score,,Box Score,,"21,706",1:56
Sat Oct 28 2017,8:00p,Houston Rockets,89,Memphis Grizzlies,103,Box Score,,Box Score,,"17,033",2:00
Sat Oct 28 2017,8:00p,Boston Celtics,96,Miami Heat,90,Box Score,,Box Score,,"19,600",2:12
Sat Oct 28 2017,8:30p,Philadelphia 76ers,112,Dallas Mavericks,110,Box Score,,Box Score,,"19,567",2:09
Sat Oct 28 2017,9:00p,Los Angeles Lakers,81,Utah Jazz,96,Box Score,,Box Score,,"18,306",2:12
Sat Oct 28 2017,10:00p,Phoenix Suns,107,Portland Trail Blazers,114,Box Score,,Box Score,,"19,343",2:09
Sat Oct 28 2017,10:30p,Detroit Pistons,95,Los Angeles Clippers,87,Box Score,,Box Score,,"17,247",2:13
Sun Oct 29 2017,3:30p,Milwaukee Bucks,117,Atlanta Hawks,106,Box Score,,Box Score,,"14,014",2:08
Sun Oct 29 2017,4:30p,San Antonio Spurs,94,Indiana Pacers,97,Box Score,,Box Score,,"15,013",2:13
Sun Oct 29 2017,6:00p,Denver Nuggets,124,Brooklyn Nets,111,Box Score,,Box Score,,"14,854",2:09
Sun Oct 29 2017,6:00p,Orlando Magic,113,Charlotte Hornets,120,Box Score,,Box Score,,"15,531",2:11
Sun Oct 29 2017,6:00p,Washington Wizards,110,Sacramento Kings,83,Box Score,,Box Score,,"17,583",1:59
Sun Oct 29 2017,7:00p,New York Knicks,114,Cleveland Cavaliers,95,Box Score,,Box Score,,"20,562",2:14
Sun Oct 29 2017,8:30p,Detroit Pistons,115,Golden State Warriors,107,Box Score,,Box Score,,"19,596",2:09
Mon Oct 30 2017,7:30p,San Antonio Spurs,94,Boston Celtics,108,Box Score,,Box Score,,"18,624",2:07
Mon Oct 30 2017,7:30p,Minnesota Timberwolves,125,Miami Heat,122,Box Score,,Box Score,OT,"19,600",2:44
Mon Oct 30 2017,7:30p,Denver Nuggets,110,New York Knicks,116,Box Score,,Box Score,,"19,812",2:20
Mon Oct 30 2017,8:00p,Philadelphia 76ers,115,Houston Rockets,107,Box Score,,Box Score,,"16,714",2:21
Mon Oct 30 2017,8:00p,Charlotte Hornets,104,Memphis Grizzlies,99,Box Score,,Box Score,,"15,771",2:14
Mon Oct 30 2017,8:00p,Orlando Magic,115,New Orleans Pelicans,99,Box Score,,Box Score,,"14,004",2:05
Mon Oct 30 2017,9:00p,Dallas Mavericks,89,Utah Jazz,104,Box Score,,Box Score,,"16,221",2:04
Mon Oct 30 2017,10:00p,Toronto Raptors,99,Portland Trail Blazers,85,Box Score,,Box Score,,"18,505",2:02
Mon Oct 30 2017,10:30p,Golden State Warriors,141,Los Angeles Clippers,113,Box Score,,Box Score,,"19,068",2:11
Tue Oct 31 2017,7:00p,Sacramento Kings,83,Indiana Pacers,101,Box Score,,Box Score,,"12,245",2:02
Tue Oct 31 2017,7:30p,Phoenix Suns,122,Brooklyn Nets,114,Box Score,,Box Score,,"12,936",2:18
Tue Oct 31 2017,8:00p,Oklahoma City Thunder,110,Milwaukee Bucks,91,Box Score,,Box Score,,"16,713",2:09
Tue Oct 31 2017,10:30p,Detroit Pistons,93,Los Angeles Lakers,113,Box Score,,Box Score,,"17,569",1:53
Wed Nov 01 2017,7:00p,Milwaukee Bucks,121,Charlotte Hornets,126,Box Score,,Box Score,,"15,655",2:12
Wed Nov 01 2017,7:00p,Indiana Pacers,124,Cleveland Cavaliers,107,Box Score,,Box Score,,"20,562",2:10
Wed Nov 01 2017,7:00p,Atlanta Hawks,109,Philadelphia 76ers,119,Box Score,,Box Score,,"20,549",2:20
Wed Nov 01 2017,7:00p,Phoenix Suns,122,Washington Wizards,116,Box Score,,Box Score,,"14,790",2:16
Wed Nov 01 2017,7:30p,Sacramento Kings,86,Boston Celtics,113,Box Score,,Box Score,,"18,624",1:58
Wed Nov 01 2017,7:30p,Chicago Bulls,91,Miami Heat,97,Box Score,,Box Score,,"19,600",2:05
Wed Nov 01 2017,8:00p,Orlando Magic,101,Memphis Grizzlies,99,Box Score,,Box Score,,"15,434",2:14
Wed Nov 01 2017,8:00p,Minnesota Timberwolves,104,New Orleans Pelicans,98,Box Score,,Box Score,,"14,788",2:14
Wed Nov 01 2017,8:00p,Houston Rockets,119,New York Knicks,97,Box Score,,Box Score,,"18,320",2:07
Wed Nov 01 2017,9:00p,Toronto Raptors,111,Denver Nuggets,129,Box Score,,Box Score,,"14,072",2:08
Wed Nov 01 2017,9:00p,Portland Trail Blazers,103,Utah Jazz,112,Box Score,,Box Score,OT,"16,685",2:34
Wed Nov 01 2017,10:30p,Dallas Mavericks,98,Los Angeles Clippers,119,Box Score,,Box Score,,"13,487",2:15
Thu Nov 02 2017,8:00p,Golden State Warriors,112,San Antonio Spurs,92,Box Score,,Box Score,,"18,418",2:14
Thu Nov 02 2017,10:30p,Los Angeles Lakers,110,Portland Trail Blazers,113,Box Score,,Box Score,,"19,469",2:23
Fri Nov 03 2017,7:00p,Milwaukee Bucks,96,Detroit Pistons,105,Box Score,,Box Score,,"17,207",2:15
Fri Nov 03 2017,7:00p,Chicago Bulls,105,Orlando Magic,83,Box Score,,Box Score,,"19,171",1:53
Fri Nov 03 2017,7:00p,Indiana Pacers,110,Philadelphia 76ers,121,Box Score,,Box Score,,"20,668",2:17
Fri Nov 03 2017,7:00p,Cleveland Cavaliers,130,Washington Wizards,122,Box Score,,Box Score,,"20,356",2:33
Fri Nov 03 2017,7:30p,Houston Rockets,119,Atlanta Hawks,104,Box Score,,Box Score,,"14,087",2:01
Fri Nov 03 2017,7:30p,Phoenix Suns,107,New York Knicks,120,Box Score,,Box Score,,"19,404",2:15
Fri Nov 03 2017,8:30p,New Orleans Pelicans,99,Dallas Mavericks,94,Box Score,,Box Score,,"19,894",2:24
Fri Nov 03 2017,8:30p,Charlotte Hornets,101,San Antonio Spurs,108,Box Score,,Box Score,,"18,418",2:16
Fri Nov 03 2017,9:00p,Miami Heat,94,Denver Nuggets,95,Box Score,,Box Score,,"15,317",2:15
Fri Nov 03 2017,9:00p,Toronto Raptors,109,Utah Jazz,100,Box Score,,Box Score,,"16,258",2:18
Fri Nov 03 2017,9:30p,Boston Celtics,101,Oklahoma City Thunder,94,Box Score,,Box Score,,"18,203",2:21
Fri Nov 03 2017,10:30p,Brooklyn Nets,112,Los Angeles Lakers,124,Box Score,,Box Score,,"18,997",2:21
Sat Nov 04 2017,3:30p,Memphis Grizzlies,113,Los Angeles Clippers,104,Box Score,,Box Score,,"14,777",2:17
Sat Nov 04 2017,7:00p,Sacramento Kings,99,Detroit Pistons,108,Box Score,,Box Score,,"17,683",2:04
Sat Nov 04 2017,8:00p,New Orleans Pelicans,96,Chicago Bulls,90,Box Score,,Box Score,OT,"21,254",2:15
Sat Nov 04 2017,8:00p,Dallas Mavericks,99,Minnesota Timberwolves,112,Box Score,,Box Score,,"16,837",2:05
Sat Nov 04 2017,9:00p,Golden State Warriors,127,Denver Nuggets,108,Box Score,,Box Score,,"19,711",2:05
Sun Nov 05 2017,3:00p,Atlanta Hawks,117,Cleveland Cavaliers,115,Box Score,,Box Score,,"20,562",2:31
Sun Nov 05 2017,3:30p,Miami Heat,104,Los Angeles Clippers,101,Box Score,,Box Score,,"15,676",2:22
Sun Nov 05 2017,6:00p,Boston Celtics,104,Orlando Magic,88,Box Score,,Box Score,,"17,731",2:06
Sun Nov 05 2017,6:00p,Washington Wizards,107,Toronto Raptors,96,Box Score,,Box Score,,"19,800",2:16
Sun Nov 05 2017,7:00p,Utah Jazz,110,Houston Rockets,137,Box Score,,Box Score,,"16,914",2:06
Sun Nov 05 2017,7:00p,Phoenix Suns,95,San Antonio Spurs,112,Box Score,,Box Score,,"18,038",2:00
Sun Nov 05 2017,7:30p,Indiana Pacers,101,New York Knicks,108,Box Score,,Box Score,,"17,889",2:10
Sun Nov 05 2017,8:00p,Charlotte Hornets,94,Minnesota Timberwolves,112,Box Score,,Box Score,,"14,124",2:06
Sun Nov 05 2017,9:00p,Oklahoma City Thunder,99,Portland Trail Blazers,103,Box Score,,Box Score,,"19,393",2:25
Sun Nov 05 2017,9:30p,Memphis Grizzlies,102,Los Angeles Lakers,107,Box Score,,Box Score,,"18,997",2:13
Mon Nov 06 2017,7:30p,Boston Celtics,110,Atlanta Hawks,107,Box Score,,Box Score,,"13,215",2:15
Mon Nov 06 2017,9:00p,Brooklyn Nets,98,Phoenix Suns,92,Box Score,,Box Score,,"15,905",2:23
Mon Nov 06 2017,10:30p,Miami Heat,80,Golden State Warriors,97,Box Score,,Box Score,,"19,596",2:12
Tue Nov 07 2017,7:00p,Milwaukee Bucks,119,Cleveland Cavaliers,124,Box Score,,Box Score,,"20,562",2:20
Tue Nov 07 2017,7:00p,New Orleans Pelicans,117,Indiana Pacers,112,Box Score,,Box Score,,"15,014",2:12
Tue Nov 07 2017,7:00p,Dallas Mavericks,113,Washington Wizards,99,Box Score,,Box Score,,"14,505",2:09
Tue Nov 07 2017,7:30p,Charlotte Hornets,113,New York Knicks,118,Box Score,,Box Score,,"18,704",2:15
Tue Nov 07 2017,7:30p,Chicago Bulls,114,Toronto Raptors,119,Box Score,,Box Score,,"19,800",2:16
Tue Nov 07 2017,8:30p,Los Angeles Clippers,107,San Antonio Spurs,120,Box Score,,Box Score,,"18,418",2:09
Tue Nov 07 2017,9:00p,Brooklyn Nets,104,Denver Nuggets,112,Box Score,,Box Score,,"14,058",2:04
Tue Nov 07 2017,9:00p,Philadelphia 76ers,104,Utah Jazz,97,Box Score,,Box Score,,"16,063",2:28
Tue Nov 07 2017,10:00p,Memphis Grizzlies,98,Portland Trail Blazers,97,Box Score,,Box Score,,"18,692",2:15
Tue Nov 07 2017,10:00p,Oklahoma City Thunder,86,Sacramento Kings,94,Box Score,,Box Score,,"17,583",2:13
Wed Nov 08 2017,7:00p,Indiana Pacers,97,Detroit Pistons,114,Box Score,,Box Score,,"14,407",2:12
Wed Nov 08 2017,7:00p,New York Knicks,99,Orlando Magic,112,Box Score,,Box Score,,"18,803",2:07
Wed Nov 08 2017,8:00p,Los Angeles Lakers,96,Boston Celtics,107,Box Score,,Box Score,,"18,624",2:15
Wed Nov 08 2017,9:00p,Miami Heat,126,Phoenix Suns,115,Box Score,,Box Score,,"16,500",2:17
Wed Nov 08 2017,10:30p,Minnesota Timberwolves,101,Golden State Warriors,125,Box Score,,Box Score,,"19,596",2:09
Thu Nov 09 2017,7:00p,Los Angeles Lakers,95,Washington Wizards,111,Box Score,,Box Score,,"20,356",2:17
Thu Nov 09 2017,7:30p,New Orleans Pelicans,118,Toronto Raptors,122,Box Score,,Box Score,,"19,800",2:16
Thu Nov 09 2017,8:00p,Cleveland Cavaliers,113,Houston Rockets,117,Box Score,,Box Score,,"18,055",2:25
Thu Nov 09 2017,10:00p,Philadelphia 76ers,108,Sacramento Kings,109,Box Score,,Box Score,,"17,583",2:17
Thu Nov 09 2017,10:30p,Oklahoma City Thunder,94,Denver Nuggets,102,Box Score,,Box Score,,"19,520",2:19
Fri Nov 10 2017,7:00p,Atlanta Hawks,104,Detroit Pistons,111,Box Score,,Box Score,,"16,687",2:10
Fri Nov 10 2017,7:30p,Charlotte Hornets,87,Boston Celtics,90,Box Score,,Box Score,,"18,624",2:24
Fri Nov 10 2017,8:00p,Indiana Pacers,105,Chicago Bulls,87,Box Score,,Box Score,,"22,416",1:55
Fri Nov 10 2017,9:00p,Los Angeles Clippers,111,Oklahoma City Thunder,120,Box Score,,Box Score,,"18,203",2:26
Fri Nov 10 2017,9:00p,Orlando Magic,128,Phoenix Suns,112,Box Score,,Box Score,,"16,507",2:13
Fri Nov 10 2017,9:00p,Milwaukee Bucks,94,San Antonio Spurs,87,Box Score,,Box Score,,"18,418",2:15
Fri Nov 10 2017,9:00p,Miami Heat,84,Utah Jazz,74,Box Score,,Box Score,,"18,306",2:11
Fri Nov 10 2017,10:00p,Brooklyn Nets,101,Portland Trail Blazers,97,Box Score,,Box Score,,"19,393",2:05
Sat Nov 11 2017,7:00p,Los Angeles Clippers,103,New Orleans Pelicans,111,Box Score,,Box Score,,"17,624",2:14
Sat Nov 11 2017,7:00p,Atlanta Hawks,94,Washington Wizards,113,Box Score,,Box Score,,"17,260",2:09
Sat Nov 11 2017,8:00p,Memphis Grizzlies,96,Houston Rockets,111,Box Score,,Box Score,,"18,055",2:04
Sat Nov 11 2017,8:00p,Sacramento Kings,91,New York Knicks,118,Box Score,,Box Score,,"19,812",2:05
Sat Nov 11 2017,8:30p,Cleveland Cavaliers,111,Dallas Mavericks,104,Box Score,,Box Score,,"20,378",2:15
Sat Nov 11 2017,8:30p,Philadelphia 76ers,114,Golden State Warriors,135,Box Score,,Box Score,,"19,596",2:14
Sat Nov 11 2017,8:30p,Los Angeles Lakers,90,Milwaukee Bucks,98,Box Score,,Box Score,,"18,717",2:13
Sat Nov 11 2017,8:30p,Chicago Bulls,94,San Antonio Spurs,133,Box Score,,Box Score,,"18,418",1:59
Sat Nov 11 2017,9:00p,Orlando Magic,107,Denver Nuggets,125,Box Score,,Box Score,,"16,688",2:03
Sat Nov 11 2017,9:00p,Minnesota Timberwolves,110,Phoenix Suns,118,Box Score,,Box Score,,"16,910",2:15
Sat Nov 11 2017,9:00p,Brooklyn Nets,106,Utah Jazz,114,Box Score,,Box Score,,"17,413",2:24
Sun Nov 12 2017,3:30p,Toronto Raptors,94,Boston Celtics,95,Box Score,,Box Score,,"18,624",2:14
Sun Nov 12 2017,4:00p,Miami Heat,103,Detroit Pistons,112,Box Score,,Box Score,,"16,236",2:06
Sun Nov 12 2017,6:00p,Houston Rockets,118,Indiana Pacers,95,Box Score,,Box Score,,"15,581",2:02
Sun Nov 12 2017,7:00p,Dallas Mavericks,99,Oklahoma City Thunder,112,Box Score,,Box Score,,"18,203",2:15
Mon Nov 13 2017,7:00p,Sacramento Kings,92,Washington Wizards,110,Box Score,,Box Score,,"14,660",1:58
Mon Nov 13 2017,7:30p,Cleveland Cavaliers,104,New York Knicks,101,Box Score,,Box Score,,"19,812",2:21
Mon Nov 13 2017,8:00p,Memphis Grizzlies,103,Milwaukee Bucks,110,Box Score,,Box Score,,"13,244",2:12
Mon Nov 13 2017,8:00p,Atlanta Hawks,105,New Orleans Pelicans,106,Box Score,,Box Score,,"14,631",2:07
Mon Nov 13 2017,9:00p,Los Angeles Lakers,100,Phoenix Suns,93,Box Score,,Box Score,,"17,533",2:09
Mon Nov 13 2017,9:00p,Minnesota Timberwolves,109,Utah Jazz,98,Box Score,,Box Score,,"17,236",2:02
Mon Nov 13 2017,10:00p,Denver Nuggets,82,Portland Trail Blazers,99,Box Score,,Box Score,,"18,895",2:03
Mon Nov 13 2017,10:30p,Orlando Magic,100,Golden State Warriors,110,Box Score,,Box Score,,"19,596",2:04
Mon Nov 13 2017,10:30p,Philadelphia 76ers,109,Los Angeles Clippers,105,Box Score,,Box Score,,"19,068",2:27
Tue Nov 14 2017,7:30p,Boston Celtics,109,Brooklyn Nets,102,Box Score,,Box Score,,"17,732",2:10
Tue Nov 14 2017,8:00p,Toronto Raptors,129,Houston Rockets,113,Box Score,,Box Score,,"18,055",2:23
Tue Nov 14 2017,8:30p,San Antonio Spurs,97,Dallas Mavericks,91,Box Score,,Box Score,,"19,535",2:11
Wed Nov 15 2017,7:30p,Sacramento Kings,80,Atlanta Hawks,126,Box Score,,Box Score,,"13,860",2:04
Wed Nov 15 2017,7:30p,Washington Wizards,102,Miami Heat,93,Box Score,,Box Score,,"19,600",2:11
Wed Nov 15 2017,7:30p,Utah Jazz,101,New York Knicks,106,Box Score,,Box Score,,"18,695",2:15
Wed Nov 15 2017,8:00p,Cleveland Cavaliers,115,Charlotte Hornets,107,Box Score,,Box Score,,"19,427",2:15
Wed Nov 15 2017,8:00p,Indiana Pacers,116,Memphis Grizzlies,113,Box Score,,Box Score,,"16,033",2:19
Wed Nov 15 2017,8:00p,Detroit Pistons,95,Milwaukee Bucks,99,Box Score,,Box Score,,"14,594",2:15
Wed Nov 15 2017,8:00p,San Antonio Spurs,86,Minnesota Timberwolves,98,Box Score,,Box Score,,"18,978",1:58
Wed Nov 15 2017,8:00p,Toronto Raptors,125,New Orleans Pelicans,116,Box Score,,Box Score,,"15,654",2:05
Wed Nov 15 2017,8:00p,Chicago Bulls,79,Oklahoma City Thunder,92,Box Score,,Box Score,,"18,203",2:10
Wed Nov 15 2017,10:00p,Orlando Magic,94,Portland Trail Blazers,99,Box Score,,Box Score,,"19,206",1:58
Wed Nov 15 2017,10:30p,Philadelphia 76ers,115,Los Angeles Lakers,109,Box Score,,Box Score,,"18,997",2:19
Thu Nov 16 2017,8:00p,Golden State Warriors,88,Boston Celtics,92,Box Score,,Box Score,,"18,624",2:25
Thu Nov 16 2017,10:30p,Houston Rockets,142,Phoenix Suns,116,Box Score,,Box Score,,"16,875",2:14
Fri Nov 17 2017,7:00p,Detroit Pistons,100,Indiana Pacers,107,Box Score,,Box Score,,"17,188",2:09
Fri Nov 17 2017,7:00p,Miami Heat,91,Washington Wizards,88,Box Score,,Box Score,,"17,551",2:10
Fri Nov 17 2017,7:30p,Utah Jazz,107,Brooklyn Nets,118,Box Score,,Box Score,,"14,495",2:04
Fri Nov 17 2017,7:30p,Los Angeles Clippers,113,Cleveland Cavaliers,118,Box Score,,Box Score,OT,"20,562",2:30
Fri Nov 17 2017,7:30p,New York Knicks,84,Toronto Raptors,107,Box Score,,Box Score,,"19,800",1:57
Fri Nov 17 2017,8:00p,Charlotte Hornets,120,Chicago Bulls,123,Box Score,,Box Score,,"20,493",2:09
Fri Nov 17 2017,8:00p,Oklahoma City Thunder,101,San Antonio Spurs,104,Box Score,,Box Score,,"18,418",2:24
Fri Nov 17 2017,8:30p,Minnesota Timberwolves,111,Dallas Mavericks,87,Box Score,,Box Score,,"19,459",2:04
Fri Nov 17 2017,10:00p,Portland Trail Blazers,82,Sacramento Kings,86,Box Score,,Box Score,,"17,583",2:06
Fri Nov 17 2017,10:30p,New Orleans Pelicans,114,Denver Nuggets,146,Box Score,,Box Score,,"16,816",2:08
