Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Fri Nov 30 2012,7:30p,Portland Trail Blazers,78,Boston Celtics,96,Box Score,,Box Score,,"18,624",2:15
Fri Nov 30 2012,7:30p,Washington Wizards,87,New York Knicks,108,Box Score,,Box Score,,"19,033",2:04
Fri Nov 30 2012,8:00p,Detroit Pistons,78,Memphis Grizzlies,90,Box Score,,Box Score,,"16,732",2:12
Fri Nov 30 2012,8:00p,Milwaukee Bucks,85,Minnesota Timberwolves,95,Box Score,,Box Score,,"16,418",2:10
Fri Nov 30 2012,8:00p,Utah Jazz,94,Oklahoma City Thunder,106,Box Score,,Box Score,,"18,203",2:03
Fri Nov 30 2012,10:00p,Indiana Pacers,97,Sacramento Kings,92,Box Score,,Box Score,,"12,544",2:15
Fri Nov 30 2012,10:30p,Denver Nuggets,103,Los Angeles Lakers,122,Box Score,,Box Score,,"18,997",2:17
Sat Dec 01 2012,7:30p,Portland Trail Blazers,118,Cleveland Cavaliers,117,Box Score,,Box Score,2OT,"16,624",2:48
Sat Dec 01 2012,7:30p,Brooklyn Nets,89,Miami Heat,102,Box Score,,Box Score,,"19,961",2:19
Sat Dec 01 2012,8:00p,Philadelphia 76ers,88,Chicago Bulls,93,Box Score,,Box Score,,"21,607",2:13
Sat Dec 01 2012,8:00p,Utah Jazz,116,Houston Rockets,124,Box Score,,Box Score,,"14,432",2:05
Sat Dec 01 2012,8:00p,Oklahoma City Thunder,100,New Orleans Hornets,79,Box Score,,Box Score,,"14,547",2:01
Sat Dec 01 2012,8:30p,Boston Celtics,88,Milwaukee Bucks,91,Box Score,,Box Score,,"16,581",2:10
Sat Dec 01 2012,8:30p,Memphis Grizzlies,95,San Antonio Spurs,99,Box Score,,Box Score,OT,"18,581",2:32
Sat Dec 01 2012,9:00p,Detroit Pistons,77,Dallas Mavericks,92,Box Score,,Box Score,,"20,285",2:07
Sat Dec 01 2012,10:30p,Indiana Pacers,92,Golden State Warriors,103,Box Score,,Box Score,,"18,623",2:08
Sat Dec 01 2012,10:30p,Sacramento Kings,81,Los Angeles Clippers,116,Box Score,,Box Score,,"19,060",1:58
Sun Dec 02 2012,12:00p,Phoenix Suns,99,New York Knicks,106,Box Score,,Box Score,,"19,033",2:15
Sun Dec 02 2012,9:30p,Orlando Magic,113,Los Angeles Lakers,103,Box Score,,Box Score,,"18,997",2:17
Mon Dec 03 2012,7:00p,Portland Trail Blazers,118,Charlotte Bobcats,112,Box Score,,Box Score,OT,"12,640",2:29
Mon Dec 03 2012,7:30p,Cleveland Cavaliers,79,Detroit Pistons,89,Box Score,,Box Score,,"11,352",2:05
Mon Dec 03 2012,8:00p,Milwaukee Bucks,81,New Orleans Hornets,102,Box Score,,Box Score,,"12,321",2:05
Mon Dec 03 2012,9:00p,Toronto Raptors,110,Denver Nuggets,113,Box Score,,Box Score,,"15,221",2:16
Mon Dec 03 2012,9:00p,Los Angeles Clippers,105,Utah Jazz,104,Box Score,,Box Score,,"19,067",2:13
Mon Dec 03 2012,10:30p,Orlando Magic,102,Golden State Warriors,94,Box Score,,Box Score,,"18,117",2:07
Tue Dec 04 2012,7:00p,Minnesota Timberwolves,105,Philadelphia 76ers,88,Box Score,,Box Score,,"13,986",1:57
Tue Dec 04 2012,7:00p,Miami Heat,101,Washington Wizards,105,Box Score,,Box Score,,"17,761",2:13
Tue Dec 04 2012,7:30p,Oklahoma City Thunder,117,Brooklyn Nets,111,Box Score,,Box Score,,"17,732",2:25
Tue Dec 04 2012,8:00p,Indiana Pacers,80,Chicago Bulls,76,Box Score,,Box Score,,"21,152",2:19
Tue Dec 04 2012,8:00p,Los Angeles Lakers,105,Houston Rockets,107,Box Score,,Box Score,,"18,052",2:25
Tue Dec 04 2012,8:00p,Phoenix Suns,98,Memphis Grizzlies,108,Box Score,,Box Score,OT,"14,481",2:34
Wed Dec 05 2012,7:00p,New York Knicks,100,Charlotte Bobcats,98,Box Score,,Box Score,,"18,097",2:15
Wed Dec 05 2012,7:00p,Portland Trail Blazers,92,Indiana Pacers,99,Box Score,,Box Score,,"11,569",2:09
Wed Dec 05 2012,7:30p,Minnesota Timberwolves,94,Boston Celtics,104,Box Score,,Box Score,,"18,624",2:06
Wed Dec 05 2012,7:30p,Golden State Warriors,104,Detroit Pistons,97,Box Score,,Box Score,,"11,128",2:27
Wed Dec 05 2012,8:00p,Denver Nuggets,104,Atlanta Hawks,108,Box Score,,Box Score,,"14,101",2:22
Wed Dec 05 2012,8:00p,Chicago Bulls,95,Cleveland Cavaliers,85,Box Score,,Box Score,,"17,893",2:09
Wed Dec 05 2012,8:00p,Los Angeles Lakers,103,New Orleans Hornets,87,Box Score,,Box Score,,"18,449",2:01
Wed Dec 05 2012,8:30p,Milwaukee Bucks,99,San Antonio Spurs,110,Box Score,,Box Score,,"18,349",2:08
Wed Dec 05 2012,9:00p,Orlando Magic,81,Utah Jazz,87,Box Score,,Box Score,,"18,078",2:08
Wed Dec 05 2012,10:00p,Toronto Raptors,100,Sacramento Kings,107,Box Score,,Box Score,,"12,476",2:23
Wed Dec 05 2012,10:30p,Dallas Mavericks,90,Los Angeles Clippers,112,Box Score,,Box Score,,"19,060",2:18
Thu Dec 06 2012,8:00p,New York Knicks,112,Miami Heat,92,Box Score,,Box Score,,"19,740",2:31
Thu Dec 06 2012,10:30p,Dallas Mavericks,97,Phoenix Suns,94,Box Score,,Box Score,,"17,517",2:36
Fri Dec 07 2012,7:00p,Denver Nuggets,92,Indiana Pacers,89,Box Score,,Box Score,,"15,289",2:10
Fri Dec 07 2012,7:00p,Boston Celtics,94,Philadelphia 76ers,95,Box Score,,Box Score,OT,"17,921",2:46
Fri Dec 07 2012,7:30p,Washington Wizards,95,Atlanta Hawks,104,Box Score,,Box Score,,"13,067",2:06
Fri Dec 07 2012,7:30p,Golden State Warriors,109,Brooklyn Nets,102,Box Score,,Box Score,,"17,732",2:09
Fri Dec 07 2012,7:30p,Chicago Bulls,108,Detroit Pistons,104,Box Score,,Box Score,,"17,142",2:19
Fri Dec 07 2012,8:00p,Cleveland Cavaliers,73,Minnesota Timberwolves,91,Box Score,,Box Score,,"16,623",2:02
Fri Dec 07 2012,8:00p,Memphis Grizzlies,96,New Orleans Hornets,89,Box Score,,Box Score,,"13,698",2:04
Fri Dec 07 2012,8:30p,Charlotte Bobcats,93,Milwaukee Bucks,108,Box Score,,Box Score,,"13,371",2:10
Fri Dec 07 2012,8:30p,Houston Rockets,92,San Antonio Spurs,114,Box Score,,Box Score,,"18,581",1:55
Fri Dec 07 2012,9:00p,Toronto Raptors,99,Utah Jazz,131,Box Score,,Box Score,,"18,069",2:11
Fri Dec 07 2012,9:30p,Los Angeles Lakers,108,Oklahoma City Thunder,114,Box Score,,Box Score,,"18,203",2:34
Fri Dec 07 2012,10:00p,Orlando Magic,82,Sacramento Kings,91,Box Score,,Box Score,,"16,305",2:16
Sat Dec 08 2012,3:30p,Phoenix Suns,99,Los Angeles Clippers,117,Box Score,,Box Score,,"19,060",2:13
Sat Dec 08 2012,7:00p,San Antonio Spurs,132,Charlotte Bobcats,102,Box Score,,Box Score,,"17,321",2:04
Sat Dec 08 2012,7:00p,Golden State Warriors,101,Washington Wizards,97,Box Score,,Box Score,,"15,176",2:17
Sat Dec 08 2012,7:30p,Philadelphia 76ers,79,Boston Celtics,92,Box Score,,Box Score,,"18,624",2:04
Sat Dec 08 2012,7:30p,Detroit Pistons,104,Cleveland Cavaliers,97,Box Score,,Box Score,,"16,062",2:17
Sat Dec 08 2012,7:30p,New Orleans Hornets,90,Miami Heat,106,Box Score,,Box Score,,"19,600",2:10
Sat Dec 08 2012,8:00p,New York Knicks,85,Chicago Bulls,93,Box Score,,Box Score,,"21,852",2:13
Sat Dec 08 2012,8:00p,Dallas Mavericks,116,Houston Rockets,109,Box Score,,Box Score,,"15,726",2:27
Sat Dec 08 2012,8:00p,Atlanta Hawks,93,Memphis Grizzlies,83,Box Score,,Box Score,,"17,612",2:18
Sat Dec 08 2012,10:00p,Sacramento Kings,99,Portland Trail Blazers,80,Box Score,,Box Score,,"19,454",2:05
Sun Dec 09 2012,3:30p,Toronto Raptors,83,Los Angeles Clippers,102,Box Score,,Box Score,,"19,060",2:14
Sun Dec 09 2012,6:00p,Milwaukee Bucks,97,Brooklyn Nets,88,Box Score,,Box Score,,"16,390",2:16
Sun Dec 09 2012,7:00p,Indiana Pacers,93,Oklahoma City Thunder,104,Box Score,,Box Score,,"18,203",2:04
Sun Dec 09 2012,7:30p,Denver Nuggets,106,New York Knicks,112,Box Score,,Box Score,,"19,033",2:24
Sun Dec 09 2012,8:00p,Orlando Magic,98,Phoenix Suns,90,Box Score,,Box Score,,"13,565",2:09
Sun Dec 09 2012,9:30p,Utah Jazz,117,Los Angeles Lakers,110,Box Score,,Box Score,,"18,997",2:13
Mon Dec 10 2012,7:00p,Golden State Warriors,104,Charlotte Bobcats,96,Box Score,,Box Score,,"13,169",2:14
Mon Dec 10 2012,7:00p,Detroit Pistons,97,Philadelphia 76ers,104,Box Score,,Box Score,,"15,225",2:18
Mon Dec 10 2012,7:30p,Atlanta Hawks,92,Miami Heat,101,Box Score,,Box Score,,"19,600",2:06
Mon Dec 10 2012,8:00p,San Antonio Spurs,134,Houston Rockets,126,Box Score,,Box Score,OT,"13,959",2:27
Mon Dec 10 2012,8:30p,Sacramento Kings,96,Dallas Mavericks,119,Box Score,,Box Score,,"19,737",2:06
Mon Dec 10 2012,10:00p,Toronto Raptors,74,Portland Trail Blazers,92,Box Score,,Box Score,,"16,863",2:08
Tue Dec 11 2012,7:00p,New York Knicks,100,Brooklyn Nets,97,Box Score,,Box Score,,"17,732",2:41
Tue Dec 11 2012,7:00p,Los Angeles Lakers,94,Cleveland Cavaliers,100,Box Score,,Box Score,,"19,172",2:16
Tue Dec 11 2012,7:30p,Denver Nuggets,101,Detroit Pistons,94,Box Score,,Box Score,,"10,265",2:23
Tue Dec 11 2012,8:00p,Washington Wizards,77,New Orleans Hornets,70,Box Score,,Box Score,,"10,076",2:16
Tue Dec 11 2012,9:30p,Los Angeles Clippers,94,Chicago Bulls,89,Box Score,,Box Score,,"21,571",2:18
Wed Dec 12 2012,7:00p,Cleveland Cavaliers,81,Indiana Pacers,96,Box Score,,Box Score,,"11,595",2:20
Wed Dec 12 2012,7:00p,Atlanta Hawks,86,Orlando Magic,80,Box Score,,Box Score,,"16,992",2:00
Wed Dec 12 2012,7:00p,Brooklyn Nets,94,Toronto Raptors,88,Box Score,,Box Score,,"18,847",2:19
Wed Dec 12 2012,7:30p,Los Angeles Clippers,100,Charlotte Bobcats,94,Box Score,,Box Score,,"16,786",2:13
Wed Dec 12 2012,7:30p,Golden State Warriors,97,Miami Heat,95,Box Score,,Box Score,,"19,600",2:11
Wed Dec 12 2012,7:30p,Chicago Bulls,96,Philadelphia 76ers,89,Box Score,,Box Score,,"15,738",2:11
Wed Dec 12 2012,8:00p,Dallas Mavericks,115,Boston Celtics,117,Box Score,,Box Score,2OT,"18,624",3:11
Wed Dec 12 2012,8:00p,Washington Wizards,93,Houston Rockets,99,Box Score,,Box Score,,"13,351",2:09
Wed Dec 12 2012,8:00p,Sacramento Kings,85,Milwaukee Bucks,98,Box Score,,Box Score,,"11,491",2:05
Wed Dec 12 2012,8:00p,Denver Nuggets,105,Minnesota Timberwolves,108,Box Score,,Box Score,,"16,444",2:18
Wed Dec 12 2012,8:00p,New Orleans Hornets,88,Oklahoma City Thunder,92,Box Score,,Box Score,,"18,203",2:08
Wed Dec 12 2012,9:00p,Memphis Grizzlies,80,Phoenix Suns,82,Box Score,,Box Score,,"13,093",2:15
Wed Dec 12 2012,10:30p,San Antonio Spurs,96,Utah Jazz,99,Box Score,,Box Score,,"18,710",2:19
Thu Dec 13 2012,7:30p,Charlotte Bobcats,90,Atlanta Hawks,113,Box Score,,Box Score,,"13,090",2:01
Thu Dec 13 2012,8:00p,Los Angeles Lakers,107,New York Knicks,116,Box Score,,Box Score,,"19,033",2:30
Thu Dec 13 2012,10:30p,San Antonio Spurs,90,Portland Trail Blazers,98,Box Score,,Box Score,,"19,118",2:22
Fri Dec 14 2012,7:00p,Philadelphia 76ers,85,Indiana Pacers,95,Box Score,,Box Score,,"13,538",2:11
Fri Dec 14 2012,7:00p,Golden State Warriors,85,Orlando Magic,99,Box Score,,Box Score,,"17,040",1:57
Fri Dec 14 2012,7:00p,Dallas Mavericks,74,Toronto Raptors,95,Box Score,,Box Score,,"19,132",2:19
Fri Dec 14 2012,7:00p,Los Angeles Lakers,102,Washington Wizards,96,Box Score,,Box Score,,"20,308",2:11
Fri Dec 14 2012,7:30p,Detroit Pistons,105,Brooklyn Nets,107,Box Score,,Box Score,2OT,"15,797",3:17
Fri Dec 14 2012,7:30p,Milwaukee Bucks,90,Cleveland Cavaliers,86,Box Score,,Box Score,,"14,146",2:05
Fri Dec 14 2012,8:00p,Boston Celtics,89,Houston Rockets,101,Box Score,,Box Score,,"15,679",2:14
Fri Dec 14 2012,8:00p,Minnesota Timberwolves,113,New Orleans Hornets,102,Box Score,,Box Score,,"14,671",1:55
Fri Dec 14 2012,8:00p,Sacramento Kings,103,Oklahoma City Thunder,113,Box Score,,Box Score,,"18,203",2:14
Fri Dec 14 2012,9:00p,Utah Jazz,84,Phoenix Suns,99,Box Score,,Box Score,,"14,182",2:05
Fri Dec 14 2012,10:30p,Memphis Grizzlies,94,Denver Nuggets,99,Box Score,,Box Score,,"16,367",2:31
Sat Dec 15 2012,7:00p,Golden State Warriors,115,Atlanta Hawks,93,Box Score,,Box Score,,"15,145",2:02
Sat Dec 15 2012,7:30p,Orlando Magic,107,Charlotte Bobcats,98,Box Score,,Box Score,,"16,217",2:15
Sat Dec 15 2012,7:30p,Indiana Pacers,88,Detroit Pistons,77,Box Score,,Box Score,,"13,235",2:05
Sat Dec 15 2012,7:30p,Washington Wizards,72,Miami Heat,102,Box Score,,Box Score,,"19,724",2:07
Sat Dec 15 2012,7:30p,Cleveland Cavaliers,102,New York Knicks,103,Box Score,,Box Score,,"19,033",2:16
Sat Dec 15 2012,8:00p,Brooklyn Nets,82,Chicago Bulls,83,Box Score,,Box Score,,"21,866",2:21
Sat Dec 15 2012,8:00p,Dallas Mavericks,106,Minnesota Timberwolves,114,Box Score,,Box Score,OT,"18,173",2:33
Sat Dec 15 2012,8:30p,Los Angeles Clippers,111,Milwaukee Bucks,85,Box Score,,Box Score,,"13,691",2:08
Sat Dec 15 2012,8:30p,Boston Celtics,88,San Antonio Spurs,103,Box Score,,Box Score,,"18,759",2:05
Sat Dec 15 2012,9:00p,Memphis Grizzlies,99,Utah Jazz,86,Box Score,,Box Score,,"18,183",2:08
Sun Dec 16 2012,1:00p,Houston Rockets,96,Toronto Raptors,103,Box Score,,Box Score,,"17,863",2:26
Sun Dec 16 2012,6:00p,Los Angeles Lakers,111,Philadelphia 76ers,98,Box Score,,Box Score,,"20,338",1:58
Sun Dec 16 2012,6:00p,Denver Nuggets,122,Sacramento Kings,97,Box Score,,Box Score,,"13,327",2:09
Sun Dec 16 2012,9:00p,New Orleans Hornets,94,Portland Trail Blazers,95,Box Score,,Box Score,,"18,772",2:13
Mon Dec 17 2012,7:00p,Minnesota Timberwolves,93,Orlando Magic,102,Box Score,,Box Score,,"16,992",1:58
Mon Dec 17 2012,7:30p,Los Angeles Clippers,88,Detroit Pistons,76,Box Score,,Box Score,,"13,560",2:13
Mon Dec 17 2012,7:30p,Houston Rockets,109,New York Knicks,96,Box Score,,Box Score,,"19,033",2:07
Mon Dec 17 2012,8:00p,Chicago Bulls,71,Memphis Grizzlies,80,Box Score,,Box Score,,"17,305",2:09
Mon Dec 17 2012,8:00p,San Antonio Spurs,93,Oklahoma City Thunder,107,Box Score,,Box Score,,"18,203",2:08
Mon Dec 17 2012,9:00p,Sacramento Kings,90,Phoenix Suns,101,Box Score,,Box Score,,"13,068",2:12
Tue Dec 18 2012,7:00p,Toronto Raptors,113,Cleveland Cavaliers,99,Box Score,,Box Score,,"13,233",2:17
Tue Dec 18 2012,7:00p,Atlanta Hawks,100,Washington Wizards,95,Box Score,,Box Score,OT,"15,123",2:33
Tue Dec 18 2012,7:30p,Utah Jazz,92,Brooklyn Nets,90,Box Score,,Box Score,,"15,835",2:06
Tue Dec 18 2012,7:30p,Minnesota Timberwolves,92,Miami Heat,103,Box Score,,Box Score,,"19,862",2:10
Tue Dec 18 2012,8:00p,Boston Celtics,89,Chicago Bulls,100,Box Score,,Box Score,,"21,825",2:07
Tue Dec 18 2012,8:00p,Indiana Pacers,93,Milwaukee Bucks,98,Box Score,,Box Score,,"11,739",2:16
Tue Dec 18 2012,8:30p,Philadelphia 76ers,100,Dallas Mavericks,107,Box Score,,Box Score,,"20,162",2:20
Tue Dec 18 2012,9:00p,San Antonio Spurs,106,Denver Nuggets,112,Box Score,,Box Score,,"17,092",2:13
Tue Dec 18 2012,10:30p,New Orleans Hornets,96,Golden State Warriors,103,Box Score,,Box Score,,"19,596",2:10
Tue Dec 18 2012,10:30p,Charlotte Bobcats,100,Los Angeles Lakers,101,Box Score,,Box Score,,"18,997",2:20
Wed Dec 19 2012,7:00p,Utah Jazz,84,Indiana Pacers,104,Box Score,,Box Score,,"13,559",2:04
Wed Dec 19 2012,7:00p,Brooklyn Nets,86,New York Knicks,100,Box Score,,Box Score,,"19,033",2:16
Wed Dec 19 2012,7:00p,Washington Wizards,83,Orlando Magic,90,Box Score,,Box Score,,"16,893",2:06
Wed Dec 19 2012,7:00p,Detroit Pistons,91,Toronto Raptors,97,Box Score,,Box Score,,"17,062",2:22
Wed Dec 19 2012,7:30p,Oklahoma City Thunder,100,Atlanta Hawks,92,Box Score,,Box Score,,"16,284",2:08
Wed Dec 19 2012,7:30p,Cleveland Cavaliers,91,Boston Celtics,103,Box Score,,Box Score,,"18,624",2:08
Wed Dec 19 2012,8:00p,Philadelphia 76ers,103,Houston Rockets,125,Box Score,,Box Score,,"15,266",2:13
Wed Dec 19 2012,9:00p,Charlotte Bobcats,104,Phoenix Suns,121,Box Score,,Box Score,,"13,308",2:05
Wed Dec 19 2012,9:30p,Milwaukee Bucks,80,Memphis Grizzlies,90,Box Score,,Box Score,,"16,007",2:11
Wed Dec 19 2012,10:00p,Golden State Warriors,127,Sacramento Kings,131,Box Score,,Box Score,,"12,885",2:23
Wed Dec 19 2012,10:30p,New Orleans Hornets,77,Los Angeles Clippers,93,Box Score,,Box Score,,"19,188",2:09
Thu Dec 20 2012,7:00p,Oklahoma City Thunder,93,Minnesota Timberwolves,99,Box Score,,Box Score,,"17,114",2:27
Thu Dec 20 2012,9:30p,Miami Heat,110,Dallas Mavericks,95,Box Score,,Box Score,,"20,160",2:20
Thu Dec 20 2012,10:00p,Denver Nuggets,93,Portland Trail Blazers,101,Box Score,,Box Score,,"19,982",2:16
Fri Dec 21 2012,7:00p,Atlanta Hawks,80,Philadelphia 76ers,99,Box Score,,Box Score,,"18,061",1:58
Fri Dec 21 2012,7:00p,Orlando Magic,90,Toronto Raptors,93,Box Score,,Box Score,,"18,391",2:15
Fri Dec 21 2012,7:30p,Milwaukee Bucks,99,Boston Celtics,94,Box Score,,Box Score,OT,"18,624",2:32
Fri Dec 21 2012,7:30p,Indiana Pacers,99,Cleveland Cavaliers,89,Box Score,,Box Score,,"14,105",2:14
Fri Dec 21 2012,7:30p,Washington Wizards,68,Detroit Pistons,100,Box Score,,Box Score,,"13,489",2:05
Fri Dec 21 2012,7:30p,Chicago Bulls,110,New York Knicks,106,Box Score,,Box Score,,"19,033",2:30
Fri Dec 21 2012,8:00p,Dallas Mavericks,82,Memphis Grizzlies,92,Box Score,,Box Score,,"17,677",2:17
Fri Dec 21 2012,8:30p,New Orleans Hornets,94,San Antonio Spurs,99,Box Score,,Box Score,,"17,943",1:56
Fri Dec 21 2012,10:30p,Charlotte Bobcats,100,Golden State Warriors,115,Box Score,,Box Score,,"19,596",2:07
Fri Dec 21 2012,10:30p,Sacramento Kings,85,Los Angeles Clippers,97,Box Score,,Box Score,,"19,060",2:15
Sat Dec 22 2012,7:00p,Chicago Bulls,75,Atlanta Hawks,92,Box Score,,Box Score,,"17,782",1:53
Sat Dec 22 2012,7:00p,Detroit Pistons,96,Washington Wizards,87,Box Score,,Box Score,,"13,104",2:14
Sat Dec 22 2012,7:30p,Utah Jazz,89,Miami Heat,105,Box Score,,Box Score,,"20,087",2:06
Sat Dec 22 2012,8:00p,Memphis Grizzlies,96,Houston Rockets,121,Box Score,,Box Score,,"18,029",2:06
Sat Dec 22 2012,8:00p,Indiana Pacers,81,New Orleans Hornets,75,Box Score,,Box Score,,"15,042",2:07
Sat Dec 22 2012,8:30p,Cleveland Cavaliers,94,Milwaukee Bucks,82,Box Score,,Box Score,,"14,176",2:02
Sat Dec 22 2012,9:00p,Charlotte Bobcats,88,Denver Nuggets,110,Box Score,,Box Score,,"17,555",2:06
Sat Dec 22 2012,10:00p,Phoenix Suns,93,Portland Trail Blazers,96,Box Score,,Box Score,,"19,746",2:09
Sat Dec 22 2012,10:30p,Los Angeles Lakers,118,Golden State Warriors,115,Box Score,,Box Score,OT,"19,596",2:26
Sun Dec 23 2012,3:00p,Philadelphia 76ers,92,Brooklyn Nets,95,Box Score,,Box Score,,"17,732",2:09
Sun Dec 23 2012,5:00p,Minnesota Timberwolves,91,New York Knicks,94,Box Score,,Box Score,,"19,033",2:16
Sun Dec 23 2012,6:00p,Utah Jazz,97,Orlando Magic,93,Box Score,,Box Score,,"17,721",2:09
Sun Dec 23 2012,7:00p,Dallas Mavericks,91,San Antonio Spurs,129,Box Score,,Box Score,,"18,581",2:07
Sun Dec 23 2012,8:00p,Los Angeles Clippers,103,Phoenix Suns,77,Box Score,,Box Score,,"14,741",2:11
Sun Dec 23 2012,9:00p,Portland Trail Blazers,96,Sacramento Kings,108,Box Score,,Box Score,,"13,244",2:03
Tue Dec 25 2012,12:00p,Boston Celtics,93,Brooklyn Nets,76,Box Score,,Box Score,,"17,732",2:27
Tue Dec 25 2012,3:00p,New York Knicks,94,Los Angeles Lakers,100,Box Score,,Box Score,,"18,997",2:48
Tue Dec 25 2012,5:30p,Oklahoma City Thunder,97,Miami Heat,103,Box Score,,Box Score,,"20,300",2:48
Tue Dec 25 2012,8:00p,Houston Rockets,120,Chicago Bulls,97,Box Score,,Box Score,,"22,310",2:12
Tue Dec 25 2012,10:30p,Denver Nuggets,100,Los Angeles Clippers,112,Box Score,,Box Score,,"19,346",2:25
Wed Dec 26 2012,7:00p,Miami Heat,105,Charlotte Bobcats,92,Box Score,,Box Score,,"19,602",2:14
Wed Dec 26 2012,7:00p,New Orleans Hornets,97,Orlando Magic,94,Box Score,,Box Score,,"18,846",2:08
Wed Dec 26 2012,7:00p,Cleveland Cavaliers,87,Washington Wizards,84,Box Score,,Box Score,,"13,846",2:07
Wed Dec 26 2012,7:30p,Detroit Pistons,119,Atlanta Hawks,126,Box Score,,Box Score,2OT,"15,182",2:48
Wed Dec 26 2012,8:00p,Philadelphia 76ers,99,Memphis Grizzlies,89,Box Score,,Box Score,,"16,055",2:08
Wed Dec 26 2012,8:00p,Brooklyn Nets,93,Milwaukee Bucks,108,Box Score,,Box Score,,"13,102",2:05
Wed Dec 26 2012,8:00p,Houston Rockets,87,Minnesota Timberwolves,84,Box Score,,Box Score,,"20,340",2:04
Wed Dec 26 2012,8:30p,Toronto Raptors,80,San Antonio Spurs,100,Box Score,,Box Score,,"18,581",2:04
Wed Dec 26 2012,9:00p,Los Angeles Lakers,114,Denver Nuggets,126,Box Score,,Box Score,,"19,155",2:17
Wed Dec 26 2012,9:00p,New York Knicks,99,Phoenix Suns,97,Box Score,,Box Score,,"15,153",2:16
Wed Dec 26 2012,9:00p,Golden State Warriors,94,Utah Jazz,83,Box Score,,Box Score,,"19,404",2:05
Wed Dec 26 2012,10:00p,Sacramento Kings,91,Portland Trail Blazers,109,Box Score,,Box Score,,"20,545",2:01
Thu Dec 27 2012,8:00p,Dallas Mavericks,105,Oklahoma City Thunder,111,Box Score,,Box Score,OT,"18,203",2:43
Thu Dec 27 2012,10:30p,Boston Celtics,77,Los Angeles Clippers,106,Box Score,,Box Score,,"19,552",2:27
Fri Dec 28 2012,7:00p,Phoenix Suns,91,Indiana Pacers,97,Box Score,,Box Score,,"15,288",2:17
Fri Dec 28 2012,7:00p,Orlando Magic,97,Washington Wizards,105,Box Score,,Box Score,,"15,789",2:07
Fri Dec 28 2012,7:30p,Charlotte Bobcats,81,Brooklyn Nets,97,Box Score,,Box Score,,"17,732",2:12
Fri Dec 28 2012,7:30p,Atlanta Hawks,102,Cleveland Cavaliers,94,Box Score,,Box Score,,"19,443",2:01
Fri Dec 28 2012,7:30p,Miami Heat,99,Detroit Pistons,109,Box Score,,Box Score,,"22,076",2:11
Fri Dec 28 2012,8:00p,Toronto Raptors,104,New Orleans Hornets,97,Box Score,,Box Score,OT,"13,968",2:39
Fri Dec 28 2012,8:30p,Denver Nuggets,106,Dallas Mavericks,85,Box Score,,Box Score,,"20,439",2:10
Fri Dec 28 2012,8:30p,Houston Rockets,116,San Antonio Spurs,122,Box Score,,Box Score,,"18,581",2:06
Fri Dec 28 2012,9:00p,Los Angeles Clippers,116,Utah Jazz,114,Box Score,,Box Score,,"19,911",2:32
Fri Dec 28 2012,10:00p,New York Knicks,105,Sacramento Kings,106,Box Score,,Box Score,,"16,407",2:10
Fri Dec 28 2012,10:30p,Philadelphia 76ers,89,Golden State Warriors,96,Box Score,,Box Score,,"19,596",2:08
Fri Dec 28 2012,10:30p,Portland Trail Blazers,87,Los Angeles Lakers,104,Box Score,,Box Score,,"18,997",2:08
Sat Dec 29 2012,7:00p,Indiana Pacers,100,Atlanta Hawks,109,Box Score,,Box Score,,"16,558",2:07
Sat Dec 29 2012,7:00p,New Orleans Hornets,98,Charlotte Bobcats,95,Box Score,,Box Score,,"18,110",2:11
Sat Dec 29 2012,7:00p,Toronto Raptors,123,Orlando Magic,88,Box Score,,Box Score,,"18,846",2:01
Sat Dec 29 2012,7:30p,Cleveland Cavaliers,100,Brooklyn Nets,103,Box Score,,Box Score,,"17,732",2:14
Sat Dec 29 2012,8:00p,Washington Wizards,77,Chicago Bulls,87,Box Score,,Box Score,,"22,447",2:06
Sat Dec 29 2012,8:00p,Oklahoma City Thunder,124,Houston Rockets,94,Box Score,,Box Score,,"18,460",2:11
Sat Dec 29 2012,8:00p,Denver Nuggets,72,Memphis Grizzlies,81,Box Score,,Box Score,,"17,707",2:11
Sat Dec 29 2012,8:00p,Phoenix Suns,107,Minnesota Timberwolves,111,Box Score,,Box Score,,"19,356",2:12
Sat Dec 29 2012,8:30p,Miami Heat,85,Milwaukee Bucks,104,Box Score,,Box Score,,"18,717",2:10
Sat Dec 29 2012,10:00p,Philadelphia 76ers,85,Portland Trail Blazers,89,Box Score,,Box Score,,"20,569",2:02
Sat Dec 29 2012,10:30p,Boston Celtics,83,Golden State Warriors,101,Box Score,,Box Score,,"19,596",2:05
Sun Dec 30 2012,7:30p,San Antonio Spurs,111,Dallas Mavericks,86,Box Score,,Box Score,,"19,928",2:03
Sun Dec 30 2012,7:30p,Milwaukee Bucks,94,Detroit Pistons,96,Box Score,,Box Score,,"14,219",2:06
Sun Dec 30 2012,9:00p,Boston Celtics,96,Sacramento Kings,118,Box Score,,Box Score,,"15,305",2:14
Sun Dec 30 2012,9:30p,Utah Jazz,96,Los Angeles Clippers,107,Box Score,,Box Score,,"19,111",2:17
Mon Dec 31 2012,3:00p,Charlotte Bobcats,91,Chicago Bulls,81,Box Score,,Box Score,,"21,986",2:17
Mon Dec 31 2012,3:00p,Memphis Grizzlies,83,Indiana Pacers,88,Box Score,,Box Score,,"14,979",2:21
