Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Fri Oct 31 2014,7:00p,Memphis Grizzlies,97,Indiana Pacers,89,Box Score,,Box Score,,"14,441",2:13
Fri Oct 31 2014,8:00p,Cleveland Cavaliers,114,Chicago Bulls,108,Box Score,,Box Score,OT,"22,879",2:43
Fri Oct 31 2014,8:30p,Philadelphia 76ers,81,Milwaukee Bucks,93,Box Score,,Box Score,,"18,717",2:14
Fri Oct 31 2014,10:00p,San Antonio Spurs,89,Phoenix Suns,94,Box Score,,Box Score,,"15,050",2:17
Fri Oct 31 2014,10:00p,Portland Trail Blazers,94,Sacramento Kings,103,Box Score,,Box Score,,"14,648",2:26
Fri Oct 31 2014,10:30p,Los Angeles Clippers,118,Los Angeles Lakers,111,Box Score,,Box Score,,"18,997",2:33
Sat Nov 01 2014,7:00p,Memphis Grizzlies,71,Charlotte Hornets,69,Box Score,,Box Score,,"18,133",2:19
Sat Nov 01 2014,7:00p,Dallas Mavericks,109,New Orleans Pelicans,104,Box Score,,Box Score,,"14,547",2:13
Sat Nov 01 2014,7:00p,Toronto Raptors,108,Orlando Magic,95,Box Score,,Box Score,,"16,141",2:20
Sat Nov 01 2014,7:00p,Miami Heat,114,Philadelphia 76ers,96,Box Score,,Box Score,,"19,753",2:23
Sat Nov 01 2014,7:00p,Milwaukee Bucks,97,Washington Wizards,108,Box Score,,Box Score,,"17,992",2:21
Sat Nov 01 2014,7:30p,Indiana Pacers,92,Atlanta Hawks,102,Box Score,,Box Score,,"19,118",2:14
Sat Nov 01 2014,7:30p,Brooklyn Nets,102,Detroit Pistons,90,Box Score,,Box Score,,"19,904",2:08
Sat Nov 01 2014,8:00p,Boston Celtics,90,Houston Rockets,104,Box Score,,Box Score,,"18,309",2:10
Sat Nov 01 2014,8:00p,Chicago Bulls,106,Minnesota Timberwolves,105,Box Score,,Box Score,,"19,356",2:26
Sat Nov 01 2014,8:00p,Denver Nuggets,91,Oklahoma City Thunder,102,Box Score,,Box Score,,"18,203",2:22
Sat Nov 01 2014,9:00p,Phoenix Suns,91,Utah Jazz,118,Box Score,,Box Score,,"17,721",2:06
Sat Nov 01 2014,10:30p,Los Angeles Lakers,104,Golden State Warriors,127,Box Score,,Box Score,,"19,596",2:19
Sun Nov 02 2014,3:30p,Sacramento Kings,98,Los Angeles Clippers,92,Box Score,,Box Score,,"19,060",2:32
Sun Nov 02 2014,6:00p,Toronto Raptors,102,Miami Heat,107,Box Score,,Box Score,,"19,666",2:37
Sun Nov 02 2014,7:30p,Charlotte Hornets,93,New York Knicks,96,Box Score,,Box Score,,"19,812",2:20
Sun Nov 02 2014,9:00p,Golden State Warriors,95,Portland Trail Blazers,90,Box Score,,Box Score,,"19,441",2:15
Mon Nov 03 2014,7:00p,Houston Rockets,104,Philadelphia 76ers,93,Box Score,,Box Score,,"12,896",2:13
Mon Nov 03 2014,7:30p,Oklahoma City Thunder,85,Brooklyn Nets,116,Box Score,,Box Score,,"17,732",2:10
Mon Nov 03 2014,8:00p,New Orleans Pelicans,81,Memphis Grizzlies,93,Box Score,,Box Score,,"15,302",2:19
Mon Nov 03 2014,8:30p,Boston Celtics,113,Dallas Mavericks,118,Box Score,,Box Score,,"19,948",2:21
Mon Nov 03 2014,9:00p,Sacramento Kings,110,Denver Nuggets,105,Box Score,,Box Score,,"12,516",2:37
Mon Nov 03 2014,10:30p,Utah Jazz,101,Los Angeles Clippers,107,Box Score,,Box Score,,"19,060",2:10
Tue Nov 04 2014,7:00p,Milwaukee Bucks,87,Indiana Pacers,81,Box Score,,Box Score,,"15,012",2:13
Tue Nov 04 2014,7:30p,Houston Rockets,108,Miami Heat,91,Box Score,,Box Score,,"19,666",2:24
Tue Nov 04 2014,7:30p,Washington Wizards,98,New York Knicks,83,Box Score,,Box Score,,"19,812",2:11
Tue Nov 04 2014,7:30p,Oklahoma City Thunder,88,Toronto Raptors,100,Box Score,,Box Score,,"18,877",2:24
Tue Nov 04 2014,8:00p,Orlando Magic,90,Chicago Bulls,98,Box Score,,Box Score,,"21,809",2:12
Tue Nov 04 2014,8:00p,Charlotte Hornets,91,New Orleans Pelicans,100,Box Score,,Box Score,,"14,840",2:01
Tue Nov 04 2014,10:00p,Cleveland Cavaliers,82,Portland Trail Blazers,101,Box Score,,Box Score,,"19,441",2:10
Tue Nov 04 2014,10:30p,Phoenix Suns,112,Los Angeles Lakers,106,Box Score,,Box Score,,"18,997",2:21
Wed Nov 05 2014,7:00p,Miami Heat,89,Charlotte Hornets,96,Box Score,,Box Score,,"15,874",2:24
Wed Nov 05 2014,7:00p,Orlando Magic,91,Philadelphia 76ers,89,Box Score,,Box Score,,"12,111",2:37
Wed Nov 05 2014,7:30p,Toronto Raptors,110,Boston Celtics,107,Box Score,,Box Score,,"16,249",2:09
Wed Nov 05 2014,7:30p,Minnesota Timberwolves,98,Brooklyn Nets,91,Box Score,,Box Score,,"16,302",2:07
Wed Nov 05 2014,7:30p,New York Knicks,95,Detroit Pistons,98,Box Score,,Box Score,,"11,915",2:20
Wed Nov 05 2014,8:00p,Chicago Bulls,95,Milwaukee Bucks,86,Box Score,,Box Score,,"13,098",2:16
Wed Nov 05 2014,8:00p,Indiana Pacers,94,Washington Wizards,96,Box Score,,Box Score,OT,"15,268",2:40
Wed Nov 05 2014,8:30p,Atlanta Hawks,92,San Antonio Spurs,94,Box Score,,Box Score,,"18,581",2:16
Wed Nov 05 2014,9:00p,Memphis Grizzlies,102,Phoenix Suns,91,Box Score,,Box Score,,"15,377",2:10
Wed Nov 05 2014,9:00p,Cleveland Cavaliers,100,Utah Jazz,102,Box Score,,Box Score,,"19,911",2:16
Wed Nov 05 2014,10:00p,Denver Nuggets,109,Sacramento Kings,131,Box Score,,Box Score,,"14,539",2:27
Wed Nov 05 2014,10:30p,Los Angeles Clippers,104,Golden State Warriors,121,Box Score,,Box Score,,"19,596",2:12
Thu Nov 06 2014,8:00p,San Antonio Spurs,81,Houston Rockets,98,Box Score,,Box Score,,"18,311",2:18
Thu Nov 06 2014,10:30p,Dallas Mavericks,87,Portland Trail Blazers,108,Box Score,,Box Score,,"19,441",2:21
Fri Nov 07 2014,7:00p,Atlanta Hawks,119,Charlotte Hornets,122,Box Score,,Box Score,2OT,"15,891",3:01
Fri Nov 07 2014,7:00p,Minnesota Timberwolves,103,Orlando Magic,112,Box Score,,Box Score,OT,"16,379",2:35
Fri Nov 07 2014,7:00p,Chicago Bulls,118,Philadelphia 76ers,115,Box Score,,Box Score,,"16,820",2:24
Fri Nov 07 2014,7:30p,Indiana Pacers,98,Boston Celtics,101,Box Score,,Box Score,,"17,122",2:12
Fri Nov 07 2014,7:30p,New York Knicks,99,Brooklyn Nets,110,Box Score,,Box Score,,"17,732",2:14
Fri Nov 07 2014,7:30p,Milwaukee Bucks,95,Detroit Pistons,98,Box Score,,Box Score,,"16,102",2:16
Fri Nov 07 2014,7:30p,Washington Wizards,84,Toronto Raptors,103,Box Score,,Box Score,,"19,800",2:16
Fri Nov 07 2014,8:00p,Memphis Grizzlies,91,Oklahoma City Thunder,89,Box Score,,Box Score,,"18,203",2:24
Fri Nov 07 2014,9:00p,Sacramento Kings,114,Phoenix Suns,112,Box Score,,Box Score,2OT,"15,476",2:48
Fri Nov 07 2014,9:00p,Dallas Mavericks,105,Utah Jazz,82,Box Score,,Box Score,,"18,419",2:06
Fri Nov 07 2014,10:30p,Cleveland Cavaliers,110,Denver Nuggets,101,Box Score,,Box Score,,"19,623",2:21
Sat Nov 08 2014,3:30p,Portland Trail Blazers,102,Los Angeles Clippers,106,Box Score,,Box Score,,"19,060",2:21
Sat Nov 08 2014,7:00p,Washington Wizards,97,Indiana Pacers,90,Box Score,,Box Score,,"17,302",2:09
Sat Nov 08 2014,7:30p,New York Knicks,96,Atlanta Hawks,103,Box Score,,Box Score,,"17,521",2:21
Sat Nov 08 2014,7:30p,Minnesota Timberwolves,92,Miami Heat,102,Box Score,,Box Score,,"19,735",2:06
Sat Nov 08 2014,8:00p,Boston Celtics,106,Chicago Bulls,101,Box Score,,Box Score,,"22,104",2:07
Sat Nov 08 2014,8:00p,Golden State Warriors,98,Houston Rockets,87,Box Score,,Box Score,,"18,312",2:14
Sat Nov 08 2014,8:30p,Memphis Grizzlies,92,Milwaukee Bucks,93,Box Score,,Box Score,,"13,841",2:21
Sat Nov 08 2014,8:30p,New Orleans Pelicans,100,San Antonio Spurs,99,Box Score,,Box Score,,"18,581",2:09
Sun Nov 09 2014,3:30p,Orlando Magic,96,Brooklyn Nets,104,Box Score,,Box Score,,"16,127",2:03
Sun Nov 09 2014,6:00p,Utah Jazz,97,Detroit Pistons,96,Box Score,,Box Score,,"12,888",2:08
Sun Nov 09 2014,7:00p,Sacramento Kings,93,Oklahoma City Thunder,101,Box Score,,Box Score,,"18,203",2:23
Sun Nov 09 2014,7:00p,Philadelphia 76ers,88,Toronto Raptors,120,Box Score,,Box Score,,"18,470",2:10
Sun Nov 09 2014,7:30p,Miami Heat,105,Dallas Mavericks,96,Box Score,,Box Score,,"20,195",2:23
Sun Nov 09 2014,8:00p,Golden State Warriors,95,Phoenix Suns,107,Box Score,,Box Score,,"16,046",2:21
Sun Nov 09 2014,9:00p,Denver Nuggets,100,Portland Trail Blazers,116,Box Score,,Box Score,,"16,046",2:10
Sun Nov 09 2014,9:30p,Charlotte Hornets,92,Los Angeles Lakers,107,Box Score,,Box Score,,"18,997",2:07
Mon Nov 10 2014,7:00p,New Orleans Pelicans,111,Cleveland Cavaliers,118,Box Score,,Box Score,,"20,562",2:10
Mon Nov 10 2014,7:00p,Utah Jazz,86,Indiana Pacers,97,Box Score,,Box Score,,"12,513",2:13
Mon Nov 10 2014,7:30p,Atlanta Hawks,91,New York Knicks,85,Box Score,,Box Score,,"19,812",2:25
Mon Nov 10 2014,8:00p,Detroit Pistons,91,Chicago Bulls,102,Box Score,,Box Score,,"21,431",2:09
Mon Nov 10 2014,10:30p,San Antonio Spurs,89,Los Angeles Clippers,85,Box Score,,Box Score,,"19,313",2:23
Tue Nov 11 2014,7:30p,Orlando Magic,100,Toronto Raptors,104,Box Score,,Box Score,,"19,800",2:18
Tue Nov 11 2014,8:00p,Los Angeles Lakers,102,Memphis Grizzlies,107,Box Score,,Box Score,,"17,618",2:11
Tue Nov 11 2014,8:00p,Oklahoma City Thunder,78,Milwaukee Bucks,85,Box Score,,Box Score,,"12,390",2:19
Tue Nov 11 2014,8:30p,Sacramento Kings,98,Dallas Mavericks,106,Box Score,,Box Score,,"19,663",2:31
Tue Nov 11 2014,10:00p,Charlotte Hornets,100,Portland Trail Blazers,102,Box Score,,Box Score,,"18,495",2:08
Tue Nov 11 2014,10:30p,San Antonio Spurs,113,Golden State Warriors,100,Box Score,,Box Score,,"19,596",2:08
Wed Nov 12 2014,7:00p,Detroit Pistons,103,Washington Wizards,107,Box Score,,Box Score,,"14,708",2:23
Wed Nov 12 2014,7:30p,Utah Jazz,97,Atlanta Hawks,100,Box Score,,Box Score,,"12,595",2:03
Wed Nov 12 2014,7:30p,Oklahoma City Thunder,109,Boston Celtics,94,Box Score,,Box Score,,"17,043",2:01
Wed Nov 12 2014,7:30p,Indiana Pacers,81,Miami Heat,75,Box Score,,Box Score,,"19,658",2:14
Wed Nov 12 2014,7:30p,Orlando Magic,97,New York Knicks,95,Box Score,,Box Score,,"19,812",2:24
Wed Nov 12 2014,8:00p,Los Angeles Lakers,102,New Orleans Pelicans,109,Box Score,,Box Score,,"17,359",2:07
Wed Nov 12 2014,9:00p,Portland Trail Blazers,130,Denver Nuggets,113,Box Score,,Box Score,,"12,611",2:12
Wed Nov 12 2014,9:00p,Brooklyn Nets,104,Phoenix Suns,112,Box Score,,Box Score,,"15,184",2:22
Wed Nov 12 2014,10:00p,Houston Rockets,113,Minnesota Timberwolves,101,Box Score,,Box Score,,"18,996",2:18
Thu Nov 13 2014,8:00p,Sacramento Kings,110,Memphis Grizzlies,111,Box Score,,Box Score,,"15,666",2:28
Thu Nov 13 2014,8:00p,Chicago Bulls,100,Toronto Raptors,93,Box Score,,Box Score,,"19,800",2:31
Thu Nov 13 2014,8:30p,Philadelphia 76ers,70,Dallas Mavericks,123,Box Score,,Box Score,,"19,604",2:21
Thu Nov 13 2014,10:30p,Brooklyn Nets,99,Golden State Warriors,107,Box Score,,Box Score,,"19,596",2:18
Fri Nov 14 2014,7:00p,Denver Nuggets,108,Indiana Pacers,87,Box Score,,Box Score,,"16,286",2:12
Fri Nov 14 2014,7:00p,Milwaukee Bucks,85,Orlando Magic,101,Box Score,,Box Score,,"15,947",2:07
Fri Nov 14 2014,7:30p,Miami Heat,103,Atlanta Hawks,114,Box Score,,Box Score,,"17,090",2:08
Fri Nov 14 2014,7:30p,Cleveland Cavaliers,122,Boston Celtics,121,Box Score,,Box Score,,"18,624",2:23
Fri Nov 14 2014,7:30p,Utah Jazz,102,New York Knicks,100,Box Score,,Box Score,,"19,812",2:31
Fri Nov 14 2014,8:00p,Philadelphia 76ers,87,Houston Rockets,88,Box Score,,Box Score,,"18,138",2:25
Fri Nov 14 2014,8:00p,Minnesota Timberwolves,91,New Orleans Pelicans,139,Box Score,,Box Score,,"14,775",2:05
Fri Nov 14 2014,8:00p,Detroit Pistons,96,Oklahoma City Thunder,89,Box Score,,Box Score,OT,"18,203",2:22
Fri Nov 14 2014,9:00p,Charlotte Hornets,103,Phoenix Suns,95,Box Score,,Box Score,,"16,291",2:08
Fri Nov 14 2014,10:00p,San Antonio Spurs,93,Los Angeles Lakers,80,Box Score,,Box Score,,"18,997",2:12
Sat Nov 15 2014,7:00p,Orlando Magic,93,Washington Wizards,98,Box Score,,Box Score,,"19,110",2:10
Sat Nov 15 2014,7:30p,Atlanta Hawks,94,Cleveland Cavaliers,127,Box Score,,Box Score,,"20,562",1:55
Sat Nov 15 2014,7:30p,Utah Jazz,93,Toronto Raptors,111,Box Score,,Box Score,,"19,800",2:04
Sat Nov 15 2014,8:00p,Indiana Pacers,99,Chicago Bulls,90,Box Score,,Box Score,,"22,248",2:13
Sat Nov 15 2014,8:00p,Detroit Pistons,88,Memphis Grizzlies,95,Box Score,,Box Score,,"17,215",2:15
Sat Nov 15 2014,8:30p,Minnesota Timberwolves,117,Dallas Mavericks,131,Box Score,,Box Score,,"19,730",2:15
Sat Nov 15 2014,10:00p,Brooklyn Nets,87,Portland Trail Blazers,97,Box Score,,Box Score,,"19,441",2:17
Sat Nov 15 2014,10:00p,San Antonio Spurs,91,Sacramento Kings,94,Box Score,,Box Score,,"17,317",2:24
Sat Nov 15 2014,10:30p,Charlotte Hornets,87,Golden State Warriors,112,Box Score,,Box Score,,"19,596",2:03
Sat Nov 15 2014,10:30p,Phoenix Suns,107,Los Angeles Clippers,120,Box Score,,Box Score,,"19,060",2:20
Sun Nov 16 2014,1:00p,Denver Nuggets,93,New York Knicks,109,Box Score,,Box Score,,"19,812",2:18
Sun Nov 16 2014,6:00p,Milwaukee Bucks,91,Miami Heat,84,Box Score,,Box Score,,"19,680",2:17
Sun Nov 16 2014,7:00p,Houston Rockets,69,Oklahoma City Thunder,65,Box Score,,Box Score,,"18,203",2:36
Sun Nov 16 2014,9:30p,Golden State Warriors,136,Los Angeles Lakers,115,Box Score,,Box Score,,"18,997",2:15
Mon Nov 17 2014,7:00p,Dallas Mavericks,107,Charlotte Hornets,80,Box Score,,Box Score,,"15,345",2:03
Mon Nov 17 2014,7:00p,Denver Nuggets,106,Cleveland Cavaliers,97,Box Score,,Box Score,,"20,562",2:04
Mon Nov 17 2014,7:30p,Phoenix Suns,118,Boston Celtics,114,Box Score,,Box Score,,"16,726",2:16
Mon Nov 17 2014,7:30p,Miami Heat,95,Brooklyn Nets,83,Box Score,,Box Score,,"17,732",2:20
Mon Nov 17 2014,7:30p,Orlando Magic,107,Detroit Pistons,93,Box Score,,Box Score,,"11,619",2:05
Mon Nov 17 2014,8:00p,Houston Rockets,93,Memphis Grizzlies,119,Box Score,,Box Score,,"17,012",2:07
Mon Nov 17 2014,8:30p,Philadelphia 76ers,75,San Antonio Spurs,100,Box Score,,Box Score,,"18,581",2:06
Mon Nov 17 2014,10:00p,New Orleans Pelicans,93,Portland Trail Blazers,102,Box Score,,Box Score,,"19,441",2:10
Mon Nov 17 2014,10:30p,Chicago Bulls,105,Los Angeles Clippers,89,Box Score,,Box Score,,"19,319",2:11
Tue Nov 18 2014,7:30p,Los Angeles Lakers,114,Atlanta Hawks,109,Box Score,,Box Score,,"17,848",2:10
Tue Nov 18 2014,8:00p,New York Knicks,113,Milwaukee Bucks,117,Box Score,,Box Score,,"12,190",2:22
Tue Nov 18 2014,9:00p,Oklahoma City Thunder,81,Utah Jazz,98,Box Score,,Box Score,,"17,190",2:09
Tue Nov 18 2014,10:00p,New Orleans Pelicans,106,Sacramento Kings,100,Box Score,,Box Score,,"16,526",2:20
Wed Nov 19 2014,7:00p,San Antonio Spurs,92,Cleveland Cavaliers,90,Box Score,,Box Score,,"20,562",2:23
Wed Nov 19 2014,7:00p,Charlotte Hornets,86,Indiana Pacers,88,Box Score,,Box Score,,"14,748",2:06
Wed Nov 19 2014,7:00p,Los Angeles Clippers,114,Orlando Magic,90,Box Score,,Box Score,,"16,034",2:01
Wed Nov 19 2014,7:00p,Boston Celtics,101,Philadelphia 76ers,90,Box Score,,Box Score,,"12,701",2:04
Wed Nov 19 2014,7:00p,Dallas Mavericks,105,Washington Wizards,102,Box Score,,Box Score,,"16,374",2:13
Wed Nov 19 2014,7:30p,Milwaukee Bucks,122,Brooklyn Nets,118,Box Score,,Box Score,3OT,"15,694",3:05
Wed Nov 19 2014,7:30p,Phoenix Suns,88,Detroit Pistons,86,Box Score,,Box Score,,"10,686",2:11
Wed Nov 19 2014,7:30p,Memphis Grizzlies,92,Toronto Raptors,96,Box Score,,Box Score,,"19,800",2:18
Wed Nov 19 2014,8:00p,New York Knicks,99,Minnesota Timberwolves,115,Box Score,,Box Score,,"15,304",2:10
Wed Nov 19 2014,9:00p,Oklahoma City Thunder,100,Denver Nuggets,107,Box Score,,Box Score,,"14,140",2:09
Wed Nov 19 2014,9:30p,Los Angeles Lakers,98,Houston Rockets,92,Box Score,,Box Score,,"18,245",2:24
Thu Nov 20 2014,8:00p,Los Angeles Clippers,110,Miami Heat,93,Box Score,,Box Score,,"19,685",2:21
Thu Nov 20 2014,10:30p,Chicago Bulls,88,Sacramento Kings,103,Box Score,,Box Score,,"17,317",2:25
Fri Nov 21 2014,7:00p,Orlando Magic,105,Charlotte Hornets,100,Box Score,,Box Score,,"18,126",2:19
Fri Nov 21 2014,7:00p,Phoenix Suns,122,Philadelphia 76ers,96,Box Score,,Box Score,,"16,789",2:08
Fri Nov 21 2014,7:30p,Detroit Pistons,89,Atlanta Hawks,99,Box Score,,Box Score,,"16,517",2:12
Fri Nov 21 2014,7:30p,Milwaukee Bucks,82,Toronto Raptors,124,Box Score,,Box Score,,"19,800",2:13
Fri Nov 21 2014,8:00p,Boston Celtics,100,Memphis Grizzlies,117,Box Score,,Box Score,,"17,712",2:04
Fri Nov 21 2014,8:00p,San Antonio Spurs,121,Minnesota Timberwolves,92,Box Score,,Box Score,,"12,414",2:03
Fri Nov 21 2014,8:00p,Brooklyn Nets,94,Oklahoma City Thunder,92,Box Score,,Box Score,,"18,203",2:22
Fri Nov 21 2014,8:00p,Cleveland Cavaliers,78,Washington Wizards,91,Box Score,,Box Score,,"20,356",2:14
Fri Nov 21 2014,8:30p,Los Angeles Lakers,106,Dallas Mavericks,140,Box Score,,Box Score,,"20,353",2:08
Fri Nov 21 2014,9:00p,New Orleans Pelicans,97,Denver Nuggets,117,Box Score,,Box Score,,"15,232",2:08
Fri Nov 21 2014,10:30p,Utah Jazz,88,Golden State Warriors,101,Box Score,,Box Score,,"19,596",2:04
Fri Nov 21 2014,10:30p,Chicago Bulls,87,Portland Trail Blazers,105,Box Score,,Box Score,,"19,866",2:13
Sat Nov 22 2014,7:00p,Phoenix Suns,106,Indiana Pacers,83,Box Score,,Box Score,,"16,870",2:05
Sat Nov 22 2014,7:00p,Miami Heat,99,Orlando Magic,92,Box Score,,Box Score,,"18,846",2:19
Sat Nov 22 2014,7:30p,Toronto Raptors,110,Cleveland Cavaliers,93,Box Score,,Box Score,,"20,562",2:19
Sat Nov 22 2014,7:30p,Philadelphia 76ers,83,New York Knicks,91,Box Score,,Box Score,,"19,812",2:19
Sat Nov 22 2014,8:00p,Dallas Mavericks,92,Houston Rockets,95,Box Score,,Box Score,,"18,244",2:31
Sat Nov 22 2014,8:00p,Sacramento Kings,113,Minnesota Timberwolves,101,Box Score,,Box Score,,"13,191",2:15
Sat Nov 22 2014,8:30p,Washington Wizards,111,Milwaukee Bucks,100,Box Score,,Box Score,,"14,254",2:14
Sat Nov 22 2014,8:30p,Brooklyn Nets,87,San Antonio Spurs,99,Box Score,,Box Score,,"18,581",1:56
Sat Nov 22 2014,9:00p,New Orleans Pelicans,106,Utah Jazz,94,Box Score,,Box Score,,"18,452",2:12
Sun Nov 23 2014,6:00p,Portland Trail Blazers,94,Boston Celtics,88,Box Score,,Box Score,,"16,692",1:57
Sun Nov 23 2014,6:00p,Los Angeles Clippers,91,Memphis Grizzlies,107,Box Score,,Box Score,,"18,119",2:16
Sun Nov 23 2014,6:00p,Charlotte Hornets,93,Miami Heat,94,Box Score,,Box Score,,"19,639",2:12
Sun Nov 23 2014,7:00p,Golden State Warriors,91,Oklahoma City Thunder,86,Box Score,,Box Score,,"18,203",2:27
Sun Nov 23 2014,9:30p,Denver Nuggets,101,Los Angeles Lakers,94,Box Score,,Box Score,OT,"18,997",2:43
Mon Nov 24 2014,7:00p,Los Angeles Clippers,113,Charlotte Hornets,92,Box Score,,Box Score,,"17,180",2:09
Mon Nov 24 2014,7:00p,Orlando Magic,74,Cleveland Cavaliers,106,Box Score,,Box Score,,"20,562",2:05
Mon Nov 24 2014,7:00p,Portland Trail Blazers,114,Philadelphia 76ers,104,Box Score,,Box Score,,"11,094",2:06
Mon Nov 24 2014,7:30p,Phoenix Suns,100,Toronto Raptors,104,Box Score,,Box Score,,"19,800",2:14
Mon Nov 24 2014,8:00p,New York Knicks,86,Houston Rockets,91,Box Score,,Box Score,,"18,133",2:15
Mon Nov 24 2014,8:30p,Indiana Pacers,111,Dallas Mavericks,100,Box Score,,Box Score,,"19,850",2:18
Mon Nov 24 2014,9:00p,Chicago Bulls,97,Utah Jazz,95,Box Score,,Box Score,,"18,904",2:04
Tue Nov 25 2014,7:00p,Atlanta Hawks,106,Washington Wizards,102,Box Score,,Box Score,,"15,440",2:26
Tue Nov 25 2014,7:30p,Golden State Warriors,114,Miami Heat,97,Box Score,,Box Score,,"19,647",2:19
Tue Nov 25 2014,8:00p,Detroit Pistons,86,Milwaukee Bucks,98,Box Score,,Box Score,,"15,265",2:06
Tue Nov 25 2014,8:00p,Sacramento Kings,99,New Orleans Pelicans,89,Box Score,,Box Score,,"17,037",2:13
Tue Nov 25 2014,9:00p,Chicago Bulls,109,Denver Nuggets,114,Box Score,,Box Score,,"17,033",2:21
Wed Nov 26 2014,7:00p,Portland Trail Blazers,105,Charlotte Hornets,97,Box Score,,Box Score,,"16,972",2:06
Wed Nov 26 2014,7:00p,Washington Wizards,87,Cleveland Cavaliers,113,Box Score,,Box Score,,"20,562",2:13
Wed Nov 26 2014,7:00p,Golden State Warriors,111,Orlando Magic,96,Box Score,,Box Score,,"17,702",2:08
Wed Nov 26 2014,7:00p,Brooklyn Nets,99,Philadelphia 76ers,91,Box Score,,Box Score,,"11,223",2:13
Wed Nov 26 2014,7:30p,Toronto Raptors,126,Atlanta Hawks,115,Box Score,,Box Score,,"16,253",2:20
Wed Nov 26 2014,7:30p,New York Knicks,102,Dallas Mavericks,109,Box Score,,Box Score,OT,"20,352",2:52
Wed Nov 26 2014,7:30p,Los Angeles Clippers,104,Detroit Pistons,98,Box Score,,Box Score,,"13,461",2:13
Wed Nov 26 2014,8:00p,Sacramento Kings,89,Houston Rockets,102,Box Score,,Box Score,,"18,058",2:12
Wed Nov 26 2014,8:00p,Milwaukee Bucks,103,Minnesota Timberwolves,86,Box Score,,Box Score,,"14,710",2:15
Wed Nov 26 2014,8:00p,Utah Jazz,82,Oklahoma City Thunder,97,Box Score,,Box Score,,"18,203",2:04
Wed Nov 26 2014,8:30p,Indiana Pacers,100,San Antonio Spurs,106,Box Score,,Box Score,,"18,581",2:11
Wed Nov 26 2014,9:00p,Denver Nuggets,112,Phoenix Suns,120,Box Score,,Box Score,,"16,099",2:16
Wed Nov 26 2014,10:30p,Memphis Grizzlies,99,Los Angeles Lakers,93,Box Score,,Box Score,,"18,997",2:09
Fri Nov 28 2014,1:00p,Chicago Bulls,109,Boston Celtics,102,Box Score,,Box Score,,"18,203",2:13
Fri Nov 28 2014,7:00p,Golden State Warriors,106,Charlotte Hornets,101,Box Score,,Box Score,,"19,381",2:13
Fri Nov 28 2014,7:30p,New Orleans Pelicans,91,Atlanta Hawks,100,Box Score,,Box Score,,"17,079",2:04
Fri Nov 28 2014,7:30p,Milwaukee Bucks,104,Detroit Pistons,88,Box Score,,Box Score,,"13,127",1:59
