Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Thu Oct 27 2016,10:30p,San Antonio Spurs,102,Sacramento Kings,94,Box Score,,Box Score,,"17,608",2:19
Fri Oct 28 2016,7:00p,Cleveland Cavaliers,94,Toronto Raptors,91,Box Score,,Box Score,,"19,800",2:26
Fri Oct 28 2016,7:30p,Indiana Pacers,94,Brooklyn Nets,103,Box Score,,Box Score,,"17,732",2:14
Fri Oct 28 2016,7:30p,Orlando Magic,82,Detroit Pistons,108,Box Score,,Box Score,,"19,122",1:57
Fri Oct 28 2016,8:00p,Phoenix Suns,110,Oklahoma City Thunder,113,Box Score,,Box Score,OT,"18,203",2:52
Fri Oct 28 2016,8:00p,Charlotte Hornets,97,Miami Heat,91,Box Score,,Box Score,,"19,600",2:16
Fri Oct 28 2016,8:30p,Houston Rockets,106,Dallas Mavericks,98,Box Score,,Box Score,,"20,163",2:14
Fri Oct 28 2016,9:00p,Los Angeles Lakers,89,Utah Jazz,96,Box Score,,Box Score,,"19,911",2:29
Fri Oct 28 2016,9:30p,Golden State Warriors,122,New Orleans Pelicans,114,Box Score,,Box Score,,"18,217",2:30
Sat Oct 29 2016,12:30p,Atlanta Hawks,104,Philadelphia 76ers,72,Box Score,,Box Score,,"16,312",2:09
Sat Oct 29 2016,7:00p,Boston Celtics,104,Charlotte Hornets,98,Box Score,,Box Score,,"18,708",2:18
Sat Oct 29 2016,7:30p,Orlando Magic,99,Cleveland Cavaliers,105,Box Score,,Box Score,,"20,562",2:33
Sat Oct 29 2016,7:30p,Memphis Grizzlies,104,New York Knicks,111,Box Score,,Box Score,,"19,812",2:37
Sat Oct 29 2016,8:00p,New Orleans Pelicans,79,San Antonio Spurs,98,Box Score,,Box Score,,"18,418",2:05
Sat Oct 29 2016,8:00p,Brooklyn Nets,108,Milwaukee Bucks,110,Box Score,,Box Score,,"12,570",2:14
Sat Oct 29 2016,8:00p,Indiana Pacers,101,Chicago Bulls,118,Box Score,,Box Score,,"21,373",2:00
Sat Oct 29 2016,9:00p,Portland Trail Blazers,115,Denver Nuggets,113,Box Score,,Box Score,OT,"18,055",3:19
Sat Oct 29 2016,10:30p,Minnesota Timberwolves,103,Sacramento Kings,106,Box Score,,Box Score,,"17,608",2:33
Sun Oct 30 2016,4:30p,Utah Jazz,75,Los Angeles Clippers,88,Box Score,,Box Score,,"19,060",2:08
Sun Oct 30 2016,6:00p,Milwaukee Bucks,83,Detroit Pistons,98,Box Score,,Box Score,,"15,161",2:05
Sun Oct 30 2016,6:00p,San Antonio Spurs,106,Miami Heat,99,Box Score,,Box Score,,"19,678",2:32
Sun Oct 30 2016,6:00p,Golden State Warriors,106,Phoenix Suns,100,Box Score,,Box Score,,"17,011",2:29
Sun Oct 30 2016,7:00p,Los Angeles Lakers,96,Oklahoma City Thunder,113,Box Score,,Box Score,,"18,203",2:12
Sun Oct 30 2016,8:00p,Dallas Mavericks,92,Houston Rockets,93,Box Score,,Box Score,,"18,055",2:28
Sun Oct 30 2016,8:00p,Washington Wizards,103,Memphis Grizzlies,112,Box Score,,Box Score,OT,"15,573",2:37
Mon Oct 31 2016,7:30p,Sacramento Kings,95,Atlanta Hawks,106,Box Score,,Box Score,,"12,501",2:25
Mon Oct 31 2016,7:30p,Chicago Bulls,118,Brooklyn Nets,88,Box Score,,Box Score,,"15,842",2:02
Mon Oct 31 2016,7:30p,Denver Nuggets,102,Toronto Raptors,105,Box Score,,Box Score,,"19,800",2:21
Mon Oct 31 2016,10:30p,Phoenix Suns,98,Los Angeles Clippers,116,Box Score,,Box Score,,"19,060",2:20
Tue Nov 01 2016,6:00p,Houston Rockets,120,Cleveland Cavaliers,128,Box Score,,Box Score,,"20,562",2:23
Tue Nov 01 2016,7:00p,Los Angeles Lakers,108,Indiana Pacers,115,Box Score,,Box Score,,"15,348",2:31
Tue Nov 01 2016,7:00p,Orlando Magic,103,Philadelphia 76ers,101,Box Score,,Box Score,,"12,529",2:26
Tue Nov 01 2016,7:30p,New York Knicks,89,Detroit Pistons,102,Box Score,,Box Score,,"13,087",2:06
Tue Nov 01 2016,7:30p,Sacramento Kings,96,Miami Heat,108,Box Score,,Box Score,OT,"19,612",2:41
Tue Nov 01 2016,8:00p,Memphis Grizzlies,80,Minnesota Timberwolves,116,Box Score,,Box Score,,"14,774",2:12
Tue Nov 01 2016,8:00p,Milwaukee Bucks,117,New Orleans Pelicans,113,Box Score,,Box Score,,"15,515",2:19
Tue Nov 01 2016,8:30p,Utah Jazz,106,San Antonio Spurs,91,Box Score,,Box Score,,"18,418",2:10
Tue Nov 01 2016,10:00p,Golden State Warriors,127,Portland Trail Blazers,104,Box Score,,Box Score,,"19,393",2:14
Wed Nov 02 2016,7:00p,Philadelphia 76ers,93,Charlotte Hornets,109,Box Score,,Box Score,,"15,275",2:07
Wed Nov 02 2016,7:00p,Toronto Raptors,113,Washington Wizards,103,Box Score,,Box Score,,"19,581",2:12
Wed Nov 02 2016,7:30p,Los Angeles Lakers,123,Atlanta Hawks,116,Box Score,,Box Score,,"13,800",2:20
Wed Nov 02 2016,7:30p,Detroit Pistons,101,Brooklyn Nets,109,Box Score,,Box Score,,"13,650",2:16
Wed Nov 02 2016,7:30p,Houston Rockets,118,New York Knicks,99,Box Score,,Box Score,,"19,812",2:15
Wed Nov 02 2016,8:00p,Chicago Bulls,100,Boston Celtics,107,Box Score,,Box Score,,"18,624",2:27
Wed Nov 02 2016,8:00p,New Orleans Pelicans,83,Memphis Grizzlies,89,Box Score,,Box Score,OT,"15,881",2:39
Wed Nov 02 2016,9:00p,Dallas Mavericks,81,Utah Jazz,97,Box Score,,Box Score,,"19,318",2:15
Wed Nov 02 2016,10:00p,Portland Trail Blazers,115,Phoenix Suns,118,Box Score,,Box Score,OT,"17,284",2:38
Wed Nov 02 2016,10:30p,Oklahoma City Thunder,85,Los Angeles Clippers,83,Box Score,,Box Score,,"19,060",2:26
Thu Nov 03 2016,7:00p,Sacramento Kings,94,Orlando Magic,102,Box Score,,Box Score,,"17,026",2:09
Thu Nov 03 2016,8:00p,Boston Celtics,122,Cleveland Cavaliers,128,Box Score,,Box Score,,"20,562",2:29
Thu Nov 03 2016,8:00p,Indiana Pacers,107,Milwaukee Bucks,125,Box Score,,Box Score,,"11,374",2:20
Thu Nov 03 2016,8:00p,Denver Nuggets,102,Minnesota Timberwolves,99,Box Score,,Box Score,,"11,219",2:24
Thu Nov 03 2016,10:30p,Oklahoma City Thunder,96,Golden State Warriors,122,Box Score,,Box Score,,"19,596",2:19
Fri Nov 04 2016,7:00p,Atlanta Hawks,92,Washington Wizards,95,Box Score,,Box Score,,"14,663",2:33
Fri Nov 04 2016,7:30p,Charlotte Hornets,99,Brooklyn Nets,95,Box Score,,Box Score,,"15,775",2:16
Fri Nov 04 2016,7:30p,Miami Heat,87,Toronto Raptors,96,Box Score,,Box Score,,"19,800",2:10
Fri Nov 04 2016,8:00p,New York Knicks,117,Chicago Bulls,104,Box Score,,Box Score,,"22,376",2:22
Fri Nov 04 2016,8:00p,Los Angeles Clippers,99,Memphis Grizzlies,88,Box Score,,Box Score,,"17,115",2:26
Fri Nov 04 2016,8:00p,Phoenix Suns,112,New Orleans Pelicans,111,Box Score,,Box Score,OT,"15,379",2:40
Fri Nov 04 2016,8:30p,Portland Trail Blazers,105,Dallas Mavericks,95,Box Score,,Box Score,,"19,475",2:14
Fri Nov 04 2016,9:00p,San Antonio Spurs,100,Utah Jazz,86,Box Score,,Box Score,,"19,911",2:12
Fri Nov 04 2016,10:30p,Golden State Warriors,97,Los Angeles Lakers,117,Box Score,,Box Score,,"18,997",2:19
Sat Nov 05 2016,6:00p,Minnesota Timberwolves,92,Oklahoma City Thunder,112,Box Score,,Box Score,,"18,203",2:18
Sat Nov 05 2016,7:00p,Denver Nuggets,86,Detroit Pistons,103,Box Score,,Box Score,,"16,218",2:09
Sat Nov 05 2016,7:00p,Chicago Bulls,94,Indiana Pacers,111,Box Score,,Box Score,,"17,020",2:04
Sat Nov 05 2016,7:00p,Washington Wizards,86,Orlando Magic,88,Box Score,,Box Score,,"18,846",2:22
Sat Nov 05 2016,7:00p,Cleveland Cavaliers,102,Philadelphia 76ers,101,Box Score,,Box Score,,"20,497",2:15
Sat Nov 05 2016,7:30p,Houston Rockets,97,Atlanta Hawks,112,Box Score,,Box Score,,"16,895",2:12
Sat Nov 05 2016,8:00p,Sacramento Kings,91,Milwaukee Bucks,117,Box Score,,Box Score,,"16,021",2:13
Sat Nov 05 2016,8:30p,Los Angeles Clippers,116,San Antonio Spurs,92,Box Score,,Box Score,,"18,418",2:12
Sun Nov 06 2016,12:00p,Utah Jazz,114,New York Knicks,109,Box Score,,Box Score,,"19,812",2:19
Sun Nov 06 2016,3:30p,Portland Trail Blazers,100,Memphis Grizzlies,94,Box Score,,Box Score,,"16,233",2:22
Sun Nov 06 2016,6:00p,Sacramento Kings,96,Toronto Raptors,91,Box Score,,Box Score,,"19,800",2:22
Sun Nov 06 2016,7:00p,Milwaukee Bucks,75,Dallas Mavericks,86,Box Score,,Box Score,OT,"19,345",2:26
Sun Nov 06 2016,7:30p,Denver Nuggets,123,Boston Celtics,107,Box Score,,Box Score,,"17,452",2:12
Sun Nov 06 2016,9:30p,Phoenix Suns,108,Los Angeles Lakers,119,Box Score,,Box Score,,"18,997",2:27
Mon Nov 07 2016,7:00p,Indiana Pacers,100,Charlotte Hornets,122,Box Score,,Box Score,,"16,880",2:08
Mon Nov 07 2016,7:00p,Utah Jazz,109,Philadelphia 76ers,84,Box Score,,Box Score,,"14,168",2:09
Mon Nov 07 2016,7:00p,Houston Rockets,114,Washington Wizards,106,Box Score,,Box Score,,"13,173",2:05
Mon Nov 07 2016,8:00p,Orlando Magic,80,Chicago Bulls,112,Box Score,,Box Score,,"21,320",2:04
Mon Nov 07 2016,8:00p,Miami Heat,85,Oklahoma City Thunder,97,Box Score,,Box Score,,"18,203",2:11
Mon Nov 07 2016,10:30p,New Orleans Pelicans,106,Golden State Warriors,116,Box Score,,Box Score,,"19,596",2:11
Mon Nov 07 2016,10:30p,Detroit Pistons,82,Los Angeles Clippers,114,Box Score,,Box Score,,"19,060",2:09
Tue Nov 08 2016,7:00p,Atlanta Hawks,110,Cleveland Cavaliers,106,Box Score,,Box Score,,"20,562",2:16
Tue Nov 08 2016,7:30p,Minnesota Timberwolves,110,Brooklyn Nets,119,Box Score,,Box Score,,"13,610",2:13
Tue Nov 08 2016,8:00p,Denver Nuggets,107,Memphis Grizzlies,108,Box Score,,Box Score,,"15,109",2:34
Tue Nov 08 2016,10:00p,Phoenix Suns,121,Portland Trail Blazers,124,Box Score,,Box Score,,"19,239",2:22
Tue Nov 08 2016,10:30p,Dallas Mavericks,109,Los Angeles Lakers,97,Box Score,,Box Score,,"18,997",2:04
Tue Nov 08 2016,10:30p,New Orleans Pelicans,94,Sacramento Kings,102,Box Score,,Box Score,,"17,608",2:22
Wed Nov 09 2016,7:00p,Utah Jazz,98,Charlotte Hornets,104,Box Score,,Box Score,,"15,712",2:10
Wed Nov 09 2016,7:00p,Philadelphia 76ers,115,Indiana Pacers,122,Box Score,,Box Score,OT,"15,360",2:38
Wed Nov 09 2016,7:00p,Brooklyn Nets,96,New York Knicks,110,Box Score,,Box Score,,"19,812",2:19
Wed Nov 09 2016,7:00p,Minnesota Timberwolves,123,Orlando Magic,107,Box Score,,Box Score,,"17,102",2:20
Wed Nov 09 2016,7:00p,Boston Celtics,93,Washington Wizards,118,Box Score,,Box Score,,"12,675",2:12
Wed Nov 09 2016,7:30p,Chicago Bulls,107,Atlanta Hawks,115,Box Score,,Box Score,,"16,354",2:24
Wed Nov 09 2016,8:00p,Toronto Raptors,112,Oklahoma City Thunder,102,Box Score,,Box Score,,"18,203",2:18
Wed Nov 09 2016,9:00p,Detroit Pistons,100,Phoenix Suns,107,Box Score,,Box Score,,"16,719",2:16
Wed Nov 09 2016,9:30p,Houston Rockets,101,San Antonio Spurs,99,Box Score,,Box Score,,"18,418",2:22
Wed Nov 09 2016,10:30p,Dallas Mavericks,95,Golden State Warriors,116,Box Score,,Box Score,,"19,596",2:15
Wed Nov 09 2016,10:30p,Portland Trail Blazers,80,Los Angeles Clippers,111,Box Score,,Box Score,,"19,060",2:11
Thu Nov 10 2016,8:00p,Chicago Bulls,98,Miami Heat,95,Box Score,,Box Score,,"19,600",2:25
Thu Nov 10 2016,8:00p,New Orleans Pelicans,112,Milwaukee Bucks,106,Box Score,,Box Score,,"12,159",2:18
Thu Nov 10 2016,9:00p,Golden State Warriors,125,Denver Nuggets,101,Box Score,,Box Score,,"17,569",2:10
Thu Nov 10 2016,10:30p,Los Angeles Lakers,101,Sacramento Kings,91,Box Score,,Box Score,,"17,608",2:25
Fri Nov 11 2016,7:00p,Toronto Raptors,113,Charlotte Hornets,111,Box Score,,Box Score,,"18,107",2:13
Fri Nov 11 2016,7:00p,Utah Jazz,87,Orlando Magic,74,Box Score,,Box Score,,"18,846",2:11
Fri Nov 11 2016,7:00p,Indiana Pacers,105,Philadelphia 76ers,109,Box Score,,Box Score,OT,"17,643",2:37
Fri Nov 11 2016,7:00p,Cleveland Cavaliers,105,Washington Wizards,94,Box Score,,Box Score,,"20,356",2:16
Fri Nov 11 2016,7:30p,New York Knicks,87,Boston Celtics,115,Box Score,,Box Score,,"18,624",2:14
Fri Nov 11 2016,8:00p,Los Angeles Clippers,110,Oklahoma City Thunder,108,Box Score,,Box Score,,"18,203",2:26
Fri Nov 11 2016,8:30p,Detroit Pistons,86,San Antonio Spurs,96,Box Score,,Box Score,,"18,418",2:09
Fri Nov 11 2016,10:00p,Sacramento Kings,120,Portland Trail Blazers,122,Box Score,,Box Score,OT,"19,918",2:41
Sat Nov 12 2016,7:00p,Boston Celtics,105,Indiana Pacers,99,Box Score,,Box Score,,"17,923",2:24
Sat Nov 12 2016,7:00p,Los Angeles Lakers,126,New Orleans Pelicans,99,Box Score,,Box Score,,"17,138",2:02
Sat Nov 12 2016,7:30p,Philadelphia 76ers,96,Atlanta Hawks,117,Box Score,,Box Score,,"17,399",2:08
Sat Nov 12 2016,7:30p,New York Knicks,107,Toronto Raptors,118,Box Score,,Box Score,,"19,800",2:14
Sat Nov 12 2016,8:00p,Washington Wizards,95,Chicago Bulls,106,Box Score,,Box Score,,"21,962",2:11
Sat Nov 12 2016,8:00p,San Antonio Spurs,106,Houston Rockets,100,Box Score,,Box Score,,"18,055",2:21
Sat Nov 12 2016,8:00p,Utah Jazz,102,Miami Heat,91,Box Score,,Box Score,,"19,600",2:06
Sat Nov 12 2016,8:00p,Los Angeles Clippers,119,Minnesota Timberwolves,105,Box Score,,Box Score,,"14,494",2:23
Sat Nov 12 2016,8:30p,Memphis Grizzlies,96,Milwaukee Bucks,106,Box Score,,Box Score,,"14,327",2:19
Sat Nov 12 2016,9:00p,Detroit Pistons,106,Denver Nuggets,95,Box Score,,Box Score,,"13,997",2:04
Sat Nov 12 2016,9:00p,Brooklyn Nets,122,Phoenix Suns,104,Box Score,,Box Score,,"17,126",2:13
Sun Nov 13 2016,3:30p,Charlotte Hornets,93,Cleveland Cavaliers,100,Box Score,,Box Score,,"20,562",2:06
Sun Nov 13 2016,7:00p,Los Angeles Lakers,99,Minnesota Timberwolves,125,Box Score,,Box Score,,"14,432",2:21
Sun Nov 13 2016,7:00p,Orlando Magic,119,Oklahoma City Thunder,117,Box Score,,Box Score,,"18,203",2:20
Sun Nov 13 2016,8:00p,Phoenix Suns,120,Golden State Warriors,133,Box Score,,Box Score,,"19,596",2:16
Sun Nov 13 2016,9:00p,Denver Nuggets,105,Portland Trail Blazers,112,Box Score,,Box Score,,"19,362",2:25
Mon Nov 14 2016,7:00p,Orlando Magic,69,Indiana Pacers,88,Box Score,,Box Score,,"14,825",2:02
Mon Nov 14 2016,7:30p,Oklahoma City Thunder,88,Detroit Pistons,104,Box Score,,Box Score,,"14,172",2:09
Mon Nov 14 2016,7:30p,Dallas Mavericks,77,New York Knicks,93,Box Score,,Box Score,,"19,812",2:15
Mon Nov 14 2016,8:00p,Philadelphia 76ers,88,Houston Rockets,115,Box Score,,Box Score,,"13,183",2:05
Mon Nov 14 2016,8:00p,Boston Celtics,105,New Orleans Pelicans,106,Box Score,,Box Score,,"15,001",2:27
Mon Nov 14 2016,8:30p,Miami Heat,90,San Antonio Spurs,94,Box Score,,Box Score,,"18,418",2:20
Mon Nov 14 2016,9:00p,Memphis Grizzlies,102,Utah Jazz,96,Box Score,,Box Score,,"18,176",2:23
Mon Nov 14 2016,10:30p,Brooklyn Nets,95,Los Angeles Clippers,127,Box Score,,Box Score,,"19,060",2:06
Tue Nov 15 2016,7:00p,Toronto Raptors,117,Cleveland Cavaliers,121,Box Score,,Box Score,,"20,562",2:22
Tue Nov 15 2016,7:30p,Atlanta Hawks,93,Miami Heat,90,Box Score,,Box Score,,"19,600",2:23
Tue Nov 15 2016,8:00p,Charlotte Hornets,115,Minnesota Timberwolves,108,Box Score,,Box Score,,"10,349",2:13
Tue Nov 15 2016,10:00p,Chicago Bulls,113,Portland Trail Blazers,88,Box Score,,Box Score,,"19,393",2:04
Tue Nov 15 2016,10:30p,Brooklyn Nets,118,Los Angeles Lakers,125,Box Score,,Box Score,,"18,426",2:17
Wed Nov 16 2016,7:00p,Cleveland Cavaliers,93,Indiana Pacers,103,Box Score,,Box Score,,"17,022",2:06
Wed Nov 16 2016,7:00p,New Orleans Pelicans,82,Orlando Magic,89,Box Score,,Box Score,,"16,127",2:15
Wed Nov 16 2016,7:00p,Washington Wizards,102,Philadelphia 76ers,109,Box Score,,Box Score,,"14,863",2:25
Wed Nov 16 2016,7:30p,Milwaukee Bucks,100,Atlanta Hawks,107,Box Score,,Box Score,,"14,656",2:16
Wed Nov 16 2016,7:30p,Dallas Mavericks,83,Boston Celtics,90,Box Score,,Box Score,,"18,624",2:09
Wed Nov 16 2016,7:30p,Detroit Pistons,102,New York Knicks,105,Box Score,,Box Score,,"19,812",2:04
Wed Nov 16 2016,8:00p,Houston Rockets,103,Oklahoma City Thunder,105,Box Score,,Box Score,,"18,203",2:03
Wed Nov 16 2016,8:00p,Golden State Warriors,127,Toronto Raptors,121,Box Score,,Box Score,,"21,050",2:34
Wed Nov 16 2016,9:00p,Phoenix Suns,104,Denver Nuggets,120,Box Score,,Box Score,,"10,247",2:17
Wed Nov 16 2016,10:30p,Memphis Grizzlies,111,Los Angeles Clippers,107,Box Score,,Box Score,,"19,060",2:42
Wed Nov 16 2016,10:30p,San Antonio Spurs,110,Sacramento Kings,105,Box Score,,Box Score,,"17,608",2:11
Thu Nov 17 2016,7:00p,New York Knicks,112,Washington Wizards,119,Box Score,,Box Score,,"16,704",2:18
Thu Nov 17 2016,7:30p,Milwaukee Bucks,73,Miami Heat,96,Box Score,,Box Score,,"19,600",2:13
Thu Nov 17 2016,8:00p,Portland Trail Blazers,109,Houston Rockets,126,Box Score,,Box Score,,"15,550",2:06
Thu Nov 17 2016,8:00p,Philadelphia 76ers,86,Minnesota Timberwolves,110,Box Score,,Box Score,,"16,866",2:19
Thu Nov 17 2016,10:30p,Chicago Bulls,85,Utah Jazz,77,Box Score,,Box Score,,"19,911",2:14
Fri Nov 18 2016,7:00p,Atlanta Hawks,96,Charlotte Hornets,100,Box Score,,Box Score,,"17,989",2:07
Fri Nov 18 2016,7:00p,Phoenix Suns,116,Indiana Pacers,96,Box Score,,Box Score,,"16,780",2:12
Fri Nov 18 2016,7:30p,Detroit Pistons,81,Cleveland Cavaliers,104,Box Score,,Box Score,,"20,562",2:05
Fri Nov 18 2016,8:00p,Golden State Warriors,104,Boston Celtics,88,Box Score,,Box Score,,"18,624",2:08
Fri Nov 18 2016,8:00p,Portland Trail Blazers,101,New Orleans Pelicans,113,Box Score,,Box Score,,"15,552",2:10
Fri Nov 18 2016,8:00p,Brooklyn Nets,105,Oklahoma City Thunder,124,Box Score,,Box Score,,"18,203",2:16
Fri Nov 18 2016,8:30p,Memphis Grizzlies,80,Dallas Mavericks,64,Box Score,,Box Score,,"19,715",2:17
Fri Nov 18 2016,9:00p,Toronto Raptors,113,Denver Nuggets,111,Box Score,,Box Score,OT,"12,476",2:35
Fri Nov 18 2016,10:30p,San Antonio Spurs,116,Los Angeles Lakers,107,Box Score,,Box Score,,"18,997",2:16
Fri Nov 18 2016,10:30p,Los Angeles Clippers,121,Sacramento Kings,115,Box Score,,Box Score,,"17,608",2:38
Sat Nov 19 2016,5:00p,Utah Jazz,102,Houston Rockets,111,Box Score,,Box Score,,"14,760",2:07
Sat Nov 19 2016,7:00p,Boston Celtics,94,Detroit Pistons,92,Box Score,,Box Score,,"16,107",2:07
Sat Nov 19 2016,7:00p,Charlotte Hornets,116,New Orleans Pelicans,121,Box Score,,Box Score,OT,"15,739",2:46
Sat Nov 19 2016,7:00p,Dallas Mavericks,87,Orlando Magic,95,Box Score,,Box Score,,"18,846",2:45
Sat Nov 19 2016,7:00p,Miami Heat,114,Washington Wizards,111,Box Score,,Box Score,,"15,848",2:23
Sat Nov 19 2016,7:30p,Phoenix Suns,105,Philadelphia 76ers,120,Box Score,,Box Score,,"18,125",2:16
Sat Nov 19 2016,8:00p,Minnesota Timberwolves,71,Memphis Grizzlies,93,Box Score,,Box Score,,"17,112",2:25
Sat Nov 19 2016,8:30p,Golden State Warriors,124,Milwaukee Bucks,121,Box Score,,Box Score,,"18,717",2:31
Sat Nov 19 2016,10:30p,Chicago Bulls,95,Los Angeles Clippers,102,Box Score,,Box Score,,"19,060",2:22
Sun Nov 20 2016,12:00p,Atlanta Hawks,94,New York Knicks,104,Box Score,,Box Score,,"19,812",2:10
Sun Nov 20 2016,3:30p,Portland Trail Blazers,129,Brooklyn Nets,109,Box Score,,Box Score,,"16,608",2:10
Sun Nov 20 2016,7:00p,Indiana Pacers,115,Oklahoma City Thunder,111,Box Score,,Box Score,OT,"18,203",2:48
Sun Nov 20 2016,9:00p,Utah Jazz,91,Denver Nuggets,105,Box Score,,Box Score,,"12,565",2:16
Sun Nov 20 2016,9:00p,Toronto Raptors,99,Sacramento Kings,102,Box Score,,Box Score,,"17,608",2:31
Sun Nov 20 2016,9:30p,Chicago Bulls,118,Los Angeles Lakers,110,Box Score,,Box Score,,"18,997",2:16
Mon Nov 21 2016,7:00p,Memphis Grizzlies,105,Charlotte Hornets,90,Box Score,,Box Score,,"14,181",2:15
Mon Nov 21 2016,7:00p,Golden State Warriors,120,Indiana Pacers,83,Box Score,,Box Score,,"17,923",2:12
Mon Nov 21 2016,7:00p,Miami Heat,94,Philadelphia 76ers,101,Box Score,,Box Score,,"16,477",2:21
Mon Nov 21 2016,7:00p,Phoenix Suns,101,Washington Wizards,106,Box Score,,Box Score,,"12,790",2:23
Mon Nov 21 2016,7:30p,Houston Rockets,99,Detroit Pistons,96,Box Score,,Box Score,,"13,632",2:28
Mon Nov 21 2016,8:00p,Orlando Magic,89,Milwaukee Bucks,93,Box Score,,Box Score,,"12,306",2:17
Mon Nov 21 2016,8:00p,Boston Celtics,99,Minnesota Timberwolves,93,Box Score,,Box Score,,"13,167",2:13
Mon Nov 21 2016,8:30p,Dallas Mavericks,91,San Antonio Spurs,96,Box Score,,Box Score,,"18,418",2:10
Mon Nov 21 2016,10:30p,Toronto Raptors,115,Los Angeles Clippers,123,Box Score,,Box Score,,"19,060",2:31
Tue Nov 22 2016,7:30p,New Orleans Pelicans,112,Atlanta Hawks,94,Box Score,,Box Score,,"19,120",2:03
Tue Nov 22 2016,7:30p,Portland Trail Blazers,103,New York Knicks,107,Box Score,,Box Score,,"19,812",2:11
Tue Nov 22 2016,9:00p,Chicago Bulls,107,Denver Nuggets,110,Box Score,,Box Score,,"14,328",2:17
Tue Nov 22 2016,10:30p,Oklahoma City Thunder,109,Los Angeles Lakers,111,Box Score,,Box Score,,"18,997",2:13
Wed Nov 23 2016,7:00p,San Antonio Spurs,119,Charlotte Hornets,114,Box Score,,Box Score,,"18,515",2:19
Wed Nov 23 2016,7:00p,Portland Trail Blazers,125,Cleveland Cavaliers,137,Box Score,,Box Score,,"20,562",2:08
Wed Nov 23 2016,7:00p,Atlanta Hawks,96,Indiana Pacers,85,Box Score,,Box Score,,"16,032",2:16
Wed Nov 23 2016,7:00p,Phoenix Suns,92,Orlando Magic,87,Box Score,,Box Score,,"17,069",2:13
Wed Nov 23 2016,7:00p,Memphis Grizzlies,104,Philadelphia 76ers,99,Box Score,,Box Score,2OT,"15,880",3:07
Wed Nov 23 2016,7:30p,Boston Celtics,111,Brooklyn Nets,92,Box Score,,Box Score,,"16,210",2:09
Wed Nov 23 2016,7:30p,Miami Heat,84,Detroit Pistons,107,Box Score,,Box Score,,"14,520",2:13
Wed Nov 23 2016,8:00p,Toronto Raptors,115,Houston Rockets,102,Box Score,,Box Score,,"18,055",2:11
Wed Nov 23 2016,8:30p,Los Angeles Clippers,124,Dallas Mavericks,104,Box Score,,Box Score,,"20,042",2:15
Wed Nov 23 2016,9:00p,Denver Nuggets,83,Utah Jazz,108,Box Score,,Box Score,,"19,229",2:17
Wed Nov 23 2016,9:30p,Minnesota Timberwolves,96,New Orleans Pelicans,117,Box Score,,Box Score,,"15,555",2:16
Wed Nov 23 2016,10:30p,Los Angeles Lakers,106,Golden State Warriors,149,Box Score,,Box Score,,"19,596",2:12
Wed Nov 23 2016,10:30p,Oklahoma City Thunder,101,Sacramento Kings,116,Box Score,,Box Score,,"17,608",2:17
Fri Nov 25 2016,1:00p,San Antonio Spurs,109,Boston Celtics,103,Box Score,,Box Score,,"18,624",2:09
