Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Sun Nov 11 2007,6:00p,Miami Heat,75,New York Knicks,72,Box Score,,Box Score,,"19,763",2:09
Sun Nov 11 2007,6:00p,New Orleans Hornets,93,Philadelphia 76ers,72,Box Score,,Box Score,,"10,014",2:02
Sun Nov 11 2007,8:00p,Milwaukee Bucks,88,San Antonio Spurs,113,Box Score,,Box Score,,"17,670",2:16
Sun Nov 11 2007,9:00p,Detroit Pistons,107,Seattle SuperSonics,103,Box Score,,Box Score,,"16,379",
Sun Nov 11 2007,9:30p,Cleveland Cavaliers,103,Los Angeles Clippers,95,Box Score,,Box Score,,"15,541",2:23
Mon Nov 12 2007,7:30p,New Orleans Hornets,84,New Jersey Nets,82,Box Score,,Box Score,,"12,832",2:08
Mon Nov 12 2007,9:00p,Cleveland Cavaliers,100,Denver Nuggets,122,Box Score,,Box Score,,"19,155",2:21
Mon Nov 12 2007,9:00p,Sacramento Kings,93,Utah Jazz,117,Box Score,,Box Score,,"19,911",2:16
Tue Nov 13 2007,7:00p,Miami Heat,76,Charlotte Bobcats,91,Box Score,,Box Score,,"12,169",2:11
Tue Nov 13 2007,7:00p,Boston Celtics,101,Indiana Pacers,86,Box Score,,Box Score,,"12,143",2:26
Tue Nov 13 2007,7:00p,Seattle SuperSonics,76,Orlando Magic,103,Box Score,,Box Score,,"16,101",2:10
Tue Nov 13 2007,8:00p,Houston Rockets,99,Memphis Grizzlies,105,Box Score,,Box Score,,"12,368",2:20
Tue Nov 13 2007,8:30p,Philadelphia 76ers,84,Dallas Mavericks,99,Box Score,,Box Score,,"19,875",2:11
Tue Nov 13 2007,8:30p,Los Angeles Lakers,92,San Antonio Spurs,107,Box Score,,Box Score,,"18,797",2:09
Tue Nov 13 2007,9:00p,New York Knicks,102,Phoenix Suns,113,Box Score,,Box Score,,"18,422",2:12
Tue Nov 13 2007,10:00p,Detroit Pistons,94,Portland Trail Blazers,102,Box Score,,Box Score,,"19,980",2:05
Wed Nov 14 2007,7:00p,Charlotte Bobcats,109,Atlanta Hawks,117,Box Score,,Box Score,,"12,239",2:24
Wed Nov 14 2007,7:00p,Orlando Magic,117,Cleveland Cavaliers,116,Box Score,,Box Score,OT,"20,562",2:43
Wed Nov 14 2007,7:00p,Utah Jazz,92,Toronto Raptors,88,Box Score,,Box Score,,"17,337",2:08
Wed Nov 14 2007,7:00p,Indiana Pacers,90,Washington Wizards,103,Box Score,,Box Score,,"12,477",2:13
Wed Nov 14 2007,7:30p,New Jersey Nets,69,Boston Celtics,91,Box Score,,Box Score,,"18,624",2:19
Wed Nov 14 2007,7:30p,Seattle SuperSonics,104,Miami Heat,95,Box Score,,Box Score,,"19,600",2:21
Wed Nov 14 2007,8:00p,Memphis Grizzlies,99,Milwaukee Bucks,102,Box Score,,Box Score,,"13,462",2:11
Wed Nov 14 2007,8:00p,Sacramento Kings,103,Minnesota Timberwolves,108,Box Score,,Box Score,,"11,656",2:15
Wed Nov 14 2007,8:00p,Philadelphia 76ers,76,New Orleans Hornets,95,Box Score,,Box Score,,"8,302",2:12
Wed Nov 14 2007,9:00p,Portland Trail Blazers,93,Denver Nuggets,110,Box Score,,Box Score,,"13,289",2:13
Wed Nov 14 2007,9:00p,Los Angeles Lakers,93,Houston Rockets,90,Box Score,,Box Score,,"18,178",2:40
Wed Nov 14 2007,10:30p,Detroit Pistons,111,Golden State Warriors,104,Box Score,,Box Score,,"18,923",2:13
Wed Nov 14 2007,10:30p,New York Knicks,81,Los Angeles Clippers,84,Box Score,,Box Score,,"15,296",2:23
Thu Nov 15 2007,8:00p,San Antonio Spurs,92,Dallas Mavericks,105,Box Score,,Box Score,,"20,468",2:33
Thu Nov 15 2007,10:30p,Chicago Bulls,102,Phoenix Suns,112,Box Score,,Box Score,,"18,422",2:23
Fri Nov 16 2007,7:00p,Portland Trail Blazers,88,Philadelphia 76ers,92,Box Score,,Box Score,,"11,483",2:11
Fri Nov 16 2007,7:00p,Indiana Pacers,101,Toronto Raptors,110,Box Score,,Box Score,,"19,800",2:14
Fri Nov 16 2007,7:30p,Seattle SuperSonics,126,Atlanta Hawks,123,Box Score,,Box Score,2OT,"13,534",3:02
Fri Nov 16 2007,7:30p,Miami Heat,91,Boston Celtics,92,Box Score,,Box Score,,"18,624",2:25
Fri Nov 16 2007,7:30p,Utah Jazz,94,Cleveland Cavaliers,99,Box Score,,Box Score,,"19,862",2:19
Fri Nov 16 2007,7:30p,Orlando Magic,95,New Jersey Nets,70,Box Score,,Box Score,,"15,115",2:24
Fri Nov 16 2007,8:00p,New Orleans Hornets,120,Memphis Grizzlies,118,Box Score,,Box Score,OT,"13,271",2:25
Fri Nov 16 2007,8:00p,Washington Wizards,105,Minnesota Timberwolves,89,Box Score,,Box Score,,"11,783",2:15
Fri Nov 16 2007,8:00p,Houston Rockets,84,San Antonio Spurs,90,Box Score,,Box Score,,"18,797",2:14
Fri Nov 16 2007,10:00p,New York Knicks,118,Sacramento Kings,123,Box Score,,Box Score,2OT,"12,549",3:10
Fri Nov 16 2007,10:30p,Los Angeles Clippers,105,Golden State Warriors,122,Box Score,,Box Score,,"19,596",2:23
Fri Nov 16 2007,10:30p,Detroit Pistons,91,Los Angeles Lakers,103,Box Score,,Box Score,,"18,997",2:25
Sat Nov 17 2007,7:00p,Seattle SuperSonics,84,Charlotte Bobcats,100,Box Score,,Box Score,,"13,697",2:17
Sat Nov 17 2007,7:00p,Utah Jazz,97,Indiana Pacers,117,Box Score,,Box Score,,"12,447",2:17
Sat Nov 17 2007,7:00p,Portland Trail Blazers,90,Washington Wizards,109,Box Score,,Box Score,,"20,173",2:11
Sat Nov 17 2007,7:30p,Miami Heat,91,New Jersey Nets,87,Box Score,,Box Score,,"16,797",2:33
Sat Nov 17 2007,8:00p,New Orleans Hornets,100,Minnesota Timberwolves,82,Box Score,,Box Score,,"15,324",2:02
Sat Nov 17 2007,8:30p,Memphis Grizzlies,105,Dallas Mavericks,108,Box Score,,Box Score,,"20,385",2:16
Sat Nov 17 2007,8:30p,Phoenix Suns,115,Houston Rockets,105,Box Score,,Box Score,,"18,265",2:12
Sat Nov 17 2007,8:30p,Atlanta Hawks,96,Milwaukee Bucks,105,Box Score,,Box Score,,"14,511",2:11
Sat Nov 17 2007,9:00p,New York Knicks,83,Denver Nuggets,115,Box Score,,Box Score,,"19,679",2:11
Sat Nov 17 2007,10:30p,Chicago Bulls,92,Los Angeles Clippers,73,Box Score,,Box Score,,"17,535",2:11
Sun Nov 18 2007,1:00p,Golden State Warriors,106,Toronto Raptors,100,Box Score,,Box Score,,"19,800",2:13
Sun Nov 18 2007,6:00p,Boston Celtics,102,Orlando Magic,104,Box Score,,Box Score,,"17,519",2:38
Sun Nov 18 2007,9:00p,Detroit Pistons,95,Sacramento Kings,105,Box Score,,Box Score,,"12,978",2:28
Sun Nov 18 2007,9:30p,Chicago Bulls,78,Los Angeles Lakers,106,Box Score,,Box Score,,"18,997",2:16
Mon Nov 19 2007,7:00p,Portland Trail Blazers,92,Charlotte Bobcats,101,Box Score,,Box Score,,"10,612",2:16
Mon Nov 19 2007,8:00p,Seattle SuperSonics,108,Memphis Grizzlies,125,Box Score,,Box Score,,"10,863",2:12
Mon Nov 19 2007,8:00p,Orlando Magic,95,New Orleans Hornets,88,Box Score,,Box Score,,"11,741",2:09
Mon Nov 19 2007,9:00p,New Jersey Nets,75,Utah Jazz,102,Box Score,,Box Score,,"19,911",2:15
Tue Nov 20 2007,7:00p,San Antonio Spurs,95,Atlanta Hawks,83,Box Score,,Box Score,,"17,025",2:10
Tue Nov 20 2007,7:00p,Milwaukee Bucks,111,Cleveland Cavaliers,107,Box Score,,Box Score,,"20,115",2:30
Tue Nov 20 2007,7:00p,Los Angeles Lakers,134,Indiana Pacers,114,Box Score,,Box Score,,"11,577",2:23
Tue Nov 20 2007,7:00p,Philadelphia 76ers,101,Washington Wizards,116,Box Score,,Box Score,,"12,299",2:03
Tue Nov 20 2007,7:30p,Golden State Warriors,108,New York Knicks,82,Box Score,,Box Score,,"19,763",2:16
Tue Nov 20 2007,8:30p,Toronto Raptors,99,Dallas Mavericks,105,Box Score,,Box Score,,"20,272",2:07
Tue Nov 20 2007,9:00p,Chicago Bulls,91,Denver Nuggets,112,Box Score,,Box Score,,"17,106",2:13
Tue Nov 20 2007,10:00p,Phoenix Suns,100,Sacramento Kings,98,Box Score,,Box Score,,"13,592",2:23
Wed Nov 21 2007,7:00p,Washington Wizards,114,Charlotte Bobcats,111,Box Score,,Box Score,OT,"12,193",2:43
Wed Nov 21 2007,7:30p,Golden State Warriors,82,Boston Celtics,105,Box Score,,Box Score,,"18,624",2:13
Wed Nov 21 2007,7:30p,Dallas Mavericks,100,Houston Rockets,94,Box Score,,Box Score,,"18,143",2:25
Wed Nov 21 2007,7:30p,Atlanta Hawks,82,Miami Heat,79,Box Score,,Box Score,,"19,600",2:27
Wed Nov 21 2007,8:00p,New York Knicks,86,Detroit Pistons,98,Box Score,,Box Score,,"22,076",2:09
Wed Nov 21 2007,8:00p,Toronto Raptors,95,Memphis Grizzlies,89,Box Score,,Box Score,,"12,217",2:11
Wed Nov 21 2007,8:00p,Los Angeles Lakers,103,Milwaukee Bucks,110,Box Score,,Box Score,,"17,526",2:39
Wed Nov 21 2007,8:00p,Cleveland Cavaliers,97,Minnesota Timberwolves,86,Box Score,,Box Score,,"15,224",2:11
Wed Nov 21 2007,8:00p,Indiana Pacers,105,New Orleans Hornets,93,Box Score,,Box Score,,"11,609",2:02
Wed Nov 21 2007,8:30p,Orlando Magic,110,San Antonio Spurs,128,Box Score,,Box Score,,"18,797",2:11
Wed Nov 21 2007,9:00p,Sacramento Kings,111,Phoenix Suns,127,Box Score,,Box Score,,"18,422",2:09
Wed Nov 21 2007,10:00p,New Jersey Nets,106,Portland Trail Blazers,101,Box Score,,Box Score,,"18,423",2:19
Wed Nov 21 2007,10:30p,Denver Nuggets,90,Los Angeles Clippers,101,Box Score,,Box Score,,"17,221",2:26
Fri Nov 23 2007,7:00p,Charlotte Bobcats,92,Orlando Magic,105,Box Score,,Box Score,,"17,136",2:17
Fri Nov 23 2007,7:00p,Golden State Warriors,123,Washington Wizards,115,Box Score,,Box Score,,"20,173",2:16
Fri Nov 23 2007,7:30p,Los Angeles Lakers,94,Boston Celtics,107,Box Score,,Box Score,,"18,624",2:11
Fri Nov 23 2007,8:00p,Philadelphia 76ers,78,Detroit Pistons,83,Box Score,,Box Score,,"22,076",2:17
Fri Nov 23 2007,8:00p,Dallas Mavericks,107,Indiana Pacers,111,Box Score,,Box Score,,"14,002",2:29
Fri Nov 23 2007,8:00p,Houston Rockets,91,Miami Heat,98,Box Score,,Box Score,,"19,600",2:39
Fri Nov 23 2007,8:30p,Memphis Grizzlies,88,San Antonio Spurs,101,Box Score,,Box Score,,"18,797",2:03
Fri Nov 23 2007,9:00p,Minnesota Timberwolves,93,Denver Nuggets,99,Box Score,,Box Score,,"17,097",2:26
Fri Nov 23 2007,9:00p,Los Angeles Clippers,94,Phoenix Suns,113,Box Score,,Box Score,,"18,422",2:10
Fri Nov 23 2007,9:00p,New Orleans Hornets,71,Utah Jazz,99,Box Score,,Box Score,,"19,911",2:11
Fri Nov 23 2007,10:00p,Sacramento Kings,84,Portland Trail Blazers,87,Box Score,,Box Score,,"19,980",2:23
Fri Nov 23 2007,10:30p,New Jersey Nets,98,Seattle SuperSonics,93,Box Score,,Box Score,,"14,424",
Sat Nov 24 2007,1:00p,Toronto Raptors,108,Cleveland Cavaliers,111,Box Score,,Box Score,,"20,018",2:18
Sat Nov 24 2007,1:00p,Chicago Bulls,78,New York Knicks,85,Box Score,,Box Score,,"19,763",2:19
Sat Nov 24 2007,7:00p,Boston Celtics,96,Charlotte Bobcats,95,Box Score,,Box Score,,"19,201",2:27
Sat Nov 24 2007,7:00p,Miami Heat,99,Orlando Magic,120,Box Score,,Box Score,,"17,519",2:24
Sat Nov 24 2007,7:00p,Golden State Warriors,100,Philadelphia 76ers,98,Box Score,,Box Score,OT,"13,047",2:42
Sat Nov 24 2007,8:00p,Washington Wizards,118,Memphis Grizzlies,124,Box Score,,Box Score,,"13,579",2:14
Sat Nov 24 2007,8:00p,Atlanta Hawks,94,Minnesota Timberwolves,87,Box Score,,Box Score,,"14,101",2:09
Sat Nov 24 2007,8:30p,Denver Nuggets,81,Houston Rockets,109,Box Score,,Box Score,,"18,228",2:12
Sat Nov 24 2007,9:00p,Dallas Mavericks,95,Milwaukee Bucks,97,Box Score,,Box Score,,"16,376",2:21
Sat Nov 24 2007,10:30p,New Orleans Hornets,98,Los Angeles Clippers,89,Box Score,,Box Score,,"15,601",2:15
Sun Nov 25 2007,12:00p,Chicago Bulls,78,Toronto Raptors,93,Box Score,,Box Score,,"19,800",2:07
Sun Nov 25 2007,1:00p,Utah Jazz,103,Detroit Pistons,93,Box Score,,Box Score,,"22,076",2:19
Sun Nov 25 2007,2:30p,Cleveland Cavaliers,111,Indiana Pacers,106,Box Score,,Box Score,,"11,603",2:32
Sun Nov 25 2007,9:00p,San Antonio Spurs,116,Seattle SuperSonics,101,Box Score,,Box Score,,"14,186",
Sun Nov 25 2007,9:30p,New Jersey Nets,102,Los Angeles Lakers,100,Box Score,,Box Score,,"18,997",2:39
Mon Nov 26 2007,7:30p,Utah Jazz,109,New York Knicks,113,Box Score,,Box Score,,"18,816",2:18
Mon Nov 26 2007,8:00p,Minnesota Timberwolves,103,New Orleans Hornets,94,Box Score,,Box Score,,"8,393",2:12
Mon Nov 26 2007,8:30p,Washington Wizards,110,Dallas Mavericks,98,Box Score,,Box Score,,"19,556",2:20
Mon Nov 26 2007,10:00p,Orlando Magic,85,Portland Trail Blazers,74,Box Score,,Box Score,,"15,922",2:03
Mon Nov 26 2007,10:00p,San Antonio Spurs,99,Sacramento Kings,112,Box Score,,Box Score,,"12,587",2:17
Mon Nov 26 2007,10:30p,Phoenix Suns,114,Golden State Warriors,129,Box Score,,Box Score,,"19,596",2:08
Mon Nov 26 2007,10:30p,Houston Rockets,88,Los Angeles Clippers,71,Box Score,,Box Score,,"15,452",2:14
Tue Nov 27 2007,7:00p,Boston Celtics,104,Cleveland Cavaliers,109,Box Score,,Box Score,OT,"20,562",2:40
Tue Nov 27 2007,7:30p,Charlotte Bobcats,90,Miami Heat,110,Box Score,,Box Score,,"19,600",2:16
Tue Nov 27 2007,7:30p,Memphis Grizzlies,110,New Jersey Nets,103,Box Score,,Box Score,,"12,092",2:20
Tue Nov 27 2007,8:00p,Philadelphia 76ers,114,Milwaukee Bucks,99,Box Score,,Box Score,,"13,186",2:03
Tue Nov 27 2007,8:30p,Atlanta Hawks,78,Chicago Bulls,90,Box Score,,Box Score,,"21,826",2:18
Tue Nov 27 2007,9:00p,Indiana Pacers,112,Denver Nuggets,110,Box Score,,Box Score,,"13,274",2:25
Tue Nov 27 2007,10:30p,Seattle SuperSonics,99,Los Angeles Lakers,106,Box Score,,Box Score,,"18,997",2:23
Wed Nov 28 2007,7:00p,Milwaukee Bucks,80,Atlanta Hawks,96,Box Score,,Box Score,,"11,286",2:08
Wed Nov 28 2007,7:00p,Utah Jazz,106,Philadelphia 76ers,95,Box Score,,Box Score,,"11,006",2:16
Wed Nov 28 2007,7:00p,Memphis Grizzlies,91,Toronto Raptors,103,Box Score,,Box Score,,"18,906",2:05
Wed Nov 28 2007,7:30p,Cleveland Cavaliers,74,Detroit Pistons,109,Box Score,,Box Score,,"22,076",2:14
Wed Nov 28 2007,8:30p,Minnesota Timberwolves,103,Dallas Mavericks,109,Box Score,,Box Score,,"20,054",2:18
Wed Nov 28 2007,8:30p,Washington Wizards,94,San Antonio Spurs,109,Box Score,,Box Score,,"18,386",2:02
Wed Nov 28 2007,9:00p,Houston Rockets,100,Phoenix Suns,94,Box Score,,Box Score,,"18,422",2:04
Wed Nov 28 2007,10:00p,Indiana Pacers,95,Portland Trail Blazers,89,Box Score,,Box Score,,"16,168",2:12
Wed Nov 28 2007,10:00p,Golden State Warriors,103,Sacramento Kings,96,Box Score,,Box Score,,"13,652",2:24
Wed Nov 28 2007,10:00p,Orlando Magic,110,Seattle SuperSonics,94,Box Score,,Box Score,,"12,398",
Thu Nov 29 2007,8:00p,New York Knicks,59,Boston Celtics,104,Box Score,,Box Score,,"18,624",2:22
Thu Nov 29 2007,10:30p,Houston Rockets,94,Golden State Warriors,113,Box Score,,Box Score,,"19,596",2:13
Thu Nov 29 2007,10:30p,Denver Nuggets,99,Los Angeles Lakers,127,Box Score,,Box Score,,"18,997",2:29
Fri Nov 30 2007,7:00p,Washington Wizards,84,Philadelphia 76ers,85,Box Score,,Box Score,,"10,718",2:08
Fri Nov 30 2007,7:00p,Cleveland Cavaliers,82,Toronto Raptors,91,Box Score,,Box Score,,"19,800",2:15
Fri Nov 30 2007,7:30p,New Orleans Hornets,92,Atlanta Hawks,86,Box Score,,Box Score,,"14,186",2:12
Fri Nov 30 2007,7:30p,Milwaukee Bucks,88,New York Knicks,91,Box Score,,Box Score,,"18,979",2:24
