Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Tue Nov 08 2005,8:00p,Seattle SuperSonics,69,Memphis Grizzlies,94,Box Score,,Box Score,,"14,319",
Tue Nov 08 2005,8:00p,Golden State Warriors,110,Milwaukee Bucks,103,Box Score,,Box Score,,"14,712",
Tue Nov 08 2005,8:30p,Orlando Magic,76,Houston Rockets,74,Box Score,,Box Score,,"14,616",
Tue Nov 08 2005,10:00p,Detroit Pistons,102,Sacramento Kings,88,Box Score,,Box Score,,"17,317",
Wed Nov 09 2005,7:00p,Seattle SuperSonics,85,Cleveland Cavaliers,112,Box Score,,Box Score,,"19,564",
Wed Nov 09 2005,7:00p,Dallas Mavericks,97,Philadelphia 76ers,112,Box Score,,Box Score,,"13,392",
Wed Nov 09 2005,7:00p,Los Angeles Clippers,102,Washington Wizards,97,Box Score,,Box Score,,"13,736",
Wed Nov 09 2005,7:30p,Memphis Grizzlies,98,Boston Celtics,99,Box Score,,Box Score,,"15,086",2:18
Wed Nov 09 2005,7:30p,San Antonio Spurs,94,Charlotte Bobcats,86,Box Score,,Box Score,,"17,237",
Wed Nov 09 2005,7:30p,Utah Jazz,83,New Jersey Nets,91,Box Score,,Box Score,,"14,449",
Wed Nov 09 2005,8:00p,Miami Heat,90,Indiana Pacers,95,Box Score,,Box Score,,"17,586",
Wed Nov 09 2005,8:00p,Los Angeles Lakers,74,Minnesota Timberwolves,88,Box Score,,Box Score,,"15,192",
Wed Nov 09 2005,8:00p,Orlando Magic,88,New Orleans/Oklahoma City Hornets,83,Box Score,,Box Score,,"18,508",
Wed Nov 09 2005,8:30p,Golden State Warriors,84,Chicago Bulls,85,Box Score,,Box Score,,"19,723",
Wed Nov 09 2005,10:00p,New York Knicks,83,Portland Trail Blazers,95,Box Score,,Box Score,,"12,296",
Wed Nov 09 2005,10:30p,Sacramento Kings,91,Denver Nuggets,107,Box Score,,Box Score,,"12,371",
Thu Nov 10 2005,7:00p,Los Angeles Clippers,102,Atlanta Hawks,95,Box Score,,Box Score,,"13,850",
Thu Nov 10 2005,8:00p,Houston Rockets,84,Miami Heat,88,Box Score,,Box Score,,"19,600",
Thu Nov 10 2005,10:30p,Detroit Pistons,111,Phoenix Suns,104,Box Score,,Box Score,,"17,633",
Fri Nov 11 2005,7:00p,New Jersey Nets,90,Indiana Pacers,102,Box Score,,Box Score,,"17,584",
Fri Nov 11 2005,7:00p,Utah Jazz,99,Toronto Raptors,84,Box Score,,Box Score,,"15,617",
Fri Nov 11 2005,7:30p,San Antonio Spurs,103,Boston Celtics,82,Box Score,,Box Score,,"18,624",2:06
Fri Nov 11 2005,7:30p,Dallas Mavericks,98,Charlotte Bobcats,88,Box Score,,Box Score,,"18,130",
Fri Nov 11 2005,7:30p,Memphis Grizzlies,70,Cleveland Cavaliers,89,Box Score,,Box Score,,"16,554",
Fri Nov 11 2005,7:30p,Seattle SuperSonics,96,Washington Wizards,137,Box Score,,Box Score,,"20,173",
Fri Nov 11 2005,8:00p,Los Angeles Lakers,81,Philadelphia 76ers,85,Box Score,,Box Score,,"20,292",
Fri Nov 11 2005,10:00p,Denver Nuggets,85,Sacramento Kings,101,Box Score,,Box Score,,"17,317",
Fri Nov 11 2005,10:30p,New York Knicks,84,Golden State Warriors,86,Box Score,,Box Score,,"19,596",
Fri Nov 11 2005,10:30p,Detroit Pistons,84,Portland Trail Blazers,81,Box Score,,Box Score,,"17,181",
Sat Nov 12 2005,7:00p,Memphis Grizzlies,85,Atlanta Hawks,84,Box Score,,Box Score,,"15,949",
Sat Nov 12 2005,7:00p,San Antonio Spurs,95,Washington Wizards,110,Box Score,,Box Score,,"20,173",
Sat Nov 12 2005,7:30p,Charlotte Bobcats,99,Miami Heat,108,Box Score,,Box Score,,"19,600",
Sat Nov 12 2005,8:00p,Houston Rockets,99,New Jersey Nets,91,Box Score,,Box Score,,"20,098",
Sat Nov 12 2005,8:00p,Dallas Mavericks,109,New Orleans/Oklahoma City Hornets,103,Box Score,,Box Score,,"19,163",
Sat Nov 12 2005,8:30p,Utah Jazz,98,Chicago Bulls,103,Box Score,,Box Score,,"22,272",
Sat Nov 12 2005,8:30p,Indiana Pacers,102,Milwaukee Bucks,103,Box Score,,Box Score,,"17,894",
Sat Nov 12 2005,9:00p,Golden State Warriors,86,Phoenix Suns,101,Box Score,,Box Score,,"16,562",
Sun Nov 13 2005,1:00p,Seattle SuperSonics,126,Toronto Raptors,121,Box Score,,Box Score,OT,"15,033",
Sun Nov 13 2005,6:00p,Houston Rockets,82,Boston Celtics,102,Box Score,,Box Score,,"16,238",2:18
Sun Nov 13 2005,6:00p,Cleveland Cavaliers,108,Orlando Magic,100,Box Score,,Box Score,OT,"15,414",
Sun Nov 13 2005,6:00p,Los Angeles Clippers,108,Philadelphia 76ers,113,Box Score,,Box Score,,"14,550",
Sun Nov 13 2005,9:00p,Minnesota Timberwolves,91,Denver Nuggets,102,Box Score,,Box Score,,"16,545",
Sun Nov 13 2005,9:00p,New York Knicks,105,Sacramento Kings,95,Box Score,,Box Score,,"17,317",
Mon Nov 14 2005,8:00p,Los Angeles Lakers,73,Memphis Grizzlies,85,Box Score,,Box Score,,"16,671",
Mon Nov 14 2005,9:00p,New York Knicks,73,Utah Jazz,62,Box Score,,Box Score,,"16,166",
Mon Nov 14 2005,10:30p,Chicago Bulls,82,Golden State Warriors,100,Box Score,,Box Score,,"16,454",
Tue Nov 15 2005,7:00p,Washington Wizards,99,Cleveland Cavaliers,114,Box Score,,Box Score,,"17,685",
Tue Nov 15 2005,7:00p,Charlotte Bobcats,77,Orlando Magic,85,Box Score,,Box Score,,"12,312",
Tue Nov 15 2005,7:00p,Toronto Raptors,92,Philadelphia 76ers,104,Box Score,,Box Score,,"12,211",
Tue Nov 15 2005,7:30p,Boston Celtics,100,Detroit Pistons,115,Box Score,,Box Score,,"22,076",2:08
Tue Nov 15 2005,7:30p,New Orleans/Oklahoma City Hornets,102,Miami Heat,109,Box Score,,Box Score,OT,"19,600",
Tue Nov 15 2005,7:30p,Seattle SuperSonics,99,New Jersey Nets,109,Box Score,,Box Score,,"14,986",
Tue Nov 15 2005,8:00p,Houston Rockets,94,Minnesota Timberwolves,89,Box Score,,Box Score,,"14,091",
Tue Nov 15 2005,8:30p,Denver Nuggets,80,Dallas Mavericks,83,Box Score,,Box Score,,"20,189",
Tue Nov 15 2005,8:30p,Atlanta Hawks,79,San Antonio Spurs,103,Box Score,,Box Score,,"18,797",
Tue Nov 15 2005,10:00p,Utah Jazz,83,Sacramento Kings,119,Box Score,,Box Score,,"17,317",
Tue Nov 15 2005,10:30p,Milwaukee Bucks,85,Los Angeles Clippers,109,Box Score,,Box Score,,"14,938",
Wed Nov 16 2005,7:00p,Philadelphia 76ers,121,Toronto Raptors,115,Box Score,,Box Score,,"16,490",
Wed Nov 16 2005,7:30p,Seattle SuperSonics,113,Boston Celtics,100,Box Score,,Box Score,,"14,023",2:09
Wed Nov 16 2005,7:30p,Indiana Pacers,90,Charlotte Bobcats,122,Box Score,,Box Score,,"15,878",
Wed Nov 16 2005,8:00p,Denver Nuggets,91,New Orleans/Oklahoma City Hornets,81,Box Score,,Box Score,,"18,442",
Wed Nov 16 2005,9:00p,Memphis Grizzlies,115,Phoenix Suns,103,Box Score,,Box Score,,"15,808",
Wed Nov 16 2005,10:00p,New York Knicks,92,Los Angeles Lakers,97,Box Score,,Box Score,,"18,997",
Wed Nov 16 2005,10:00p,Chicago Bulls,93,Portland Trail Blazers,96,Box Score,,Box Score,,"12,368",
Wed Nov 16 2005,10:30p,Milwaukee Bucks,90,Golden State Warriors,87,Box Score,,Box Score,,"16,752",
Thu Nov 17 2005,7:00p,Washington Wizards,98,Minnesota Timberwolves,109,Box Score,,Box Score,,"13,683",
Thu Nov 17 2005,8:30p,Atlanta Hawks,78,Dallas Mavericks,87,Box Score,,Box Score,,"20,148",
Thu Nov 17 2005,9:30p,Houston Rockets,80,San Antonio Spurs,86,Box Score,,Box Score,,"18,797",
Fri Nov 18 2005,7:00p,Orlando Magic,84,Cleveland Cavaliers,102,Box Score,,Box Score,,"18,591",
Fri Nov 18 2005,7:00p,Charlotte Bobcats,85,Indiana Pacers,93,Box Score,,Box Score,,"15,793",
Fri Nov 18 2005,7:30p,Toronto Raptors,93,Boston Celtics,100,Box Score,,Box Score,,"17,002",2:15
Fri Nov 18 2005,7:30p,Philadelphia 76ers,96,Miami Heat,106,Box Score,,Box Score,,"20,068",
Fri Nov 18 2005,8:00p,Atlanta Hawks,92,New Orleans/Oklahoma City Hornets,95,Box Score,,Box Score,,"17,554",
Fri Nov 18 2005,9:00p,New York Knicks,86,Denver Nuggets,95,Box Score,,Box Score,,"18,218",
Fri Nov 18 2005,9:00p,Utah Jazz,94,Phoenix Suns,102,Box Score,,Box Score,,"16,332",
Fri Nov 18 2005,9:30p,Detroit Pistons,78,Houston Rockets,70,Box Score,,Box Score,,"18,189",
Fri Nov 18 2005,10:00p,Golden State Warriors,91,Portland Trail Blazers,80,Box Score,,Box Score,,"14,817",
Fri Nov 18 2005,10:00p,Milwaukee Bucks,82,Sacramento Kings,103,Box Score,,Box Score,,"17,317",
Fri Nov 18 2005,10:30p,Los Angeles Clippers,97,Los Angeles Lakers,91,Box Score,,Box Score,,"18,997",
Fri Nov 18 2005,10:30p,Chicago Bulls,84,Seattle SuperSonics,98,Box Score,,Box Score,,"16,429",
Sat Nov 19 2005,7:00p,New Orleans/Oklahoma City Hornets,98,Orlando Magic,95,Box Score,,Box Score,,"14,489",
Sat Nov 19 2005,7:00p,Cleveland Cavaliers,123,Philadelphia 76ers,120,Box Score,,Box Score,,"18,908",
Sat Nov 19 2005,7:30p,Washington Wizards,83,New Jersey Nets,89,Box Score,,Box Score,,"16,454",
Sat Nov 19 2005,8:00p,Charlotte Bobcats,89,Minnesota Timberwolves,102,Box Score,,Box Score,,"15,892",
Sat Nov 19 2005,8:30p,Detroit Pistons,82,Dallas Mavericks,119,Box Score,,Box Score,,"20,337",
Sat Nov 19 2005,8:30p,Phoenix Suns,91,San Antonio Spurs,97,Box Score,,Box Score,,"18,797",
Sat Nov 19 2005,9:00p,Memphis Grizzlies,80,Utah Jazz,72,Box Score,,Box Score,,"16,356",
Sun Nov 20 2005,12:00p,Portland Trail Blazers,92,New York Knicks,103,Box Score,,Box Score,,"17,057",
Sun Nov 20 2005,1:00p,Miami Heat,94,Toronto Raptors,107,Box Score,,Box Score,,"17,594",
Sun Nov 20 2005,3:30p,Golden State Warriors,101,Los Angeles Clippers,113,Box Score,,Box Score,,"15,712",
Sun Nov 20 2005,7:00p,Houston Rockets,74,Indiana Pacers,85,Box Score,,Box Score,,"16,024",
Sun Nov 20 2005,9:00p,Memphis Grizzlies,83,Denver Nuggets,99,Box Score,,Box Score,,"16,072",
Sun Nov 20 2005,9:00p,Sacramento Kings,104,Seattle SuperSonics,106,Box Score,,Box Score,,"16,113",
Sun Nov 20 2005,9:30p,Chicago Bulls,96,Los Angeles Lakers,93,Box Score,,Box Score,,"18,997",
Mon Nov 21 2005,7:00p,New Orleans/Oklahoma City Hornets,91,Philadelphia 76ers,103,Box Score,,Box Score,,"12,452",
Mon Nov 21 2005,9:00p,Milwaukee Bucks,80,Utah Jazz,100,Box Score,,Box Score,,"16,176",
Mon Nov 21 2005,10:00p,San Antonio Spurs,96,Sacramento Kings,93,Box Score,,Box Score,,"17,317",
Mon Nov 21 2005,10:30p,New Jersey Nets,97,Golden State Warriors,100,Box Score,,Box Score,,"16,501",
Tue Nov 22 2005,7:00p,Boston Celtics,93,Cleveland Cavaliers,115,Box Score,,Box Score,,"17,139",2:22
Tue Nov 22 2005,7:00p,Denver Nuggets,108,Washington Wizards,105,Box Score,,Box Score,,"15,980",
Tue Nov 22 2005,8:00p,Portland Trail Blazers,95,Memphis Grizzlies,87,Box Score,,Box Score,,"14,555",
Tue Nov 22 2005,8:30p,Houston Rockets,93,Dallas Mavericks,102,Box Score,,Box Score,,"20,304",
Tue Nov 22 2005,9:00p,Toronto Raptors,82,Phoenix Suns,90,Box Score,,Box Score,,"16,259",
Tue Nov 22 2005,10:00p,Utah Jazz,93,Seattle SuperSonics,87,Box Score,,Box Score,,"14,834",
Wed Nov 23 2005,7:00p,Boston Celtics,117,Atlanta Hawks,120,Box Score,,Box Score,,"14,288",2:24
Wed Nov 23 2005,7:00p,Washington Wizards,83,Orlando Magic,91,Box Score,,Box Score,,"13,104",
Wed Nov 23 2005,7:30p,New York Knicks,95,Charlotte Bobcats,108,Box Score,,Box Score,,"16,825",
Wed Nov 23 2005,7:30p,Denver Nuggets,89,Detroit Pistons,114,Box Score,,Box Score,,"22,076",
Wed Nov 23 2005,7:30p,Phoenix Suns,100,Houston Rockets,88,Box Score,,Box Score,,"18,059",
Wed Nov 23 2005,7:30p,Portland Trail Blazers,79,Miami Heat,100,Box Score,,Box Score,,"19,600",
Wed Nov 23 2005,8:00p,Philadelphia 76ers,97,Milwaukee Bucks,108,Box Score,,Box Score,,"17,526",
Wed Nov 23 2005,8:00p,Minnesota Timberwolves,80,New Orleans/Oklahoma City Hornets,84,Box Score,,Box Score,,"19,163",
Wed Nov 23 2005,10:00p,New Jersey Nets,105,Sacramento Kings,114,Box Score,,Box Score,,"17,317",
Wed Nov 23 2005,10:30p,San Antonio Spurs,113,Golden State Warriors,89,Box Score,,Box Score,,"18,768",
Wed Nov 23 2005,10:30p,Toronto Raptors,100,Los Angeles Clippers,103,Box Score,,Box Score,,"15,927",
Thu Nov 24 2005,8:00p,Cleveland Cavaliers,76,Indiana Pacers,98,Box Score,,Box Score,,"17,243",
Thu Nov 24 2005,10:30p,Seattle SuperSonics,96,Los Angeles Lakers,108,Box Score,,Box Score,,"18,070",
Fri Nov 25 2005,7:00p,Portland Trail Blazers,89,Orlando Magic,104,Box Score,,Box Score,,"12,528",
Fri Nov 25 2005,7:30p,Charlotte Bobcats,89,Boston Celtics,90,Box Score,,Box Score,,"18,624",2:28
Fri Nov 25 2005,8:00p,Washington Wizards,120,Detroit Pistons,114,Box Score,,Box Score,2OT,"22,076",
Fri Nov 25 2005,8:00p,Atlanta Hawks,87,Indiana Pacers,85,Box Score,,Box Score,,"15,596",
Fri Nov 25 2005,8:00p,Houston Rockets,81,Memphis Grizzlies,86,Box Score,,Box Score,,"18,119",
Fri Nov 25 2005,8:00p,Dallas Mavericks,103,Miami Heat,90,Box Score,,Box Score,,"20,246",
Fri Nov 25 2005,8:00p,Milwaukee Bucks,91,Minnesota Timberwolves,99,Box Score,,Box Score,,"17,422",
Fri Nov 25 2005,8:30p,Chicago Bulls,106,San Antonio Spurs,99,Box Score,,Box Score,,"18,797",
Fri Nov 25 2005,9:00p,Los Angeles Clippers,95,Denver Nuggets,105,Box Score,,Box Score,,"18,142",
Fri Nov 25 2005,9:00p,Golden State Warriors,94,Utah Jazz,90,Box Score,,Box Score,,"18,000",
Fri Nov 25 2005,10:00p,Toronto Raptors,104,Sacramento Kings,106,Box Score,,Box Score,,"17,317",
Fri Nov 25 2005,10:30p,New Jersey Nets,81,Phoenix Suns,92,Box Score,,Box Score,,"18,068",
Sat Nov 26 2005,12:30p,Philadelphia 76ers,102,New York Knicks,105,Box Score,,Box Score,OT,"19,763",
Sat Nov 26 2005,3:30p,New Orleans/Oklahoma City Hornets,105,Seattle SuperSonics,99,Box Score,,Box Score,,"16,371",
Sat Nov 26 2005,7:00p,Miami Heat,77,Orlando Magic,80,Box Score,,Box Score,,"16,619",
Sat Nov 26 2005,7:30p,Washington Wizards,82,Charlotte Bobcats,100,Box Score,,Box Score,,"17,791",
Sat Nov 26 2005,7:30p,Minnesota Timberwolves,89,Cleveland Cavaliers,85,Box Score,,Box Score,,"20,562",
Sat Nov 26 2005,8:30p,Memphis Grizzlies,112,Dallas Mavericks,92,Box Score,,Box Score,,"20,135",
Sat Nov 26 2005,8:30p,Chicago Bulls,94,Houston Rockets,89,Box Score,,Box Score,,"18,005",
Sat Nov 26 2005,9:00p,Detroit Pistons,85,Milwaukee Bucks,76,Box Score,,Box Score,,"18,717",
Sat Nov 26 2005,10:30p,Toronto Raptors,91,Golden State Warriors,117,Box Score,,Box Score,,"17,119",
Sun Nov 27 2005,2:00p,Portland Trail Blazers,77,Atlanta Hawks,75,Box Score,,Box Score,,"10,421",
Sun Nov 27 2005,3:30p,Indiana Pacers,97,Los Angeles Clippers,92,Box Score,,Box Score,,"16,151",
Sun Nov 27 2005,9:30p,New Jersey Nets,102,Los Angeles Lakers,96,Box Score,,Box Score,OT,"18,528",
Mon Nov 28 2005,7:00p,Dallas Mavericks,93,Toronto Raptors,91,Box Score,,Box Score,,"15,789",
Mon Nov 28 2005,7:30p,Orlando Magic,87,Boston Celtics,83,Box Score,,Box Score,,"14,053",2:26
Mon Nov 28 2005,7:30p,New York Knicks,94,Miami Heat,107,Box Score,,Box Score,,"19,894",
Mon Nov 28 2005,9:00p,New Jersey Nets,101,Denver Nuggets,92,Box Score,,Box Score,,"13,817",
Mon Nov 28 2005,10:30p,New Orleans/Oklahoma City Hornets,83,Golden State Warriors,99,Box Score,,Box Score,,"16,270",
Tue Nov 29 2005,7:00p,Portland Trail Blazers,83,Philadelphia 76ers,107,Box Score,,Box Score,,"12,676",
Tue Nov 29 2005,8:00p,Dallas Mavericks,111,Milwaukee Bucks,113,Box Score,,Box Score,OT,"14,996",
Tue Nov 29 2005,8:00p,Los Angeles Clippers,93,Minnesota Timberwolves,84,Box Score,,Box Score,,"13,101",
Tue Nov 29 2005,8:30p,Orlando Magic,76,Chicago Bulls,85,Box Score,,Box Score,,"21,921",
Tue Nov 29 2005,8:30p,Atlanta Hawks,85,Houston Rockets,100,Box Score,,Box Score,,"12,825",
Tue Nov 29 2005,8:30p,Los Angeles Lakers,84,San Antonio Spurs,90,Box Score,,Box Score,,"18,797",
Tue Nov 29 2005,9:00p,Indiana Pacers,84,Utah Jazz,60,Box Score,,Box Score,,"17,021",
Tue Nov 29 2005,10:00p,Charlotte Bobcats,92,Sacramento Kings,110,Box Score,,Box Score,,"17,317",
Wed Nov 30 2005,7:00p,Miami Heat,96,Atlanta Hawks,74,Box Score,,Box Score,,"16,029",
Wed Nov 30 2005,7:00p,Los Angeles Clippers,105,Cleveland Cavaliers,112,Box Score,,Box Score,OT,"18,209",
Wed Nov 30 2005,7:00p,Memphis Grizzlies,92,Toronto Raptors,66,Box Score,,Box Score,,"14,993",
Wed Nov 30 2005,7:00p,Portland Trail Blazers,89,Washington Wizards,96,Box Score,,Box Score,,"15,275",
Wed Nov 30 2005,7:30p,Philadelphia 76ers,103,Boston Celtics,110,Box Score,,Box Score,,"14,027",2:23
Wed Nov 30 2005,7:30p,Detroit Pistons,93,New Jersey Nets,83,Box Score,,Box Score,,"16,337",
Wed Nov 30 2005,7:30p,Chicago Bulls,101,New York Knicks,109,Box Score,,Box Score,,"17,909",
Wed Nov 30 2005,9:00p,New Orleans/Oklahoma City Hornets,102,Denver Nuggets,95,Box Score,,Box Score,,"15,603",
Wed Nov 30 2005,9:00p,Indiana Pacers,91,Phoenix Suns,109,Box Score,,Box Score,,"16,674",
Wed Nov 30 2005,10:00p,Charlotte Bobcats,94,Seattle SuperSonics,104,Box Score,,Box Score,,"15,416",
Wed Nov 30 2005,10:30p,Sacramento Kings,106,Golden State Warriors,113,Box Score,,Box Score,,"19,279",
Thu Dec 01 2005,8:00p,San Antonio Spurs,92,Dallas Mavericks,90,Box Score,,Box Score,,"20,076",
Thu Dec 01 2005,10:30p,Los Angeles Lakers,105,Utah Jazz,101,Box Score,,Box Score,OT,"18,008",
Fri Dec 02 2005,7:00p,Toronto Raptors,102,Atlanta Hawks,101,Box Score,,Box Score,,"12,261",
Fri Dec 02 2005,7:00p,Milwaukee Bucks,105,Washington Wizards,102,Box Score,,Box Score,,"20,173",
Fri Dec 02 2005,7:30p,Chicago Bulls,106,Boston Celtics,102,Box Score,,Box Score,,"14,393",2:25
Fri Dec 02 2005,8:00p,New York Knicks,98,Detroit Pistons,106,Box Score,,Box Score,,"22,076",
Fri Dec 02 2005,8:00p,Orlando Magic,69,Memphis Grizzlies,91,Box Score,,Box Score,,"13,913",
Fri Dec 02 2005,8:00p,Philadelphia 76ers,86,New Orleans/Oklahoma City Hornets,88,Box Score,,Box Score,,"19,163",
Fri Dec 02 2005,9:00p,Denver Nuggets,97,Phoenix Suns,102,Box Score,,Box Score,,"17,852",
Fri Dec 02 2005,10:00p,Indiana Pacers,98,Portland Trail Blazers,78,Box Score,,Box Score,,"13,031",
Fri Dec 02 2005,10:00p,Miami Heat,98,Sacramento Kings,87,Box Score,,Box Score,,"17,317",
Fri Dec 02 2005,10:30p,Charlotte Bobcats,100,Golden State Warriors,107,Box Score,,Box Score,,"18,240",
Fri Dec 02 2005,10:30p,Minnesota Timberwolves,113,Los Angeles Lakers,108,Box Score,,Box Score,,"18,997",
Fri Dec 02 2005,10:30p,Cleveland Cavaliers,108,Seattle SuperSonics,115,Box Score,,Box Score,,"17,072",
Sat Dec 03 2005,8:00p,Toronto Raptors,95,New Jersey Nets,82,Box Score,,Box Score,,"14,613",
Sat Dec 03 2005,8:30p,Detroit Pistons,92,Chicago Bulls,79,Box Score,,Box Score,,"21,875",
Sat Dec 03 2005,8:30p,New Orleans/Oklahoma City Hornets,88,Dallas Mavericks,97,Box Score,,Box Score,,"19,651",
Sat Dec 03 2005,8:30p,Memphis Grizzlies,90,Houston Rockets,75,Box Score,,Box Score,,"17,135",
Sat Dec 03 2005,8:30p,Orlando Magic,84,Milwaukee Bucks,104,Box Score,,Box Score,,"17,121",
