Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Wed Nov 25 2015,10:30p,Utah Jazz,102,Los Angeles Clippers,91,Box Score,,Box Score,,"19,060",2:14
Fri Nov 27 2015,7:00p,Cleveland Cavaliers,95,Charlotte Hornets,90,Box Score,,Box Score,,"19,093",2:23
Fri Nov 27 2015,7:00p,Milwaukee Bucks,90,Orlando Magic,114,Box Score,,Box Score,,"16,317",2:06
Fri Nov 27 2015,7:30p,Washington Wizards,78,Boston Celtics,111,Box Score,,Box Score,,"18,624",2:07
Fri Nov 27 2015,7:30p,Miami Heat,97,New York Knicks,78,Box Score,,Box Score,,"19,812",2:13
Fri Nov 27 2015,8:00p,Philadelphia 76ers,114,Houston Rockets,116,Box Score,,Box Score,,"17,306",2:24
Fri Nov 27 2015,8:00p,Chicago Bulls,92,Indiana Pacers,104,Box Score,,Box Score,,"18,165",2:09
Fri Nov 27 2015,8:00p,Atlanta Hawks,116,Memphis Grizzlies,101,Box Score,,Box Score,,"17,684",2:15
Fri Nov 27 2015,8:00p,Detroit Pistons,87,Oklahoma City Thunder,103,Box Score,,Box Score,,"18,203",2:09
Fri Nov 27 2015,9:00p,San Antonio Spurs,91,Denver Nuggets,80,Box Score,,Box Score,,"17,121",2:08
Fri Nov 27 2015,9:30p,Golden State Warriors,135,Phoenix Suns,116,Box Score,,Box Score,,"18,055",2:13
Fri Nov 27 2015,10:00p,Minnesota Timberwolves,101,Sacramento Kings,91,Box Score,,Box Score,,"17,317",2:07
Fri Nov 27 2015,10:30p,New Orleans Pelicans,90,Los Angeles Clippers,111,Box Score,,Box Score,,"19,162",2:12
Sat Nov 28 2015,7:00p,Toronto Raptors,84,Washington Wizards,82,Box Score,,Box Score,,"16,841",2:18
Sat Nov 28 2015,7:30p,Brooklyn Nets,88,Cleveland Cavaliers,90,Box Score,,Box Score,,"20,562",2:18
Sat Nov 28 2015,8:30p,Denver Nuggets,81,Dallas Mavericks,92,Box Score,,Box Score,,"20,339",2:11
Sat Nov 28 2015,8:30p,Atlanta Hawks,88,San Antonio Spurs,108,Box Score,,Box Score,,"18,418",2:00
Sat Nov 28 2015,9:00p,New Orleans Pelicans,87,Utah Jazz,101,Box Score,,Box Score,,"19,911",2:19
Sat Nov 28 2015,10:00p,Los Angeles Lakers,96,Portland Trail Blazers,108,Box Score,,Box Score,,"20,019",2:12
Sat Nov 28 2015,10:30p,Sacramento Kings,101,Golden State Warriors,120,Box Score,,Box Score,,"19,596",2:07
Sun Nov 29 2015,2:00p,Milwaukee Bucks,82,Charlotte Hornets,87,Box Score,,Box Score,,"14,224",2:04
Sun Nov 29 2015,3:30p,Minnesota Timberwolves,99,Los Angeles Clippers,107,Box Score,,Box Score,,"19,060",2:19
Sun Nov 29 2015,6:00p,Detroit Pistons,83,Brooklyn Nets,87,Box Score,,Box Score,,"12,823",2:09
Sun Nov 29 2015,6:00p,Philadelphia 76ers,84,Memphis Grizzlies,92,Box Score,,Box Score,,"15,322",2:22
Sun Nov 29 2015,6:00p,Boston Celtics,91,Orlando Magic,110,Box Score,,Box Score,,"16,209",2:08
Sun Nov 29 2015,6:00p,Phoenix Suns,107,Toronto Raptors,102,Box Score,,Box Score,,"19,800",2:08
Sun Nov 29 2015,7:30p,Houston Rockets,116,New York Knicks,111,Box Score,,Box Score,OT,"19,812",2:37
Sun Nov 29 2015,9:30p,Indiana Pacers,107,Los Angeles Lakers,103,Box Score,,Box Score,,"18,997",2:28
Mon Nov 30 2015,7:30p,Houston Rockets,105,Detroit Pistons,116,Box Score,,Box Score,,"14,818",2:23
Mon Nov 30 2015,7:30p,Boston Celtics,105,Miami Heat,95,Box Score,,Box Score,,"19,600",2:12
Mon Nov 30 2015,8:00p,Oklahoma City Thunder,100,Atlanta Hawks,106,Box Score,,Box Score,,"17,768",2:16
Mon Nov 30 2015,8:00p,San Antonio Spurs,89,Chicago Bulls,92,Box Score,,Box Score,,"21,909",2:06
Mon Nov 30 2015,8:00p,Denver Nuggets,74,Milwaukee Bucks,92,Box Score,,Box Score,,"10,187",2:08
Mon Nov 30 2015,9:00p,Golden State Warriors,106,Utah Jazz,103,Box Score,,Box Score,,"19,911",2:12
Mon Nov 30 2015,10:00p,Dallas Mavericks,98,Sacramento Kings,112,Box Score,,Box Score,,"16,937",2:21
Mon Nov 30 2015,10:30p,Portland Trail Blazers,87,Los Angeles Clippers,102,Box Score,,Box Score,,"19,060",2:32
Tue Dec 01 2015,7:00p,Washington Wizards,97,Cleveland Cavaliers,85,Box Score,,Box Score,,"20,562",2:19
Tue Dec 01 2015,7:00p,Los Angeles Lakers,91,Philadelphia 76ers,103,Box Score,,Box Score,,"20,510",2:18
Tue Dec 01 2015,7:30p,Phoenix Suns,91,Brooklyn Nets,94,Box Score,,Box Score,,"12,787",2:08
Tue Dec 01 2015,8:00p,Orlando Magic,96,Minnesota Timberwolves,93,Box Score,,Box Score,,"10,694",2:19
Tue Dec 01 2015,8:00p,Memphis Grizzlies,113,New Orleans Pelicans,104,Box Score,,Box Score,,"16,020",2:16
Tue Dec 01 2015,10:00p,Dallas Mavericks,115,Portland Trail Blazers,112,Box Score,,Box Score,OT,"19,393",2:32
Wed Dec 02 2015,7:00p,Golden State Warriors,116,Charlotte Hornets,99,Box Score,,Box Score,,"19,542",2:06
Wed Dec 02 2015,7:00p,Los Angeles Lakers,108,Washington Wizards,104,Box Score,,Box Score,,"20,356",2:16
Wed Dec 02 2015,7:30p,Phoenix Suns,122,Detroit Pistons,127,Box Score,,Box Score,OT,"13,985",2:46
Wed Dec 02 2015,7:30p,Philadelphia 76ers,87,New York Knicks,99,Box Score,,Box Score,,"19,812",2:12
Wed Dec 02 2015,8:00p,Toronto Raptors,96,Atlanta Hawks,86,Box Score,,Box Score,,"12,559",2:07
Wed Dec 02 2015,8:00p,Denver Nuggets,90,Chicago Bulls,99,Box Score,,Box Score,,"21,349",2:13
Wed Dec 02 2015,8:00p,New Orleans Pelicans,101,Houston Rockets,108,Box Score,,Box Score,,"17,339",2:25
Wed Dec 02 2015,8:30p,Milwaukee Bucks,70,San Antonio Spurs,95,Box Score,,Box Score,,"18,418",2:03
Wed Dec 02 2015,10:30p,Indiana Pacers,103,Los Angeles Clippers,91,Box Score,,Box Score,,"19,060",2:34
Thu Dec 03 2015,7:00p,Oklahoma City Thunder,95,Miami Heat,97,Box Score,,Box Score,,"19,600",2:25
Thu Dec 03 2015,7:30p,Denver Nuggets,106,Toronto Raptors,105,Box Score,,Box Score,,"19,800",2:23
Thu Dec 03 2015,9:00p,Orlando Magic,103,Utah Jazz,94,Box Score,,Box Score,,"19,247",2:15
Thu Dec 03 2015,9:30p,San Antonio Spurs,103,Memphis Grizzlies,83,Box Score,,Box Score,,"17,013",2:18
Thu Dec 03 2015,10:00p,Indiana Pacers,111,Portland Trail Blazers,123,Box Score,,Box Score,,"19,206",2:06
Thu Dec 03 2015,10:00p,Boston Celtics,114,Sacramento Kings,97,Box Score,,Box Score,,"18,660",2:14
Fri Dec 04 2015,7:00p,Brooklyn Nets,91,New York Knicks,108,Box Score,,Box Score,,"19,812",2:12
Fri Dec 04 2015,7:00p,Phoenix Suns,106,Washington Wizards,109,Box Score,,Box Score,,"17,255",2:19
Fri Dec 04 2015,7:30p,Milwaukee Bucks,95,Detroit Pistons,102,Box Score,,Box Score,,"16,963",2:19
Fri Dec 04 2015,8:00p,Los Angeles Lakers,87,Atlanta Hawks,100,Box Score,,Box Score,,"19,051",2:00
Fri Dec 04 2015,8:30p,Houston Rockets,100,Dallas Mavericks,96,Box Score,,Box Score,,"20,339",2:20
Fri Dec 04 2015,9:30p,Cleveland Cavaliers,108,New Orleans Pelicans,114,Box Score,,Box Score,OT,"17,906",2:48
Sat Dec 05 2015,1:00p,Denver Nuggets,108,Philadelphia 76ers,105,Box Score,,Box Score,,"15,677",2:22
Sat Dec 05 2015,5:00p,Golden State Warriors,112,Toronto Raptors,109,Box Score,,Box Score,,"20,160",2:29
Sat Dec 05 2015,8:00p,Charlotte Hornets,102,Chicago Bulls,96,Box Score,,Box Score,,"21,770",2:09
Sat Dec 05 2015,8:00p,Sacramento Kings,113,Houston Rockets,120,Box Score,,Box Score,,"17,318",2:16
Sat Dec 05 2015,8:00p,Cleveland Cavaliers,84,Miami Heat,99,Box Score,,Box Score,,"19,600",2:22
Sat Dec 05 2015,8:00p,Portland Trail Blazers,109,Minnesota Timberwolves,103,Box Score,,Box Score,,"16,203",2:23
Sat Dec 05 2015,8:30p,New York Knicks,91,Milwaukee Bucks,106,Box Score,,Box Score,,"16,223",2:11
Sat Dec 05 2015,8:30p,Boston Celtics,105,San Antonio Spurs,108,Box Score,,Box Score,,"18,418",2:19
Sat Dec 05 2015,9:00p,Indiana Pacers,119,Utah Jazz,122,Box Score,,Box Score,OT,"19,500",2:50
Sat Dec 05 2015,10:30p,Orlando Magic,101,Los Angeles Clippers,103,Box Score,,Box Score,,"19,146",2:14
Sun Dec 06 2015,3:30p,Phoenix Suns,93,Memphis Grizzlies,95,Box Score,,Box Score,,"16,022",2:21
Sun Dec 06 2015,6:00p,Golden State Warriors,114,Brooklyn Nets,98,Box Score,,Box Score,,"17,732",2:10
Sun Dec 06 2015,6:00p,Los Angeles Lakers,91,Detroit Pistons,111,Box Score,,Box Score,,"20,228",2:13
Sun Dec 06 2015,6:00p,Dallas Mavericks,116,Washington Wizards,104,Box Score,,Box Score,,"16,394",2:11
Sun Dec 06 2015,7:00p,Sacramento Kings,95,Oklahoma City Thunder,98,Box Score,,Box Score,,"18,203",2:28
Mon Dec 07 2015,7:00p,Detroit Pistons,84,Charlotte Hornets,104,Box Score,,Box Score,,"15,481",2:08
Mon Dec 07 2015,7:00p,San Antonio Spurs,119,Philadelphia 76ers,68,Box Score,,Box Score,,"14,449",2:10
Mon Dec 07 2015,7:30p,Washington Wizards,114,Miami Heat,103,Box Score,,Box Score,,"19,600",2:18
Mon Dec 07 2015,7:30p,Dallas Mavericks,104,New York Knicks,97,Box Score,,Box Score,,"19,812",2:11
Mon Dec 07 2015,7:30p,Los Angeles Lakers,93,Toronto Raptors,102,Box Score,,Box Score,,"20,163",2:13
Mon Dec 07 2015,8:00p,Phoenix Suns,103,Chicago Bulls,101,Box Score,,Box Score,,"21,337",2:13
Mon Dec 07 2015,8:00p,Portland Trail Blazers,88,Milwaukee Bucks,90,Box Score,,Box Score,,"14,389",2:23
Mon Dec 07 2015,8:00p,Los Angeles Clippers,110,Minnesota Timberwolves,106,Box Score,,Box Score,,"11,467",2:38
Mon Dec 07 2015,8:00p,Boston Celtics,111,New Orleans Pelicans,93,Box Score,,Box Score,,"15,715",2:05
Tue Dec 08 2015,7:00p,Portland Trail Blazers,100,Cleveland Cavaliers,105,Box Score,,Box Score,,"20,562",2:20
Tue Dec 08 2015,7:00p,Golden State Warriors,131,Indiana Pacers,123,Box Score,,Box Score,,"18,165",2:14
Tue Dec 08 2015,7:30p,Houston Rockets,105,Brooklyn Nets,110,Box Score,,Box Score,,"13,319",2:09
Tue Dec 08 2015,8:00p,Oklahoma City Thunder,125,Memphis Grizzlies,88,Box Score,,Box Score,,"16,415",2:09
Tue Dec 08 2015,9:00p,Orlando Magic,85,Denver Nuggets,74,Box Score,,Box Score,,"13,925",2:04
Tue Dec 08 2015,10:00p,Utah Jazz,106,Sacramento Kings,114,Box Score,,Box Score,,"16,505",2:12
Wed Dec 09 2015,7:00p,Chicago Bulls,100,Boston Celtics,105,Box Score,,Box Score,,"17,318",2:25
Wed Dec 09 2015,7:00p,Miami Heat,81,Charlotte Hornets,99,Box Score,,Box Score,,"17,404",2:01
Wed Dec 09 2015,7:00p,Houston Rockets,109,Washington Wizards,103,Box Score,,Box Score,,"16,041",2:21
Wed Dec 09 2015,7:30p,Memphis Grizzlies,93,Detroit Pistons,92,Box Score,,Box Score,,"13,411",2:07
Wed Dec 09 2015,7:30p,San Antonio Spurs,94,Toronto Raptors,97,Box Score,,Box Score,,"19,800",2:12
Wed Dec 09 2015,8:00p,Los Angeles Clippers,109,Milwaukee Bucks,95,Box Score,,Box Score,,"14,224",2:17
Wed Dec 09 2015,8:00p,Los Angeles Lakers,122,Minnesota Timberwolves,123,Box Score,,Box Score,OT,"18,076",2:39
Wed Dec 09 2015,9:00p,Orlando Magic,104,Phoenix Suns,107,Box Score,,Box Score,,"17,637",2:18
Wed Dec 09 2015,9:00p,New York Knicks,85,Utah Jazz,106,Box Score,,Box Score,,"18,586",2:14
Wed Dec 09 2015,9:30p,Atlanta Hawks,98,Dallas Mavericks,95,Box Score,,Box Score,,"19,936",2:15
Thu Dec 10 2015,7:30p,Philadelphia 76ers,91,Brooklyn Nets,100,Box Score,,Box Score,,"13,266",2:20
Thu Dec 10 2015,8:00p,Los Angeles Clippers,80,Chicago Bulls,83,Box Score,,Box Score,,"21,491",2:11
Thu Dec 10 2015,8:00p,Atlanta Hawks,94,Oklahoma City Thunder,107,Box Score,,Box Score,,"18,203",2:05
Thu Dec 10 2015,10:30p,New York Knicks,97,Sacramento Kings,99,Box Score,,Box Score,,"17,317",2:23
Fri Dec 11 2015,7:00p,Miami Heat,83,Indiana Pacers,96,Box Score,,Box Score,,"16,184",2:13
Fri Dec 11 2015,7:00p,Cleveland Cavaliers,111,Orlando Magic,76,Box Score,,Box Score,,"17,239",2:08
Fri Dec 11 2015,7:00p,Detroit Pistons,107,Philadelphia 76ers,95,Box Score,,Box Score,,"17,239",2:11
Fri Dec 11 2015,7:30p,Golden State Warriors,124,Boston Celtics,119,Box Score,,Box Score,2OT,"18,624",2:55
Fri Dec 11 2015,7:30p,Milwaukee Bucks,83,Toronto Raptors,90,Box Score,,Box Score,,"19,800",2:09
Fri Dec 11 2015,8:00p,Charlotte Hornets,123,Memphis Grizzlies,99,Box Score,,Box Score,,"17,111",2:17
Fri Dec 11 2015,8:00p,Washington Wizards,105,New Orleans Pelicans,107,Box Score,,Box Score,,"16,875",2:14
Fri Dec 11 2015,9:00p,Minnesota Timberwolves,108,Denver Nuggets,111,Box Score,,Box Score,OT,"12,533",2:47
Fri Dec 11 2015,9:00p,Oklahoma City Thunder,94,Utah Jazz,90,Box Score,,Box Score,,"19,911",2:10
Fri Dec 11 2015,9:30p,Portland Trail Blazers,106,Phoenix Suns,96,Box Score,,Box Score,,"17,028",1:55
Fri Dec 11 2015,9:30p,Los Angeles Lakers,87,San Antonio Spurs,109,Box Score,,Box Score,,"18,418",2:10
Sat Dec 12 2015,5:00p,Los Angeles Clippers,105,Brooklyn Nets,100,Box Score,,Box Score,,"15,689",2:18
Sat Dec 12 2015,7:00p,Boston Celtics,98,Charlotte Hornets,93,Box Score,,Box Score,,"18,490",2:04
Sat Dec 12 2015,7:30p,Indiana Pacers,96,Detroit Pistons,118,Box Score,,Box Score,,"14,858",2:05
Sat Dec 12 2015,8:00p,San Antonio Spurs,103,Atlanta Hawks,78,Box Score,,Box Score,,"17,752",2:06
Sat Dec 12 2015,8:00p,New Orleans Pelicans,94,Chicago Bulls,98,Box Score,,Box Score,,"21,605",2:08
Sat Dec 12 2015,8:00p,Los Angeles Lakers,97,Houston Rockets,126,Box Score,,Box Score,,"18,456",2:05
Sat Dec 12 2015,8:30p,Washington Wizards,114,Dallas Mavericks,111,Box Score,,Box Score,,"20,088",2:19
Sat Dec 12 2015,8:30p,Golden State Warriors,95,Milwaukee Bucks,108,Box Score,,Box Score,,"18,717",2:06
Sat Dec 12 2015,10:00p,New York Knicks,112,Portland Trail Blazers,110,Box Score,,Box Score,,"19,511",2:24
Sun Dec 13 2015,3:30p,Minnesota Timberwolves,101,Phoenix Suns,108,Box Score,,Box Score,,"16,919",2:20
Sun Dec 13 2015,6:00p,Memphis Grizzlies,97,Miami Heat,100,Box Score,,Box Score,,"19,813",2:09
Sun Dec 13 2015,6:00p,Philadelphia 76ers,76,Toronto Raptors,96,Box Score,,Box Score,,"19,800",2:16
Sun Dec 13 2015,7:00p,Utah Jazz,98,Oklahoma City Thunder,104,Box Score,,Box Score,OT,"18,203",2:28
Mon Dec 14 2015,7:00p,Toronto Raptors,90,Indiana Pacers,106,Box Score,,Box Score,,"16,598",2:08
Mon Dec 14 2015,7:30p,Orlando Magic,105,Brooklyn Nets,82,Box Score,,Box Score,,"12,946",2:03
Mon Dec 14 2015,7:30p,Los Angeles Clippers,105,Detroit Pistons,103,Box Score,,Box Score,OT,"13,525",2:42
Mon Dec 14 2015,8:00p,Miami Heat,100,Atlanta Hawks,88,Box Score,,Box Score,,"15,039",2:09
Mon Dec 14 2015,8:00p,Philadelphia 76ers,96,Chicago Bulls,115,Box Score,,Box Score,,"21,166",2:02
Mon Dec 14 2015,8:00p,Washington Wizards,95,Memphis Grizzlies,112,Box Score,,Box Score,,"15,397",2:06
Mon Dec 14 2015,8:30p,Phoenix Suns,94,Dallas Mavericks,104,Box Score,,Box Score,,"19,822",2:17
Mon Dec 14 2015,8:30p,Utah Jazz,81,San Antonio Spurs,118,Box Score,,Box Score,,"18,418",2:05
Mon Dec 14 2015,9:00p,Houston Rockets,108,Denver Nuggets,114,Box Score,,Box Score,,"12,022",2:13
Mon Dec 14 2015,10:00p,New Orleans Pelicans,101,Portland Trail Blazers,105,Box Score,,Box Score,,"19,231",2:15
Tue Dec 15 2015,7:30p,Cleveland Cavaliers,89,Boston Celtics,77,Box Score,,Box Score,,"18,624",2:02
Tue Dec 15 2015,8:00p,Denver Nuggets,112,Minnesota Timberwolves,100,Box Score,,Box Score,,"11,323",2:18
Tue Dec 15 2015,10:00p,Houston Rockets,97,Sacramento Kings,107,Box Score,,Box Score,,"17,317",2:19
Tue Dec 15 2015,10:30p,Milwaukee Bucks,95,Los Angeles Lakers,113,Box Score,,Box Score,,"18,997",2:01
Wed Dec 16 2015,7:00p,Dallas Mavericks,81,Indiana Pacers,107,Box Score,,Box Score,,"14,824",2:01
Wed Dec 16 2015,7:00p,Charlotte Hornets,98,Orlando Magic,113,Box Score,,Box Score,,"16,019",2:01
Wed Dec 16 2015,7:30p,Miami Heat,104,Brooklyn Nets,98,Box Score,,Box Score,,"15,113",2:07
Wed Dec 16 2015,7:30p,Boston Celtics,116,Detroit Pistons,119,Box Score,,Box Score,,"13,120",2:31
Wed Dec 16 2015,7:30p,Minnesota Timberwolves,102,New York Knicks,107,Box Score,,Box Score,,"19,812",2:22
Wed Dec 16 2015,8:00p,Philadelphia 76ers,106,Atlanta Hawks,127,Box Score,,Box Score,,"14,827",2:21
Wed Dec 16 2015,8:00p,Memphis Grizzlies,85,Chicago Bulls,98,Box Score,,Box Score,,"21,032",2:16
Wed Dec 16 2015,8:00p,Portland Trail Blazers,90,Oklahoma City Thunder,106,Box Score,,Box Score,,"18,203",2:12
Wed Dec 16 2015,8:30p,Washington Wizards,95,San Antonio Spurs,114,Box Score,,Box Score,,"18,418",2:11
Wed Dec 16 2015,9:00p,New Orleans Pelicans,104,Utah Jazz,94,Box Score,,Box Score,,"17,899",2:16
Wed Dec 16 2015,10:30p,Phoenix Suns,103,Golden State Warriors,128,Box Score,,Box Score,,"19,596",2:15
Wed Dec 16 2015,10:30p,Milwaukee Bucks,90,Los Angeles Clippers,103,Box Score,,Box Score,,"19,060",2:05
Thu Dec 17 2015,7:00p,Toronto Raptors,99,Charlotte Hornets,109,Box Score,,Box Score,OT,"15,817",2:33
Thu Dec 17 2015,8:00p,Oklahoma City Thunder,100,Cleveland Cavaliers,104,Box Score,,Box Score,,"20,562",2:26
Thu Dec 17 2015,10:30p,Houston Rockets,107,Los Angeles Lakers,87,Box Score,,Box Score,,"18,997",2:25
Fri Dec 18 2015,7:00p,Brooklyn Nets,97,Indiana Pacers,104,Box Score,,Box Score,,"16,548",2:04
Fri Dec 18 2015,7:00p,Portland Trail Blazers,94,Orlando Magic,102,Box Score,,Box Score,,"17,156",2:15
Fri Dec 18 2015,7:00p,New York Knicks,107,Philadelphia 76ers,97,Box Score,,Box Score,,"17,880",2:22
Fri Dec 18 2015,7:30p,Atlanta Hawks,109,Boston Celtics,101,Box Score,,Box Score,,"18,624",2:23
Fri Dec 18 2015,8:00p,Detroit Pistons,147,Chicago Bulls,144,Box Score,,Box Score,4OT,"21,534",3:24
Fri Dec 18 2015,8:00p,Toronto Raptors,108,Miami Heat,94,Box Score,,Box Score,,"19,600",2:05
Fri Dec 18 2015,8:00p,Sacramento Kings,95,Minnesota Timberwolves,99,Box Score,,Box Score,,"12,770",2:17
Fri Dec 18 2015,8:00p,Los Angeles Clippers,107,San Antonio Spurs,115,Box Score,,Box Score,,"18,418",2:36
Fri Dec 18 2015,8:30p,Memphis Grizzlies,88,Dallas Mavericks,97,Box Score,,Box Score,,"20,199",2:12
Fri Dec 18 2015,9:00p,Denver Nuggets,88,Utah Jazz,97,Box Score,,Box Score,,"19,169",2:11
Fri Dec 18 2015,10:30p,Milwaukee Bucks,112,Golden State Warriors,121,Box Score,,Box Score,,"19,596",2:18
Fri Dec 18 2015,10:30p,New Orleans Pelicans,88,Phoenix Suns,104,Box Score,,Box Score,,"17,227",2:23
Sat Dec 19 2015,5:00p,Los Angeles Lakers,78,Oklahoma City Thunder,118,Box Score,,Box Score,,"18,203",2:01
Sat Dec 19 2015,7:00p,Charlotte Hornets,101,Washington Wizards,109,Box Score,,Box Score,,"16,987",2:03
Sat Dec 19 2015,7:30p,Chicago Bulls,91,New York Knicks,107,Box Score,,Box Score,,"19,812",2:04
Sat Dec 19 2015,8:00p,Los Angeles Clippers,97,Houston Rockets,107,Box Score,,Box Score,,"18,212",2:32
Sat Dec 19 2015,8:00p,Indiana Pacers,84,Memphis Grizzlies,96,Box Score,,Box Score,,"18,119",2:11
Sun Dec 20 2015,1:00p,Minnesota Timberwolves,100,Brooklyn Nets,85,Box Score,,Box Score,,"14,552",2:04
Sun Dec 20 2015,1:00p,Portland Trail Blazers,109,Miami Heat,116,Box Score,,Box Score,,"19,600",2:15
Sun Dec 20 2015,3:30p,Philadelphia 76ers,86,Cleveland Cavaliers,108,Box Score,,Box Score,,"20,562",2:14
Sun Dec 20 2015,5:00p,Milwaukee Bucks,101,Phoenix Suns,95,Box Score,,Box Score,,"16,859",2:21
Sun Dec 20 2015,6:00p,Atlanta Hawks,103,Orlando Magic,100,Box Score,,Box Score,,"16,982",2:12
Sun Dec 20 2015,6:00p,Sacramento Kings,104,Toronto Raptors,94,Box Score,,Box Score,,"19,800",2:12
Sun Dec 20 2015,8:00p,New Orleans Pelicans,130,Denver Nuggets,125,Box Score,,Box Score,,"13,857",2:19
Mon Dec 21 2015,7:00p,Sacramento Kings,99,Washington Wizards,113,Box Score,,Box Score,,"15,124",2:08
Mon Dec 21 2015,7:30p,Minnesota Timberwolves,99,Boston Celtics,113,Box Score,,Box Score,,"18,624",2:08
Mon Dec 21 2015,7:30p,Orlando Magic,107,New York Knicks,99,Box Score,,Box Score,,"19,812",2:01
Mon Dec 21 2015,8:00p,Portland Trail Blazers,97,Atlanta Hawks,106,Box Score,,Box Score,,"18,373",2:17
Mon Dec 21 2015,8:00p,Brooklyn Nets,105,Chicago Bulls,102,Box Score,,Box Score,,"21,825",2:10
Mon Dec 21 2015,8:00p,Charlotte Hornets,95,Houston Rockets,102,Box Score,,Box Score,,"18,236",2:30
Mon Dec 21 2015,8:30p,Indiana Pacers,92,San Antonio Spurs,106,Box Score,,Box Score,,"18,418",1:57
Mon Dec 21 2015,9:00p,Phoenix Suns,89,Utah Jazz,110,Box Score,,Box Score,,"19,911",2:12
Mon Dec 21 2015,10:30p,Oklahoma City Thunder,100,Los Angeles Clippers,99,Box Score,,Box Score,,"19,415",2:10
Tue Dec 22 2015,7:00p,Memphis Grizzlies,104,Philadelphia 76ers,90,Box Score,,Box Score,,"15,552",2:21
Tue Dec 22 2015,7:30p,Detroit Pistons,93,Miami Heat,92,Box Score,,Box Score,,"19,901",2:03
Tue Dec 22 2015,7:30p,Dallas Mavericks,99,Toronto Raptors,103,Box Score,,Box Score,,"19,800",2:20
Tue Dec 22 2015,9:00p,Los Angeles Lakers,111,Denver Nuggets,107,Box Score,,Box Score,,"19,124",2:13
Wed Dec 23 2015,7:00p,Boston Celtics,102,Charlotte Hornets,89,Box Score,,Box Score,,"19,082",2:15
Wed Dec 23 2015,7:00p,New York Knicks,84,Cleveland Cavaliers,91,Box Score,,Box Score,,"20,562",2:11
Wed Dec 23 2015,7:00p,Sacramento Kings,108,Indiana Pacers,106,Box Score,,Box Score,,"18,165",2:10
Wed Dec 23 2015,7:00p,Houston Rockets,101,Orlando Magic,104,Box Score,,Box Score,,"17,061",2:07
Wed Dec 23 2015,7:00p,Memphis Grizzlies,91,Washington Wizards,100,Box Score,,Box Score,,"15,879",2:10
Wed Dec 23 2015,7:30p,Dallas Mavericks,119,Brooklyn Nets,118,Box Score,,Box Score,OT,"15,994",2:33
Wed Dec 23 2015,8:00p,Detroit Pistons,100,Atlanta Hawks,107,Box Score,,Box Score,,"17,575",2:18
Wed Dec 23 2015,8:00p,Philadelphia 76ers,100,Milwaukee Bucks,113,Box Score,,Box Score,,"15,754",2:08
Wed Dec 23 2015,8:00p,San Antonio Spurs,108,Minnesota Timberwolves,83,Box Score,,Box Score,,"16,788",2:03
Wed Dec 23 2015,8:00p,Portland Trail Blazers,89,New Orleans Pelicans,115,Box Score,,Box Score,,"16,686",2:07
Wed Dec 23 2015,9:00p,Denver Nuggets,104,Phoenix Suns,96,Box Score,,Box Score,,"17,034",2:16
Wed Dec 23 2015,10:30p,Utah Jazz,85,Golden State Warriors,103,Box Score,,Box Score,,"19,596",1:57
Wed Dec 23 2015,10:30p,Oklahoma City Thunder,120,Los Angeles Lakers,85,Box Score,,Box Score,,"18,997",2:04
Fri Dec 25 2015,12:00p,New Orleans Pelicans,88,Miami Heat,94,Box Score,,Box Score,OT,"19,845",2:39
Fri Dec 25 2015,2:30p,Chicago Bulls,105,Oklahoma City Thunder,96,Box Score,,Box Score,,"18,203",2:15
Fri Dec 25 2015,5:00p,Cleveland Cavaliers,83,Golden State Warriors,89,Box Score,,Box Score,,"19,596",2:26
Fri Dec 25 2015,8:00p,San Antonio Spurs,84,Houston Rockets,88,Box Score,,Box Score,,"18,319",2:22
Fri Dec 25 2015,10:30p,Los Angeles Clippers,94,Los Angeles Lakers,84,Box Score,,Box Score,,"18,997",2:08
Sat Dec 26 2015,4:00p,Washington Wizards,111,Brooklyn Nets,96,Box Score,,Box Score,,"17,732",2:05
Sat Dec 26 2015,5:00p,Toronto Raptors,111,Milwaukee Bucks,90,Box Score,,Box Score,,"16,329",2:04
Sat Dec 26 2015,7:00p,Memphis Grizzlies,92,Charlotte Hornets,98,Box Score,,Box Score,,"19,091",2:17
Sat Dec 26 2015,7:00p,Houston Rockets,108,New Orleans Pelicans,110,Box Score,,Box Score,,"18,248",2:16
Sat Dec 26 2015,7:00p,Miami Heat,108,Orlando Magic,101,Box Score,,Box Score,,"18,846",2:08
Sat Dec 26 2015,7:30p,New York Knicks,98,Atlanta Hawks,117,Box Score,,Box Score,,"19,015",2:04
Sat Dec 26 2015,7:30p,Boston Celtics,99,Detroit Pistons,93,Box Score,,Box Score,,"18,288",2:20
Sat Dec 26 2015,8:00p,Indiana Pacers,102,Minnesota Timberwolves,88,Box Score,,Box Score,,"15,076",2:04
Sat Dec 26 2015,8:30p,Chicago Bulls,111,Dallas Mavericks,118,Box Score,,Box Score,,"20,392",2:19
Sat Dec 26 2015,8:30p,Denver Nuggets,86,San Antonio Spurs,101,Box Score,,Box Score,,"18,420",1:54
Sat Dec 26 2015,9:00p,Philadelphia 76ers,111,Phoenix Suns,104,Box Score,,Box Score,,"17,548",2:30
Sat Dec 26 2015,9:00p,Los Angeles Clippers,109,Utah Jazz,104,Box Score,,Box Score,,"19,911",2:26
