Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Thu Dec 29 2011,7:00p,New Jersey Nets,78,Orlando Magic,94,Box Score,,Box Score,,"18,954",2:16
Thu Dec 29 2011,8:00p,San Antonio Spurs,85,Houston Rockets,105,Box Score,,Box Score,,"18,267",1:57
Thu Dec 29 2011,8:00p,Dallas Mavericks,102,Oklahoma City Thunder,104,Box Score,,Box Score,,"18,203",2:34
Thu Dec 29 2011,10:00p,Denver Nuggets,102,Portland Trail Blazers,111,Box Score,,Box Score,,"20,531",2:13
Thu Dec 29 2011,10:00p,Chicago Bulls,108,Sacramento Kings,98,Box Score,,Box Score,,"17,317",2:19
Thu Dec 29 2011,10:30p,New York Knicks,82,Los Angeles Lakers,99,Box Score,,Box Score,,"18,997",2:32
Fri Dec 30 2011,7:00p,Orlando Magic,100,Charlotte Bobcats,79,Box Score,,Box Score,,"18,064",2:11
Fri Dec 30 2011,7:00p,Cleveland Cavaliers,91,Indiana Pacers,98,Box Score,,Box Score,OT,"13,004",2:47
Fri Dec 30 2011,7:30p,New Jersey Nets,98,Atlanta Hawks,105,Box Score,,Box Score,,"16,300",
Fri Dec 30 2011,7:30p,Detroit Pistons,85,Boston Celtics,96,Box Score,,Box Score,,"18,624",2:09
Fri Dec 30 2011,8:00p,Phoenix Suns,93,New Orleans Hornets,78,Box Score,,Box Score,,"15,790",2:14
Fri Dec 30 2011,8:00p,Houston Rockets,93,Memphis Grizzlies,113,Box Score,,Box Score,,"16,069",2:10
Fri Dec 30 2011,8:00p,Miami Heat,103,Minnesota Timberwolves,101,Box Score,,Box Score,,"19,356",2:16
Fri Dec 30 2011,8:30p,Toronto Raptors,86,Dallas Mavericks,99,Box Score,,Box Score,,"20,307",2:14
Fri Dec 30 2011,8:30p,Washington Wizards,81,Milwaukee Bucks,102,Box Score,,Box Score,,"17,065",2:04
Fri Dec 30 2011,9:00p,Philadelphia 76ers,99,Utah Jazz,102,Box Score,,Box Score,,"19,911",2:16
Fri Dec 30 2011,10:30p,Chicago Bulls,114,Los Angeles Clippers,101,Box Score,,Box Score,,"19,426",2:20
Sat Dec 31 2011,3:30p,Denver Nuggets,89,Los Angeles Lakers,92,Box Score,,Box Score,,"18,997",2:17
Sat Dec 31 2011,6:00p,Indiana Pacers,88,Detroit Pistons,96,Box Score,,Box Score,,"8,824",2:17
Sat Dec 31 2011,7:00p,Atlanta Hawks,84,Houston Rockets,95,Box Score,,Box Score,,"14,390",1:58
Sat Dec 31 2011,8:00p,Phoenix Suns,97,Oklahoma City Thunder,107,Box Score,,Box Score,,"18,203",2:04
Sat Dec 31 2011,8:00p,New York Knicks,114,Sacramento Kings,92,Box Score,,Box Score,,"16,175",2:20
Sat Dec 31 2011,8:30p,Utah Jazz,89,San Antonio Spurs,104,Box Score,,Box Score,,"17,769",2:05
Sat Dec 31 2011,9:00p,Philadelphia 76ers,107,Golden State Warriors,79,Box Score,,Box Score,,"19,084",2:01
Sun Jan 01 2012,6:00p,New Jersey Nets,82,Cleveland Cavaliers,98,Box Score,,Box Score,,"15,084",2:09
Sun Jan 01 2012,6:00p,Charlotte Bobcats,90,Miami Heat,129,Box Score,,Box Score,,"20,016",2:09
Sun Jan 01 2012,6:00p,Toronto Raptors,96,Orlando Magic,102,Box Score,,Box Score,,"18,846",2:24
Sun Jan 01 2012,6:00p,Boston Celtics,94,Washington Wizards,86,Box Score,,Box Score,,"17,458",2:12
Sun Jan 01 2012,7:00p,Dallas Mavericks,82,Minnesota Timberwolves,99,Box Score,,Box Score,,"15,115",2:13
Sun Jan 01 2012,8:00p,Memphis Grizzlies,64,Chicago Bulls,104,Box Score,,Box Score,,"22,763",2:11
Sun Jan 01 2012,8:00p,Los Angeles Lakers,90,Denver Nuggets,99,Box Score,,Box Score,,"19,155",2:22
Sun Jan 01 2012,9:00p,New Orleans Hornets,80,Sacramento Kings,96,Box Score,,Box Score,,"13,628",2:02
Sun Jan 01 2012,9:30p,Portland Trail Blazers,88,Los Angeles Clippers,93,Box Score,,Box Score,,"19,060",2:27
Mon Jan 02 2012,3:30p,Golden State Warriors,91,Phoenix Suns,102,Box Score,,Box Score,,"14,793",2:08
Mon Jan 02 2012,7:30p,Washington Wizards,92,Boston Celtics,100,Box Score,,Box Score,,"18,624",2:16
Mon Jan 02 2012,7:30p,Orlando Magic,78,Detroit Pistons,89,Box Score,,Box Score,,"8,120",2:19
Mon Jan 02 2012,7:30p,Atlanta Hawks,100,Miami Heat,92,Box Score,,Box Score,,"20,078",2:14
Mon Jan 02 2012,7:30p,Indiana Pacers,108,New Jersey Nets,94,Box Score,,Box Score,,"12,519",2:11
Mon Jan 02 2012,7:30p,Toronto Raptors,90,New York Knicks,85,Box Score,,Box Score,,"19,763",2:24
Mon Jan 02 2012,8:00p,San Antonio Spurs,96,Minnesota Timberwolves,106,Box Score,,Box Score,,"14,514",2:03
Mon Jan 02 2012,8:30p,Oklahoma City Thunder,87,Dallas Mavericks,100,Box Score,,Box Score,,"20,108",2:14
Mon Jan 02 2012,9:00p,Milwaukee Bucks,86,Denver Nuggets,91,Box Score,,Box Score,,"14,142",2:11
Mon Jan 02 2012,9:00p,New Orleans Hornets,90,Utah Jazz,94,Box Score,,Box Score,,"19,159",2:06
Tue Jan 03 2012,7:00p,Charlotte Bobcats,101,Cleveland Cavaliers,115,Box Score,,Box Score,,"14,173",2:07
Tue Jan 03 2012,8:00p,Atlanta Hawks,74,Chicago Bulls,76,Box Score,,Box Score,,"22,166",2:19
Tue Jan 03 2012,8:00p,Sacramento Kings,96,Memphis Grizzlies,113,Box Score,,Box Score,,"12,391",2:08
Tue Jan 03 2012,8:00p,Portland Trail Blazers,103,Oklahoma City Thunder,93,Box Score,,Box Score,,"18,203",2:18
Tue Jan 03 2012,9:00p,Milwaukee Bucks,73,Utah Jazz,85,Box Score,,Box Score,,"17,756",2:07
Tue Jan 03 2012,10:30p,Houston Rockets,99,Los Angeles Lakers,108,Box Score,,Box Score,,"18,997",2:08
Wed Jan 04 2012,7:00p,Washington Wizards,85,Orlando Magic,103,Box Score,,Box Score,,"18,846",2:05
Wed Jan 04 2012,7:00p,Cleveland Cavaliers,77,Toronto Raptors,92,Box Score,,Box Score,,"14,468",2:04
Wed Jan 04 2012,7:30p,New Jersey Nets,70,Boston Celtics,89,Box Score,,Box Score,,"18,624",2:05
Wed Jan 04 2012,7:30p,Chicago Bulls,99,Detroit Pistons,83,Box Score,,Box Score,,"9,125",2:11
Wed Jan 04 2012,7:30p,Indiana Pacers,83,Miami Heat,118,Box Score,,Box Score,,"20,201",2:22
Wed Jan 04 2012,7:30p,Charlotte Bobcats,118,New York Knicks,110,Box Score,,Box Score,,"19,763",2:14
Wed Jan 04 2012,8:00p,Memphis Grizzlies,90,Minnesota Timberwolves,86,Box Score,,Box Score,,"17,404",2:19
Wed Jan 04 2012,8:00p,Philadelphia 76ers,101,New Orleans Hornets,93,Box Score,,Box Score,,"12,387",2:10
Wed Jan 04 2012,8:30p,Phoenix Suns,89,Dallas Mavericks,98,Box Score,,Box Score,,"19,885",2:06
Wed Jan 04 2012,8:30p,Golden State Warriors,95,San Antonio Spurs,101,Box Score,,Box Score,,"16,751",2:05
Wed Jan 04 2012,9:00p,Sacramento Kings,83,Denver Nuggets,110,Box Score,,Box Score,,"14,562",2:04
Wed Jan 04 2012,10:30p,Houston Rockets,89,Los Angeles Clippers,117,Box Score,,Box Score,,"19,060",2:09
Thu Jan 05 2012,8:00p,Miami Heat,116,Atlanta Hawks,109,Box Score,,Box Score,3OT,"18,371",3:34
Thu Jan 05 2012,8:30p,Dallas Mavericks,71,San Antonio Spurs,93,Box Score,,Box Score,,"18,581",2:05
Thu Jan 05 2012,10:00p,Milwaukee Bucks,100,Sacramento Kings,103,Box Score,,Box Score,,"11,813",2:16
Thu Jan 05 2012,10:30p,Los Angeles Lakers,96,Portland Trail Blazers,107,Box Score,,Box Score,,"20,444",2:23
Fri Jan 06 2012,7:00p,Atlanta Hawks,102,Charlotte Bobcats,96,Box Score,,Box Score,OT,"17,827",2:26
Fri Jan 06 2012,7:00p,Detroit Pistons,73,Philadelphia 76ers,96,Box Score,,Box Score,,"19,408",2:05
Fri Jan 06 2012,7:00p,New Jersey Nets,97,Toronto Raptors,85,Box Score,,Box Score,,"16,771",2:20
Fri Jan 06 2012,7:00p,New York Knicks,99,Washington Wizards,96,Box Score,,Box Score,,"16,998",2:10
Fri Jan 06 2012,7:30p,Indiana Pacers,87,Boston Celtics,74,Box Score,,Box Score,,"18,624",2:10
Fri Jan 06 2012,8:00p,Cleveland Cavaliers,98,Minnesota Timberwolves,87,Box Score,,Box Score,,"16,943",2:11
Fri Jan 06 2012,8:00p,Denver Nuggets,96,New Orleans Hornets,88,Box Score,,Box Score,,"13,035",2:05
Fri Jan 06 2012,8:00p,Houston Rockets,94,Oklahoma City Thunder,109,Box Score,,Box Score,,"18,203",2:02
Fri Jan 06 2012,8:00p,Chicago Bulls,97,Orlando Magic,83,Box Score,,Box Score,,"18,912",2:26
Fri Jan 06 2012,9:00p,Memphis Grizzlies,85,Utah Jazz,94,Box Score,,Box Score,,"19,503",2:14
Fri Jan 06 2012,10:30p,Golden State Warriors,90,Los Angeles Lakers,97,Box Score,,Box Score,,"18,997",2:23
Fri Jan 06 2012,10:30p,Portland Trail Blazers,77,Phoenix Suns,102,Box Score,,Box Score,,"16,235",2:25
Sat Jan 07 2012,7:00p,Chicago Bulls,94,Atlanta Hawks,109,Box Score,,Box Score,,"17,112",1:59
Sat Jan 07 2012,7:00p,Charlotte Bobcats,77,Indiana Pacers,99,Box Score,,Box Score,,"17,226",2:11
Sat Jan 07 2012,7:30p,New York Knicks,103,Detroit Pistons,80,Box Score,,Box Score,,"12,044",2:10
Sat Jan 07 2012,7:30p,Miami Heat,101,New Jersey Nets,90,Box Score,,Box Score,,"18,711",2:21
Sat Jan 07 2012,8:00p,Oklahoma City Thunder,98,Houston Rockets,95,Box Score,,Box Score,,"14,327",2:11
Sat Jan 07 2012,8:00p,Toronto Raptors,62,Philadelphia 76ers,97,Box Score,,Box Score,,"14,522",2:01
Sat Jan 07 2012,8:30p,Denver Nuggets,117,San Antonio Spurs,121,Box Score,,Box Score,,"17,537",2:17
Sat Jan 07 2012,9:00p,New Orleans Hornets,81,Dallas Mavericks,96,Box Score,,Box Score,,"20,409",2:18
Sat Jan 07 2012,10:30p,Utah Jazz,88,Golden State Warriors,87,Box Score,,Box Score,,"19,596",2:14
Sat Jan 07 2012,10:30p,Milwaukee Bucks,86,Los Angeles Clippers,92,Box Score,,Box Score,,"19,229",2:26
Sun Jan 08 2012,1:00p,Minnesota Timberwolves,93,Washington Wizards,72,Box Score,,Box Score,,"13,095",2:03
Sun Jan 08 2012,6:00p,Orlando Magic,104,Sacramento Kings,97,Box Score,,Box Score,,"14,150",2:21
Sun Jan 08 2012,7:00p,San Antonio Spurs,96,Oklahoma City Thunder,108,Box Score,,Box Score,,"18,203",2:07
Sun Jan 08 2012,8:00p,Milwaukee Bucks,93,Phoenix Suns,109,Box Score,,Box Score,,"13,420",1:58
Sun Jan 08 2012,9:00p,Cleveland Cavaliers,78,Portland Trail Blazers,98,Box Score,,Box Score,,"20,292",2:08
Sun Jan 08 2012,9:30p,Memphis Grizzlies,82,Los Angeles Lakers,90,Box Score,,Box Score,,"18,997",2:03
Mon Jan 09 2012,7:00p,Indiana Pacers,86,Philadelphia 76ers,96,Box Score,,Box Score,,"8,612",2:10
Mon Jan 09 2012,7:00p,Minnesota Timberwolves,87,Toronto Raptors,97,Box Score,,Box Score,,"14,097",2:20
Mon Jan 09 2012,7:30p,Atlanta Hawks,106,New Jersey Nets,101,Box Score,,Box Score,,"12,259",2:11
Mon Jan 09 2012,7:30p,Charlotte Bobcats,87,New York Knicks,91,Box Score,,Box Score,,"19,763",2:20
Mon Jan 09 2012,8:00p,Detroit Pistons,68,Chicago Bulls,92,Box Score,,Box Score,,"21,530",2:08
Mon Jan 09 2012,9:00p,New Orleans Hornets,94,Denver Nuggets,81,Box Score,,Box Score,,"14,002",2:11
Tue Jan 10 2012,7:00p,Houston Rockets,82,Charlotte Bobcats,70,Box Score,,Box Score,,"13,421",2:02
Tue Jan 10 2012,7:00p,Sacramento Kings,85,Philadelphia 76ers,112,Box Score,,Box Score,,"10,255",2:02
Tue Jan 10 2012,7:00p,Toronto Raptors,78,Washington Wizards,93,Box Score,,Box Score,,"14,077",2:02
Tue Jan 10 2012,7:30p,Dallas Mavericks,100,Detroit Pistons,86,Box Score,,Box Score,,"10,073",2:14
Tue Jan 10 2012,8:00p,Oklahoma City Thunder,100,Memphis Grizzlies,95,Box Score,,Box Score,,"13,601",2:16
Tue Jan 10 2012,8:00p,San Antonio Spurs,103,Milwaukee Bucks,106,Box Score,,Box Score,,"11,585",1:59
Tue Jan 10 2012,8:00p,Chicago Bulls,111,Minnesota Timberwolves,100,Box Score,,Box Score,,"19,356",2:11
Tue Jan 10 2012,9:00p,Cleveland Cavaliers,105,Utah Jazz,113,Box Score,,Box Score,,"17,859",2:14
Tue Jan 10 2012,10:00p,Los Angeles Clippers,97,Portland Trail Blazers,105,Box Score,,Box Score,,"20,381",2:29
Tue Jan 10 2012,10:30p,Miami Heat,106,Golden State Warriors,111,Box Score,,Box Score,OT,"19,596",2:47
Tue Jan 10 2012,10:30p,Phoenix Suns,83,Los Angeles Lakers,99,Box Score,,Box Score,,"18,997",2:11
Wed Jan 11 2012,7:00p,Atlanta Hawks,84,Indiana Pacers,96,Box Score,,Box Score,,"10,334",2:07
Wed Jan 11 2012,7:00p,Sacramento Kings,98,Toronto Raptors,91,Box Score,,Box Score,,"14,323",2:24
Wed Jan 11 2012,7:30p,Philadelphia 76ers,79,New York Knicks,85,Box Score,,Box Score,,"19,763",2:18
Wed Jan 11 2012,8:00p,Dallas Mavericks,90,Boston Celtics,85,Box Score,,Box Score,,"18,624",2:31
Wed Jan 11 2012,8:00p,Washington Wizards,64,Chicago Bulls,78,Box Score,,Box Score,,"21,366",2:07
Wed Jan 11 2012,8:00p,Oklahoma City Thunder,95,New Orleans Hornets,85,Box Score,,Box Score,,"13,565",2:09
Wed Jan 11 2012,8:30p,Houston Rockets,95,San Antonio Spurs,101,Box Score,,Box Score,OT,"17,381",2:18
Wed Jan 11 2012,9:00p,New Jersey Nets,115,Denver Nuggets,123,Box Score,,Box Score,,"14,139",2:04
Wed Jan 11 2012,9:00p,Los Angeles Lakers,90,Utah Jazz,87,Box Score,,Box Score,OT,"19,642",2:24
Wed Jan 11 2012,10:00p,Orlando Magic,107,Portland Trail Blazers,104,Box Score,,Box Score,,"20,467",2:12
Wed Jan 11 2012,10:30p,Miami Heat,89,Los Angeles Clippers,95,Box Score,,Box Score,OT,"19,341",3:00
Thu Jan 12 2012,7:30p,Charlotte Bobcats,81,Atlanta Hawks,111,Box Score,,Box Score,,"10,597",2:03
Thu Jan 12 2012,8:00p,New York Knicks,83,Memphis Grizzlies,94,Box Score,,Box Score,,"15,324",2:15
Thu Jan 12 2012,8:00p,Detroit Pistons,93,Milwaukee Bucks,102,Box Score,,Box Score,,"11,465",2:18
Thu Jan 12 2012,9:00p,Cleveland Cavaliers,101,Phoenix Suns,90,Box Score,,Box Score,,"14,636",2:11
Thu Jan 12 2012,10:30p,Orlando Magic,117,Golden State Warriors,109,Box Score,,Box Score,,"17,754",2:38
Fri Jan 13 2012,7:00p,Detroit Pistons,98,Charlotte Bobcats,81,Box Score,,Box Score,,"18,043",2:01
Fri Jan 13 2012,7:00p,Washington Wizards,89,Philadelphia 76ers,120,Box Score,,Box Score,,"14,213",2:07
Fri Jan 13 2012,7:00p,Indiana Pacers,95,Toronto Raptors,90,Box Score,,Box Score,,"15,302",2:35
Fri Jan 13 2012,8:00p,Chicago Bulls,88,Boston Celtics,79,Box Score,,Box Score,,"18,624",2:21
Fri Jan 13 2012,8:00p,Sacramento Kings,89,Houston Rockets,103,Box Score,,Box Score,,"12,870",2:01
Fri Jan 13 2012,8:00p,Minnesota Timberwolves,87,New Orleans Hornets,80,Box Score,,Box Score,,"14,295",2:15
Fri Jan 13 2012,8:30p,Milwaukee Bucks,76,Dallas Mavericks,102,Box Score,,Box Score,,"20,112",2:02
Fri Jan 13 2012,8:30p,Portland Trail Blazers,83,San Antonio Spurs,99,Box Score,,Box Score,,"18,581",2:07
Fri Jan 13 2012,9:00p,New Jersey Nets,110,Phoenix Suns,103,Box Score,,Box Score,,"15,191",2:12
Fri Jan 13 2012,10:30p,Miami Heat,104,Denver Nuggets,117,Box Score,,Box Score,,"19,155",2:28
Fri Jan 13 2012,10:30p,Cleveland Cavaliers,92,Los Angeles Lakers,97,Box Score,,Box Score,,"18,997",2:22
Sat Jan 14 2012,7:00p,Minnesota Timberwolves,91,Atlanta Hawks,93,Box Score,,Box Score,,"13,135",2:05
Sat Jan 14 2012,7:00p,Golden State Warriors,100,Charlotte Bobcats,112,Box Score,,Box Score,,"16,122",2:16
Sat Jan 14 2012,7:00p,Boston Celtics,83,Indiana Pacers,97,Box Score,,Box Score,,"14,203",2:18
Sat Jan 14 2012,7:00p,Philadelphia 76ers,103,Washington Wizards,90,Box Score,,Box Score,,"13,998",2:08
Sat Jan 14 2012,8:00p,Toronto Raptors,64,Chicago Bulls,77,Box Score,,Box Score,,"21,962",1:56
Sat Jan 14 2012,8:00p,Portland Trail Blazers,105,Houston Rockets,107,Box Score,,Box Score,OT,"11,676",2:34
Sat Jan 14 2012,8:00p,New Orleans Hornets,99,Memphis Grizzlies,108,Box Score,,Box Score,,"14,983",2:19
Sat Jan 14 2012,8:00p,New York Knicks,92,Oklahoma City Thunder,104,Box Score,,Box Score,,"18,203",2:13
Sat Jan 14 2012,9:00p,Sacramento Kings,60,Dallas Mavericks,99,Box Score,,Box Score,,"20,313",2:04
Sat Jan 14 2012,9:00p,New Jersey Nets,94,Utah Jazz,107,Box Score,,Box Score,,"19,557",2:09
Sat Jan 14 2012,10:30p,Los Angeles Lakers,94,Los Angeles Clippers,102,Box Score,,Box Score,,"19,895",2:30
Sun Jan 15 2012,6:00p,Golden State Warriors,99,Detroit Pistons,91,Box Score,,Box Score,,"11,774",2:19
Sun Jan 15 2012,8:00p,Utah Jazz,106,Denver Nuggets,96,Box Score,,Box Score,,"16,208",2:15
Sun Jan 15 2012,9:00p,Phoenix Suns,91,San Antonio Spurs,102,Box Score,,Box Score,,"18,581",2:16
Mon Jan 16 2012,1:00p,Chicago Bulls,86,Memphis Grizzlies,102,Box Score,,Box Score,,"18,119",2:13
Mon Jan 16 2012,1:00p,Orlando Magic,102,New York Knicks,93,Box Score,,Box Score,,"19,763",2:25
Mon Jan 16 2012,2:00p,Cleveland Cavaliers,102,Charlotte Bobcats,94,Box Score,,Box Score,,"14,988",2:14
Mon Jan 16 2012,2:00p,Milwaukee Bucks,82,Philadelphia 76ers,94,Box Score,,Box Score,,"17,281",1:58
Mon Jan 16 2012,2:00p,Houston Rockets,114,Washington Wizards,106,Box Score,,Box Score,,"15,594",2:10
Mon Jan 16 2012,3:00p,Portland Trail Blazers,84,New Orleans Hornets,77,Box Score,,Box Score,,"14,758",2:06
Mon Jan 16 2012,3:30p,New Jersey Nets,91,Los Angeles Clippers,101,Box Score,,Box Score,,"19,060",2:32
Mon Jan 16 2012,4:00p,Toronto Raptors,84,Atlanta Hawks,93,Box Score,,Box Score,,"11,050",2:18
Mon Jan 16 2012,8:00p,Oklahoma City Thunder,97,Boston Celtics,88,Box Score,,Box Score,,"18,624",2:23
Mon Jan 16 2012,8:00p,Sacramento Kings,86,Minnesota Timberwolves,99,Box Score,,Box Score,,"16,159",2:05
Mon Jan 16 2012,10:30p,Dallas Mavericks,70,Los Angeles Lakers,73,Box Score,,Box Score,,"18,997",2:26
Tue Jan 17 2012,7:00p,Golden State Warriors,105,Cleveland Cavaliers,95,Box Score,,Box Score,,"13,056",2:10
Tue Jan 17 2012,7:00p,Charlotte Bobcats,89,Orlando Magic,96,Box Score,,Box Score,,"18,846",2:15
Tue Jan 17 2012,7:30p,San Antonio Spurs,98,Miami Heat,120,Box Score,,Box Score,,"19,600",2:09
Tue Jan 17 2012,8:00p,Phoenix Suns,97,Chicago Bulls,118,Box Score,,Box Score,,"21,347",2:02
Tue Jan 17 2012,8:00p,Detroit Pistons,80,Houston Rockets,97,Box Score,,Box Score,,"9,318",2:03
Tue Jan 17 2012,8:00p,Denver Nuggets,105,Milwaukee Bucks,95,Box Score,,Box Score,,"11,322",2:04
Tue Jan 17 2012,9:00p,Los Angeles Clippers,79,Utah Jazz,108,Box Score,,Box Score,,"19,371",2:09
Wed Jan 18 2012,7:00p,San Antonio Spurs,85,Orlando Magic,83,Box Score,,Box Score,OT,"18,846",2:40
Wed Jan 18 2012,7:00p,Denver Nuggets,108,Philadelphia 76ers,104,Box Score,,Box Score,OT,"15,201",2:25
Wed Jan 18 2012,7:00p,Oklahoma City Thunder,102,Washington Wizards,105,Box Score,,Box Score,,"15,075",2:22
Wed Jan 18 2012,7:30p,Toronto Raptors,73,Boston Celtics,96,Box Score,,Box Score,,"18,624",2:14
Wed Jan 18 2012,7:30p,Golden State Warriors,100,New Jersey Nets,107,Box Score,,Box Score,,"12,570",2:14
Wed Jan 18 2012,7:30p,Phoenix Suns,91,New York Knicks,88,Box Score,,Box Score,,"19,763",2:15
Wed Jan 18 2012,8:00p,Portland Trail Blazers,89,Atlanta Hawks,92,Box Score,,Box Score,,"13,729",2:25
Wed Jan 18 2012,8:00p,Detroit Pistons,85,Minnesota Timberwolves,93,Box Score,,Box Score,,"15,598",2:18
Wed Jan 18 2012,8:00p,Memphis Grizzlies,93,New Orleans Hornets,87,Box Score,,Box Score,,"12,045",2:12
Wed Jan 18 2012,10:00p,Indiana Pacers,88,Sacramento Kings,92,Box Score,,Box Score,,"14,170",2:29
Wed Jan 18 2012,10:30p,Dallas Mavericks,89,Los Angeles Clippers,91,Box Score,,Box Score,,"19,252",2:42
Thu Jan 19 2012,8:00p,New Orleans Hornets,88,Houston Rockets,90,Box Score,,Box Score,OT,"10,845",2:16
Thu Jan 19 2012,8:00p,Los Angeles Lakers,87,Miami Heat,98,Box Score,,Box Score,,"20,004",2:19
Thu Jan 19 2012,10:30p,Dallas Mavericks,94,Utah Jazz,91,Box Score,,Box Score,,"19,911",2:22
Fri Jan 20 2012,7:00p,Atlanta Hawks,76,Philadelphia 76ers,90,Box Score,,Box Score,,"17,724",1:55
Fri Jan 20 2012,7:00p,Portland Trail Blazers,94,Toronto Raptors,84,Box Score,,Box Score,,"17,537",2:21
Fri Jan 20 2012,7:00p,Denver Nuggets,108,Washington Wizards,104,Box Score,,Box Score,,"14,866",2:11
Fri Jan 20 2012,7:30p,Phoenix Suns,79,Boston Celtics,71,Box Score,,Box Score,,"18,624",2:09
Fri Jan 20 2012,7:30p,Chicago Bulls,114,Cleveland Cavaliers,75,Box Score,,Box Score,,"17,871",2:07
Fri Jan 20 2012,7:30p,Memphis Grizzlies,98,Detroit Pistons,81,Box Score,,Box Score,,"10,255",2:09
Fri Jan 20 2012,7:30p,Milwaukee Bucks,100,New York Knicks,86,Box Score,,Box Score,,"19,763",2:15
Fri Jan 20 2012,8:00p,Los Angeles Lakers,80,Orlando Magic,92,Box Score,,Box Score,,"18,846",2:23
Fri Jan 20 2012,8:30p,Sacramento Kings,88,San Antonio Spurs,86,Box Score,,Box Score,,"18,581",2:10
Fri Jan 20 2012,10:30p,Indiana Pacers,94,Golden State Warriors,91,Box Score,,Box Score,,"17,621",2:06
Fri Jan 20 2012,10:30p,Minnesota Timberwolves,101,Los Angeles Clippers,98,Box Score,,Box Score,,"19,492",2:39
