style,tip
top:119px;left:191px;,"2nd quarter, 2:58.0 remaining<br>Naji Marshall missed 2-pointer from 10 ft<br>Dallas leads 54-43"
top:190px;left:278px;,"2nd quarter, 2:17.0 remaining<br>Cooper Flagg missed 2-pointer from 16 ft<br>Dallas leads 54-43"
top:55px;left:222px;,"2nd quarter, 1:27.0 remaining<br>Max Christie missed 2-pointer from 3 ft<br>Dallas leads 56-47"
top:38px;left:227px;,"2nd quarter, 0:31.0 remaining<br>P.J. Washington missed 2-pointer from 2 ft<br>Dallas leads 56-49"
top:162px;left:29px;,"2nd quarter, 0:21.0 remaining<br>Max Christie missed 3-pointer from 25 ft<br>Dallas leads 56-51"
top:129px;left:245px;,"3rd quarter, 10:57.0 remaining<br>Cooper Flagg made 2-pointer from 10 ft<br>Dallas now leads 60-55"
top:32px;left:292px;,"3rd quarter, 10:27.0 remaining<br>Cooper Flagg missed 2-pointer from 5 ft<br>Dallas leads 60-58"
top:42px;left:257px;,"3rd quarter, 10:01.0 remaining<br>P.J. Washington made 2-pointer from 2 ft<br>Dallas now leads 62-58"
top:285px;left:176px;,"3rd quarter, 9:13.0 remaining<br>Max Christie missed 3-pointer from 26 ft<br>Dallas tied 62-62"
top:24px;left:237px;,"3rd quarter, 9:11.0 remaining<br>Naji Marshall made 2-pointer from 1 ft<br>Dallas now leads 64-62"
top:239px;left:91px;,"3rd quarter, 8:30.0 remaining<br>Naji Marshall missed 3-pointer from 26 ft<br>Dallas tied 64-64"
top:122px;left:244px;,"3rd quarter, 7:34.0 remaining<br>Cooper Flagg missed 2-pointer from 9 ft<br>Dallas trails 64-66"
top:34px;left:7px;,"3rd quarter, 6:59.0 remaining<br>Marvin Bagley III made 3-pointer from 23 ft<br>Dallas now leads 67-66"
top:65px;left:468px;,"3rd quarter, 6:22.0 remaining<br>Klay Thompson missed 3-pointer from 23 ft<br>Dallas leads 67-66"
top:84px;left:169px;,"3rd quarter, 5:58.0 remaining<br>Naji Marshall missed 2-pointer from 9 ft<br>Dallas leads 67-66"
top:30px;left:240px;,"3rd quarter, 5:55.0 remaining<br>Marvin Bagley III made 2-pointer from 0 ft<br>Dallas now leads 69-66"
top:39px;left:222px;,"3rd quarter, 5:30.0 remaining<br>Marvin Bagley III made 2-pointer from 2 ft<br>Dallas now leads 71-66"
top:44px;left:215px;,"3rd quarter, 5:03.0 remaining<br>Brandon Williams missed 2-pointer from 3 ft<br>Dallas leads 71-66"
top:258px;left:93px;,"3rd quarter, 4:40.0 remaining<br>Klay Thompson missed 3-pointer from 27 ft<br>Dallas leads 71-66"
top:68px;left:226px;,"3rd quarter, 4:13.0 remaining<br>Brandon Williams missed 2-pointer from 4 ft<br>Dallas leads 71-68"
top:51px;left:383px;,"3rd quarter, 3:47.0 remaining<br>Klay Thompson missed 2-pointer from 14 ft<br>Dallas leads 71-70"
top:38px;left:224px;,"3rd quarter, 3:25.0 remaining<br>AJ Johnson missed 2-pointer from 2 ft<br>Dallas leads 71-70"
top:237px;left:384px;,"3rd quarter, 2:31.0 remaining<br>Marvin Bagley III made 3-pointer from 25 ft<br>Dallas now leads 76-70"
top:254px;left:119px;,"3rd quarter, 1:16.0 remaining<br>Klay Thompson missed 3-pointer from 25 ft<br>Dallas leads 76-72"
top:33px;left:7px;,"3rd quarter, 0:47.0 remaining<br>Klay Thompson made 3-pointer from 23 ft<br>Dallas now leads 79-72"
top:185px;left:323px;,"4th quarter, 11:41.0 remaining<br>Klay Thompson missed 2-pointer from 18 ft<br>Dallas leads 79-76"
top:29px;left:5px;,"4th quarter, 11:24.0 remaining<br>Max Christie missed 3-pointer from 24 ft<br>Dallas leads 79-76"
top:48px;left:245px;,"4th quarter, 10:59.0 remaining<br>Dwight Powell made 2-pointer from 2 ft<br>Dallas now leads 81-76"
top:118px;left:207px;,"4th quarter, 10:09.0 remaining<br>Cooper Flagg missed 2-pointer from 9 ft<br>Dallas leads 81-76"
top:39px;left:276px;,"4th quarter, 6:56.0 remaining<br>Max Christie missed 2-pointer from 4 ft<br>Dallas leads 83-78"
top:38px;left:236px;,"4th quarter, 6:40.0 remaining<br>Cooper Flagg made 2-pointer from 1 ft<br>Dallas now leads 85-78"
top:121px;left:240px;,"4th quarter, 5:52.0 remaining<br>Brandon Williams made 2-pointer from 9 ft<br>Dallas now leads 87-81"
top:32px;left:268px;,"4th quarter, 5:26.0 remaining<br>Brandon Williams made 2-pointer from 3 ft<br>Dallas now leads 89-83"
top:73px;left:265px;,"4th quarter, 4:48.0 remaining<br>Naji Marshall made 2-pointer from 5 ft<br>Dallas now leads 91-85"
top:55px;left:273px;,"4th quarter, 4:16.0 remaining<br>Naji Marshall missed 2-pointer from 4 ft<br>Dallas leads 91-85"
top:203px;left:263px;,"4th quarter, 3:15.0 remaining<br>Cooper Flagg missed 2-pointer from 17 ft<br>Dallas leads 92-87"
top:280px;left:141px;,"4th quarter, 2:43.0 remaining<br>Marvin Bagley III missed 3-pointer from 27 ft<br>Dallas leads 92-89"
top:26px;left:233px;,"4th quarter, 2:04.0 remaining<br>Marvin Bagley III made 2-pointer from 1 ft<br>Dallas now leads 94-92"
top:301px;left:254px;,"4th quarter, 1:23.0 remaining<br>Naji Marshall missed 3-pointer from 27 ft<br>Dallas leads 94-92"
top:32px;left:238px;,"4th quarter, 0:44.0 remaining<br>Marvin Bagley III made 2-pointer from 0 ft<br>Dallas now leads 96-92"
