1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,Dallas,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,Portland
12:00.0,Jump ball: D. Powell vs. D. Clingan (C. Flagg gains possession),Jump ball: D. Powell vs. D. Clingan (C. Flagg gains possession),Jump ball: D. Powell vs. D. Clingan (C. Flagg gains possession),Jump ball: D. Powell vs. D. Clingan (C. Flagg gains possession),Jump ball: D. Powell vs. D. Clingan (C. Flagg gains possession)
1:39.0,,,76-71,,Offensive rebound by D. Clingan
1:32.0,,,76-71,,Shooting foul by B. Williams (drawn by J. Grant)
1:32.0,,,76-71,,J. Grant misses free throw 1 of 2
1:32.0,,,76-71,,Offensive rebound by Team
1:32.0,,,76-72,+1,J. Grant makes free throw 2 of 2
1:16.0,K. Thompson misses 3-pt jump shot from 25 ft,,76-72,,
1:14.0,,,76-72,,Defensive rebound by D. Clingan
1:04.0,,,76-72,,Turnover by S. Henderson (bad pass)
0:47.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by B. Williams),+3,79-72,,
0:33.0,,,79-72,,Shooting foul by B. Williams (drawn by S. Henderson)
0:33.0,,,79-73,+1,S. Henderson makes free throw 1 of 2
0:33.0,R. Nembhard enters the game for B. Williams,,79-73,,
0:33.0,,,79-74,+1,S. Henderson makes free throw 2 of 2
0:21.0,Turnover by D. Powell (bad pass; steal by S. Henderson),,79-74,,
0:18.0,,,79-76,+2,S. Henderson makes 2-pt layup from 2 ft
