style,tip
top:283px;left:127px;,"2nd quarter, 3:32.0 remaining<br>Brice Sensabaugh missed 3-pointer from 28 ft<br>Utah trails 43-61"
top:34px;left:232px;,"2nd quarter, 3:25.0 remaining<br>Ace Bailey missed 2-pointer from 1 ft<br>Utah trails 43-61"
top:52px;left:247px;,"2nd quarter, 2:16.0 remaining<br>Elijah Harkless missed 2-pointer from 2 ft<br>Utah trails 45-66"
top:75px;left:120px;,"2nd quarter, 1:38.0 remaining<br>Ace Bailey missed 2-pointer from 13 ft<br>Utah trails 45-67"
top:203px;left:205px;,"2nd quarter, 1:01.0 remaining<br>Brice Sensabaugh missed 2-pointer from 18 ft<br>Utah trails 45-69"
top:101px;left:237px;,"2nd quarter, 0:31.0 remaining<br>Cody Williams missed 2-pointer from 7 ft<br>Utah trails 45-71"
top:63px;left:476px;,"3rd quarter, 11:47.0 remaining<br>Elijah Harkless missed 3-pointer from 24 ft<br>Utah trails 45-73"
top:198px;left:140px;,"3rd quarter, 11:18.0 remaining<br>Ace Bailey made 2-pointer from 20 ft<br>Utah now trails 47-75"
top:43px;left:253px;,"3rd quarter, 10:38.0 remaining<br>Kyle Filipowski missed 2-pointer from 2 ft<br>Utah trails 47-78"
top:80px;left:240px;,"3rd quarter, 10:13.0 remaining<br>Kyle Filipowski missed 2-pointer from 5 ft<br>Utah trails 47-78"
top:32px;left:244px;,"3rd quarter, 9:59.0 remaining<br>Ace Bailey made 2-pointer from 0 ft<br>Utah now trails 49-78"
top:36px;left:233px;,"3rd quarter, 9:43.0 remaining<br>Brice Sensabaugh made 2-pointer from 1 ft<br>Utah now trails 51-80"
top:316px;left:323px;,"3rd quarter, 9:22.0 remaining<br>Brice Sensabaugh missed 3-pointer from 30 ft<br>Utah trails 51-80"
top:42px;left:237px;,"3rd quarter, 8:54.0 remaining<br>Ace Bailey made 2-pointer from 1 ft<br>Utah now trails 53-83"
top:38px;left:238px;,"3rd quarter, 8:03.0 remaining<br>Brice Sensabaugh missed 2-pointer from 1 ft<br>Utah trails 53-87"
top:38px;left:227px;,"3rd quarter, 8:01.0 remaining<br>Kyle Filipowski made 2-pointer from 2 ft<br>Utah now trails 55-87"
top:42px;left:248px;,"3rd quarter, 7:20.0 remaining<br>Brice Sensabaugh made 2-pointer from 1 ft<br>Utah now trails 57-89"
top:37px;left:253px;,"3rd quarter, 6:49.0 remaining<br>Kyle Filipowski made 2-pointer from 1 ft<br>Utah now trails 59-91"
top:198px;left:24px;,"3rd quarter, 6:28.0 remaining<br>Ace Bailey made 3-pointer from 27 ft<br>Utah now trails 62-91"
