style,tip
top:31px;left:246px;,"2nd quarter, 7:12.0 remaining<br>Khaman Maluach made 2-pointer from 1 ft<br>Phoenix now leads 51-33"
top:23px;left:240px;,"2nd quarter, 6:48.0 remaining<br>Jalen Green made 2-pointer from 1 ft<br>Phoenix now leads 53-33"
top:138px;left:328px;,"2nd quarter, 6:19.0 remaining<br>Jalen Green missed 2-pointer from 14 ft<br>Phoenix leads 53-34"
top:198px;left:38px;,"2nd quarter, 5:28.0 remaining<br>Ryan Dunn missed 3-pointer from 26 ft<br>Phoenix leads 55-39"
top:39px;left:237px;,"2nd quarter, 5:23.0 remaining<br>Khaman Maluach made 2-pointer from 1 ft<br>Phoenix now leads 57-39"
top:38px;left:244px;,"2nd quarter, 4:58.0 remaining<br>Ryan Dunn made 2-pointer from 1 ft<br>Phoenix now leads 59-39"
top:193px;left:306px;,"2nd quarter, 4:33.0 remaining<br>Jalen Green made 2-pointer from 18 ft<br>Phoenix now leads 61-41"
top:45px;left:475px;,"2nd quarter, 4:18.0 remaining<br>Royce O'Neale missed 3-pointer from 24 ft<br>Phoenix leads 61-41"
top:213px;left:473px;,"2nd quarter, 3:52.0 remaining<br>Jalen Green missed 3-pointer from 30 ft<br>Phoenix leads 61-43"
top:201px;left:471px;,"2nd quarter, 3:12.0 remaining<br>Grayson Allen made 3-pointer from 29 ft<br>Phoenix now leads 64-43"
top:105px;left:293px;,"2nd quarter, 2:37.0 remaining<br>Devin Booker made 2-pointer from 9 ft<br>Phoenix now leads 66-45"
top:39px;left:237px;,"2nd quarter, 1:32.0 remaining<br>Devin Booker missed 2-pointer from 1 ft<br>Phoenix leads 67-45"
top:50px;left:236px;,"2nd quarter, 1:28.0 remaining<br>Oso Ighodaro made 2-pointer from 2 ft<br>Phoenix now leads 69-45"
top:37px;left:238px;,"2nd quarter, 1:10.0 remaining<br>Jordan Goodwin missed 2-pointer from 1 ft<br>Phoenix leads 69-45"
top:29px;left:249px;,"2nd quarter, 0:53.0 remaining<br>Oso Ighodaro made 2-pointer from 1 ft<br>Phoenix now leads 71-45"
top:41px;left:256px;,"2nd quarter, 0:08.0 remaining<br>Devin Booker made 2-pointer from 2 ft<br>Phoenix now leads 73-45"
top:203px;left:254px;,"3rd quarter, 11:29.0 remaining<br>Jalen Green made 2-pointer from 17 ft<br>Phoenix now leads 75-45"
top:275px;left:81px;,"3rd quarter, 11:04.0 remaining<br>Jalen Green missed 3-pointer from 29 ft<br>Phoenix leads 75-47"
top:93px;left:7px;,"3rd quarter, 10:58.0 remaining<br>Jalen Green made 3-pointer from 24 ft<br>Phoenix now leads 78-47"
top:208px;left:439px;,"3rd quarter, 10:28.0 remaining<br>Jalen Green missed 3-pointer from 27 ft<br>Phoenix leads 78-47"
top:295px;left:115px;,"3rd quarter, 10:06.0 remaining<br>Devin Booker missed 3-pointer from 29 ft<br>Phoenix leads 78-47"
top:23px;left:237px;,"3rd quarter, 9:51.0 remaining<br>Jalen Green made 2-pointer from 1 ft<br>Phoenix now leads 80-49"
top:248px;left:36px;,"3rd quarter, 9:31.0 remaining<br>Collin Gillespie missed 3-pointer from 30 ft<br>Phoenix leads 80-51"
top:38px;left:240px;,"3rd quarter, 9:13.0 remaining<br>Devin Booker made 2-pointer from 1 ft<br>Phoenix now leads 82-51"
top:24px;left:248px;,"3rd quarter, 8:42.0 remaining<br>Jalen Green made 2-pointer from 1 ft<br>Phoenix now leads 85-53"
top:19px;left:236px;,"3rd quarter, 8:16.0 remaining<br>Devin Booker made 2-pointer from 1 ft<br>Phoenix now leads 87-53"
top:28px;left:228px;,"3rd quarter, 7:37.0 remaining<br>Jalen Green made 2-pointer from 1 ft<br>Phoenix now leads 89-55"
top:27px;left:248px;,"3rd quarter, 7:08.0 remaining<br>Oso Ighodaro made 2-pointer from 1 ft<br>Phoenix now leads 91-57"
