1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,Utah,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,Phoenix
12:00.0,Jump ball: K. Filipowski vs. O. Ighodaro (C. Gillespie gains possession),Jump ball: K. Filipowski vs. O. Ighodaro (C. Gillespie gains possession),Jump ball: K. Filipowski vs. O. Ighodaro (C. Gillespie gains possession),Jump ball: K. Filipowski vs. O. Ighodaro (C. Gillespie gains possession),Jump ball: K. Filipowski vs. O. Ighodaro (C. Gillespie gains possession)
0:35.0,,,83-108,,G. Allen misses 3-pt jump shot from 29 ft
0:29.0,,,83-108,,Offensive rebound by J. Goodwin
0:28.0,,,83-108,,Turnover by J. Goodwin (bad pass; steal by S. Mykhailiuk)
0:25.0,J. Konchar misses 3-pt jump shot from 24 ft,,83-108,,
0:22.0,,,83-108,,Defensive rebound by R. Dunn
0:00.0,,,83-108,,Instant Replay (Request: Ruling Stands)
0:00.0,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter
4th Q,4th Q,4th Q,4th Q,4th Q,4th Q
Time,Utah,,Score,,Phoenix
12:00.0,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter
11:48.0,,,83-108,,C. Gillespie misses 3-pt jump shot from 26 ft
11:44.0,Defensive rebound by S. Mykhailiuk,,83-108,,
11:34.0,S. Mykhailiuk makes 3-pt jump shot from 24 ft (assist by J. Konchar),+3,86-108,,
11:16.0,,,86-108,,Turnover by C. Gillespie (lost ball; steal by B. Mbeng)
11:11.0,B. Mbeng makes 2-pt layup from 1 ft,+2,88-108,,
10:57.0,,,88-111,+3,R. Dunn makes 3-pt jump shot from 24 ft (assist by C. Gillespie)
10:45.0,O. Tshiebwe misses 2-pt layup at rim (block by O. Ighodaro),,88-111,,
10:42.0,Offensive rebound by J. Konchar,,88-111,,
10:41.0,C. Williams misses 3-pt jump shot from 26 ft,,88-111,,
10:39.0,,,88-111,,Defensive rebound by G. Allen
10:25.0,,,88-111,,G. Allen misses 3-pt jump shot from 26 ft
10:21.0,,,88-111,,Offensive rebound by J. Goodwin
10:20.0,,,88-111,,J. Goodwin misses 2-pt layup from 1 ft
10:20.0,,,88-111,,Offensive rebound by J. Goodwin
10:18.0,,,88-111,,C. Gillespie misses 3-pt jump shot from 28 ft
10:18.0,Defensive rebound by O. Tshiebwe,,88-111,,
10:11.0,S. Mykhailiuk makes 3-pt jump shot from 27 ft (assist by J. Konchar),+3,91-111,,
9:53.0,,,91-111,,Shooting foul by B. Mbeng (drawn by O. Ighodaro)
9:53.0,,,91-111,,O. Ighodaro misses free throw 1 of 2
9:53.0,,,91-111,,Offensive rebound by Team
9:53.0,A. Bailey enters the game for O. Tshiebwe,,91-111,,
9:53.0,,,91-112,+1,O. Ighodaro makes free throw 2 of 2
9:38.0,S. Mykhailiuk misses 3-pt jump shot from 29 ft,,91-112,,
9:35.0,Offensive rebound by B. Mbeng,,91-112,,
9:25.0,A. Bailey makes 2-pt jump shot from 9 ft,+2,93-112,,
9:25.0,,,93-112,,Phoenix full timeout
9:25.0,K. Filipowski enters the game for S. Mykhailiuk,,93-112,,
9:08.0,,,93-112,,G. Allen misses 2-pt jump shot from 12 ft
9:05.0,,,93-112,,Offensive rebound by O. Ighodaro
9:04.0,,,93-114,+2,O. Ighodaro makes 2-pt layup from 2 ft
8:43.0,Personal foul by O. Ighodaro (drawn by J. Konchar),,93-114,,
8:41.0,Personal foul by R. Dunn (drawn by A. Bailey),,93-114,,
8:28.0,C. Williams misses 2-pt jump shot from 8 ft,,93-114,,
8:27.0,,,93-114,,Defensive rebound by J. Goodwin
8:20.0,,,93-114,,Turnover by O. Ighodaro (bad pass; steal by C. Williams)
8:15.0,K. Filipowski makes 2-pt jump shot from 15 ft (assist by B. Mbeng),+2,95-114,,
7:56.0,,,95-117,+3,J. Goodwin makes 3-pt jump shot from 29 ft (assist by R. Dunn)
7:41.0,A. Bailey misses 2-pt jump shot from 10 ft,,95-117,,
7:38.0,,,95-117,,Defensive rebound by R. Dunn
7:29.0,,,95-119,+2,R. Dunn makes 2-pt layup at rim (assist by C. Gillespie)
7:15.0,C. Williams misses 3-pt jump shot from 24 ft,,95-119,,
7:13.0,,,95-119,,Defensive rebound by O. Ighodaro
7:07.0,,,95-122,+3,G. Allen makes 3-pt jump shot from 29 ft (assist by C. Gillespie)
7:04.0,Utah full timeout,,95-122,,
7:04.0,B. Sensabaugh enters the game for B. Mbeng,,95-122,,
7:04.0,,,95-122,,R. Fleming enters the game for J. Goodwin
6:42.0,Shooting foul by R. Fleming (drawn by A. Bailey),,95-122,,
6:42.0,A. Bailey misses free throw 1 of 2,,95-122,,
6:42.0,Offensive rebound by Team,,95-122,,
6:42.0,K. Chandler enters the game for J. Konchar,,95-122,,
6:42.0,A. Bailey makes free throw 2 of 2,+1,96-122,,
6:28.0,,,96-124,+2,G. Allen makes 2-pt layup from 1 ft (assist by O. Ighodaro)
6:15.0,Personal foul by R. Dunn (drawn by A. Bailey),,96-124,,
6:15.0,,,96-124,,J. Bouyea enters the game for G. Allen
6:02.0,K. Chandler makes 2-pt jump shot from 1 ft (assist by B. Sensabaugh),+2,98-124,,
5:47.0,,,98-124,,R. Fleming misses 3-pt jump shot from 26 ft
5:43.0,,,98-124,,Offensive rebound by J. Bouyea
5:39.0,,,98-124,,C. Gillespie misses 3-pt jump shot from 28 ft
5:38.0,,,98-124,,Offensive rebound by R. Fleming
5:37.0,,,98-126,+2,R. Fleming makes 2-pt layup at rim
5:12.0,K. Filipowski misses 2-pt layup from 1 ft,,98-126,,
5:10.0,,,98-126,,Defensive rebound by J. Bouyea
5:09.0,,,98-126,,Personal foul by K. Chandler (drawn by C. Gillespie)
5:09.0,E. Harkless enters the game for A. Bailey,,98-126,,
5:09.0,B. Mbeng enters the game for K. Filipowski,,98-126,,
5:09.0,O. Tshiebwe enters the game for C. Williams,,98-126,,
5:09.0,,,98-126,,K. Brea enters the game for C. Gillespie
5:09.0,,,98-126,,K. Maluach enters the game for O. Ighodaro
4:55.0,,,98-126,,J. Bouyea misses 2-pt jump shot from 20 ft
4:53.0,,,98-126,,Offensive rebound by R. Dunn
4:51.0,,,98-126,,R. Dunn misses 3-pt jump shot from 26 ft
4:47.0,Defensive rebound by K. Chandler,,98-126,,
4:40.0,E. Harkless misses 3-pt jump shot from 25 ft,,98-126,,
4:38.0,,,98-126,,Defensive rebound by R. Dunn
4:28.0,,,98-128,+2,R. Dunn makes 2-pt layup from 1 ft
4:17.0,Shooting foul by K. Brea (drawn by B. Mbeng),,98-128,,
4:17.0,B. Mbeng makes free throw 1 of 2,+1,99-128,,
4:17.0,B. Mbeng misses free throw 2 of 2,,99-128,,
4:13.0,,,99-128,,Defensive rebound by R. Fleming
3:57.0,,,99-130,+2,K. Maluach makes 2-pt dunk at rim (assist by K. Brea)
3:34.0,B. Sensabaugh misses 2-pt jump shot from 8 ft,,99-130,,
3:33.0,,,99-130,,Defensive rebound by R. Dunn
3:29.0,,,99-133,+3,K. Brea makes 3-pt jump shot from 26 ft (assist by R. Dunn)
3:16.0,K. Chandler makes 2-pt layup from 1 ft,+2,101-133,,
2:53.0,,,101-133,,R. Dunn misses 2-pt jump shot from 12 ft
2:51.0,Defensive rebound by O. Tshiebwe,,101-133,,
2:44.0,B. Sensabaugh makes 2-pt jump shot from 7 ft (assist by E. Harkless),+2,103-133,,
2:44.0,Shooting foul by R. Fleming (drawn by B. Sensabaugh),,103-133,,
2:44.0,B. Sensabaugh makes free throw 1 of 1,+1,104-133,,
2:30.0,,,104-133,,K. Brea misses 3-pt jump shot from 28 ft
2:28.0,Defensive rebound by Team,,104-133,,
2:15.0,K. Chandler misses 2-pt jump shot from 19 ft (block by R. Fleming),,104-133,,
2:13.0,,,104-133,,Defensive rebound by R. Fleming
1:54.0,,,104-133,,R. Fleming misses 2-pt jump shot from 13 ft
1:52.0,,,104-133,,Offensive rebound by K. Maluach
1:52.0,,,104-133,,Shooting foul by O. Tshiebwe (drawn by K. Maluach)
1:52.0,,,104-134,+1,K. Maluach makes free throw 1 of 2
1:52.0,,,104-134,,K. Maluach misses free throw 2 of 2
1:50.0,,,104-134,,Offensive rebound by R. Dunn
1:38.0,,,104-134,,Turnover by R. Dunn (lost ball; steal by O. Tshiebwe)
1:36.0,K. Chandler makes 2-pt layup from 1 ft (assist by O. Tshiebwe),+2,106-134,,
1:36.0,,,106-134,,Violation by Team (def goaltending)
1:36.0,Shooting foul by K. Brea (drawn by K. Chandler),,106-134,,
1:36.0,K. Chandler makes free throw 1 of 1,+1,107-134,,
1:12.0,,,107-134,,R. Fleming misses 3-pt jump shot from 24 ft
1:09.0,Defensive rebound by Team,,107-134,,
1:03.0,,,107-134,,Violation by Team (kicked ball)
0:55.0,B. Sensabaugh misses 2-pt layup from 1 ft,,107-134,,
0:52.0,,,107-134,,Defensive rebound by R. Dunn
0:52.0,,,107-134,,Turnover by R. Dunn (out of bounds lost ball)
0:46.0,O. Tshiebwe makes 2-pt jump shot from 11 ft (assist by K. Chandler),+2,109-134,,
0:21.0,,,109-134,,Turnover by Team (shot clock)
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
