1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
8:18.0,,,0-6,,Defensive rebound by R. Williams
8:10.0,,,0-8,+2,D. Avdija makes 2-pt layup from 1 ft (assist by T. Camara)
7:56.0,J. Reese makes 2-pt layup from 1 ft (assist by B. Coulibaly),+2,2-8,,
7:43.0,,,2-10,+2,S. Henderson makes 2-pt jump shot from 19 ft
7:21.0,B. Coulibaly misses 2-pt jump shot from 18 ft,,2-10,,
7:20.0,,,2-10,,Defensive rebound by R. Williams
7:11.0,,,2-10,,Turnover by J. Holiday (bad pass)
7:11.0,A. Gill enters the game for L. Black,,2-10,,
6:55.0,B. Carrington makes 2-pt jump shot from 20 ft (assist by J. Reese),+2,4-10,,
6:44.0,,,4-10,,S. Henderson misses 3-pt jump shot from 23 ft
6:42.0,Defensive rebound by A. Gill,,4-10,,
6:32.0,B. Carrington makes 2-pt jump shot from 20 ft,+2,6-10,,
6:20.0,,,6-12,+2,D. Avdija makes 2-pt layup from 3 ft (assist by S. Henderson)
6:20.0,,,6-12,,Shooting foul by T. Vukcevic (drawn by D. Avdija)
6:20.0,,,6-12,,Portland full timeout
6:20.0,,,6-12,,Instant Replay (Challenge: Ruling Stands)
6:20.0,S. Cooper enters the game for T. Vukcevic,,6-12,,
6:20.0,,,6-12,,K. Murray enters the game for S. Henderson
6:20.0,,,6-12,,M. Thybulle enters the game for J. Holiday
6:20.0,,,6-13,+1,D. Avdija makes free throw 1 of 1
6:06.0,B. Coulibaly misses 3-pt jump shot from 27 ft,,6-13,,
6:05.0,,,6-13,,Defensive rebound by Team
5:53.0,,,6-13,,T. Camara misses 3-pt jump shot from 25 ft
5:49.0,Defensive rebound by B. Coulibaly,,6-13,,
5:40.0,Turnover by J. Reese (bad pass; steal by R. Williams),,6-13,,
5:37.0,,,6-15,+2,D. Avdija makes 2-pt layup from 1 ft (assist by M. Thybulle)
5:24.0,S. Cooper makes 2-pt layup from 2 ft,+2,8-15,,
5:11.0,,,8-15,,R. Williams misses 2-pt hook shot from 5 ft
5:09.0,Defensive rebound by B. Coulibaly,,8-15,,
5:03.0,B. Coulibaly misses 2-pt layup from 8 ft,,8-15,,
5:00.0,,,8-15,,Defensive rebound by M. Thybulle
4:41.0,,,8-15,,K. Murray misses 3-pt jump shot from 24 ft
4:38.0,Defensive rebound by B. Carrington,,8-15,,
4:35.0,Washington full timeout,,8-15,,
4:35.0,J. Champagnie enters the game for B. Carrington,,8-15,,
4:35.0,W. Riley enters the game for B. Coulibaly,,8-15,,
4:35.0,,,8-15,,S. Henderson enters the game for D. Avdija
4:21.0,S. Cooper misses 2-pt jump shot from 15 ft,,8-15,,
4:17.0,,,8-15,,Defensive rebound by T. Camara
4:10.0,,,8-17,+2,R. Williams makes 2-pt layup from 2 ft (assist by S. Henderson)
3:52.0,J. Reese misses 2-pt jump shot from 15 ft,,8-17,,
3:50.0,,,8-17,,Defensive rebound by R. Williams
3:39.0,,,8-17,,S. Henderson misses 3-pt jump shot from 25 ft
3:38.0,Defensive rebound by J. Reese,,8-17,,
3:24.0,W. Riley misses 2-pt jump shot from 16 ft,,8-17,,
3:23.0,,,8-17,,Defensive rebound by T. Camara
3:06.0,,,8-19,+2,M. Thybulle makes 2-pt layup from 2 ft
2:47.0,W. Riley misses 2-pt layup from 4 ft,,8-19,,
2:46.0,,,8-19,,Defensive rebound by R. Williams
2:41.0,,,8-19,,Turnover by K. Murray (lost ball; steal by A. Gill)
2:19.0,J. Champagnie misses 2-pt layup from 2 ft (block by R. Williams),,8-19,,
2:16.0,,,8-19,,Defensive rebound by S. Henderson
2:13.0,,,8-19,,S. Henderson misses 2-pt layup from 1 ft
2:11.0,Defensive rebound by S. Cooper,,8-19,,
2:05.0,S. Cooper makes 2-pt jump shot from 18 ft,+2,10-19,,
1:46.0,,,10-19,,Shooting foul by W. Riley (drawn by T. Camara)
1:46.0,,,10-20,+1,T. Camara makes free throw 1 of 2
1:46.0,L. Black enters the game for S. Cooper,,10-20,,
1:46.0,J. Watkins enters the game for J. Reese,,10-20,,
1:46.0,,,10-20,,J. Holiday enters the game for M. Thybulle
1:46.0,,,10-20,,J. Kent enters the game for R. Williams
1:46.0,,,10-21,+1,T. Camara makes free throw 2 of 2
1:34.0,J. Watkins misses 3-pt jump shot from 23 ft,,10-21,,
1:30.0,,,10-21,,Defensive rebound by J. Kent
1:19.0,,,10-21,,Offensive foul by S. Henderson (drawn by J. Champagnie)
1:19.0,,,10-21,,Turnover by S. Henderson (offensive foul)
1:19.0,,,10-21,,S. Cissoko enters the game for T. Camara
0:54.0,Turnover by Team (shot clock),,10-21,,
0:36.0,,,10-23,+2,S. Henderson makes 2-pt jump shot from 12 ft
0:21.0,A. Gill makes 2-pt jump shot from 2 ft,+2,12-23,,
0:13.0,,,12-23,,Personal foul by J. Watkins (drawn by S. Henderson)
0:13.0,,,12-23,,S. Henderson misses free throw 1 of 2
0:13.0,,,12-23,,Offensive rebound by Team
0:13.0,,,12-24,+1,S. Henderson makes free throw 2 of 2
0:05.0,Personal take foul by J. Holiday (drawn by W. Riley),,12-24,,
0:01.0,W. Riley makes 3-pt jump shot from 32 ft (assist by J. Champagnie),+3,15-24,,
0:00.0,,,15-24,,Team misses heave shot
0:00.0,,,15-24,,Offensive rebound by Team
0:00.0,End of 1st quarter,End of 1st quarter,End of 1st quarter,End of 1st quarter,End of 1st quarter
2nd Q,2nd Q,2nd Q,2nd Q,2nd Q,2nd Q
Time,Washington,,Score,,Portland
12:00.0,Start of 2nd quarter,Start of 2nd quarter,Start of 2nd quarter,Start of 2nd quarter,Start of 2nd quarter
11:48.0,Def 3 sec tech foul by Team,,15-24,,
11:48.0,W. Riley makes technical free throw,+1,16-24,,
11:45.0,A. Gill misses 3-pt jump shot from 26 ft,,16-24,,
11:43.0,,,16-24,,Defensive rebound by M. Thybulle
11:23.0,,,16-24,,D. Avdija misses 2-pt jump shot from 9 ft
11:18.0,Defensive rebound by L. Black,,16-24,,
11:13.0,J. Champagnie misses 3-pt jump shot from 23 ft,,16-24,,
11:12.0,,,16-24,,Defensive rebound by Team
10:53.0,,,16-24,,D. Clingan misses 3-pt jump shot from 28 ft
10:50.0,Defensive rebound by A. Gill,,16-24,,
10:35.0,J. Watkins makes 2-pt layup from 1 ft,+2,18-24,,
10:27.0,,,18-24,,Personal foul by J. Watkins (drawn by J. Holiday)
10:21.0,Violation by Team (kicked ball),,18-24,,
10:15.0,,,18-24,,Turnover by S. Cissoko (step out of bounds)
9:54.0,A. Gill makes 2-pt jump shot from 4 ft (assist by L. Black),+2,20-24,,
9:52.0,,,20-24,,Portland full timeout
9:52.0,J. Reese enters the game for J. Champagnie,,20-24,,
9:37.0,,,20-24,,S. Cissoko misses 3-pt jump shot from 24 ft
9:34.0,Defensive rebound by L. Black,,20-24,,
9:25.0,W. Riley misses 2-pt jump shot from 22 ft,,20-24,,
9:22.0,Offensive rebound by L. Black,,20-24,,
9:20.0,L. Black makes 2-pt jump shot from 14 ft,+2,22-24,,
9:01.0,,,22-24,,J. Holiday misses 3-pt jump shot from 25 ft
9:00.0,,,22-24,,Offensive rebound by S. Cissoko
9:00.0,,,22-24,,Personal foul by J. Reese (drawn by S. Cissoko)
9:00.0,T. Vukcevic enters the game for J. Watkins,,22-24,,
8:53.0,,,22-26,+2,D. Avdija makes 2-pt layup from 1 ft (assist by J. Holiday)
8:30.0,W. Riley makes 2-pt jump shot from 8 ft,+2,24-26,,
8:17.0,,,24-28,+2,D. Clingan makes 2-pt layup from 2 ft (assist by J. Holiday)
8:03.0,Personal foul by S. Cissoko (drawn by A. Gill),,24-28,,
8:03.0,,,24-28,,K. Murray enters the game for S. Cissoko
7:54.0,A. Gill makes 2-pt layup from 2 ft (assist by J. Reese),+2,26-28,,
7:43.0,,,26-30,+2,D. Avdija makes 2-pt layup from 1 ft
7:43.0,,,26-30,,Shooting foul by W. Riley (drawn by D. Avdija)
7:43.0,,,26-31,+1,D. Avdija makes free throw 1 of 1
7:36.0,Shooting foul by M. Thybulle (drawn by T. Vukcevic),,26-31,,
7:36.0,T. Vukcevic makes free throw 1 of 2,+1,27-31,,
7:36.0,B. Carrington enters the game for W. Riley,,27-31,,
7:36.0,,,27-31,,S. Henderson enters the game for J. Holiday
7:36.0,T. Vukcevic makes free throw 2 of 2,+1,28-31,,
7:20.0,,,28-31,,D. Avdija misses 2-pt jump shot from 3 ft
7:17.0,Defensive rebound by L. Black,,28-31,,
7:17.0,B. Coulibaly enters the game for A. Gill,,28-31,,
7:04.0,B. Carrington misses 2-pt jump shot from 16 ft (block by M. Thybulle),,28-31,,
7:02.0,Offensive rebound by B. Carrington,,28-31,,
7:01.0,J. Reese makes 2-pt dunk from 3 ft (assist by B. Carrington),+2,30-31,,
6:48.0,,,30-31,,M. Thybulle misses 3-pt jump shot from 23 ft
6:46.0,,,30-31,,Offensive rebound by Team
6:46.0,,,30-31,,T. Camara enters the game for D. Avdija
6:46.0,,,30-31,,R. Williams enters the game for D. Clingan
6:42.0,,,30-34,+3,M. Thybulle makes 3-pt jump shot from 26 ft
6:30.0,B. Coulibaly misses 2-pt jump shot from 15 ft,,30-34,,
6:28.0,Offensive rebound by J. Reese,,30-34,,
6:25.0,Shooting foul by R. Williams (drawn by L. Black),,30-34,,
6:25.0,L. Black misses free throw 1 of 2,,30-34,,
6:25.0,Offensive rebound by Team,,30-34,,
6:25.0,L. Black makes free throw 2 of 2,+1,31-34,,
6:11.0,,,31-34,,Turnover by M. Thybulle (out of bounds lost ball)
6:04.0,B. Carrington makes 3-pt jump shot from 28 ft (assist by J. Reese),+3,34-34,,
5:52.0,,,34-37,+3,S. Henderson makes 3-pt jump shot from 26 ft
5:25.0,B. Coulibaly misses 3-pt jump shot from 23 ft,,34-37,,
5:22.0,,,34-37,,Defensive rebound by T. Camara
5:21.0,,,34-37,,Shooting foul by B. Coulibaly (drawn by S. Henderson)
5:21.0,,,34-38,+1,S. Henderson makes free throw 1 of 2
5:21.0,,,34-38,,D. Avdija enters the game for M. Thybulle
5:21.0,,,34-39,+1,S. Henderson makes free throw 2 of 2
4:58.0,J. Reese makes 2-pt layup from 2 ft (assist by B. Carrington),+2,36-39,,
4:46.0,,,36-39,,Turnover by S. Henderson (bad pass; steal by B. Carrington)
4:43.0,T. Vukcevic makes 3-pt jump shot from 25 ft (assist by B. Carrington),+3,39-39,,
4:41.0,,,39-39,,Portland full timeout
4:22.0,,,39-41,+2,S. Henderson makes 2-pt layup from 1 ft
4:04.0,Shooting foul by D. Avdija (drawn by T. Vukcevic),,39-41,,
4:04.0,T. Vukcevic makes free throw 1 of 2,+1,40-41,,
4:04.0,T. Vukcevic makes free throw 2 of 2,+1,41-41,,
3:55.0,,,41-44,+3,K. Murray makes 3-pt jump shot from 23 ft (assist by S. Henderson)
3:44.0,B. Carrington makes 2-pt jump shot from 18 ft,+2,43-44,,
3:36.0,,,43-44,,Personal foul by T. Vukcevic (drawn by T. Camara)
3:36.0,,,43-45,+1,T. Camara makes free throw 1 of 2
3:36.0,A. Gill enters the game for T. Vukcevic,,43-45,,
3:36.0,,,43-45,,T. Camara misses free throw 2 of 2
3:34.0,,,43-45,,Offensive rebound by R. Williams
3:27.0,,,43-48,+3,D. Avdija makes 3-pt jump shot from 25 ft (assist by S. Henderson)
3:08.0,B. Carrington misses 2-pt layup from 3 ft,,43-48,,
3:07.0,Offensive rebound by J. Reese,,43-48,,
2:57.0,L. Black misses 2-pt jump shot from 16 ft,,43-48,,
2:55.0,,,43-48,,Defensive rebound by R. Williams
2:48.0,,,43-51,+3,T. Camara makes 3-pt jump shot from 26 ft (assist by R. Williams)
2:29.0,B. Coulibaly misses 3-pt jump shot from 25 ft,,43-51,,
2:26.0,,,43-51,,Defensive rebound by D. Avdija
2:22.0,,,43-53,+2,R. Williams makes 2-pt dunk from 1 ft (assist by K. Murray)
2:12.0,Offensive foul by B. Carrington (drawn by T. Camara),,43-53,,
2:12.0,Turnover by B. Carrington (offensive foul),,43-53,,
2:01.0,,,43-53,,K. Murray misses 3-pt jump shot from 25 ft
2:00.0,,,43-53,,Offensive rebound by D. Avdija
2:00.0,,,43-53,,D. Avdija misses 2-pt layup from 4 ft
1:57.0,Defensive rebound by J. Reese,,43-53,,
1:49.0,Personal foul by S. Henderson (drawn by B. Carrington),,43-53,,
1:49.0,B. Carrington makes free throw 1 of 2,+1,44-53,,
1:49.0,,,44-53,,J. Holiday enters the game for K. Murray
1:49.0,B. Carrington makes free throw 2 of 2,+1,45-53,,
1:29.0,,,45-53,,T. Camara misses 2-pt layup from 2 ft
1:27.0,Defensive rebound by J. Reese,,45-53,,
1:22.0,Washington full timeout,,45-53,,
1:22.0,,,45-53,,D. Clingan enters the game for S. Henderson
1:22.0,,,45-53,,K. Murray enters the game for R. Williams
1:12.0,B. Coulibaly misses 2-pt jump shot from 8 ft,,45-53,,
1:10.0,Offensive rebound by B. Coulibaly,,45-53,,
1:10.0,B. Coulibaly makes 2-pt dunk at rim,+2,47-53,,
1:00.0,,,47-53,,J. Holiday misses 2-pt jump shot from 22 ft
0:55.0,,,47-53,,Offensive rebound by D. Clingan
0:55.0,,,47-53,,D. Clingan misses 2-pt layup at rim
0:54.0,Defensive rebound by J. Reese,,47-53,,
0:44.0,Turnover by B. Carrington (bad pass; steal by T. Camara),,47-53,,
0:42.0,,,47-55,+2,T. Camara makes 2-pt dunk at rim (assist by D. Avdija)
0:30.0,L. Black misses 2-pt jump shot from 21 ft,,47-55,,
0:28.0,,,47-55,,Defensive rebound by D. Clingan
0:10.0,,,47-58,+3,T. Camara makes 3-pt jump shot from 26 ft (assist by D. Avdija)
0:00.0,B. Carrington misses 3-pt jump shot from 26 ft,,47-58,,
0:00.0,Offensive rebound by Team,,47-58,,
0:00.0,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter
3rd Q,3rd Q,3rd Q,3rd Q,3rd Q,3rd Q
Time,Washington,,Score,,Portland
12:00.0,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter
11:42.0,J. Reese misses 2-pt jump shot from 18 ft,,47-58,,
11:39.0,,,47-58,,Defensive rebound by D. Avdija
11:23.0,,,47-58,,D. Avdija misses 3-pt jump shot from 23 ft
11:21.0,Defensive rebound by B. Coulibaly,,47-58,,
11:15.0,T. Vukcevic misses 2-pt jump shot from 20 ft,,47-58,,
11:13.0,,,47-58,,Defensive rebound by T. Camara
11:11.0,,,47-58,,Personal foul by T. Vukcevic (drawn by S. Henderson)
11:09.0,,,47-58,,Turnover by T. Camara (bad pass)
11:00.0,J. Reese misses 2-pt jump shot from 17 ft,,47-58,,
10:56.0,Offensive rebound by L. Black,,47-58,,
10:49.0,T. Vukcevic makes 3-pt jump shot from 24 ft (assist by L. Black),+3,50-58,,
10:34.0,,,50-58,,T. Camara misses 3-pt jump shot from 25 ft
10:33.0,Defensive rebound by Team,,50-58,,
10:08.0,T. Vukcevic misses 2-pt jump shot from 20 ft,,50-58,,
10:04.0,Offensive rebound by L. Black,,50-58,,
10:04.0,L. Black misses 2-pt layup at rim,,50-58,,
10:03.0,,,50-58,,Defensive rebound by T. Camara
9:59.0,,,50-58,,J. Holiday misses 3-pt jump shot from 26 ft
9:57.0,Defensive rebound by J. Reese,,50-58,,
9:47.0,B. Coulibaly misses 3-pt jump shot from 23 ft,,50-58,,
9:43.0,,,50-58,,Defensive rebound by D. Avdija
9:43.0,,,50-58,,Shooting foul by T. Vukcevic (drawn by D. Avdija)
9:43.0,,,50-58,,D. Avdija misses free throw 1 of 2
9:43.0,,,50-58,,Offensive rebound by Team
9:43.0,A. Gill enters the game for T. Vukcevic,,50-58,,
9:43.0,,,50-59,+1,D. Avdija makes free throw 2 of 2
9:29.0,J. Reese misses 2-pt layup from 4 ft (block by D. Clingan),,50-59,,
9:28.0,Offensive rebound by Team,,50-59,,
9:24.0,L. Black makes 2-pt jump shot from 6 ft (assist by B. Carrington),+2,52-59,,
9:19.0,,,52-61,+2,S. Henderson makes 2-pt layup from 2 ft
9:19.0,,,52-61,,Shooting foul by L. Black (drawn by S. Henderson)
9:19.0,,,52-62,+1,S. Henderson makes free throw 1 of 1
9:12.0,Personal foul by T. Camara (drawn by J. Reese),,52-62,,
9:02.0,J. Reese misses 2-pt layup from 4 ft (block by D. Clingan),,52-62,,
9:02.0,,,52-62,,Defensive rebound by Team
8:48.0,,,52-62,,D. Clingan misses 3-pt jump shot from 27 ft
8:45.0,Defensive rebound by J. Reese,,52-62,,
8:41.0,Turnover by J. Reese (bad pass; steal by T. Camara),,52-62,,
8:36.0,,,52-62,,T. Camara misses 3-pt jump shot from 27 ft
8:34.0,Defensive rebound by B. Coulibaly,,52-62,,
8:28.0,J. Reese misses 2-pt layup from 2 ft (block by D. Clingan),,52-62,,
8:27.0,,,52-62,,Defensive rebound by J. Holiday
8:24.0,,,52-62,,Shooting foul by B. Carrington (drawn by J. Holiday)
8:24.0,,,52-63,+1,J. Holiday makes free throw 1 of 2
8:24.0,,,52-64,+1,J. Holiday makes free throw 2 of 2
8:20.0,Offensive foul by B. Carrington (drawn by T. Camara),,52-64,,
8:20.0,Turnover by B. Carrington (offensive foul),,52-64,,
8:15.0,,,52-64,,Personal foul by B. Coulibaly (drawn by S. Henderson)
8:15.0,T. Vukcevic enters the game for L. Black,,52-64,,
8:15.0,,,52-65,+1,S. Henderson makes free throw 1 of 2
8:15.0,,,52-66,+1,S. Henderson makes free throw 2 of 2
8:03.0,Turnover by B. Carrington (lost ball; steal by T. Camara),,52-66,,
8:03.0,Jump ball: T. Camara vs. B. Carrington (D. Clingan gains possession),Jump ball: T. Camara vs. B. Carrington (D. Clingan gains possession),Jump ball: T. Camara vs. B. Carrington (D. Clingan gains possession),Jump ball: T. Camara vs. B. Carrington (D. Clingan gains possession),Jump ball: T. Camara vs. B. Carrington (D. Clingan gains possession)
7:45.0,,,52-69,+3,T. Camara makes 3-pt jump shot from 26 ft
7:45.0,Washington full timeout,,52-69,,
7:35.0,Personal foul by S. Henderson (drawn by B. Coulibaly),,52-69,,
7:35.0,,,52-69,,M. Thybulle enters the game for S. Henderson
7:23.0,B. Coulibaly misses 2-pt jump shot from 13 ft,,52-69,,
7:21.0,,,52-69,,Defensive rebound by D. Clingan
7:14.0,,,52-69,,Turnover by D. Avdija (bad pass; steal by T. Vukcevic)
7:13.0,Personal foul by M. Thybulle (drawn by B. Carrington),,52-69,,
7:10.0,B. Carrington misses 3-pt jump shot from 27 ft,,52-69,,
7:07.0,,,52-69,,Defensive rebound by M. Thybulle
6:59.0,,,52-69,,Turnover by D. Avdija (bad pass)
6:45.0,Offensive foul by J. Reese (drawn by J. Holiday),,52-69,,
6:45.0,Turnover by J. Reese (offensive foul),,52-69,,
6:31.0,,,52-71,+2,M. Thybulle makes 2-pt dunk at rim (assist by D. Avdija)
6:18.0,Offensive foul by A. Gill (drawn by T. Camara),,52-71,,
6:18.0,Turnover by A. Gill (offensive foul),,52-71,,
6:18.0,,,52-71,,K. Murray enters the game for J. Holiday
6:06.0,,,52-71,,M. Thybulle misses 2-pt layup from 2 ft
6:05.0,Defensive rebound by J. Reese,,52-71,,
5:54.0,B. Carrington misses 2-pt jump shot from 20 ft,,52-71,,
5:51.0,,,52-71,,Defensive rebound by D. Avdija
5:36.0,,,52-73,+2,T. Camara makes 2-pt layup from 2 ft
5:32.0,Washington full timeout,,52-73,,
5:32.0,J. Champagnie enters the game for T. Vukcevic,,52-73,,
5:18.0,B. Coulibaly makes 2-pt layup from 1 ft,+2,54-73,,
5:07.0,,,54-73,,Turnover by D. Avdija (bad pass; steal by J. Reese)
5:06.0,Turnover by J. Reese (out of bounds lost ball),,54-73,,
4:54.0,,,54-75,+2,T. Camara makes 2-pt dunk from 1 ft (assist by D. Clingan)
4:42.0,B. Carrington misses 2-pt jump shot from 12 ft,,54-75,,
4:40.0,,,54-75,,Defensive rebound by M. Thybulle
4:35.0,,,54-75,,D. Avdija misses 2-pt layup from 5 ft
4:35.0,,,54-75,,Offensive rebound by Team
4:35.0,Washington full timeout,,54-75,,
4:35.0,Instant Replay (Challenge: Ruling Stands),,54-75,,
4:35.0,W. Riley enters the game for B. Carrington,,54-75,,
4:35.0,Jump ball: D. Clingan vs. J. Reese (K. Murray gains possession),Jump ball: D. Clingan vs. J. Reese (K. Murray gains possession),Jump ball: D. Clingan vs. J. Reese (K. Murray gains possession),Jump ball: D. Clingan vs. J. Reese (K. Murray gains possession),Jump ball: D. Clingan vs. J. Reese (K. Murray gains possession)
4:24.0,,,54-77,+2,D. Avdija makes 2-pt layup from 1 ft
4:13.0,Turnover by B. Coulibaly (bad pass; steal by D. Avdija),,54-77,,
4:07.0,,,54-79,+2,T. Camara makes 2-pt layup from 2 ft
3:51.0,B. Coulibaly misses 2-pt layup from 3 ft (block by D. Clingan),,54-79,,
3:47.0,,,54-79,,Defensive rebound by D. Avdija
3:47.0,,,54-79,,Shooting foul by A. Gill (drawn by D. Avdija)
3:47.0,,,54-79,,D. Avdija misses free throw 1 of 2
3:47.0,,,54-79,,Offensive rebound by Team
3:47.0,,,54-79,,D. Avdija misses free throw 2 of 2
3:47.0,Defensive rebound by J. Reese,,54-79,,
3:25.0,Turnover by B. Coulibaly (bad pass; steal by D. Avdija),,54-79,,
3:19.0,,,54-81,+2,D. Avdija makes 2-pt layup from 4 ft
3:19.0,,,54-81,,Violation by Team (delay of game)
2:51.0,B. Coulibaly misses 2-pt jump shot from 6 ft,,54-81,,
2:49.0,,,54-81,,Defensive rebound by M. Thybulle
2:45.0,,,54-81,,Turnover by D. Avdija (bad pass; steal by W. Riley)
2:39.0,A. Gill makes 2-pt layup at rim (assist by B. Coulibaly),+2,56-81,,
2:27.0,,,56-84,+3,T. Camara makes 3-pt jump shot from 27 ft (assist by D. Avdija)
2:26.0,Washington full timeout,,56-84,,
2:26.0,S. Cooper enters the game for B. Coulibaly,,56-84,,
2:26.0,,,56-84,,S. Cissoko enters the game for D. Avdija
2:26.0,,,56-84,,S. Henderson enters the game for D. Clingan
2:26.0,,,56-84,,R. Williams enters the game for M. Thybulle
2:10.0,W. Riley makes 2-pt layup from 1 ft,+2,58-84,,
1:58.0,,,58-84,,S. Henderson misses 2-pt jump shot from 16 ft
1:55.0,Defensive rebound by J. Reese,,58-84,,
1:44.0,J. Champagnie makes 3-pt jump shot from 27 ft (assist by S. Cooper),+3,61-84,,
1:26.0,,,61-86,+2,K. Murray makes 2-pt layup from 2 ft (assist by S. Henderson)
1:13.0,Personal foul by S. Henderson (drawn by S. Cooper),,61-86,,
1:13.0,,,61-86,,J. Holiday enters the game for T. Camara
1:05.0,J. Champagnie makes 2-pt hook shot from 2 ft,+2,63-86,,
1:05.0,Shooting foul by R. Williams (drawn by J. Champagnie),,63-86,,
1:05.0,J. Champagnie makes free throw 1 of 1,+1,64-86,,
0:43.0,,,64-89,+3,J. Holiday makes 3-pt jump shot from 25 ft (assist by S. Cissoko)
0:22.0,S. Cooper misses 2-pt jump shot from 11 ft,,64-89,,
0:22.0,Offensive rebound by J. Reese,,64-89,,
0:22.0,J. Reese makes 2-pt layup at rim,+2,66-89,,
0:02.0,,,66-89,,Shooting foul by J. Champagnie (drawn by S. Henderson)
0:02.0,,,66-90,+1,S. Henderson makes free throw 1 of 2
0:02.0,,,66-91,+1,S. Henderson makes free throw 2 of 2
0:00.0,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter
4th Q,4th Q,4th Q,4th Q,4th Q,4th Q
Time,Washington,,Score,,Portland
12:00.0,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter
11:52.0,Violation by Team (kicked ball),,66-91,,
11:43.0,,,66-94,+3,J. Holiday makes 3-pt jump shot from 25 ft (assist by S. Henderson)
11:23.0,A. Gill misses 2-pt jump shot from 2 ft,,66-94,,
11:20.0,,,66-94,,Defensive rebound by S. Henderson
11:17.0,,,66-97,+3,M. Thybulle makes 3-pt jump shot from 26 ft (assist by S. Henderson)
11:10.0,Offensive foul by A. Gill (drawn by S. Henderson),,66-97,,
11:10.0,Turnover by A. Gill (offensive foul),,66-97,,
10:55.0,,,66-100,+3,J. Holiday makes 3-pt jump shot from 25 ft
10:45.0,Personal foul by S. Cissoko (drawn by W. Riley),,66-100,,
10:45.0,,,66-100,,J. Kent enters the game for S. Cissoko
10:45.0,,,66-100,,K. Murray enters the game for D. Clingan
10:45.0,,,66-100,,B. Wesley enters the game for S. Henderson
10:45.0,,,66-100,,Y. Hansen enters the game for J. Holiday
10:39.0,J. Champagnie misses 2-pt jump shot from 9 ft,,66-100,,
10:37.0,,,66-100,,Defensive rebound by Y. Hansen
10:22.0,,,66-102,+2,J. Kent makes 2-pt layup from 2 ft (assist by M. Thybulle)
