style,tip
top:251px;left:115px;,"2nd quarter, 2:29.0 remaining<br>Bilal Coulibaly missed 3-pointer from 25 ft<br>Washington trails 43-51"
top:88px;left:298px;,"2nd quarter, 1:12.0 remaining<br>Bilal Coulibaly missed 2-pointer from 8 ft<br>Washington trails 45-53"
top:31px;left:240px;,"2nd quarter, 1:10.0 remaining<br>Bilal Coulibaly made 2-pointer from 0 ft<br>Washington now trails 47-53"
top:134px;left:52px;,"2nd quarter, 0:30.0 remaining<br>Leaky Black missed 2-pointer from 21 ft<br>Washington trails 47-55"
top:288px;left:244px;,"2nd quarter, 0:00.0 remaining<br>Bub Carrington missed 3-pointer from 26 ft<br>Washington trails 47-58"
top:205px;left:206px;,"3rd quarter, 11:42.0 remaining<br>Julian Reese missed 2-pointer from 18 ft<br>Washington trails 47-58"
top:131px;left:416px;,"3rd quarter, 11:15.0 remaining<br>Tristan Vukcevic missed 2-pointer from 20 ft<br>Washington trails 47-58"
top:175px;left:156px;,"3rd quarter, 11:00.0 remaining<br>Julian Reese missed 2-pointer from 17 ft<br>Washington trails 47-58"
top:260px;left:323px;,"3rd quarter, 10:49.0 remaining<br>Tristan Vukcevic made 3-pointer from 24 ft<br>Washington now trails 50-58"
top:193px;left:130px;,"3rd quarter, 10:08.0 remaining<br>Tristan Vukcevic missed 2-pointer from 20 ft<br>Washington trails 50-58"
top:30px;left:240px;,"3rd quarter, 10:04.0 remaining<br>Leaky Black missed 2-pointer from 0 ft<br>Washington trails 50-58"
top:36px;left:466px;,"3rd quarter, 9:47.0 remaining<br>Bilal Coulibaly missed 3-pointer from 23 ft<br>Washington trails 50-58"
top:44px;left:200px;,"3rd quarter, 9:29.0 remaining<br>Julian Reese missed 2-pointer from 4 ft<br>Washington trails 50-59"
top:74px;left:194px;,"3rd quarter, 9:24.0 remaining<br>Leaky Black made 2-pointer from 6 ft<br>Washington now trails 52-59"
top:67px;left:229px;,"3rd quarter, 9:02.0 remaining<br>Julian Reese missed 2-pointer from 4 ft<br>Washington trails 52-62"
top:28px;left:221px;,"3rd quarter, 8:28.0 remaining<br>Julian Reese missed 2-pointer from 2 ft<br>Washington trails 52-62"
top:121px;left:338px;,"3rd quarter, 7:23.0 remaining<br>Bilal Coulibaly missed 2-pointer from 13 ft<br>Washington trails 52-69"
top:198px;left:34px;,"3rd quarter, 7:10.0 remaining<br>Bub Carrington missed 3-pointer from 27 ft<br>Washington trails 52-69"
top:198px;left:135px;,"3rd quarter, 5:54.0 remaining<br>Bub Carrington missed 2-pointer from 20 ft<br>Washington trails 52-71"
top:22px;left:248px;,"3rd quarter, 5:18.0 remaining<br>Bilal Coulibaly made 2-pointer from 1 ft<br>Washington now trails 54-73"
top:110px;left:328px;,"3rd quarter, 4:42.0 remaining<br>Bub Carrington missed 2-pointer from 12 ft<br>Washington trails 54-75"
top:59px;left:258px;,"3rd quarter, 3:51.0 remaining<br>Bilal Coulibaly missed 2-pointer from 3 ft<br>Washington trails 54-79"
top:32px;left:297px;,"3rd quarter, 2:51.0 remaining<br>Bilal Coulibaly missed 2-pointer from 6 ft<br>Washington trails 54-81"
top:32px;left:244px;,"3rd quarter, 2:39.0 remaining<br>Anthony Gill made 2-pointer from 0 ft<br>Washington now trails 56-81"
top:32px;left:250px;,"3rd quarter, 2:10.0 remaining<br>Will Riley made 2-pointer from 1 ft<br>Washington now trails 58-84"
top:278px;left:122px;,"3rd quarter, 1:44.0 remaining<br>Justin Champagnie made 3-pointer from 27 ft<br>Washington now trails 61-84"
top:53px;left:244px;,"3rd quarter, 1:05.0 remaining<br>Justin Champagnie made 2-pointer from 2 ft<br>Washington now trails 63-86"
top:113px;left:307px;,"3rd quarter, 0:22.0 remaining<br>Sharife Cooper missed 2-pointer from 11 ft<br>Washington trails 64-89"
top:30px;left:240px;,"3rd quarter, 0:22.0 remaining<br>Julian Reese made 2-pointer from 0 ft<br>Washington now trails 66-89"
top:53px;left:249px;,"4th quarter, 11:23.0 remaining<br>Anthony Gill missed 2-pointer from 2 ft<br>Washington trails 66-94"
top:100px;left:180px;,"4th quarter, 10:39.0 remaining<br>Justin Champagnie missed 2-pointer from 9 ft<br>Washington trails 66-100"
top:251px;left:103px;,"4th quarter, 9:59.0 remaining<br>Will Riley missed 3-pointer from 26 ft<br>Washington trails 66-103"
top:248px;left:98px;,"4th quarter, 8:43.0 remaining<br>Jamir Watkins missed 3-pointer from 26 ft<br>Washington trails 68-105"
top:121px;left:195px;,"4th quarter, 8:18.0 remaining<br>Sharife Cooper made 2-pointer from 10 ft<br>Washington now trails 70-107"
top:23px;left:258px;,"4th quarter, 7:36.0 remaining<br>Anthony Gill missed 2-pointer from 2 ft<br>Washington trails 70-109"
top:37px;left:259px;,"4th quarter, 7:18.0 remaining<br>Justin Champagnie made 2-pointer from 2 ft<br>Washington now trails 72-109"
top:39px;left:252px;,"4th quarter, 6:31.0 remaining<br>Jamir Watkins missed 2-pointer from 1 ft<br>Washington trails 72-111"
top:55px;left:291px;,"4th quarter, 5:55.0 remaining<br>Sharife Cooper missed 2-pointer from 6 ft<br>Washington trails 72-111"
top:185px;left:176px;,"4th quarter, 5:31.0 remaining<br>Will Riley made 2-pointer from 17 ft<br>Washington now trails 74-111"
top:24px;left:245px;,"4th quarter, 5:10.0 remaining<br>Jamir Watkins made 2-pointer from 1 ft<br>Washington now trails 76-111"
top:37px;left:259px;,"4th quarter, 4:14.0 remaining<br>Justin Champagnie made 2-pointer from 2 ft<br>Washington now trails 80-113"
top:33px;left:197px;,"4th quarter, 3:38.0 remaining<br>Justin Champagnie missed 2-pointer from 4 ft<br>Washington trails 80-115"
top:153px;left:275px;,"4th quarter, 3:33.0 remaining<br>Sharife Cooper made 2-pointer from 13 ft<br>Washington now trails 82-115"
top:63px;left:468px;,"4th quarter, 2:54.0 remaining<br>Sharife Cooper missed 3-pointer from 23 ft<br>Washington trails 82-117"
top:218px;left:72px;,"4th quarter, 1:53.0 remaining<br>Will Riley missed 3-pointer from 25 ft<br>Washington trails 84-119"
top:165px;left:227px;,"4th quarter, 1:06.0 remaining<br>Sharife Cooper missed 2-pointer from 14 ft<br>Washington trails 86-122"
