style,tip
top:2px;left:2px;,"2nd quarter, 1:50.0 remaining<br>Josh Hart made 3-pointer from 24 ft<br>New York now trails 45-49"
top:267px;left:361px;,"2nd quarter, 0:54.0 remaining<br>Jalen Brunson made 3-pointer from 27 ft<br>New York now trails 49-51"
top:284px;left:127px;,"2nd quarter, 0:00.0 remaining<br>Josh Hart made 3-pointer from 28 ft<br>New York now trails 52-53"
top:178px;left:217px;,"3rd quarter, 11:43.0 remaining<br>Jalen Brunson made 2-pointer from 15 ft<br>New York now leads 54-53"
top:249px;left:408px;,"3rd quarter, 9:32.0 remaining<br>Jalen Brunson missed 3-pointer from 28 ft<br>New York trails 54-59"
top:31px;left:240px;,"3rd quarter, 9:31.0 remaining<br>Mikal Bridges made 2-pointer from 0 ft<br>New York now trails 56-59"
top:48px;left:237px;,"3rd quarter, 9:05.0 remaining<br>OG Anunoby missed 2-pointer from 2 ft<br>New York trails 56-59"
top:-5px;left:12px;,"3rd quarter, 8:59.0 remaining<br>Jalen Brunson missed 3-pointer from 23 ft<br>New York trails 56-59"
top:280px;left:244px;,"3rd quarter, 8:26.0 remaining<br>Josh Hart missed 3-pointer from 25 ft<br>New York trails 56-59"
top:17px;left:127px;,"3rd quarter, 7:47.0 remaining<br>Karl-Anthony Towns made 2-pointer from 11 ft<br>New York now trails 58-62"
top:272px;left:140px;,"3rd quarter, 6:56.0 remaining<br>Josh Hart made 3-pointer from 26 ft<br>New York now trails 61-64"
top:93px;left:322px;,"3rd quarter, 6:27.0 remaining<br>Mikal Bridges made 2-pointer from 10 ft<br>New York now trails 63-64"
top:124px;left:256px;,"3rd quarter, 5:54.0 remaining<br>Jalen Brunson missed 2-pointer from 10 ft<br>New York trails 63-66"
top:24px;left:376px;,"3rd quarter, 4:44.0 remaining<br>Jalen Brunson made 2-pointer from 14 ft<br>New York now trails 65-69"
top:33px;left:221px;,"3rd quarter, 4:09.0 remaining<br>Jordan Clarkson made 2-pointer from 2 ft<br>New York now trails 67-70"
top:21px;left:223px;,"3rd quarter, 3:30.0 remaining<br>Mitchell Robinson missed 2-pointer from 2 ft<br>New York trails 67-73"
top:215px;left:233px;,"3rd quarter, 2:42.0 remaining<br>Jalen Brunson missed 2-pointer from 19 ft<br>New York trails 67-73"
top:275px;left:182px;,"3rd quarter, 2:19.0 remaining<br>Josh Hart made 3-pointer from 25 ft<br>New York now trails 70-74"
top:267px;left:351px;,"3rd quarter, 1:41.0 remaining<br>Jalen Brunson made 3-pointer from 26 ft<br>New York now trails 73-77"
top:22px;left:228px;,"3rd quarter, 1:14.0 remaining<br>Mitchell Robinson made 2-pointer from 1 ft<br>New York now trails 75-79"
top:165px;left:330px;,"3rd quarter, 0:01.0 remaining<br>Jalen Brunson made 2-pointer from 16 ft<br>New York now trails 78-84"
top:265px;left:135px;,"4th quarter, 11:13.0 remaining<br>OG Anunoby missed 3-pointer from 26 ft<br>New York trails 78-87"
top:110px;left:270px;,"4th quarter, 10:05.0 remaining<br>Jose Alvarado missed 2-pointer from 9 ft<br>New York trails 79-89"
top:77px;left:290px;,"4th quarter, 9:25.0 remaining<br>Jose Alvarado made 2-pointer from 7 ft<br>New York now trails 83-92"
top:279px;left:191px;,"4th quarter, 8:56.0 remaining<br>OG Anunoby made 3-pointer from 25 ft<br>New York now trails 86-92"
top:23px;left:251px;,"4th quarter, 8:27.0 remaining<br>Karl-Anthony Towns missed 2-pointer from 1 ft<br>New York trails 86-92"
top:100px;left:265px;,"4th quarter, 7:58.0 remaining<br>Jose Alvarado missed 2-pointer from 7 ft<br>New York trails 86-92"
top:55px;left:258px;,"4th quarter, 7:57.0 remaining<br>Karl-Anthony Towns missed 2-pointer from 3 ft<br>New York trails 86-92"
top:37px;left:262px;,"4th quarter, 7:56.0 remaining<br>Karl-Anthony Towns missed 2-pointer from 2 ft<br>New York trails 86-92"
top:31px;left:240px;,"4th quarter, 7:51.0 remaining<br>Karl-Anthony Towns made 2-pointer from 0 ft<br>New York now trails 88-92"
top:38px;left:280px;,"4th quarter, 6:33.0 remaining<br>Karl-Anthony Towns made 2-pointer from 4 ft<br>New York now trails 90-92"
top:32px;left:215px;,"4th quarter, 5:58.0 remaining<br>Karl-Anthony Towns made 2-pointer from 3 ft<br>New York now trails 93-95"
top:17px;left:202px;,"4th quarter, 5:19.0 remaining<br>Jalen Brunson missed 2-pointer from 4 ft<br>New York trails 93-95"
top:24px;left:259px;,"4th quarter, 4:47.0 remaining<br>Jalen Brunson made 2-pointer from 2 ft<br>New York now trails 95-97"
top:173px;left:318px;,"4th quarter, 3:47.0 remaining<br>Jalen Brunson missed 2-pointer from 16 ft<br>New York trails 95-101"
top:246px;left:385px;,"4th quarter, 3:13.0 remaining<br>OG Anunoby missed 3-pointer from 26 ft<br>New York trails 95-104"
top:33px;left:12px;,"4th quarter, 2:22.0 remaining<br>Mikal Bridges missed 3-pointer from 23 ft<br>New York trails 95-106"
top:260px;left:126px;,"4th quarter, 1:53.0 remaining<br>Karl-Anthony Towns missed 3-pointer from 26 ft<br>New York trails 95-106"
top:43px;left:290px;,"4th quarter, 0:59.0 remaining<br>Jalen Brunson made 2-pointer from 5 ft<br>New York now trails 98-109"
top:22px;left:227px;,"4th quarter, 0:41.0 remaining<br>Jalen Brunson made 2-pointer from 2 ft<br>New York now trails 100-111"
