1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
11:35.0,,,23-28,+2,I. Hartenstein makes 2-pt dunk from 1 ft (assist by A. Mitchell)
11:17.0,J. Alvarado misses 3-pt jump shot from 27 ft,,23-28,,
11:13.0,,,23-28,,Defensive rebound by A. Mitchell
11:07.0,,,23-30,+2,J. Williams makes 2-pt dunk from 1 ft (assist by A. Caruso)
11:07.0,New York full timeout,,23-30,,
10:44.0,M. Bridges misses 3-pt jump shot from 23 ft,,23-30,,
10:41.0,,,23-30,,Defensive rebound by I. Hartenstein
10:41.0,,,23-30,,Personal foul by O. Anunoby (drawn by I. Hartenstein)
10:29.0,,,23-30,,Turnover by I. Hartenstein (bad pass; steal by K. Towns)
10:26.0,J. Clarkson misses 2-pt layup from 3 ft,,23-30,,
10:25.0,,,23-30,,Defensive rebound by I. Joe
10:23.0,,,23-30,,Turnover by I. Joe (lost ball; steal by M. Bridges)
10:16.0,J. Alvarado misses 2-pt jump shot from 11 ft,,23-30,,
10:13.0,,,23-30,,Defensive rebound by I. Hartenstein
10:05.0,,,23-30,,Shooting foul by J. Alvarado (drawn by A. Mitchell)
10:05.0,,,23-31,+1,A. Mitchell makes free throw 1 of 2
10:05.0,,,23-31,,A. Mitchell misses free throw 2 of 2
10:03.0,Defensive rebound by K. Towns,,23-31,,
9:55.0,O. Anunoby makes 3-pt jump shot from 28 ft (assist by J. Alvarado),+3,26-31,,
9:39.0,,,26-33,+2,J. Williams makes 2-pt layup from 2 ft
9:31.0,Turnover by M. Bridges (bad pass),,26-33,,
9:14.0,,,26-33,,Turnover by I. Hartenstein (bad pass; steal by M. Bridges)
9:07.0,O. Anunoby misses 3-pt jump shot from 22 ft,,26-33,,
9:04.0,,,26-33,,Defensive rebound by I. Hartenstein
8:59.0,,,26-33,,Shooting foul by O. Anunoby (drawn by J. Williams)
8:59.0,,,26-34,+1,J. Williams makes free throw 1 of 2
8:59.0,M. Robinson enters the game for O. Anunoby,,26-34,,
8:59.0,,,26-35,+1,J. Williams makes free throw 2 of 2
8:34.0,M. Bridges makes 3-pt jump shot from 29 ft (assist by K. Towns),+3,29-35,,
8:18.0,,,29-35,,J. Williams misses 2-pt layup from 7 ft (block by M. Robinson)
8:16.0,Defensive rebound by K. Towns,,29-35,,
8:16.0,Personal foul by A. Caruso (drawn by J. Clarkson),,29-35,,
8:07.0,K. Towns makes 2-pt hook shot from 10 ft,+2,31-35,,
7:49.0,,,31-35,,I. Joe misses 3-pt jump shot from 27 ft
7:47.0,Defensive rebound by Team,,31-35,,
7:47.0,M. McBride enters the game for J. Clarkson,,31-35,,
7:31.0,M. McBride misses 3-pt jump shot from 23 ft,,31-35,,
7:28.0,Offensive rebound by M. Robinson,,31-35,,
7:27.0,Personal foul by A. Caruso (drawn by K. Towns),,31-35,,
7:27.0,,,31-35,,C. Holmgren enters the game for I. Joe
7:21.0,Personal foul by A. Caruso (drawn by K. Towns),,31-35,,
7:12.0,J. Alvarado misses 2-pt jump shot from 10 ft,,31-35,,
7:09.0,,,31-35,,Defensive rebound by A. Mitchell
7:06.0,,,31-37,+2,J. Williams makes 2-pt jump shot from 7 ft (assist by A. Mitchell)
7:06.0,,,31-37,,Shooting foul by M. Bridges (drawn by J. Williams)
7:06.0,,,31-37,,J. Williams enters the game for I. Hartenstein
7:06.0,,,31-38,+1,J. Williams makes free throw 1 of 1
6:45.0,J. Alvarado makes 3-pt jump shot from 27 ft (assist by M. McBride),+3,34-38,,
6:27.0,,,34-38,,A. Caruso misses 2-pt layup from 4 ft
6:25.0,Defensive rebound by K. Towns,,34-38,,
6:18.0,Turnover by J. Alvarado (lost ball; steal by J. Williams),,34-38,,
6:16.0,,,34-38,,Shooting foul by J. Alvarado (drawn by J. Williams)
6:16.0,,,34-39,+1,J. Williams makes free throw 1 of 2
6:16.0,J. Brunson enters the game for M. Bridges,,34-39,,
6:16.0,J. Hart enters the game for K. Towns,,34-39,,
6:16.0,,,34-39,,S. Gilgeous-Alexander enters the game for A. Caruso
6:16.0,,,34-40,+1,J. Williams makes free throw 2 of 2
5:57.0,J. Brunson makes 2-pt jump shot from 15 ft,+2,36-40,,
5:42.0,,,36-40,,J. Williams misses 3-pt jump shot from 26 ft
5:37.0,Defensive rebound by M. Robinson,,36-40,,
5:30.0,J. Alvarado makes 3-pt jump shot from 27 ft (assist by J. Hart),+3,39-40,,
5:29.0,,,39-40,,Oklahoma City full timeout
5:29.0,,,39-40,,L. Dort enters the game for J. Williams
5:13.0,,,39-42,+2,S. Gilgeous-Alexander makes 2-pt jump shot from 5 ft
4:51.0,J. Alvarado misses 3-pt jump shot from 27 ft,,39-42,,
4:47.0,Offensive rebound by J. Brunson,,39-42,,
4:46.0,J. Brunson makes 3-pt jump shot from 27 ft,+3,42-42,,
4:17.0,,,42-42,,C. Holmgren misses 3-pt jump shot from 26 ft
4:16.0,,,42-42,,Offensive rebound by Team
4:16.0,Loose ball foul by J. Brunson (drawn by L. Dort),,42-42,,
4:16.0,,,42-43,+1,L. Dort makes free throw 1 of 2
4:16.0,,,42-44,+1,L. Dort makes free throw 2 of 2
3:55.0,J. Alvarado misses 2-pt layup from 4 ft,,42-44,,
3:52.0,,,42-44,,Defensive rebound by C. Holmgren
3:40.0,,,42-44,,Turnover by S. Gilgeous-Alexander (bad pass)
3:40.0,M. Bridges enters the game for J. Alvarado,,42-44,,
3:40.0,,,42-44,,C. Wallace enters the game for A. Mitchell
3:29.0,Personal foul by C. Wallace (drawn by M. McBride),,42-44,,
3:29.0,O. Anunoby enters the game for M. McBride,,42-44,,
3:29.0,K. Towns enters the game for M. Robinson,,42-44,,
3:29.0,,,42-44,,J. Williams enters the game for J. Williams
3:25.0,Turnover by J. Brunson (bad pass; steal by L. Dort),,42-44,,
3:17.0,,,42-46,+2,C. Holmgren makes 2-pt hook shot from 3 ft (assist by L. Dort)
3:17.0,,,42-46,,Shooting foul by K. Towns (drawn by C. Holmgren)
3:17.0,,,42-47,+1,C. Holmgren makes free throw 1 of 1
3:01.0,Turnover by K. Towns (out of bounds lost ball),,42-47,,
2:49.0,,,42-49,+2,J. Williams makes 2-pt jump shot from 14 ft (assist by C. Holmgren)
2:28.0,New York full timeout,,42-49,,
2:22.0,M. Bridges misses 3-pt jump shot from 26 ft,,42-49,,
2:21.0,Offensive rebound by Team,,42-49,,
2:21.0,Turnover by Team (shot clock),,42-49,,
2:04.0,,,42-49,,L. Dort misses 3-pt jump shot from 24 ft
2:01.0,Defensive rebound by J. Brunson,,42-49,,
1:50.0,J. Hart makes 3-pt jump shot from 24 ft (assist by O. Anunoby),+3,45-49,,
1:39.0,,,45-49,,Shooting foul by J. Brunson (drawn by S. Gilgeous-Alexander)
1:39.0,,,45-50,+1,S. Gilgeous-Alexander makes free throw 1 of 2
1:39.0,,,45-51,+1,S. Gilgeous-Alexander makes free throw 2 of 2
1:28.0,Personal foul by C. Wallace (drawn by J. Brunson),,45-51,,
1:28.0,J. Brunson misses free throw 1 of 2,,45-51,,
1:28.0,Offensive rebound by Team,,45-51,,
1:28.0,J. Brunson makes free throw 2 of 2,+1,46-51,,
1:10.0,,,46-51,,Turnover by C. Holmgren (lost ball; steal by O. Anunoby)
0:54.0,J. Brunson makes 3-pt jump shot from 27 ft,+3,49-51,,
0:31.0,,,49-53,+2,L. Dort makes 2-pt dunk from 1 ft (assist by C. Wallace)
0:10.0,Turnover by O. Anunoby (lost ball; steal by C. Holmgren),,49-53,,
0:06.0,,,49-53,,Offensive foul by J. Williams (drawn by J. Brunson)
0:06.0,,,49-53,,Turnover by J. Williams (offensive foul)
0:00.0,J. Hart makes 3-pt jump shot from 28 ft (assist by J. Brunson),+3,52-53,,
0:00.0,Instant Replay (Request: Ruling Stands),,52-53,,
0:00.0,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter
3rd Q,3rd Q,3rd Q,3rd Q,3rd Q,3rd Q
Time,New York,,Score,,Oklahoma City
12:00.0,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter
11:50.0,Personal foul by C. Holmgren (drawn by J. Hart),,52-53,,
11:43.0,J. Brunson makes 2-pt jump shot from 15 ft,+2,54-53,,
11:27.0,,,54-53,,Personal foul by M. Bridges (drawn by C. Holmgren)
11:18.0,,,54-53,,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft
11:14.0,Defensive rebound by K. Towns,,54-53,,
11:11.0,Personal foul by S. Gilgeous-Alexander (drawn by M. Bridges),,54-53,,
11:06.0,,,54-53,,Flagrant foul type 1 by K. Towns (drawn by C. Holmgren)
11:06.0,Turnover by K. Towns (offensive foul),,54-53,,
11:06.0,Instant Replay (Request: Ruling Stands),,54-53,,
11:06.0,,,54-54,+1,C. Holmgren makes flagrant free throw 1 of 2
11:06.0,,,54-55,+1,C. Holmgren makes flagrant free throw 2 of 2
11:01.0,,,54-55,,S. Gilgeous-Alexander misses 2-pt jump shot from 6 ft
11:00.0,,,54-55,,Offensive rebound by C. Holmgren
11:00.0,,,54-57,+2,C. Holmgren makes 2-pt dunk at rim
10:36.0,Turnover by J. Brunson (bad pass; steal by I. Hartenstein),,54-57,,
10:31.0,,,54-59,+2,J. Williams makes 2-pt layup from 1 ft
10:15.0,Offensive foul by J. Hart (drawn by L. Dort),,54-59,,
10:15.0,Turnover by J. Hart (offensive foul),,54-59,,
9:53.0,,,54-59,,S. Gilgeous-Alexander misses 3-pt jump shot from 27 ft
9:51.0,,,54-59,,Offensive rebound by I. Hartenstein
9:51.0,,,54-59,,Turnover by Team (shot clock)
9:32.0,J. Brunson misses 3-pt jump shot from 28 ft,,54-59,,
9:31.0,Offensive rebound by M. Bridges,,54-59,,
9:31.0,M. Bridges makes 2-pt layup at rim,+2,56-59,,
9:20.0,,,56-59,,Offensive foul by S. Gilgeous-Alexander (drawn by J. Hart)
9:20.0,,,56-59,,Turnover by S. Gilgeous-Alexander (offensive foul)
9:05.0,O. Anunoby misses 2-pt layup from 2 ft,,56-59,,
9:03.0,Offensive rebound by K. Towns,,56-59,,
8:59.0,J. Brunson misses 3-pt jump shot from 23 ft,,56-59,,
8:56.0,Offensive rebound by K. Towns,,56-59,,
8:55.0,Turnover by K. Towns (bad pass),,56-59,,
8:43.0,,,56-59,,C. Holmgren misses 3-pt jump shot from 23 ft
8:39.0,Defensive rebound by J. Hart,,56-59,,
8:26.0,J. Hart misses 3-pt jump shot from 25 ft,,56-59,,
8:22.0,,,56-59,,Defensive rebound by I. Hartenstein
8:12.0,,,56-59,,I. Hartenstein misses 2-pt jump shot from 4 ft
8:10.0,,,56-59,,Offensive rebound by I. Hartenstein
8:08.0,,,56-59,,I. Hartenstein misses 2-pt jump shot from 8 ft
8:08.0,,,56-59,,Offensive rebound by L. Dort
8:05.0,,,56-62,+3,J. Williams makes 3-pt jump shot from 26 ft (assist by I. Hartenstein)
7:52.0,,,56-62,,Violation by Team (kicked ball)
7:47.0,K. Towns makes 2-pt jump shot from 11 ft,+2,58-62,,
7:34.0,,,58-62,,Personal foul by O. Anunoby (drawn by J. Williams)
7:34.0,M. McBride enters the game for O. Anunoby,,58-62,,
7:25.0,,,58-62,,S. Gilgeous-Alexander misses 2-pt jump shot from 17 ft
7:21.0,,,58-62,,Offensive rebound by J. Williams
7:20.0,,,58-64,+2,J. Williams makes 2-pt jump shot from 15 ft
6:56.0,J. Hart makes 3-pt jump shot from 26 ft (assist by M. Bridges),+3,61-64,,
6:55.0,,,61-64,,Oklahoma City full timeout
6:43.0,,,61-64,,J. Williams misses 2-pt layup from 4 ft
6:41.0,Defensive rebound by K. Towns,,61-64,,
6:27.0,M. Bridges makes 2-pt jump shot from 10 ft (assist by J. Hart),+2,63-64,,
6:13.0,,,63-66,+2,S. Gilgeous-Alexander makes 2-pt jump shot from 11 ft
5:54.0,J. Brunson misses 2-pt jump shot from 10 ft,,63-66,,
5:51.0,,,63-66,,Defensive rebound by C. Holmgren
5:40.0,,,63-66,,C. Holmgren misses 2-pt jump shot from 10 ft
5:38.0,,,63-66,,Offensive rebound by I. Hartenstein
5:36.0,,,63-66,,L. Dort misses 3-pt jump shot from 27 ft
5:33.0,,,63-66,,Offensive rebound by C. Holmgren
5:33.0,,,63-66,,Shooting foul by J. Brunson (drawn by C. Holmgren)
5:33.0,,,63-67,+1,C. Holmgren makes free throw 1 of 2
5:33.0,,,63-67,,J. McCain enters the game for I. Hartenstein
5:33.0,,,63-67,,C. Wallace enters the game for J. Williams
5:33.0,,,63-68,+1,C. Holmgren makes free throw 2 of 2
5:21.0,Turnover by M. McBride (lost ball; steal by L. Dort),,63-68,,
5:21.0,Violation by Team (kicked ball),,63-68,,
5:21.0,J. Clarkson enters the game for M. McBride,,63-68,,
5:21.0,M. Robinson enters the game for K. Towns,,63-68,,
5:09.0,,,63-68,,J. McCain misses 3-pt jump shot from 26 ft
5:07.0,,,63-68,,Offensive rebound by Team
5:07.0,Loose ball foul by M. Bridges (drawn by C. Holmgren),,63-68,,
5:07.0,,,63-69,+1,C. Holmgren makes free throw 1 of 2
5:07.0,M. Diawara enters the game for M. Bridges,,63-69,,
5:07.0,,,63-69,,C. Holmgren misses free throw 2 of 2
5:05.0,Defensive rebound by J. Hart,,63-69,,
4:44.0,J. Brunson makes 2-pt jump shot from 14 ft,+2,65-69,,
4:32.0,,,65-69,,Shooting foul by J. Clarkson (drawn by S. Gilgeous-Alexander)
4:32.0,,,65-70,+1,S. Gilgeous-Alexander makes free throw 1 of 2
4:32.0,,,65-70,,A. Mitchell enters the game for L. Dort
4:32.0,,,65-70,,S. Gilgeous-Alexander misses free throw 2 of 2
4:29.0,,,65-70,,Offensive rebound by J. McCain
4:27.0,,,65-70,,Turnover by J. McCain (bad pass; steal by J. Hart)
4:09.0,J. Clarkson makes 2-pt layup from 2 ft (assist by J. Brunson),+2,67-70,,
3:52.0,,,67-73,+3,A. Mitchell makes 3-pt jump shot from 26 ft
3:30.0,M. Robinson misses 2-pt layup from 2 ft,,67-73,,
3:28.0,,,67-73,,Defensive rebound by Team
3:28.0,,,67-73,,J. Williams enters the game for C. Holmgren
3:14.0,,,67-73,,S. Gilgeous-Alexander misses 2-pt jump shot from 14 ft
3:11.0,Defensive rebound by J. Hart,,67-73,,
2:55.0,Personal foul by J. McCain (drawn by J. Brunson),,67-73,,
2:55.0,New York full timeout,,67-73,,
2:55.0,J. Alvarado enters the game for M. Diawara,,67-73,,
2:42.0,J. Brunson misses 2-pt jump shot from 19 ft,,67-73,,
2:39.0,,,67-73,,Defensive rebound by C. Wallace
2:37.0,,,67-73,,Shooting foul by J. Hart (drawn by C. Wallace)
2:37.0,Technical foul by M. Brown,,67-73,,
2:37.0,,,67-73,,S. Gilgeous-Alexander misses technical free throw
2:37.0,,,67-73,,Offensive rebound by Team
2:37.0,,,67-74,+1,C. Wallace makes free throw 1 of 2
2:37.0,,,67-74,,C. Wallace misses free throw 2 of 2
2:34.0,Defensive rebound by M. Robinson,,67-74,,
2:19.0,J. Hart makes 3-pt jump shot from 25 ft,+3,70-74,,
2:03.0,,,70-77,+3,J. Williams makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander)
1:41.0,J. Brunson makes 3-pt jump shot from 26 ft,+3,73-77,,
1:24.0,,,73-79,+2,C. Wallace makes 2-pt layup from 1 ft (assist by J. Williams)
1:14.0,M. Robinson makes 2-pt dunk from 1 ft (assist by J. Alvarado),+2,75-79,,
0:49.0,,,75-81,+2,S. Gilgeous-Alexander makes 2-pt layup from 2 ft
0:39.0,Turnover by J. Alvarado (lost ball; steal by J. Williams),,75-81,,
0:34.0,,,75-81,,Shooting foul by J. Hart (drawn by S. Gilgeous-Alexander)
0:34.0,,,75-82,+1,S. Gilgeous-Alexander makes free throw 1 of 3
0:34.0,,,75-83,+1,S. Gilgeous-Alexander makes free throw 2 of 3
0:34.0,,,75-84,+1,S. Gilgeous-Alexander makes free throw 3 of 3
0:34.0,,,75-84,,A. Caruso enters the game for J. McCain
0:29.0,Turnover by J. Brunson (lost ball; steal by C. Wallace),,75-84,,
0:26.0,,,75-84,,C. Wallace misses 2-pt layup from 3 ft
0:24.0,Defensive rebound by J. Alvarado,,75-84,,
0:18.0,Personal foul by C. Wallace (drawn by J. Brunson),,75-84,,
0:17.0,Personal take foul by J. Williams (drawn by M. Robinson),,75-84,,
0:17.0,M. Robinson makes free throw 1 of 2,+1,76-84,,
0:17.0,,,76-84,,C. Holmgren enters the game for A. Caruso
0:17.0,,,76-84,,J. McCain enters the game for C. Wallace
0:17.0,M. Robinson misses free throw 2 of 2,,76-84,,
0:14.0,Offensive rebound by J. Alvarado,,76-84,,
0:01.0,J. Brunson makes 2-pt jump shot from 16 ft,+2,78-84,,
0:00.0,,,78-84,,Team misses heave shot
0:00.0,,,78-84,,Offensive rebound by Team
0:00.0,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter
4th Q,4th Q,4th Q,4th Q,4th Q,4th Q
Time,New York,,Score,,Oklahoma City
12:00.0,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter
11:43.0,,,78-87,+3,A. Caruso makes 3-pt jump shot from 23 ft (assist by A. Mitchell)
11:13.0,O. Anunoby misses 3-pt jump shot from 26 ft,,78-87,,
11:10.0,,,78-87,,Defensive rebound by C. Holmgren
10:50.0,,,78-87,,A. Mitchell misses 2-pt jump shot from 6 ft
10:47.0,,,78-87,,Offensive rebound by I. Hartenstein
10:47.0,,,78-89,+2,I. Hartenstein makes 2-pt layup at rim
10:39.0,Shooting foul by A. Mitchell (drawn by M. Bridges),,78-89,,
10:39.0,M. Bridges misses free throw 1 of 2,,78-89,,
10:39.0,Offensive rebound by Team,,78-89,,
10:39.0,M. Bridges makes free throw 2 of 2,+1,79-89,,
10:26.0,,,79-89,,I. Joe misses 3-pt jump shot from 26 ft
10:24.0,Defensive rebound by Team,,79-89,,
10:05.0,J. Alvarado misses 2-pt jump shot from 9 ft,,79-89,,
10:03.0,Offensive rebound by K. Towns,,79-89,,
10:02.0,Shooting foul by I. Joe (drawn by K. Towns),,79-89,,
10:02.0,K. Towns makes free throw 1 of 2,+1,80-89,,
10:02.0,K. Towns makes free throw 2 of 2,+1,81-89,,
9:43.0,,,81-92,+3,I. Joe makes 3-pt jump shot from 27 ft (assist by A. Mitchell)
9:32.0,Personal foul by C. Holmgren (drawn by K. Towns),,81-92,,
9:25.0,J. Alvarado makes 2-pt jump shot from 7 ft,+2,83-92,,
