1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,Chicago,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,Oklahoma City
1:00.0,P. Williams misses 3-pt jump shot from 25 ft,,88-91,,
0:57.0,,,88-91,,Defensive rebound by A. Caruso
0:50.0,,,88-91,,Shooting foul by G. Yabusele (drawn by S. Gilgeous-Alexander)
0:50.0,,,88-92,+1,S. Gilgeous-Alexander makes free throw 1 of 2
0:50.0,L. Miller enters the game for G. Yabusele,,88-92,,
0:50.0,,,88-93,+1,S. Gilgeous-Alexander makes free throw 2 of 2
0:37.0,Personal foul by A. Mitchell (drawn by C. Sexton),,88-93,,
0:37.0,,,88-93,,C. Wallace enters the game for A. Mitchell
0:30.0,C. Sexton misses 2-pt jump shot from 5 ft,,88-93,,
0:28.0,Offensive rebound by P. Williams,,88-93,,
0:28.0,P. Williams misses 2-pt layup at rim (block by J. Williams),,88-93,,
0:28.0,Offensive rebound by Team,,88-93,,
0:27.0,C. Sexton misses 3-pt jump shot from 24 ft,,88-93,,
0:24.0,,,88-93,,Defensive rebound by J. Williams
0:03.0,,,88-95,+2,S. Gilgeous-Alexander makes 2-pt layup from 1 ft
0:01.0,L. Miller misses 2-pt jump shot from 12 ft,,88-95,,
0:01.0,,,88-95,,Defensive rebound by J. Williams
0:00.0,,,88-95,,Team misses heave shot
0:00.0,,,88-95,,Offensive rebound by Team
0:00.0,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter
4th Q,4th Q,4th Q,4th Q,4th Q,4th Q
Time,Chicago,,Score,,Oklahoma City
12:00.0,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter
11:41.0,J. Giddey misses 3-pt jump shot from 26 ft,,88-95,,
11:40.0,Offensive rebound by Team,,88-95,,
11:40.0,,,88-95,,Loose ball foul by A. Mitchell (drawn by P. Williams)
11:34.0,J. Giddey misses 3-pt jump shot from 23 ft,,88-95,,
11:31.0,,,88-95,,Defensive rebound by I. Hartenstein
11:12.0,,,88-97,+2,A. Mitchell makes 2-pt layup from 4 ft
10:57.0,L. Miller misses 3-pt jump shot from 23 ft,,88-97,,
10:55.0,,,88-97,,Defensive rebound by I. Hartenstein
10:51.0,,,88-97,,Offensive foul by I. Hartenstein (drawn by L. Miller)
10:51.0,,,88-97,,Turnover by I. Hartenstein (offensive foul)
10:29.0,Turnover by R. Dillingham (lost ball; steal by I. Joe),,88-97,,
10:23.0,Jump ball: I. Joe vs. R. Dillingham (C. Wallace gains possession),Jump ball: I. Joe vs. R. Dillingham (C. Wallace gains possession),Jump ball: I. Joe vs. R. Dillingham (C. Wallace gains possession),Jump ball: I. Joe vs. R. Dillingham (C. Wallace gains possession),Jump ball: I. Joe vs. R. Dillingham (C. Wallace gains possession)
10:13.0,,,88-100,+3,C. Wallace makes 3-pt jump shot from 25 ft (assist by A. Mitchell)
9:57.0,L. Miller misses 2-pt jump shot from 15 ft,,88-100,,
9:53.0,,,88-100,,Defensive rebound by I. Joe
9:47.0,,,88-102,+2,J. Williams makes 2-pt layup from 1 ft
9:47.0,T. Jones enters the game for P. Williams,,88-102,,
9:25.0,Turnover by L. Miller (lost ball; steal by I. Hartenstein),,88-102,,
9:19.0,,,88-102,,I. Joe misses 3-pt jump shot from 23 ft
9:16.0,,,88-102,,Offensive rebound by I. Hartenstein
9:15.0,,,88-102,,I. Hartenstein misses 2-pt layup from 4 ft
9:13.0,,,88-102,,Offensive rebound by J. Williams
9:12.0,,,88-102,,J. Williams misses 2-pt layup from 2 ft
9:09.0,Defensive rebound by T. Jones,,88-102,,
9:07.0,Shooting foul by A. Mitchell (drawn by T. Jones),,88-102,,
9:07.0,T. Jones makes free throw 1 of 2,+1,89-102,,
9:07.0,G. Yabusele enters the game for L. Miller,,89-102,,
9:07.0,T. Jones makes free throw 2 of 2,+1,90-102,,
8:55.0,,,90-105,+3,I. Joe makes 3-pt jump shot from 26 ft (assist by J. Williams)
8:43.0,G. Yabusele misses 3-pt jump shot from 26 ft,,90-105,,
8:40.0,,,90-105,,Defensive rebound by I. Hartenstein
8:30.0,,,90-107,+2,C. Wallace makes 2-pt layup from 2 ft
8:18.0,T. Jones makes 2-pt layup from 3 ft,+2,92-107,,
8:11.0,,,92-107,,Shooting foul by R. Dillingham (drawn by J. Williams)
8:11.0,Technical foul by R. Dillingham,,92-107,,
8:11.0,,,92-108,+1,I. Joe makes technical free throw
8:11.0,,,92-108,,J. Williams misses free throw 1 of 2
8:11.0,,,92-108,,Offensive rebound by Team
8:11.0,C. Sexton enters the game for M. Buzelis,,92-108,,
8:11.0,,,92-109,+1,J. Williams makes free throw 2 of 2
8:07.0,Personal foul by J. Williams (drawn by T. Jones),,92-109,,
8:00.0,T. Jones misses 3-pt jump shot from 25 ft,,92-109,,
7:55.0,,,92-109,,Defensive rebound by I. Hartenstein
7:53.0,,,92-112,+3,I. Joe makes 3-pt jump shot from 27 ft (assist by I. Hartenstein)
7:42.0,T. Jones makes 2-pt layup from 2 ft (assist by J. Giddey),+2,94-112,,
7:33.0,,,94-114,+2,I. Joe makes 2-pt layup from 1 ft (assist by I. Hartenstein)
7:13.0,R. Dillingham misses 2-pt layup from 2 ft (block by C. Wallace),,94-114,,
7:13.0,Offensive rebound by Team,,94-114,,
7:13.0,Chicago full timeout,,94-114,,
7:13.0,M. Buzelis enters the game for R. Dillingham,,94-114,,
7:11.0,T. Jones makes 2-pt layup from 2 ft (assist by J. Giddey),+2,96-114,,
6:53.0,,,96-116,+2,J. Williams makes 2-pt dunk from 1 ft
6:45.0,C. Sexton misses 2-pt layup from 2 ft,,96-116,,
6:43.0,,,96-116,,Defensive rebound by I. Hartenstein
6:37.0,,,96-116,,A. Mitchell misses 3-pt jump shot from 23 ft
6:35.0,,,96-116,,Offensive rebound by I. Joe
6:35.0,,,96-116,,I. Joe misses 2-pt layup from 2 ft
6:33.0,Defensive rebound by C. Sexton,,96-116,,
6:27.0,C. Sexton makes 2-pt layup from 1 ft,+2,98-116,,
6:10.0,,,98-119,+3,C. Wallace makes 3-pt jump shot from 23 ft (assist by A. Mitchell)
5:54.0,T. Jones misses 3-pt jump shot from 24 ft,,98-119,,
5:50.0,Offensive rebound by G. Yabusele,,98-119,,
5:49.0,J. Giddey misses 3-pt jump shot from 27 ft,,98-119,,
5:46.0,,,98-119,,Defensive rebound by I. Hartenstein
5:39.0,,,98-119,,J. Williams misses 3-pt jump shot from 26 ft
5:36.0,Defensive rebound by T. Jones,,98-119,,
5:33.0,Shooting foul by J. Williams (drawn by J. Giddey),,98-119,,
5:33.0,J. Giddey makes free throw 1 of 2,+1,99-119,,
5:33.0,,,99-119,,A. Wiggins enters the game for I. Hartenstein
5:33.0,,,99-119,,J. Williams enters the game for J. Williams
5:33.0,J. Giddey makes free throw 2 of 2,+1,100-119,,
5:21.0,,,100-119,,A. Mitchell misses 2-pt layup from 2 ft
5:19.0,Defensive rebound by J. Giddey,,100-119,,
5:14.0,T. Jones makes 2-pt layup from 3 ft (assist by J. Giddey),+2,102-119,,
5:04.0,,,102-122,+3,A. Wiggins makes 3-pt jump shot from 25 ft (assist by A. Mitchell)
5:01.0,Chicago full timeout,,102-122,,
5:01.0,R. Dillingham enters the game for T. Jones,,102-122,,
5:01.0,L. Miller enters the game for G. Yabusele,,102-122,,
4:41.0,J. Giddey misses 2-pt jump shot from 4 ft (block by A. Mitchell),,102-122,,
4:38.0,,,102-122,,Defensive rebound by J. Williams
4:30.0,,,102-124,+2,J. Williams makes 2-pt layup from 2 ft (assist by A. Mitchell)
4:30.0,P. Williams enters the game for J. Giddey,,102-124,,
4:30.0,,,102-124,,K. Williams enters the game for C. Wallace
4:05.0,L. Miller misses 2-pt layup from 3 ft,,102-124,,
4:03.0,,,102-124,,Defensive rebound by J. Williams
3:52.0,,,102-126,+2,A. Wiggins makes 2-pt layup from 3 ft
3:43.0,R. Dillingham makes 2-pt layup from 2 ft,+2,104-126,,
3:26.0,,,104-126,,Turnover by A. Mitchell (bad pass; steal by R. Dillingham)
3:23.0,Personal foul by I. Joe (drawn by M. Buzelis),,104-126,,
3:23.0,M. Buzelis makes free throw 1 of 2,+1,105-126,,
3:23.0,,,105-126,,J. McCain enters the game for A. Mitchell
3:23.0,M. Buzelis makes free throw 2 of 2,+1,106-126,,
3:09.0,,,106-126,,I. Joe misses 3-pt jump shot from 28 ft
3:03.0,Defensive rebound by M. Buzelis,,106-126,,
2:55.0,M. Buzelis misses 3-pt jump shot from 26 ft,,106-126,,
2:52.0,,,106-126,,Defensive rebound by J. Williams
2:46.0,,,106-126,,Shooting foul by R. Dillingham (drawn by A. Wiggins)
2:46.0,,,106-127,+1,A. Wiggins makes free throw 1 of 2
2:46.0,L. Olbrich enters the game for M. Buzelis,,106-127,,
2:46.0,,,106-127,,B. Carlson enters the game for J. Williams
2:46.0,,,106-128,+1,A. Wiggins makes free throw 2 of 2
2:32.0,L. Miller makes 2-pt layup from 2 ft,+2,108-128,,
2:21.0,,,108-128,,K. Williams misses 2-pt layup from 3 ft
2:19.0,Defensive rebound by L. Miller,,108-128,,
2:12.0,Personal foul by K. Williams (drawn by C. Sexton),,108-128,,
2:12.0,C. Sexton misses free throw 1 of 2,,108-128,,
2:12.0,Offensive rebound by Team,,108-128,,
2:12.0,,,108-128,,P. Sandfort enters the game for I. Joe
2:12.0,C. Sexton makes free throw 2 of 2,+1,109-128,,
1:55.0,,,109-128,,P. Sandfort misses 3-pt jump shot from 26 ft
1:53.0,,,109-128,,Offensive rebound by K. Williams
1:48.0,,,109-130,+2,A. Wiggins makes 2-pt jump shot from 2 ft (assist by K. Williams)
1:36.0,L. Olbrich makes 2-pt jump shot from 5 ft (assist by C. Sexton),+2,111-130,,
1:24.0,,,111-130,,A. Wiggins misses 3-pt jump shot from 25 ft
1:20.0,Defensive rebound by L. Miller,,111-130,,
1:14.0,R. Dillingham misses 3-pt jump shot from 26 ft,,111-130,,
1:10.0,Offensive rebound by L. Olbrich,,111-130,,
1:07.0,P. Williams misses 3-pt jump shot from 26 ft,,111-130,,
1:06.0,Offensive rebound by Team,,111-130,,
1:06.0,,,111-130,,Loose ball foul by P. Sandfort (drawn by L. Olbrich)
1:06.0,L. Olbrich makes free throw 1 of 2,+1,112-130,,
1:06.0,L. Olbrich misses free throw 2 of 2,,112-130,,
1:04.0,,,112-130,,Defensive rebound by B. Carlson
0:51.0,,,112-130,,P. Sandfort misses 3-pt jump shot from 24 ft
0:48.0,,,112-130,,Offensive rebound by A. Wiggins
0:47.0,,,112-130,,Shooting foul by C. Sexton (drawn by P. Sandfort)
0:47.0,,,112-131,+1,P. Sandfort makes free throw 1 of 2
0:47.0,,,112-131,,P. Sandfort misses free throw 2 of 2
0:45.0,Defensive rebound by P. Williams,,112-131,,
0:34.0,Personal foul by P. Sandfort (drawn by P. Williams),,112-131,,
0:34.0,P. Williams makes free throw 1 of 2,+1,113-131,,
0:34.0,P. Williams misses free throw 2 of 2,,113-131,,
0:32.0,Offensive rebound by P. Williams,,113-131,,
0:26.0,P. Williams misses 2-pt jump shot from 10 ft,,113-131,,
0:24.0,,,113-131,,Defensive rebound by P. Sandfort
0:01.0,,,113-131,,Turnover by Team (shot clock)
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
