style,tip
top:264px;left:65px;,"2nd quarter, 5:43.0 remaining<br>Isaiah Joe made 3-pointer from 29 ft<br>Oklahoma City now trails 49-53"
top:74px;left:268px;,"2nd quarter, 5:09.0 remaining<br>Ajay Mitchell made 2-pointer from 5 ft<br>Oklahoma City now trails 51-55"
top:292px;left:370px;,"2nd quarter, 4:13.0 remaining<br>Isaiah Joe missed 3-pointer from 29 ft<br>Oklahoma City trails 51-57"
top:274px;left:338px;,"2nd quarter, 3:41.0 remaining<br>Shai Gilgeous-Alexander missed 3-pointer from 26 ft<br>Oklahoma City trails 51-59"
top:62px;left:249px;,"2nd quarter, 3:34.0 remaining<br>Shai Gilgeous-Alexander made 2-pointer from 3 ft<br>Oklahoma City now trails 53-59"
top:265px;left:117px;,"2nd quarter, 2:47.0 remaining<br>Jaylin Williams missed 3-pointer from 27 ft<br>Oklahoma City trails 53-59"
top:273px;left:322px;,"2nd quarter, 2:13.0 remaining<br>Cason Wallace made 3-pointer from 26 ft<br>Oklahoma City now trails 56-62"
top:68px;left:275px;,"2nd quarter, 1:49.0 remaining<br>Jalen Williams made 2-pointer from 5 ft<br>Oklahoma City now trails 58-64"
top:256px;left:363px;,"2nd quarter, 1:08.0 remaining<br>Shai Gilgeous-Alexander missed 3-pointer from 26 ft<br>Oklahoma City trails 58-65"
top:48px;left:229px;,"2nd quarter, 1:00.0 remaining<br>Luguentz Dort missed 2-pointer from 2 ft<br>Oklahoma City trails 58-65"
top:38px;left:226px;,"2nd quarter, 0:32.0 remaining<br>Cason Wallace made 2-pointer from 2 ft<br>Oklahoma City now trails 60-67"
top:16px;left:259px;,"3rd quarter, 11:48.0 remaining<br>Isaiah Hartenstein made 2-pointer from 2 ft<br>Oklahoma City now trails 64-67"
top:42px;left:253px;,"3rd quarter, 11:03.0 remaining<br>Shai Gilgeous-Alexander missed 2-pointer from 2 ft<br>Oklahoma City trails 65-69"
top:29px;left:265px;,"3rd quarter, 10:57.0 remaining<br>Jalen Williams missed 2-pointer from 3 ft<br>Oklahoma City trails 65-69"
