style,tip
top:47px;left:240px;,"2nd quarter, 1:57.0 remaining<br>Victor Wembanyama made 2-pointer from 2 ft<br>San Antonio now leads 65-37"
top:43px;left:429px;,"2nd quarter, 1:28.0 remaining<br>Keldon Johnson missed 2-pointer from 19 ft<br>San Antonio leads 65-39"
top:46px;left:240px;,"2nd quarter, 1:18.0 remaining<br>Dylan Harper made 2-pointer from 2 ft<br>San Antonio now leads 67-39"
top:139px;left:185px;,"2nd quarter, 0:52.0 remaining<br>Stephon Castle missed 2-pointer from 12 ft<br>San Antonio leads 67-42"
top:238px;left:36px;,"2nd quarter, 0:29.0 remaining<br>Devin Vassell missed 3-pointer from 29 ft<br>San Antonio leads 67-45"
top:135px;left:457px;,"3rd quarter, 11:11.0 remaining<br>De'Aaron Fox missed 3-pointer from 24 ft<br>San Antonio leads 67-48"
top:42px;left:244px;,"3rd quarter, 10:50.0 remaining<br>Victor Wembanyama made 2-pointer from 1 ft<br>San Antonio now leads 69-51"
top:308px;left:198px;,"3rd quarter, 10:23.0 remaining<br>Stephon Castle missed 3-pointer from 28 ft<br>San Antonio leads 69-51"
top:81px;left:321px;,"3rd quarter, 10:02.0 remaining<br>Victor Wembanyama made 2-pointer from 10 ft<br>San Antonio now leads 71-51"
top:228px;left:385px;,"3rd quarter, 9:36.0 remaining<br>De'Aaron Fox missed 3-pointer from 25 ft<br>San Antonio leads 71-53"
top:205px;left:157px;,"3rd quarter, 9:15.0 remaining<br>Victor Wembanyama missed 2-pointer from 19 ft<br>San Antonio leads 71-55"
top:37px;left:228px;,"3rd quarter, 8:43.0 remaining<br>Stephon Castle made 2-pointer from 1 ft<br>San Antonio now leads 73-58"
top:36px;left:230px;,"3rd quarter, 8:16.0 remaining<br>De'Aaron Fox made 2-pointer from 1 ft<br>San Antonio now leads 75-58"
top:52px;left:10px;,"3rd quarter, 7:46.0 remaining<br>Julian Champagnie made 3-pointer from 23 ft<br>San Antonio now leads 78-61"
top:36px;left:237px;,"3rd quarter, 7:14.0 remaining<br>Victor Wembanyama made 2-pointer from 1 ft<br>San Antonio now leads 80-62"
top:29px;left:270px;,"3rd quarter, 6:32.0 remaining<br>Stephon Castle missed 2-pointer from 3 ft<br>San Antonio leads 80-62"
top:34px;left:-3px;,"3rd quarter, 5:50.0 remaining<br>Devin Vassell made 3-pointer from 24 ft<br>San Antonio now leads 83-65"
top:237px;left:101px;,"3rd quarter, 5:31.0 remaining<br>Devin Vassell made 3-pointer from 25 ft<br>San Antonio now leads 86-65"
top:33px;left:226px;,"3rd quarter, 5:10.0 remaining<br>Dylan Harper made 2-pointer from 1 ft<br>San Antonio now leads 88-65"
top:298px;left:254px;,"3rd quarter, 4:38.0 remaining<br>Devin Vassell missed 3-pointer from 27 ft<br>San Antonio leads 88-65"
top:39px;left:227px;,"3rd quarter, 4:11.0 remaining<br>Dylan Harper made 2-pointer from 2 ft<br>San Antonio now leads 90-68"
top:29px;left:279px;,"3rd quarter, 3:48.0 remaining<br>Stephon Castle made 2-pointer from 4 ft<br>San Antonio now leads 92-70"
top:68px;left:237px;,"3rd quarter, 3:08.0 remaining<br>Keldon Johnson made 2-pointer from 4 ft<br>San Antonio now leads 94-72"
top:126px;left:15px;,"3rd quarter, 2:32.0 remaining<br>Harrison Barnes made 3-pointer from 24 ft<br>San Antonio now leads 97-72"
top:32px;left:476px;,"3rd quarter, 1:40.0 remaining<br>Dylan Harper missed 3-pointer from 24 ft<br>San Antonio leads 98-75"
top:44px;left:285px;,"3rd quarter, 1:05.0 remaining<br>Keldon Johnson made 2-pointer from 5 ft<br>San Antonio now leads 102-78"
top:44px;left:286px;,"3rd quarter, 0:31.0 remaining<br>Victor Wembanyama missed 2-pointer from 5 ft<br>San Antonio leads 102-78"
top:57px;left:240px;,"3rd quarter, 0:28.0 remaining<br>Luke Kornet missed 2-pointer from 3 ft<br>San Antonio leads 102-79"
top:159px;left:227px;,"4th quarter, 11:47.0 remaining<br>De'Aaron Fox made 2-pointer from 13 ft<br>San Antonio now leads 104-79"
top:43px;left:235px;,"4th quarter, 11:24.0 remaining<br>Victor Wembanyama made 2-pointer from 1 ft<br>San Antonio now leads 106-79"
top:284px;left:324px;,"4th quarter, 11:01.0 remaining<br>Victor Wembanyama missed 3-pointer from 27 ft<br>San Antonio leads 106-79"
top:70px;left:10px;,"4th quarter, 10:39.0 remaining<br>Harrison Barnes missed 3-pointer from 23 ft<br>San Antonio leads 106-79"
top:224px;left:437px;,"4th quarter, 10:30.0 remaining<br>Stephon Castle made 3-pointer from 28 ft<br>San Antonio now leads 109-79"
top:31px;left:367px;,"4th quarter, 10:05.0 remaining<br>De'Aaron Fox made 2-pointer from 13 ft<br>San Antonio now leads 111-79"
top:316px;left:255px;,"4th quarter, 9:15.0 remaining<br>Julian Champagnie missed 3-pointer from 29 ft<br>San Antonio leads 111-79"
top:177px;left:255px;,"4th quarter, 9:07.0 remaining<br>Victor Wembanyama missed 2-pointer from 15 ft<br>San Antonio leads 111-79"
top:42px;left:226px;,"4th quarter, 9:04.0 remaining<br>Victor Wembanyama missed 2-pointer from 2 ft<br>San Antonio leads 111-79"
top:60px;left:249px;,"4th quarter, 8:41.0 remaining<br>Victor Wembanyama missed 2-pointer from 3 ft<br>San Antonio leads 113-79"
top:62px;left:226px;,"4th quarter, 8:15.0 remaining<br>Victor Wembanyama missed 2-pointer from 3 ft<br>San Antonio leads 113-79"
top:303px;left:296px;,"4th quarter, 7:49.0 remaining<br>Victor Wembanyama missed 3-pointer from 28 ft<br>San Antonio leads 113-79"
top:298px;left:308px;,"4th quarter, 7:13.0 remaining<br>Julian Champagnie missed 3-pointer from 28 ft<br>San Antonio leads 113-81"
top:122px;left:383px;,"4th quarter, 6:05.0 remaining<br>Victor Wembanyama missed 2-pointer from 17 ft<br>San Antonio leads 116-84"
top:48px;left:476px;,"4th quarter, 5:46.0 remaining<br>Keldon Johnson made 3-pointer from 24 ft<br>San Antonio now leads 119-84"
top:116px;left:113px;,"4th quarter, 4:29.0 remaining<br>Carter Bryant made 2-pointer from 15 ft<br>San Antonio now leads 122-84"
top:177px;left:42px;,"4th quarter, 3:55.0 remaining<br>Lindy Waters III missed 3-pointer from 25 ft<br>San Antonio leads 122-84"
top:62px;left:7px;,"4th quarter, 3:20.0 remaining<br>Lindy Waters III missed 3-pointer from 24 ft<br>San Antonio leads 122-86"
top:44px;left:241px;,"4th quarter, 1:18.0 remaining<br>Jordan McLaughlin made 2-pointer from 1 ft<br>San Antonio now leads 125-91"
top:146px;left:240px;,"4th quarter, 0:57.0 remaining<br>Luke Kornet made 2-pointer from 12 ft<br>San Antonio now leads 127-93"
top:170px;left:458px;,"4th quarter, 0:27.0 remaining<br>Lindy Waters III missed 3-pointer from 26 ft<br>San Antonio leads 127-95"
