1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,San Antonio,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,Milwaukee
12:00.0,Jump ball: V. Wembanyama vs. M. Turner (D. Fox gains possession),Jump ball: V. Wembanyama vs. M. Turner (D. Fox gains possession),Jump ball: V. Wembanyama vs. M. Turner (D. Fox gains possession),Jump ball: V. Wembanyama vs. M. Turner (D. Fox gains possession),Jump ball: V. Wembanyama vs. M. Turner (D. Fox gains possession)
7:12.0,V. Wembanyama misses free throw 1 of 2,,113-81,,
7:12.0,Offensive rebound by Team,,113-81,,
7:12.0,C. Bryant enters the game for H. Barnes,,113-81,,
7:12.0,S. Castle enters the game for J. Champagnie,,113-81,,
7:12.0,,,113-81,,C. Ryan enters the game for P. Nance
7:12.0,V. Wembanyama makes free throw 2 of 2,+1,114-81,,
6:52.0,,,114-81,,O. Dieng misses 3-pt jump shot from 25 ft
6:48.0,Defensive rebound by S. Castle,,114-81,,
6:37.0,Shooting foul by T. Prince (drawn by V. Wembanyama),,114-81,,
6:37.0,V. Wembanyama makes free throw 1 of 2,+1,115-81,,
6:37.0,L. Kornet enters the game for S. Castle,,115-81,,
6:37.0,L. Waters enters the game for D. Harper,,115-81,,
6:37.0,,,115-81,,J. Sims enters the game for M. Turner
6:37.0,V. Wembanyama makes free throw 2 of 2,+1,116-81,,
6:21.0,,,116-84,+3,A. Green makes 3-pt jump shot from 24 ft (assist by J. Sims)
6:05.0,V. Wembanyama misses 2-pt jump shot from 17 ft,,116-84,,
6:00.0,,,116-84,,Defensive rebound by J. Sims
5:54.0,,,116-84,,Turnover by O. Dieng (bad pass; steal by L. Kornet)
5:46.0,K. Johnson makes 3-pt jump shot from 24 ft (assist by C. Bryant),+3,119-84,,
5:33.0,,,119-84,,C. Ryan misses 3-pt jump shot from 23 ft
5:31.0,,,119-84,,Offensive rebound by J. Sims
5:20.0,,,119-84,,Turnover by T. Prince (bad pass)
5:20.0,J. McLaughlin enters the game for V. Wembanyama,,119-84,,
5:20.0,,,119-84,,A. Jackson enters the game for O. Dieng
5:20.0,San Antonio full timeout,,119-84,,
5:20.0,K. Olynyk enters the game for K. Johnson,,119-84,,
4:58.0,Shooting foul by C. Ryan (drawn by L. Waters),,119-84,,
4:58.0,L. Waters misses free throw 1 of 2,,119-84,,
4:58.0,Offensive rebound by Team,,119-84,,
4:58.0,L. Waters makes free throw 2 of 2,+1,120-84,,
4:39.0,,,120-84,,A. Jackson misses 3-pt jump shot from 23 ft
4:35.0,Defensive rebound by K. Olynyk,,120-84,,
4:29.0,C. Bryant makes 2-pt jump shot from 15 ft (assist by K. Olynyk),+2,122-84,,
4:12.0,,,122-84,,Turnover by C. Ryan (bad pass)
3:55.0,L. Waters misses 3-pt jump shot from 25 ft,,122-84,,
3:52.0,,,122-84,,Defensive rebound by J. Sims
3:36.0,,,122-86,+2,A. Jackson makes 2-pt jump shot from 8 ft (assist by T. Prince)
3:20.0,L. Waters misses 3-pt jump shot from 24 ft,,122-86,,
3:15.0,,,122-86,,Defensive rebound by J. Sims
3:09.0,,,122-89,+3,A. Jackson makes 3-pt jump shot from 28 ft
2:47.0,Turnover by L. Kornet (3 sec),,122-89,,
2:24.0,,,122-89,,A. Green misses 3-pt jump shot from 25 ft
2:20.0,,,122-89,,Offensive rebound by C. Ryan
2:18.0,,,122-89,,C. Ryan misses 2-pt jump shot from 16 ft
2:13.0,Defensive rebound by K. Olynyk,,122-89,,
2:12.0,Personal foul by C. Ryan (drawn by K. Olynyk),,122-89,,
2:12.0,K. Olynyk misses free throw 1 of 2,,122-89,,
2:12.0,Offensive rebound by Team,,122-89,,
2:12.0,K. Olynyk makes free throw 2 of 2,+1,123-89,,
1:56.0,,,123-89,,T. Prince misses 3-pt jump shot from 25 ft
1:54.0,,,123-89,,Offensive rebound by J. Sims
1:54.0,,,123-91,+2,J. Sims makes 2-pt dunk from 2 ft
1:36.0,Turnover by J. McLaughlin (bad pass; steal by C. Ryan),,123-91,,
1:20.0,,,123-91,,Turnover by J. Sims (lost ball; steal by J. McLaughlin)
1:18.0,J. McLaughlin makes 2-pt layup from 1 ft (assist by K. Olynyk),+2,125-91,,
1:13.0,,,125-93,+2,T. Prince makes 2-pt layup from 2 ft
0:57.0,L. Kornet makes 2-pt jump shot from 12 ft (assist by C. Bryant),+2,127-93,,
0:42.0,,,127-95,+2,J. Sims makes 2-pt layup from 3 ft (assist by A. Green)
0:27.0,L. Waters misses 3-pt jump shot from 26 ft,,127-95,,
0:23.0,,,127-95,,Defensive rebound by J. Sims
0:19.0,,,127-95,,Turnover by A. Jackson (bad pass; steal by K. Olynyk)
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
