style,tip
top:284px;left:259px;,"2nd quarter, 2:14.0 remaining<br>Kawhi Leonard made 3-pointer from 25 ft<br>LA Clippers now leads 52-41"
top:69px;left:178px;,"2nd quarter, 1:38.0 remaining<br>Darius Garland made 2-pointer from 7 ft<br>LA Clippers now leads 54-41"
top:228px;left:33px;,"2nd quarter, 0:31.0 remaining<br>Kawhi Leonard missed 3-pointer from 29 ft<br>LA Clippers leads 57-41"
top:159px;left:460px;,"3rd quarter, 11:41.0 remaining<br>Derrick Jones Jr. made 3-pointer from 26 ft<br>LA Clippers now leads 60-46"
top:155px;left:15px;,"3rd quarter, 10:16.0 remaining<br>Kawhi Leonard missed 3-pointer from 26 ft<br>LA Clippers leads 62-49"
top:168px;left:16px;,"3rd quarter, 9:58.0 remaining<br>Darius Garland made 3-pointer from 26 ft<br>LA Clippers now leads 65-49"
top:38px;left:244px;,"3rd quarter, 9:29.0 remaining<br>Brook Lopez made 2-pointer from 1 ft<br>LA Clippers now leads 67-51"
top:54px;left:37px;,"3rd quarter, 9:11.0 remaining<br>John Collins made 2-pointer from 20 ft<br>LA Clippers now leads 70-51"
top:48px;left:240px;,"3rd quarter, 8:19.0 remaining<br>John Collins made 2-pointer from 2 ft<br>LA Clippers now leads 72-53"
top:124px;left:356px;,"3rd quarter, 7:02.0 remaining<br>Derrick Jones Jr. missed 2-pointer from 15 ft<br>LA Clippers leads 73-59"
top:72px;left:11px;,"3rd quarter, 6:30.0 remaining<br>Kris Dunn made 3-pointer from 23 ft<br>LA Clippers now leads 76-61"
top:121px;left:202px;,"3rd quarter, 5:53.0 remaining<br>Kawhi Leonard made 2-pointer from 10 ft<br>LA Clippers now leads 78-61"
top:126px;left:88px;,"3rd quarter, 5:21.0 remaining<br>Kawhi Leonard missed 2-pointer from 18 ft<br>LA Clippers leads 78-64"
top:272px;left:301px;,"3rd quarter, 4:51.0 remaining<br>Kawhi Leonard made 3-pointer from 25 ft<br>LA Clippers now leads 81-64"
top:32px;left:243px;,"3rd quarter, 4:18.0 remaining<br>Derrick Jones Jr. made 2-pointer from 0 ft<br>LA Clippers now leads 83-67"
top:156px;left:180px;,"3rd quarter, 3:48.0 remaining<br>Brook Lopez made 2-pointer from 14 ft<br>LA Clippers now leads 85-67"
top:256px;left:354px;,"3rd quarter, 3:24.0 remaining<br>Darius Garland missed 3-pointer from 25 ft<br>LA Clippers leads 85-67"
top:47px;left:244px;,"3rd quarter, 2:27.0 remaining<br>Derrick Jones Jr. made 2-pointer from 2 ft<br>LA Clippers now leads 88-67"
top:270px;left:343px;,"3rd quarter, 2:04.0 remaining<br>Brook Lopez missed 3-pointer from 26 ft<br>LA Clippers leads 88-67"
top:46px;left:244px;,"3rd quarter, 1:41.0 remaining<br>Bennedict Mathurin made 2-pointer from 2 ft<br>LA Clippers now leads 90-67"
top:235px;left:333px;,"3rd quarter, 0:59.0 remaining<br>Bennedict Mathurin missed 2-pointer from 23 ft<br>LA Clippers leads 92-70"
top:254px;left:57px;,"3rd quarter, 0:32.0 remaining<br>Nicolas Batum missed 3-pointer from 29 ft<br>LA Clippers leads 92-72"
top:38px;left:173px;,"4th quarter, 11:28.0 remaining<br>John Collins made 2-pointer from 7 ft<br>LA Clippers now leads 98-74"
top:13px;left:466px;,"4th quarter, 11:01.0 remaining<br>John Collins missed 3-pointer from 23 ft<br>LA Clippers leads 98-74"
top:39px;left:239px;,"4th quarter, 10:39.0 remaining<br>Bennedict Mathurin made 2-pointer from 1 ft<br>LA Clippers now leads 100-76"
top:118px;left:244px;,"4th quarter, 9:03.0 remaining<br>Kris Dunn made 2-pointer from 9 ft<br>LA Clippers now leads 103-81"
top:26px;left:85px;,"4th quarter, 8:33.0 remaining<br>John Collins missed 2-pointer from 16 ft<br>LA Clippers leads 103-83"
top:51px;left:234px;,"4th quarter, 8:25.0 remaining<br>Jordan Miller made 2-pointer from 2 ft<br>LA Clippers now leads 105-83"
top:289px;left:107px;,"4th quarter, 7:38.0 remaining<br>Kobe Sanders made 3-pointer from 29 ft<br>LA Clippers now leads 108-86"
top:172px;left:270px;,"4th quarter, 7:09.0 remaining<br>Bennedict Mathurin missed 2-pointer from 14 ft<br>LA Clippers leads 108-88"
top:32px;left:111px;,"4th quarter, 6:47.0 remaining<br>John Collins made 2-pointer from 13 ft<br>LA Clippers now leads 110-90"
top:143px;left:234px;,"4th quarter, 5:01.0 remaining<br>John Collins missed 2-pointer from 11 ft<br>LA Clippers leads 112-96"
top:75px;left:232px;,"4th quarter, 4:28.0 remaining<br>John Collins made 2-pointer from 5 ft<br>LA Clippers now leads 114-99"
top:191px;left:23px;,"4th quarter, 3:53.0 remaining<br>Jordan Miller missed 3-pointer from 27 ft<br>LA Clippers leads 114-102"
top:213px;left:37px;,"4th quarter, 3:45.0 remaining<br>Bennedict Mathurin made 3-pointer from 27 ft<br>LA Clippers now leads 117-102"
top:42px;left:240px;,"4th quarter, 2:29.0 remaining<br>Jordan Miller made 2-pointer from 1 ft<br>LA Clippers now leads 121-108"
top:44px;left:237px;,"4th quarter, 1:49.0 remaining<br>John Collins made 2-pointer from 1 ft<br>LA Clippers now leads 123-108"
top:113px;left:2px;,"4th quarter, 0:36.0 remaining<br>Jordan Miller missed 3-pointer from 25 ft<br>LA Clippers leads 127-113"
