1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
2:36.0,J. Collins enters the game for D. Jones,,23-23,,
2:36.0,J. Miller enters the game for B. Lopez,,23-23,,
2:36.0,,,23-23,,C. Ryan enters the game for G. Trent
2:16.0,B. Mathurin misses 2-pt jump shot from 21 ft,,23-23,,
2:13.0,,,23-23,,Defensive rebound by A. Jackson
1:58.0,,,23-23,,C. Ryan misses 3-pt jump shot from 23 ft
1:54.0,Defensive rebound by J. Miller,,23-23,,
1:39.0,K. Dunn makes 2-pt layup from 1 ft (assist by N. Batum),+2,25-23,,
1:29.0,,,25-23,,Turnover by P. Nance (bad pass)
1:17.0,B. Mathurin makes 2-pt layup from 2 ft (assist by K. Dunn),+2,27-23,,
0:56.0,,,27-25,+2,C. Ryan makes 2-pt layup from 1 ft
0:45.0,N. Batum misses 3-pt jump shot from 24 ft,,27-25,,
0:41.0,,,27-25,,Defensive rebound by T. Prince
0:29.0,,,27-25,,A. Green misses 3-pt jump shot from 27 ft
0:25.0,Defensive rebound by J. Collins,,27-25,,
0:18.0,Personal foul by C. Ryan (drawn by B. Mathurin),,27-25,,
0:18.0,LA Clippers full timeout,,27-25,,
0:18.0,Instant Replay (Challenge: Ruling Stands),,27-25,,
0:08.0,J. Miller misses 2-pt hook shot from 2 ft,,27-25,,
0:06.0,Offensive rebound by B. Mathurin,,27-25,,
0:06.0,B. Mathurin makes 2-pt layup at rim,+2,29-25,,
0:00.0,,,29-25,,A. Jackson misses 2-pt layup from 6 ft
0:00.0,,,29-25,,Offensive rebound by Team
0:00.0,End of 1st quarter,End of 1st quarter,End of 1st quarter,End of 1st quarter,End of 1st quarter
2nd Q,2nd Q,2nd Q,2nd Q,2nd Q,2nd Q
Time,LA Clippers,,Score,,Milwaukee
12:00.0,Start of 2nd quarter,Start of 2nd quarter,Start of 2nd quarter,Start of 2nd quarter,Start of 2nd quarter
11:43.0,J. Collins makes 2-pt jump shot from 15 ft,+2,31-25,,
11:30.0,,,31-25,,Turnover by O. Dieng (out of bounds lost ball)
11:19.0,Personal foul by C. Ryan (drawn by J. Collins),,31-25,,
11:08.0,N. Batum makes 3-pt jump shot from 27 ft (assist by K. Dunn),+3,34-25,,
10:53.0,,,34-25,,T. Prince misses 3-pt jump shot from 25 ft
10:50.0,Defensive rebound by N. Batum,,34-25,,
10:43.0,J. Miller misses 2-pt layup from 3 ft (block by T. Prince),,34-25,,
10:42.0,,,34-25,,Defensive rebound by A. Green
10:37.0,,,34-25,,P. Nance misses 2-pt dunk from 4 ft (block by J. Collins)
10:36.0,Defensive rebound by J. Miller,,34-25,,
10:30.0,Personal foul by A. Green (drawn by B. Mathurin),,34-25,,
10:30.0,,,34-25,,G. Trent enters the game for A. Green
10:14.0,Turnover by B. Mathurin (lost ball; steal by O. Dieng),,34-25,,
10:09.0,,,34-28,+3,C. Ryan makes 3-pt jump shot from 23 ft (assist by O. Dieng)
9:52.0,N. Batum misses 3-pt jump shot from 26 ft,,34-28,,
9:48.0,,,34-28,,Defensive rebound by T. Prince
9:35.0,,,34-31,+3,T. Prince makes 3-pt jump shot from 23 ft (assist by G. Trent)
9:11.0,B. Mathurin makes 2-pt jump shot from 18 ft,+2,36-31,,
8:55.0,,,36-33,+2,O. Dieng makes 2-pt jump shot from 10 ft
8:42.0,K. Dunn misses 3-pt jump shot from 26 ft,,36-33,,
8:39.0,,,36-33,,Defensive rebound by T. Prince
8:18.0,,,36-33,,O. Dieng misses 3-pt jump shot from 28 ft
8:13.0,Defensive rebound by N. Batum,,36-33,,
7:56.0,Turnover by K. Dunn (bad pass; steal by P. Nance),,36-33,,
7:50.0,,,36-33,,C. Ryan misses 3-pt jump shot from 24 ft
7:48.0,,,36-33,,Offensive rebound by P. Nance
7:48.0,,,36-33,,Turnover by C. Ryan (bad pass)
7:48.0,K. Leonard enters the game for J. Collins,,36-33,,
7:48.0,,,36-33,,A. Green enters the game for C. Ryan
7:32.0,J. Miller misses 3-pt jump shot from 25 ft,,36-33,,
7:28.0,,,36-33,,Defensive rebound by T. Prince
7:16.0,,,36-33,,O. Dieng misses 3-pt jump shot from 24 ft
7:12.0,Defensive rebound by K. Leonard,,36-33,,
6:52.0,Turnover by B. Mathurin (lost ball; steal by A. Green),,36-33,,
6:50.0,Technical foul by B. Mathurin,,36-33,,
6:50.0,,,36-33,,Milwaukee full timeout
6:50.0,D. Garland enters the game for B. Mathurin,,36-33,,
6:50.0,,,36-34,+1,A. Green makes technical free throw
6:31.0,,,36-34,,A. Green misses 2-pt jump shot from 13 ft
6:27.0,Defensive rebound by K. Leonard,,36-34,,
6:17.0,Shooting foul by G. Trent (drawn by J. Miller),,36-34,,
6:17.0,J. Miller misses free throw 1 of 2,,36-34,,
6:17.0,Offensive rebound by Team,,36-34,,
6:17.0,B. Lopez enters the game for N. Batum,,36-34,,
6:17.0,,,36-34,,J. Sims enters the game for P. Nance
6:17.0,J. Miller makes free throw 2 of 2,+1,37-34,,
5:58.0,,,37-34,,Personal foul by J. Miller (drawn by J. Sims)
5:51.0,,,37-34,,Turnover by O. Dieng (bad pass; steal by J. Miller)
5:45.0,K. Leonard makes 3-pt jump shot from 26 ft (assist by J. Miller),+3,40-34,,
5:29.0,,,40-34,,G. Trent misses 3-pt jump shot from 27 ft
5:25.0,Defensive rebound by J. Miller,,40-34,,
5:13.0,K. Leonard makes 2-pt jump shot from 10 ft,+2,42-34,,
4:53.0,,,42-34,,O. Dieng misses 3-pt jump shot from 26 ft
4:49.0,,,42-34,,Offensive rebound by J. Sims
4:46.0,,,42-34,,G. Trent misses 3-pt jump shot from 27 ft
4:44.0,,,42-34,,Offensive rebound by J. Sims
4:40.0,,,42-37,+3,A. Green makes 3-pt jump shot from 26 ft (assist by J. Sims)
4:33.0,D. Garland makes 3-pt jump shot from 24 ft,+3,45-37,,
4:33.0,J. Collins enters the game for K. Dunn,,45-37,,
4:33.0,D. Jones enters the game for J. Miller,,45-37,,
4:33.0,,,45-37,,A. Jackson enters the game for O. Dieng
4:33.0,,,45-37,,P. Nance enters the game for T. Prince
4:14.0,,,45-37,,Turnover by G. Trent (bad pass; steal by D. Garland)
4:09.0,Turnover by D. Garland (bad pass; steal by P. Nance),,45-37,,
4:02.0,,,45-37,,Turnover by A. Jackson (bad pass; steal by D. Jones)
3:57.0,D. Jones makes 2-pt dunk from 2 ft (assist by D. Garland),+2,47-37,,
3:57.0,,,47-37,,Milwaukee full timeout
3:30.0,,,47-37,,A. Green misses 3-pt jump shot from 30 ft
3:27.0,Defensive rebound by B. Lopez,,47-37,,
3:17.0,D. Garland misses 3-pt jump shot from 28 ft,,47-37,,
3:17.0,,,47-37,,Defensive rebound by P. Nance
3:04.0,,,47-37,,P. Nance misses 3-pt jump shot from 23 ft
3:02.0,,,47-37,,Offensive rebound by A. Jackson
2:58.0,,,47-40,+3,G. Trent makes 3-pt jump shot from 27 ft (assist by A. Green)
2:58.0,,,47-40,,Shooting foul by D. Jones (drawn by G. Trent)
2:58.0,,,47-41,+1,G. Trent makes free throw 1 of 1
2:42.0,K. Leonard makes 2-pt jump shot from 17 ft,+2,49-41,,
2:30.0,,,49-41,,G. Trent misses 3-pt jump shot from 23 ft
2:29.0,Defensive rebound by B. Lopez,,49-41,,
2:14.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by D. Garland),+3,52-41,,
1:46.0,,,52-41,,Turnover by G. Trent (lost ball; steal by B. Lopez)
1:44.0,Personal foul by A. Green (drawn by J. Collins),,52-41,,
1:38.0,D. Garland makes 2-pt jump shot from 7 ft,+2,54-41,,
1:26.0,,,54-41,,A. Green misses 3-pt jump shot from 27 ft
1:22.0,Defensive rebound by J. Collins,,54-41,,
1:19.0,Personal foul by P. Nance (drawn by J. Collins),,54-41,,
1:19.0,,,54-41,,T. Prince enters the game for A. Green
1:19.0,J. Collins misses free throw 1 of 2,,54-41,,
1:19.0,Offensive rebound by Team,,54-41,,
1:19.0,J. Collins makes free throw 2 of 2,+1,55-41,,
1:02.0,,,55-41,,G. Trent misses 2-pt jump shot from 16 ft
0:58.0,Defensive rebound by D. Garland,,55-41,,
0:53.0,Shooting foul by J. Sims (drawn by D. Garland),,55-41,,
0:53.0,D. Garland makes free throw 1 of 2,+1,56-41,,
0:53.0,D. Garland makes free throw 2 of 2,+1,57-41,,
0:48.0,,,57-41,,Personal foul by B. Lopez (drawn by J. Sims)
0:48.0,B. Mathurin enters the game for B. Lopez,,57-41,,
0:38.0,,,57-41,,T. Prince misses 2-pt jump shot from 8 ft
0:35.0,Defensive rebound by D. Jones,,57-41,,
0:31.0,K. Leonard misses 3-pt jump shot from 29 ft,,57-41,,
0:27.0,,,57-41,,Defensive rebound by A. Jackson
0:21.0,,,57-43,+2,T. Prince makes 2-pt jump shot from 15 ft
0:06.0,Offensive foul by B. Mathurin (drawn by G. Trent),,57-43,,
0:06.0,Turnover by B. Mathurin (offensive foul),,57-43,,
0:01.0,,,57-46,+3,G. Trent makes 3-pt jump shot from 31 ft
0:00.0,Team misses heave shot,,57-46,,
0:00.0,Offensive rebound by Team,,57-46,,
0:00.0,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter
3rd Q,3rd Q,3rd Q,3rd Q,3rd Q,3rd Q
Time,LA Clippers,,Score,,Milwaukee
12:00.0,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter
12:00.0,Technical foul by B. Lopez,,57-46,,
12:00.0,,,57-46,,G. Trent misses technical free throw
12:00.0,Defensive rebound by Team,,57-46,,
11:50.0,Personal foul by P. Nance (drawn by B. Lopez),,57-46,,
11:50.0,Personal foul by A. Jackson (drawn by D. Garland),,57-46,,
11:41.0,D. Jones makes 3-pt jump shot from 26 ft (assist by D. Garland),+3,60-46,,
11:14.0,,,60-46,,P. Nance misses 2-pt jump shot from 16 ft
11:10.0,Defensive rebound by D. Jones,,60-46,,
11:08.0,Personal foul by O. Dieng (drawn by K. Leonard),,60-46,,
10:57.0,Shooting foul by O. Dieng (drawn by B. Lopez),,60-46,,
10:57.0,B. Lopez makes free throw 1 of 2,+1,61-46,,
10:57.0,,,61-46,,T. Prince enters the game for O. Dieng
10:57.0,B. Lopez makes free throw 2 of 2,+1,62-46,,
10:34.0,,,62-49,+3,P. Nance makes 3-pt jump shot from 25 ft
10:16.0,K. Leonard misses 3-pt jump shot from 26 ft,,62-49,,
10:14.0,,,62-49,,Defensive rebound by J. Sims
10:04.0,,,62-49,,Turnover by A. Jackson (bad pass; steal by B. Lopez)
9:58.0,D. Garland makes 3-pt jump shot from 26 ft (assist by K. Leonard),+3,65-49,,
9:58.0,,,65-49,,Milwaukee full timeout
9:39.0,,,65-51,+2,A. Jackson makes 2-pt jump shot from 6 ft (assist by T. Prince)
9:29.0,B. Lopez makes 2-pt layup from 1 ft (assist by K. Leonard),+2,67-51,,
9:29.0,Shooting foul by J. Sims (drawn by B. Lopez),,67-51,,
9:29.0,B. Lopez makes free throw 1 of 1,+1,68-51,,
9:21.0,,,68-51,,Turnover by J. Sims (bad pass)
9:11.0,J. Collins makes 2-pt jump shot from 20 ft (assist by D. Garland),+2,70-51,,
9:11.0,,,70-51,,A. Green enters the game for P. Nance
8:42.0,,,70-53,+2,T. Prince makes 2-pt jump shot from 15 ft
8:30.0,Turnover by K. Leonard (bad pass; steal by T. Prince),,70-53,,
8:25.0,,,70-53,,T. Prince misses 3-pt jump shot from 23 ft
8:21.0,Defensive rebound by B. Lopez,,70-53,,
8:19.0,J. Collins makes 2-pt layup from 2 ft,+2,72-53,,
8:19.0,Shooting foul by G. Trent (drawn by J. Collins),,72-53,,
8:19.0,J. Collins makes free throw 1 of 1,+1,73-53,,
8:08.0,,,73-55,+2,J. Sims makes 2-pt dunk from 2 ft (assist by T. Prince)
7:55.0,Turnover by D. Garland (bad pass),,73-55,,
7:44.0,,,73-57,+2,G. Trent makes 2-pt jump shot from 22 ft
7:28.0,Turnover by D. Garland (lost ball; steal by J. Sims),,73-57,,
7:24.0,,,73-59,+2,A. Jackson makes 2-pt dunk from 1 ft (assist by G. Trent)
7:24.0,LA Clippers full timeout,,73-59,,
7:02.0,D. Jones misses 2-pt jump shot from 15 ft,,73-59,,
6:59.0,,,73-59,,Defensive rebound by A. Jackson
6:54.0,,,73-59,,Personal foul by J. Collins (drawn by A. Green)
6:54.0,K. Dunn enters the game for J. Collins,,73-59,,
6:45.0,,,73-59,,Shooting foul by D. Jones (drawn by A. Green)
6:45.0,,,73-60,+1,A. Green makes free throw 1 of 2
6:45.0,,,73-61,+1,A. Green makes free throw 2 of 2
6:30.0,K. Dunn makes 3-pt jump shot from 23 ft (assist by D. Garland),+3,76-61,,
6:11.0,,,76-61,,Personal foul by D. Jones (drawn by A. Green)
6:04.0,,,76-61,,A. Jackson misses 2-pt jump shot from 23 ft
5:59.0,Defensive rebound by D. Jones,,76-61,,
5:53.0,K. Leonard makes 2-pt hook shot from 10 ft,+2,78-61,,
5:38.0,,,78-64,+3,T. Prince makes 3-pt jump shot from 24 ft (assist by A. Green)
5:21.0,K. Leonard misses 2-pt jump shot from 18 ft,,78-64,,
5:20.0,,,78-64,,Defensive rebound by Team
5:11.0,,,78-64,,Personal foul by K. Leonard (drawn by J. Sims)
5:00.0,,,78-64,,Turnover by G. Trent (bad pass; steal by K. Dunn)
4:51.0,K. Leonard makes 3-pt jump shot from 25 ft,+3,81-64,,
4:36.0,,,81-67,+3,T. Prince makes 3-pt jump shot from 23 ft (assist by A. Green)
4:18.0,D. Jones makes 2-pt dunk at rim (assist by D. Garland),+2,83-67,,
4:07.0,,,83-67,,J. Sims misses 2-pt layup from 4 ft (block by B. Lopez)
4:07.0,,,83-67,,Offensive rebound by Team
4:07.0,B. Mathurin enters the game for K. Leonard,,83-67,,
4:07.0,,,83-67,,P. Nance enters the game for J. Sims
4:02.0,,,83-67,,G. Trent misses 2-pt jump shot from 22 ft
3:58.0,Defensive rebound by B. Lopez,,83-67,,
3:48.0,B. Lopez makes 2-pt jump shot from 14 ft (assist by B. Mathurin),+2,85-67,,
3:38.0,,,85-67,,Turnover by T. Prince (bad pass; steal by K. Dunn)
3:37.0,Turnover by K. Dunn (bad pass; steal by A. Green),,85-67,,
3:33.0,LA Clippers full timeout,,85-67,,
3:33.0,Instant Replay (Challenge: Ruling Stands),,85-67,,
3:33.0,,,85-67,,Offensive foul by G. Trent (drawn by D. Garland)
3:33.0,,,85-67,,Turnover by G. Trent (offensive foul)
3:24.0,D. Garland misses 3-pt jump shot from 25 ft,,85-67,,
3:22.0,,,85-67,,Defensive rebound by Team
3:11.0,,,85-67,,T. Prince misses 2-pt jump shot from 14 ft
3:07.0,Defensive rebound by B. Mathurin,,85-67,,
3:01.0,Personal foul by T. Prince (drawn by B. Lopez),,85-67,,
3:01.0,B. Lopez misses free throw 1 of 2,,85-67,,
3:01.0,Offensive rebound by Team,,85-67,,
3:01.0,B. Lopez makes free throw 2 of 2,+1,86-67,,
2:41.0,,,86-67,,P. Nance misses 3-pt jump shot from 23 ft (block by D. Jones)
2:39.0,Defensive rebound by D. Jones,,86-67,,
2:27.0,D. Jones makes 2-pt dunk from 2 ft (assist by D. Garland),+2,88-67,,
2:13.0,,,88-67,,G. Trent misses 2-pt layup from 13 ft
2:09.0,Defensive rebound by B. Lopez,,88-67,,
2:04.0,B. Lopez misses 3-pt jump shot from 26 ft,,88-67,,
2:01.0,,,88-67,,Defensive rebound by A. Jackson
1:53.0,,,88-67,,Turnover by A. Jackson (bad pass; steal by B. Lopez)
1:41.0,B. Mathurin makes 2-pt layup from 2 ft (assist by D. Garland),+2,90-67,,
1:34.0,,,90-67,,Shooting foul by B. Mathurin (drawn by A. Jackson)
1:34.0,,,90-68,+1,A. Jackson makes free throw 1 of 2
1:34.0,N. Batum enters the game for D. Garland,,90-68,,
1:34.0,J. Miller enters the game for B. Lopez,,90-68,,
1:34.0,,,90-68,,C. Ryan enters the game for G. Trent
1:34.0,,,90-69,+1,A. Jackson makes free throw 2 of 2
1:19.0,Personal foul by A. Jackson (drawn by B. Mathurin),,90-69,,
1:19.0,B. Mathurin makes free throw 1 of 2,+1,91-69,,
1:19.0,,,91-69,,O. Dieng enters the game for A. Jackson
1:19.0,B. Mathurin makes free throw 2 of 2,+1,92-69,,
1:08.0,,,92-69,,Shooting foul by D. Jones (drawn by O. Dieng)
1:08.0,,,92-70,+1,O. Dieng makes free throw 1 of 2
1:08.0,,,92-70,,O. Dieng misses free throw 2 of 2
1:05.0,Defensive rebound by B. Mathurin,,92-70,,
0:59.0,B. Mathurin misses 2-pt jump shot from 23 ft,,92-70,,
0:56.0,,,92-70,,Defensive rebound by A. Green
0:42.0,,,92-72,+2,A. Green makes 2-pt layup from 2 ft (assist by T. Prince)
0:32.0,N. Batum misses 3-pt jump shot from 29 ft,,92-72,,
0:28.0,Offensive rebound by J. Miller,,92-72,,
0:23.0,Shooting foul by O. Dieng (drawn by B. Mathurin),,92-72,,
0:23.0,B. Mathurin makes free throw 1 of 2,+1,93-72,,
0:23.0,B. Mathurin makes free throw 2 of 2,+1,94-72,,
0:07.0,,,94-74,+2,O. Dieng makes 2-pt jump shot from 3 ft
0:00.0,Shooting foul by A. Green (drawn by B. Mathurin),,94-74,,
0:00.0,B. Mathurin makes free throw 1 of 2,+1,95-74,,
0:00.0,B. Mathurin makes free throw 2 of 2,+1,96-74,,
0:00.0,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter
4th Q,4th Q,4th Q,4th Q,4th Q,4th Q
Time,LA Clippers,,Score,,Milwaukee
12:00.0,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter
11:49.0,,,96-74,,Turnover by T. Prince (bad pass)
11:28.0,J. Collins makes 2-pt hook shot from 7 ft,+2,98-74,,
11:08.0,,,98-74,,Turnover by O. Dieng (lost ball; steal by J. Miller)
11:01.0,J. Collins misses 3-pt jump shot from 23 ft,,98-74,,
10:58.0,,,98-74,,Defensive rebound by O. Dieng
10:54.0,,,98-76,+2,O. Dieng makes 2-pt dunk from 1 ft
10:39.0,B. Mathurin makes 2-pt layup from 1 ft (assist by J. Miller),+2,100-76,,
10:30.0,,,100-76,,Personal foul by J. Collins (drawn by O. Dieng)
10:15.0,,,100-78,+2,T. Prince makes 2-pt layup from 1 ft (assist by O. Dieng)
10:05.0,Personal foul by A. Green (drawn by J. Miller),,100-78,,
10:00.0,Shooting foul by A. Green (drawn by B. Mathurin),,100-78,,
10:00.0,B. Mathurin makes free throw 1 of 2,+1,101-78,,
10:00.0,K. Sanders enters the game for N. Batum,,101-78,,
10:00.0,B. Mathurin misses free throw 2 of 2,,101-78,,
9:58.0,,,101-78,,Defensive rebound by T. Prince
9:43.0,,,101-78,,O. Dieng misses 3-pt jump shot from 28 ft
9:39.0,Defensive rebound by B. Mathurin,,101-78,,
9:32.0,Turnover by B. Mathurin (lost ball; steal by C. Ryan),,101-78,,
9:27.0,,,101-81,+3,C. Ryan makes 3-pt jump shot from 28 ft
9:03.0,K. Dunn makes 2-pt layup from 9 ft (assist by J. Collins),+2,103-81,,
8:47.0,,,103-83,+2,A. Green makes 2-pt layup from 2 ft (assist by P. Nance)
8:33.0,J. Collins misses 2-pt jump shot from 16 ft,,103-83,,
8:30.0,,,103-83,,Defensive rebound by T. Prince
8:28.0,,,103-83,,Turnover by T. Prince (bad pass; steal by J. Miller)
8:25.0,J. Miller makes 2-pt layup from 2 ft,+2,105-83,,
8:25.0,Loose ball foul by J. Collins (drawn by C. Ryan),,105-83,,
8:13.0,,,105-83,,Personal foul by J. Collins (drawn by O. Dieng)
8:01.0,,,105-83,,Personal foul by K. Dunn (drawn by O. Dieng)
7:55.0,,,105-86,+3,A. Green makes 3-pt jump shot from 28 ft (assist by O. Dieng)
7:38.0,K. Sanders makes 3-pt jump shot from 29 ft (assist by J. Miller),+3,108-86,,
7:24.0,,,108-86,,Personal foul by K. Sanders (drawn by C. Ryan)
7:24.0,,,108-87,+1,C. Ryan makes free throw 1 of 2
7:24.0,,,108-88,+1,C. Ryan makes free throw 2 of 2
7:09.0,B. Mathurin misses 2-pt jump shot from 14 ft,,108-88,,
7:09.0,,,108-88,,Defensive rebound by Team
7:09.0,Loose ball foul by J. Collins (drawn by A. Green),,108-88,,
7:09.0,,,108-89,+1,A. Green makes free throw 1 of 2
7:09.0,,,108-90,+1,A. Green makes free throw 2 of 2
6:57.0,Personal foul by A. Green (drawn by K. Dunn),,108-90,,
6:57.0,,,108-90,,Milwaukee full timeout
6:57.0,,,108-90,,G. Trent enters the game for A. Green
6:47.0,J. Collins makes 2-pt jump shot from 13 ft (assist by K. Dunn),+2,110-90,,
6:28.0,,,110-90,,Personal foul by K. Dunn (drawn by G. Trent)
6:28.0,,,110-91,+1,G. Trent makes free throw 1 of 2
6:28.0,,,110-92,+1,G. Trent makes free throw 2 of 2
6:09.0,Personal foul by O. Dieng (drawn by J. Collins),,110-92,,
6:09.0,,,110-92,,A. Jackson enters the game for O. Dieng
6:04.0,Personal foul by G. Trent (drawn by B. Mathurin),,110-92,,
6:04.0,B. Mathurin makes free throw 1 of 2,+1,111-92,,
6:04.0,B. Mathurin makes free throw 2 of 2,+1,112-92,,
5:47.0,,,112-94,+2,G. Trent makes 2-pt jump shot from 10 ft
5:28.0,Turnover by J. Miller (lost ball; steal by G. Trent),,112-94,,
5:21.0,,,112-96,+2,A. Jackson makes 2-pt dunk from 2 ft (assist by G. Trent)
5:01.0,J. Collins misses 2-pt jump shot from 11 ft,,112-96,,
4:57.0,,,112-96,,Defensive rebound by A. Jackson
4:44.0,,,112-99,+3,G. Trent makes 3-pt jump shot from 25 ft
4:43.0,LA Clippers full timeout,,112-99,,
4:28.0,J. Collins makes 2-pt hook shot from 5 ft (assist by K. Dunn),+2,114-99,,
4:16.0,,,114-102,+3,G. Trent makes 3-pt jump shot from 28 ft (assist by T. Prince)
