1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
Time,Brooklyn,Unnamed: 2_level_1,Score,Unnamed: 4_level_1,LA Lakers
12:00.0,Jump ball: N. Claxton vs. D. Ayton (J. LaRavia gains possession),Jump ball: N. Claxton vs. D. Ayton (J. LaRavia gains possession),Jump ball: N. Claxton vs. D. Ayton (J. LaRavia gains possession),Jump ball: N. Claxton vs. D. Ayton (J. LaRavia gains possession),Jump ball: N. Claxton vs. D. Ayton (J. LaRavia gains possession)
1:32.0,,,81-82,,L. DonÄiÄ misses 3-pt jump shot from 28 ft
1:31.0,,,81-82,,Offensive rebound by Team
1:31.0,Loose ball foul by T. Mann (drawn by J. Hayes),,81-82,,
1:31.0,,,81-83,+1,J. Hayes makes free throw 1 of 2
1:31.0,,,81-83,,J. Hayes misses free throw 2 of 2
1:28.0,Defensive rebound by T. Mann,,81-83,,
1:23.0,B. Saraf misses 2-pt layup from 6 ft (block by J. Hayes),,81-83,,
1:22.0,Offensive rebound by J. Minott,,81-83,,
1:19.0,J. Minott makes 3-pt jump shot from 24 ft,+3,84-83,,
1:03.0,,,84-83,,L. James misses 2-pt jump shot from 11 ft
1:00.0,Defensive rebound by T. Mann,,84-83,,
0:56.0,O. Agbaji misses 3-pt jump shot from 26 ft,,84-83,,
0:56.0,Offensive rebound by Team,,84-83,,
0:50.0,O. Agbaji misses 2-pt layup from 5 ft,,84-83,,
0:48.0,,,84-83,,Defensive rebound by L. DonÄiÄ
0:34.0,,,84-85,+2,L. DonÄiÄ makes 2-pt jump shot from 9 ft
0:14.0,B. Saraf misses 2-pt layup from 5 ft (block by J. Hayes),,84-85,,
0:13.0,Offensive rebound by Team,,84-85,,
0:12.0,,,84-85,,Violation by Team (kicked ball)
0:01.0,C. Johnson misses 3-pt jump shot from 26 ft,,84-85,,
0:00.0,Offensive rebound by Team,,84-85,,
0:00.0,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter
4th Q,4th Q,4th Q,4th Q,4th Q,4th Q
Time,Brooklyn,,Score,,LA Lakers
12:00.0,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter
11:41.0,,,84-85,,Def 3 sec tech foul by Team
11:41.0,,,84-85,,A. Reaves misses technical free throw
11:41.0,,,84-85,,Offensive rebound by Team
11:27.0,,,84-87,+2,L. Kennard makes 2-pt layup from 3 ft (assist by L. James)
11:00.0,J. Minott misses 3-pt jump shot from 26 ft,,84-87,,
10:56.0,,,84-87,,Defensive rebound by L. Kennard
10:46.0,,,84-87,,Shooting foul by J. Minott (drawn by J. Hayes)
10:46.0,,,84-87,,J. Hayes misses free throw 1 of 2
10:46.0,,,84-87,,Offensive rebound by Team
10:46.0,,,84-87,,J. Vanderbilt enters the game for R. Hachimura
10:46.0,,,84-87,,J. Hayes misses free throw 2 of 2
10:43.0,Defensive rebound by T. Mann,,84-87,,
10:32.0,B. Saraf makes 2-pt jump shot from 2 ft,+2,86-87,,
10:16.0,,,86-89,+2,J. Hayes makes 2-pt dunk from 6 ft (assist by L. James)
10:02.0,Turnover by J. Minott (bad pass; steal by L. Kennard),,86-89,,
9:39.0,,,86-89,,Turnover by Team (shot clock)
9:27.0,B. Saraf misses 2-pt layup from 5 ft (block by J. Hayes),,86-89,,
9:24.0,Offensive rebound by C. Johnson,,86-89,,
9:23.0,J. Minott makes 2-pt jump shot from 5 ft (assist by C. Johnson),+2,88-89,,
9:23.0,Shooting foul by J. Hayes (drawn by J. Minott),,88-89,,
9:23.0,Brooklyn full timeout,,88-89,,
9:23.0,J. Minott misses free throw 1 of 1,,88-89,,
9:20.0,,,88-89,,Defensive rebound by L. James
9:07.0,,,88-89,,Turnover by A. Reaves (bad pass; steal by B. Saraf)
9:04.0,B. Saraf makes 2-pt dunk from 3 ft,+2,90-89,,
8:43.0,,,90-92,+3,A. Reaves makes 3-pt jump shot from 29 ft (assist by L. James)
8:19.0,C. Johnson makes 2-pt jump shot from 7 ft,+2,92-92,,
8:00.0,,,92-95,+3,A. Reaves makes 3-pt jump shot from 27 ft (assist by L. James)
7:34.0,T. Mann misses 2-pt jump shot from 13 ft,,92-95,,
7:31.0,,,92-95,,Defensive rebound by L. James
7:20.0,,,92-95,,A. Reaves misses 2-pt jump shot from 11 ft
7:17.0,Defensive rebound by J. Minott,,92-95,,
7:11.0,J. Minott misses 3-pt jump shot from 26 ft,,92-95,,
7:08.0,,,92-95,,Defensive rebound by J. Vanderbilt
7:07.0,,,92-95,,Shooting foul by B. Saraf (drawn by L. James)
7:07.0,,,92-96,+1,L. James makes free throw 1 of 2
7:07.0,J. Wilson enters the game for J. Minott,,92-96,,
7:07.0,,,92-96,,L. DonÄiÄ enters the game for L. Kennard
7:07.0,,,92-96,,L. James misses free throw 2 of 2
7:03.0,Defensive rebound by J. Wilson,,92-96,,
6:48.0,O. Agbaji misses 3-pt jump shot from 25 ft,,92-96,,
6:46.0,,,92-96,,Defensive rebound by J. Hayes
6:46.0,,,92-96,,Personal foul by J. Wilson (drawn by J. Hayes)
6:46.0,N. TraorÃ© enters the game for B. Saraf,,92-96,,
6:30.0,,,92-96,,Shooting foul by C. Johnson (drawn by A. Reaves)
6:30.0,,,92-97,+1,A. Reaves makes free throw 1 of 2
6:30.0,J. Minott enters the game for C. Johnson,,92-97,,
6:30.0,,,92-98,+1,A. Reaves makes free throw 2 of 2
6:14.0,J. Wilson misses 2-pt jump shot from 14 ft,,92-98,,
6:12.0,,,92-98,,Defensive rebound by J. Hayes
6:03.0,,,92-98,,J. Vanderbilt misses 2-pt dunk from 4 ft (block by T. Mann)
5:59.0,Defensive rebound by J. Minott,,92-98,,
5:58.0,Shooting foul by J. Hayes (drawn by J. Wilson),,92-98,,
5:58.0,J. Wilson makes free throw 1 of 2,+1,93-98,,
5:58.0,,,93-98,,R. Hachimura enters the game for J. Vanderbilt
5:58.0,J. Wilson makes free throw 2 of 2,+1,94-98,,
5:37.0,,,94-98,,R. Hachimura misses 3-pt jump shot from 28 ft
5:30.0,,,94-98,,Offensive rebound by J. Hayes
5:30.0,,,94-98,,J. Hayes misses 2-pt layup at rim
5:29.0,,,94-98,,Offensive rebound by L. DonÄiÄ
5:25.0,,,94-100,+2,L. DonÄiÄ makes 2-pt jump shot from 11 ft
5:07.0,Turnover by N. TraorÃ© (lost ball; steal by L. DonÄiÄ),,94-100,,
5:02.0,,,94-103,+3,A. Reaves makes 3-pt jump shot from 27 ft (assist by L. DonÄiÄ)
5:01.0,Brooklyn full timeout,,94-103,,
5:01.0,C. Johnson enters the game for O. Agbaji,,94-103,,
5:01.0,B. Saraf enters the game for N. TraorÃ©,,94-103,,
4:52.0,J. Minott makes 3-pt jump shot from 28 ft (assist by C. Johnson),+3,97-103,,
4:30.0,,,97-103,,Turnover by A. Reaves (bad pass; steal by T. Mann)
4:25.0,J. Wilson misses 3-pt jump shot from 24 ft,,97-103,,
4:21.0,Offensive rebound by B. Saraf,,97-103,,
4:19.0,B. Saraf misses 2-pt jump shot from 8 ft (block by J. Hayes),,97-103,,
4:17.0,,,97-103,,Defensive rebound by J. Hayes
4:17.0,,,97-103,,Shooting foul by T. Mann (drawn by R. Hachimura)
4:17.0,,,97-104,+1,R. Hachimura makes free throw 1 of 2
4:17.0,,,97-105,+1,R. Hachimura makes free throw 2 of 2
4:04.0,J. Wilson misses 2-pt layup from 2 ft,,97-105,,
4:02.0,,,97-105,,Defensive rebound by L. DonÄiÄ
3:52.0,,,97-107,+2,L. James makes 2-pt layup from 4 ft
3:31.0,Violation by Team (kicked ball),,97-107,,
3:31.0,D. Powell enters the game for T. Mann,,97-107,,
3:31.0,,,97-107,,LA Lakers full timeout
3:13.0,,,97-107,,L. DonÄiÄ misses 3-pt jump shot from 27 ft
3:09.0,Defensive rebound by C. Johnson,,97-107,,
3:07.0,J. Minott misses 3-pt jump shot from 26 ft,,97-107,,
3:02.0,,,97-107,,Defensive rebound by J. Hayes
2:49.0,,,97-107,,Personal foul by B. Saraf (drawn by A. Reaves)
2:49.0,,,97-108,+1,A. Reaves makes free throw 1 of 2
2:49.0,,,97-108,,A. Reaves misses free throw 2 of 2
2:46.0,Defensive rebound by J. Wilson,,97-108,,
2:31.0,J. Wilson misses 3-pt jump shot from 25 ft,,97-108,,
2:28.0,,,97-108,,Defensive rebound by J. Hayes
2:28.0,,,97-108,,Personal foul by J. Minott (drawn by J. Hayes)
2:28.0,,,97-109,+1,J. Hayes makes free throw 1 of 2
2:28.0,,,97-110,+1,J. Hayes makes free throw 2 of 2
2:17.0,J. Wilson makes 2-pt layup from 1 ft,+2,99-110,,
2:17.0,Shooting foul by L. DonÄiÄ (drawn by J. Wilson),,99-110,,
2:17.0,J. Wilson misses free throw 1 of 1,,99-110,,
2:15.0,,,99-110,,Defensive rebound by L. James
1:53.0,,,99-110,,L. James misses 2-pt jump shot from 19 ft
1:49.0,Defensive rebound by J. Wilson,,99-110,,
1:45.0,Offensive foul by J. Wilson (drawn by L. DonÄiÄ),,99-110,,
1:45.0,Turnover by J. Wilson (offensive foul),,99-110,,
1:29.0,,,99-113,+3,L. DonÄiÄ makes 3-pt jump shot from 27 ft
1:18.0,J. Minott misses 2-pt jump shot from 4 ft,,99-113,,
1:15.0,,,99-113,,Defensive rebound by A. Reaves
0:56.0,,,99-116,+3,A. Reaves makes 3-pt jump shot from 29 ft
0:49.0,J. Wilson misses 3-pt jump shot from 28 ft,,99-116,,
0:44.0,,,99-116,,Defensive rebound by L. James
0:23.0,,,99-116,,Turnover by Team (shot clock)
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
