1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
8:21.0,,,41-34,,C. Coward misses 2-pt layup from 6 ft (block by A. ÅengÃ¼n)
8:16.0,,,41-34,,Offensive rebound by T. Hendricks
8:04.0,,,41-34,,T. Hendricks misses 3-pt jump shot from 29 ft
8:02.0,Defensive rebound by J. Smith,,41-34,,
8:02.0,T. Eason enters the game for A. Thompson,,41-34,,
8:02.0,,,41-34,,T. Burton enters the game for C. Coward
7:56.0,Houston full timeout,,41-34,,
7:43.0,T. Eason misses 3-pt jump shot from 25 ft,,41-34,,
7:42.0,,,41-34,,Defensive rebound by Team
7:42.0,Violation by Team (delay of game),,41-34,,
7:26.0,,,41-36,+2,T. Hendricks makes 2-pt layup from 2 ft (assist by C. Spencer)
7:08.0,Turnover by J. Tate (lost ball; steal by C. Spencer),,41-36,,
6:55.0,,,41-38,+2,G. Jackson makes 2-pt layup from 2 ft
6:36.0,J. Smith misses 3-pt jump shot from 25 ft,,41-38,,
6:36.0,Offensive rebound by Team,,41-38,,
6:36.0,,,41-38,,Loose ball foul by J. Small (drawn by A. Holiday)
6:36.0,C. Capela enters the game for A. Holiday,,41-38,,
6:36.0,R. Sheppard enters the game for A. ÅengÃ¼n,,41-38,,
6:36.0,A. Thompson enters the game for J. Tate,,41-38,,
6:32.0,T. Eason misses 3-pt jump shot from 22 ft,,41-38,,
6:29.0,,,41-38,,Defensive rebound by C. Spencer
6:18.0,,,41-38,,Turnover by G. Jackson (bad pass; steal by R. Sheppard)
6:13.0,J. Smith misses 2-pt layup from 4 ft (block by G. Jackson),,41-38,,
6:09.0,Offensive rebound by J. Smith,,41-38,,
6:09.0,J. Smith misses 2-pt layup from 2 ft,,41-38,,
6:09.0,,,41-38,,Defensive rebound by J. Small
5:58.0,,,41-38,,T. Hendricks misses 2-pt layup from 4 ft (block by C. Capela)
5:55.0,,,41-38,,Offensive rebound by T. Hendricks
5:45.0,,,41-38,,C. Spencer misses 3-pt jump shot from 25 ft
5:43.0,Defensive rebound by C. Capela,,41-38,,
5:27.0,R. Sheppard makes 3-pt jump shot from 25 ft (assist by A. Thompson),+3,44-38,,
5:09.0,,,44-38,,G. Jackson misses 3-pt jump shot from 27 ft
5:06.0,Defensive rebound by C. Capela,,44-38,,
4:58.0,T. Eason misses 3-pt jump shot from 23 ft,,44-38,,
4:53.0,Offensive rebound by A. Thompson,,44-38,,
4:47.0,R. Sheppard makes 2-pt jump shot from 18 ft,+2,46-38,,
4:35.0,,,46-40,+2,J. Small makes 2-pt jump shot from 11 ft
4:15.0,J. Smith makes 2-pt jump shot from 10 ft (assist by R. Sheppard),+2,48-40,,
3:57.0,,,48-43,+3,J. Small makes 3-pt jump shot from 25 ft (assist by C. Spencer)
3:28.0,A. Thompson misses 2-pt jump shot from 10 ft,,48-43,,
3:27.0,Offensive rebound by T. Eason,,48-43,,
3:27.0,Shooting foul by J. Small (drawn by T. Eason),,48-43,,
3:27.0,T. Eason makes free throw 1 of 2,+1,49-43,,
3:27.0,K. Durant enters the game for J. Smith,,49-43,,
3:27.0,,,49-43,,W. Clayton enters the game for G. Jackson
3:27.0,,,49-43,,D. Jarreau enters the game for J. Small
3:27.0,,,49-43,,O. Prosper enters the game for C. Spencer
3:27.0,T. Eason misses free throw 2 of 2,,49-43,,
3:25.0,Offensive rebound by Team,,49-43,,
3:19.0,K. Durant misses 2-pt jump shot from 9 ft,,49-43,,
3:17.0,,,49-43,,Defensive rebound by O. Prosper
3:04.0,,,49-43,,W. Clayton misses 2-pt jump shot from 14 ft
3:02.0,Defensive rebound by T. Eason,,49-43,,
2:47.0,K. Durant misses 3-pt jump shot from 25 ft,,49-43,,
2:45.0,,,49-43,,Defensive rebound by Team
2:45.0,,,49-43,,Memphis full timeout
2:45.0,A. ÅengÃ¼n enters the game for C. Capela,,49-43,,
2:45.0,,,49-43,,C. Coward enters the game for T. Hendricks
2:35.0,,,49-43,,Turnover by W. Clayton (bad pass; steal by R. Sheppard)
2:32.0,R. Sheppard misses 2-pt layup from 4 ft (block by W. Clayton),,49-43,,
2:29.0,Offensive rebound by R. Sheppard,,49-43,,
2:27.0,K. Durant misses 3-pt jump shot from 26 ft,,49-43,,
2:27.0,Offensive rebound by R. Sheppard,,49-43,,
2:12.0,K. Durant makes 2-pt jump shot from 12 ft (assist by R. Sheppard),+2,51-43,,
1:54.0,,,51-45,+2,C. Coward makes 2-pt layup from 2 ft
1:33.0,A. Thompson makes 2-pt layup from 7 ft (assist by A. ÅengÃ¼n),+2,53-45,,
1:33.0,Shooting foul by W. Clayton (drawn by A. Thompson),,53-45,,
1:33.0,A. Thompson makes free throw 1 of 1,+1,54-45,,
1:21.0,,,54-45,,Shooting foul by T. Eason (drawn by W. Clayton)
1:21.0,,,54-46,+1,W. Clayton makes free throw 1 of 2
1:21.0,,,54-47,+1,W. Clayton makes free throw 2 of 2
1:07.0,Turnover by K. Durant (bad pass; steal by O. Prosper),,54-47,,
1:03.0,,,54-49,+2,O. Prosper makes 2-pt layup from 1 ft
0:41.0,A. ÅengÃ¼n misses 2-pt hook shot from 7 ft,,54-49,,
0:37.0,Offensive rebound by A. ÅengÃ¼n,,54-49,,
0:37.0,A. ÅengÃ¼n misses 2-pt layup at rim,,54-49,,
0:37.0,,,54-49,,Defensive rebound by T. Burton
0:33.0,,,54-49,,T. Burton misses 3-pt jump shot from 23 ft
0:33.0,,,54-49,,Offensive rebound by W. Clayton
0:15.0,,,54-49,,T. Burton misses 2-pt jump shot from 10 ft
0:10.0,,,54-49,,Offensive rebound by D. Jarreau
0:10.0,,,54-49,,D. Jarreau misses 2-pt layup at rim
0:10.0,Defensive rebound by A. ÅengÃ¼n,,54-49,,
0:03.0,A. Thompson makes 2-pt layup from 1 ft (assist by K. Durant),+2,56-49,,
0:00.0,,,56-49,,Team misses heave shot (block by A. ÅengÃ¼n)
0:00.0,,,56-49,,Offensive rebound by Team
0:00.0,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter,End of 2nd quarter
3rd Q,3rd Q,3rd Q,3rd Q,3rd Q,3rd Q
Time,Houston,,Score,,Memphis
12:00.0,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter,Start of 3rd quarter
11:46.0,A. ÅengÃ¼n makes 2-pt hook shot from 7 ft (assist by K. Durant),+2,58-49,,
11:30.0,,,58-52,+3,O. Prosper makes 3-pt jump shot from 25 ft (assist by C. Coward)
11:10.0,R. Sheppard makes 3-pt jump shot from 25 ft (assist by K. Durant),+3,61-52,,
10:51.0,,,61-55,+3,C. Coward makes 3-pt jump shot from 25 ft (assist by J. Small)
10:30.0,K. Durant makes 2-pt jump shot from 13 ft,+2,63-55,,
10:22.0,,,63-55,,Personal foul by R. Sheppard (drawn by T. Hendricks)
10:17.0,,,63-58,+3,O. Prosper makes 3-pt jump shot from 25 ft (assist by J. Small)
9:54.0,J. Smith misses 3-pt jump shot from 26 ft,,63-58,,
9:51.0,,,63-58,,Defensive rebound by G. Jackson
9:49.0,,,63-60,+2,O. Prosper makes 2-pt layup from 2 ft (assist by J. Small)
9:49.0,,,63-60,,Shooting foul by A. ÅengÃ¼n (drawn by O. Prosper)
9:49.0,,,63-61,+1,O. Prosper makes free throw 1 of 1
9:37.0,,,63-61,,Violation by Team (kicked ball)
9:29.0,Shooting foul by G. Jackson (drawn by J. Smith),,63-61,,
9:29.0,J. Smith misses free throw 1 of 2,,63-61,,
9:29.0,Offensive rebound by Team,,63-61,,
9:29.0,J. Smith makes free throw 2 of 2,+1,64-61,,
9:12.0,,,64-61,,G. Jackson misses 2-pt layup from 5 ft
9:10.0,,,64-61,,Offensive rebound by G. Jackson
9:10.0,,,64-61,,G. Jackson misses 2-pt dunk from 4 ft (block by J. Smith)
9:09.0,,,64-61,,Offensive rebound by G. Jackson
9:07.0,,,64-61,,Shooting foul by A. ÅengÃ¼n (drawn by T. Hendricks)
9:07.0,,,64-62,+1,T. Hendricks makes free throw 1 of 2
9:07.0,,,64-62,,T. Hendricks misses free throw 2 of 2
9:05.0,Defensive rebound by J. Smith,,64-62,,
8:53.0,A. Thompson misses 2-pt jump shot from 9 ft,,64-62,,
8:51.0,,,64-62,,Defensive rebound by T. Hendricks
8:35.0,,,64-62,,Turnover by G. Jackson (lost ball; steal by K. Durant)
8:27.0,Turnover by A. Thompson (bad pass),,64-62,,
8:27.0,Loose ball foul by J. Smith (drawn by J. Small),,64-62,,
8:27.0,,,64-62,,T. Burton enters the game for O. Prosper
8:15.0,,,64-62,,T. Burton misses 3-pt jump shot from 25 ft
8:11.0,Defensive rebound by J. Smith,,64-62,,
8:00.0,Shooting foul by T. Burton (drawn by K. Durant),,64-62,,
8:00.0,K. Durant misses free throw 1 of 3,,64-62,,
8:00.0,Offensive rebound by Team,,64-62,,
8:00.0,K. Durant makes free throw 2 of 3,+1,65-62,,
8:00.0,,,65-62,,D. Jarreau enters the game for C. Coward
8:00.0,,,65-62,,C. Spencer enters the game for G. Jackson
8:00.0,K. Durant makes free throw 3 of 3,+1,66-62,,
7:42.0,,,66-64,+2,J. Small makes 2-pt layup from 2 ft
7:23.0,J. Smith misses 2-pt jump shot from 8 ft (block by C. Spencer),,66-64,,
7:23.0,Offensive rebound by A. Thompson,,66-64,,
7:20.0,A. Thompson misses 2-pt layup from 2 ft,,66-64,,
7:19.0,Offensive rebound by A. Thompson,,66-64,,
7:19.0,A. Thompson misses 2-pt layup from 3 ft,,66-64,,
7:17.0,Offensive rebound by J. Smith,,66-64,,
7:17.0,Shooting foul by T. Hendricks (drawn by J. Smith),,66-64,,
7:17.0,J. Smith misses free throw 1 of 2,,66-64,,
7:17.0,Offensive rebound by Team,,66-64,,
7:17.0,J. Smith makes free throw 2 of 2,+1,67-64,,
7:00.0,,,67-64,,T. Burton misses 2-pt layup from 4 ft
6:58.0,Defensive rebound by J. Smith,,67-64,,
6:50.0,Personal foul by D. Jarreau (drawn by A. ÅengÃ¼n),,67-64,,
6:50.0,,,67-64,,Memphis full timeout
6:50.0,C. Capela enters the game for A. ÅengÃ¼n,,67-64,,
6:50.0,T. Eason enters the game for A. Thompson,,67-64,,
6:50.0,,,67-64,,W. Clayton enters the game for T. Hendricks
6:50.0,,,67-64,,O. Prosper enters the game for J. Small
6:41.0,Shooting foul by D. Jarreau (drawn by K. Durant),,67-64,,
6:41.0,K. Durant makes free throw 1 of 2,+1,68-64,,
6:41.0,K. Durant makes free throw 2 of 2,+1,69-64,,
6:28.0,,,69-64,,Shooting foul by T. Eason (drawn by W. Clayton)
6:28.0,,,69-64,,W. Clayton misses free throw 1 of 2
6:28.0,,,69-64,,Offensive rebound by Team
6:28.0,,,69-65,+1,W. Clayton makes free throw 2 of 2
6:17.0,T. Eason misses 2-pt layup from 2 ft,,69-65,,
6:15.0,,,69-65,,Defensive rebound by O. Prosper
6:08.0,,,69-65,,W. Clayton misses 2-pt jump shot from 6 ft
6:04.0,,,69-65,,Offensive rebound by D. Jarreau
6:04.0,,,69-65,,D. Jarreau misses 2-pt dunk at rim
6:04.0,Defensive rebound by K. Durant,,69-65,,
5:56.0,T. Eason misses 3-pt jump shot from 26 ft,,69-65,,
5:51.0,,,69-65,,Defensive rebound by O. Prosper
5:40.0,,,69-65,,D. Jarreau misses 3-pt jump shot from 25 ft
5:37.0,Defensive rebound by T. Eason,,69-65,,
5:24.0,K. Durant makes 2-pt jump shot from 6 ft,+2,71-65,,
5:02.0,,,71-67,+2,T. Burton makes 2-pt jump shot from 13 ft (assist by C. Spencer)
4:46.0,T. Eason makes 2-pt layup from 2 ft (assist by J. Smith),+2,73-67,,
4:32.0,,,73-67,,O. Prosper misses 3-pt jump shot from 23 ft
4:29.0,Defensive rebound by C. Capela,,73-67,,
4:21.0,J. Smith makes 2-pt dunk from 1 ft (assist by R. Sheppard),+2,75-67,,
4:21.0,,,75-67,,Memphis full timeout
4:21.0,A. Thompson enters the game for J. Smith,,75-67,,
4:21.0,,,75-67,,G. Jackson enters the game for D. Jarreau
4:02.0,,,75-69,+2,O. Prosper makes 2-pt layup from 1 ft (assist by C. Spencer)
3:42.0,T. Eason makes 3-pt jump shot from 23 ft (assist by K. Durant),+3,78-69,,
3:26.0,,,78-71,+2,W. Clayton makes 2-pt layup from 8 ft
3:04.0,R. Sheppard makes 2-pt jump shot from 8 ft,+2,80-71,,
2:57.0,,,80-71,,Personal foul by A. Thompson (drawn by O. Prosper)
2:57.0,,,80-72,+1,O. Prosper makes free throw 1 of 2
2:57.0,A. Holiday enters the game for C. Capela,,80-72,,
2:57.0,A. ÅengÃ¼n enters the game for R. Sheppard,,80-72,,
2:57.0,,,80-72,,T. Gibson enters the game for T. Burton
2:57.0,,,80-73,+1,O. Prosper makes free throw 2 of 2
2:43.0,A. Thompson makes 2-pt dunk from 1 ft (assist by K. Durant),+2,82-73,,
2:20.0,,,82-76,+3,C. Spencer makes 3-pt jump shot from 25 ft (assist by T. Gibson)
1:58.0,K. Durant makes 3-pt jump shot from 26 ft,+3,85-76,,
1:46.0,,,85-76,,G. Jackson misses 2-pt jump shot from 8 ft
1:43.0,Defensive rebound by A. ÅengÃ¼n,,85-76,,
1:34.0,A. ÅengÃ¼n misses 2-pt jump shot from 11 ft,,85-76,,
1:30.0,Offensive rebound by T. Eason,,85-76,,
1:28.0,A. Thompson makes 2-pt dunk from 2 ft (assist by T. Eason),+2,87-76,,
1:14.0,,,87-76,,Shooting foul by A. ÅengÃ¼n (drawn by T. Gibson)
1:14.0,,,87-77,+1,T. Gibson makes free throw 1 of 2
1:14.0,,,87-77,,C. Coward enters the game for C. Spencer
1:14.0,,,87-78,+1,T. Gibson makes free throw 2 of 2
1:02.0,Personal foul by T. Gibson (drawn by A. ÅengÃ¼n),,87-78,,
1:02.0,A. ÅengÃ¼n misses free throw 1 of 2,,87-78,,
1:02.0,Offensive rebound by Team,,87-78,,
1:02.0,A. ÅengÃ¼n misses free throw 2 of 2,,87-78,,
0:59.0,Offensive rebound by T. Eason,,87-78,,
0:58.0,T. Eason misses 2-pt layup from 3 ft,,87-78,,
0:58.0,,,87-78,,Defensive rebound by T. Gibson
0:45.0,,,87-78,,G. Jackson misses 3-pt jump shot from 23 ft
0:43.0,,,87-78,,Offensive rebound by O. Prosper
0:42.0,,,87-80,+2,O. Prosper makes 2-pt layup from 2 ft
0:33.0,K. Durant misses 3-pt jump shot from 26 ft,,87-80,,
0:31.0,,,87-80,,Defensive rebound by C. Coward
0:25.0,,,87-80,,Turnover by G. Jackson (lost ball; steal by A. Thompson)
0:19.0,A. ÅengÃ¼n misses 2-pt dunk from 2 ft,,87-80,,
0:13.0,,,87-80,,Defensive rebound by G. Jackson
0:00.0,,,87-80,,Shooting foul by A. Holiday (drawn by W. Clayton)
0:00.0,,,87-81,+1,W. Clayton makes free throw 1 of 2
0:00.0,,,87-82,+1,W. Clayton makes free throw 2 of 2
0:00.0,Team misses heave shot,,87-82,,
0:00.0,Offensive rebound by Team,,87-82,,
0:00.0,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter,End of 3rd quarter
4th Q,4th Q,4th Q,4th Q,4th Q,4th Q
Time,Houston,,Score,,Memphis
12:00.0,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter,Start of 4th quarter
11:45.0,,,87-82,,C. Spencer misses 2-pt jump shot from 7 ft
11:43.0,Defensive rebound by J. Tate,,87-82,,
11:25.0,A. ÅengÃ¼n misses 2-pt jump shot from 2 ft,,87-82,,
11:23.0,Offensive rebound by A. Thompson,,87-82,,
11:23.0,A. Thompson makes 2-pt dunk at rim,+2,89-82,,
11:13.0,,,89-82,,Shooting foul by A. ÅengÃ¼n (drawn by T. Gibson)
11:13.0,,,89-83,+1,T. Gibson makes free throw 1 of 2
11:13.0,C. Capela enters the game for A. ÅengÃ¼n,,89-83,,
11:13.0,,,89-84,+1,T. Gibson makes free throw 2 of 2
10:59.0,Personal foul by T. Gibson (drawn by C. Capela),,89-84,,
10:59.0,,,89-84,,T. Hendricks enters the game for T. Gibson
10:45.0,Turnover by J. Smith (bad pass; steal by C. Coward),,89-84,,
10:41.0,,,89-84,,C. Coward misses 2-pt layup from 2 ft
10:38.0,,,89-84,,Offensive rebound by J. Small
10:32.0,,,89-84,,J. Small misses 2-pt jump shot from 23 ft
10:29.0,,,89-84,,Offensive rebound by C. Coward
10:26.0,,,89-84,,T. Hendricks misses 3-pt jump shot from 25 ft
10:22.0,Defensive rebound by J. Smith,,89-84,,
10:14.0,Personal foul by J. Small (drawn by J. Tate),,89-84,,
10:14.0,R. Sheppard enters the game for A. Holiday,,89-84,,
10:14.0,,,89-84,,Technical foul by J. Small
10:14.0,Technical foul by J. Tate,,89-84,,
10:08.0,R. Sheppard misses 2-pt layup from 2 ft,,89-84,,
10:06.0,Offensive rebound by C. Capela,,89-84,,
10:06.0,C. Capela makes 2-pt layup at rim,+2,91-84,,
9:52.0,,,91-84,,Shooting foul by J. Smith (drawn by G. Jackson)
9:52.0,,,91-85,+1,G. Jackson makes free throw 1 of 2
9:52.0,,,91-86,+1,G. Jackson makes free throw 2 of 2
9:37.0,A. Thompson makes 3-pt jump shot from 24 ft (assist by R. Sheppard),+3,94-86,,
9:22.0,,,94-86,,C. Coward misses 3-pt jump shot from 25 ft
9:18.0,Defensive rebound by C. Capela,,94-86,,
9:06.0,R. Sheppard misses 2-pt layup from 2 ft,,94-86,,
9:05.0,Offensive rebound by Team,,94-86,,
