style,tip
top:41px;left:469px;,"2nd quarter, 4:14.0 remaining<br>Karlo MatkoviÄ missed 3-pointer from 23 ft<br>New Orleans trails 33-52"
top:73px;left:243px;,"2nd quarter, 3:34.0 remaining<br>Zion Williamson missed 2-pointer from 4 ft<br>New Orleans trails 33-52"
top:55px;left:267px;,"2nd quarter, 2:35.0 remaining<br>Jeremiah Fears missed 2-pointer from 4 ft<br>New Orleans trails 33-52"
top:38px;left:263px;,"2nd quarter, 2:01.0 remaining<br>Yves Missi made 2-pointer from 2 ft<br>New Orleans now trails 35-54"
top:228px;left:69px;,"2nd quarter, 1:46.0 remaining<br>Herbert Jones missed 3-pointer from 26 ft<br>New Orleans trails 35-54"
top:39px;left:263px;,"2nd quarter, 1:39.0 remaining<br>Yves Missi made 2-pointer from 2 ft<br>New Orleans now trails 37-54"
top:45px;left:256px;,"2nd quarter, 1:25.0 remaining<br>Saddiq Bey made 2-pointer from 2 ft<br>New Orleans now trails 39-54"
top:116px;left:307px;,"2nd quarter, 0:58.0 remaining<br>Yves Missi missed 2-pointer from 11 ft<br>New Orleans trails 39-56"
top:229px;left:68px;,"2nd quarter, 0:47.0 remaining<br>Saddiq Bey made 3-pointer from 26 ft<br>New Orleans now trails 42-56"
top:45px;left:202px;,"2nd quarter, 0:15.0 remaining<br>Zion Williamson made 2-pointer from 4 ft<br>New Orleans now trails 44-59"
top:48px;left:226px;,"3rd quarter, 11:34.0 remaining<br>Zion Williamson made 2-pointer from 2 ft<br>New Orleans now trails 46-59"
top:72px;left:201px;,"3rd quarter, 10:58.0 remaining<br>Herbert Jones missed 2-pointer from 6 ft<br>New Orleans trails 46-62"
top:39px;left:207px;,"3rd quarter, 10:51.0 remaining<br>Zion Williamson missed 2-pointer from 3 ft<br>New Orleans trails 46-62"
top:32px;left:278px;,"3rd quarter, 10:33.0 remaining<br>Jeremiah Fears missed 2-pointer from 4 ft<br>New Orleans trails 46-62"
